Generation: 21 | maxFitness: 0,4117483 | maxFitnessGen: 0,2641552 | maxFitnessGenBuf: 0,368594
N TotallyRandom: 1 | N RandomParents: 80 | N Top2: 0 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|RandomParents|0,368594|-0,5771068;-1,804803;4,690383;2,678985;0,1792117;-3,5395;1,406744;1,501205;3,14733;-4,739727;4,175184;0,1101523;-5,028846;-2,822336;0,6184918;-1,239584;4,331273;-3,54881;-1,449615;2,438806;0,5592704;-3,120251;1,327928;2,258924;-1,862407;1,685452;2,645764;-2,224379;-3,652374
1|RandomParents|0,3395133|0,6467904;-2,225052;4,694026;2,928987;-0,2911448;-3,966892;1,717893;0,7915882;3,926665;-4,267539;4,013975;-1,018113;-5,331141;-2,306248;0,5435026;-1,451963;4,280423;-3,777269;-1,302126;2,888424;0,2722879;-2,298475;1,327928;2,669659;-1,637931;1,362715;3,079534;-2,005165;-3,876276
2|RandomParents|0,2902634|-0,9498239;-1,485208;5,210067;3,265494;-0,4021493;-1,035246;1,441014;2,40247;1,304066;-5,022218;4,185357;-1,125845;-6,889538;-2,500434;-0,1516488;-1,613389;1,255519;-4,180803;-1,444323;2,005065;1,047017;-2,822185;0,2991771;2,500002;-1,989295;2,217904;2,147432;-0,8680078;-3,037479
3|RandomParents|0,2888622|0,4575089;-1,771598;5,306549;2,808702;-0,3369512;-1,500214;1,592372;2,472162;1,91443;-5,440939;4,338432;-0,901424;-6,533769;-2,150448;-0,1585271;-2,23815;2,202741;-3,850987;-0,6495602;2,831304;1,556872;-2,35252;0,6455806;2,474851;-2,865099;2,628663;2,965413;-1,102424;-2,695656
4|RandomParents|0,245945|0,02470648;-1,514033;5,471013;2,808702;-0,3369512;-1,14459;1,353075;2,953328;1,520924;-5,06578;4,338432;-1,187601;-6,514639;-2,490641;-0,2839644;-2,390309;2,202741;-3,791593;-0,7721822;2,631275;1,274184;-3,226212;0,9850469;2,269939;-2,865099;2,628663;2,906635;-1,102424;-2,567855
5|RandomParents|0,2433235|-0,657249;-1,197288;4,894803;3,453223;-0,1259694;-1,126883;1,605429;2,218107;1,924815;-5,229825;4,579487;-1,034742;-6,889538;-2,267986;-0,3522774;-2,091061;1,654116;-4,457971;-1,835626;1,867206;1,091121;-3,169836;0,7855857;2,072285;-2,420277;2,078264;1,492102;-0,8680078;-2,834991
6|RandomParents|0,2315043|-0,3573476;-1,60917;3,032672;2,521806;-0,9092349;-1,95756;1,766933;1,222352;3,249923;-4,140585;2,846502;-0,1713996;-5,013752;-2,880025;2,732943;-1,532323;3,823385;-3,129075;-1,949458;2,571931;-0,2567634;-3,093626;2,659631;2,430373;-1,97941;2,393901;4,046656;-2,935329;-3,948471
7|RandomParents|0,230291|-0,9498239;-1,197288;5,210067;3,066393;-0,5880969;-1,035246;1,441014;2,414718;1,776614;-5,022218;4,371651;-1,125845;-6,888872;-2,211204;-0,1516488;-2,447838;1,422042;-3,649114;-1,491973;1,666046;1,461871;-2,369648;0,2991771;2,419201;-2,16863;1,954765;1,706025;-0,8680078;-2,668527
8|RandomParents|0,2297459|-0,003935669;-1,154509;5,16419;3,041315;-0,5454961;-2,06799;1,034258;1,285626;4,19133;-5,200218;3,069997;0,3663088;-5,774503;-2,510522;1,702971;-1,246851;4,119365;-2,364874;-0,9871496;3,400771;-0,3139006;-3,834589;1,343386;2,798766;-2,719077;2,085785;3,034491;-2,150324;-2,816818
9|RandomParents|0,2218897|-0,9498239;-0,3479163;5,036449;3,101653;-0,1775459;-1,260018;0,9629679;1,98078;2,004152;-5,274753;4,973185;-0,2242566;-6,494726;-2,988757;0,4870741;-1,463372;1,565377;-4,516402;-1,459186;1,730323;1,047017;-2,646357;1,101602;2,293501;-2,594796;2,756618;2,234304;-0,840283;-2,948983
10|RandomParents|0,2160425|0,02470648;-1,771598;5,149764;3,13187;-0,5816157;-1,14459;1,620307;2,472162;1,520924;-5,373313;4,338432;-0,6672922;-6,817065;-2,150448;0,03104362;-2,390309;1,949839;-4,036095;-1,246542;2,779171;1,380595;-2,808179;0,6455806;2,488453;-2,865099;2,844789;3,187428;-1,102424;-2,695656
11|RandomParents|0,1741378|-0,9472362;-1,712291;5,149764;3,11663;-0,1775459;-1,14459;1,890066;2,446495;0,9708868;-4,681731;4,185501;-0,3669201;-6,175434;-2,499666;0,3717763;-1,72119;2,007942;-4,334819;-1,211185;2,217438;1,291703;-2,710195;0,2690901;2,61176;-2,492021;2,687442;3,23663;-1,222951;-2,695656
12|RandomParents|0,1549681|-0,9404407;-1,142815;4,762309;2,576902;0,7288963;-0,8703312;1,365113;1,613737;1,505327;-5,213225;4,102436;-1,886046;-4,770805;-2,085788;1,51148;-0,1862427;1,324931;-4,047349;-1,788655;2,357223;0,3883781;-2,958107;0,7429185;2,972976;-2,394029;1,828601;1,981193;-1,475801;-2,812736
13|RandomParents|0,1465139|-0,2402686;-1,565253;4,739915;3,026354;-0,1775459;-1,218261;1,917875;2,764601;1,520924;-5,475123;3,752217;-0,9441661;-6,960874;-2,209452;0,415206;-2,429611;2,408186;-3,791593;-1,211185;2,516724;1,135306;-2,402318;0,3424351;2,746457;-3,282617;2,628663;2,551715;-1,393156;-2,695656
14|RandomParents|0,1175508|-0,1954632;-1,57768;5,149764;3,091381;-0,5614253;-1,14459;1,592372;2,519241;1,520924;-4,954928;3,958266;-0,901424;-6,533769;-1,979447;-0,2051955;-2,390309;2,202741;-3,791593;-0,7721822;2,831304;1,274184;-2,808179;0,6455806;2,488453;-2,636523;2,986013;2,978709;-1,032037;-3,190479
15|RandomParents|0,1167932|-0,9498239;-1,381926;5,542181;2,638361;-0,1775459;-0,6503543;0,9725394;2,40247;1,467754;-5,022218;4,613276;-1,115398;-6,465111;-2,500434;-0,1964413;-1,616829;1,390236;-4,382912;-1,109141;2,005065;0,6425884;-2,669348;0,2991771;2,500002;-2,403961;2,622067;1,523917;-0,7670698;-2,793471
16|RandomParents|0,1143331|-0,5406961;-0,7320687;5,206129;2,775222;-0,5426966;-1,122883;0,7680665;1,48287;1,774722;-5,423514;5,112454;-0,6566916;-6,930824;-3,141006;0,559774;-1,586051;1,407355;-4,516402;-1,459186;2,307309;1,492985;-2,646357;1,101602;2,293501;-2,594796;3,229005;2,012777;-0,8851743;-3,327523
17|RandomParents|0,1082255|0,1658271;-1,744844;4,690383;2,578382;0,1792117;-4,034691;1,361236;1,501205;3,383073;-4,739727;3,943518;-0,3820427;-5,450689;-2,505607;0,2923425;-1,372656;4,331273;-3,54881;-1,010342;2,764749;0,7459739;-3,586587;1,622661;2,661089;-2,206881;1,888297;2,654743;-1,866342;-3,652374
18|RandomParents|0,0946001|-4,624785;2,912037;1,95079;4,936734;-1,693409;5,423276;-3,158719;-0,2052372;0,4189445;-3,298106;-0,6706296;3,974902;3,489669;-3,873545;-2,581524;-1,472009;-2,591889;-2,239728;-1,063401;-4,683506;-0,1292912;0,3301663;-1,158055;2,432252;5,106833;-3,870097;1,241055;-3,46689;0,463258
19|RandomParents|0,09380483|-0,003935669;-0,7683498;5,16419;3,486696;-0,7378383;-1,939333;0,7654837;1,285626;4,249406;-5,230323;3,073731;0,3663088;-5,284776;-2,597402;1,702971;-1,246851;4,13126;-2,428626;-0,9736901;3,507471;-0,2344924;-3,834589;0,85754;2,798766;-3,274574;2,085785;2,718816;-1,760949;-2,816818
20|RandomParents|0,09290882|-0,3040677;2,704287;4,401073;-3,853518;0,8533867;-0,9667016;-3,759396;1,266328;-3,319728;-0,05139667;3,722216;1,189755;1,644861;-1,148925;-1,113308;-4,970886;-1,605126;-1,527331;1,966525;-2,113229;1,723885;-2,821445;3,370527;4,547829;-1,410796;-4,1125;-2,29284;-1,933776;1,123333
21|RandomParents|0,0882887|-3,225321;-3,080656;3,847493;2,099127;-1,726593;-2,992219;-3,970061;4,83196;-1,569169;-1,989472;0,6124492;-2,884382;4,435811;-3,325112;-4,559935;-4,890304;4,163957;-4,714679;1,394966;0,4428239;1,628137;1,60824;4,686651;-4,397168;3,393006;4,462249;3,078179;-3,731681;-1,368367
22|RandomParents|0,08408811|-0,6269447;-2,111356;4,281829;2,543882;-0,2524387;-3,019226;0,7958603;0,5772006;2,814615;-3,710631;2,720085;-0,3608142;-4,877738;-2,561385;2,518104;-1,102257;3,73614;-2,642347;-1,721527;2,960576;-0,0008495785;-2,971574;2,409989;2,600914;-1,460028;3,173174;3,145801;-2,602518;-3,192222
23|RandomParents|0,08358154|-0,7826185;1,907297;4,742742;-3,903214;0,8533867;-1,634747;-3,362831;1,204227;-3,363165;-0,3595113;4,070201;1,13564;1,626963;-0,424094;-0,8438522;-4,510168;-1,356463;-1,527331;1,737651;-2,921456;1,775227;-3,320336;3,680439;4,441912;-1,366866;-4,276529;-2,225779;-2,143998;1,452923
24|RandomParents|0,08292078|-0,2506785;0,7478783;4,149199;-2,283951;4,167603;0,9568449;0,4609323;-5,489098;4,576016;-1,591364;2,65754;-3,005471;0,4293995;-4,840125;4,17639;1,285072;0,8830711;-1,192415;0,8481169;-0,6445614;2,957584;5,797441;-1,939375;-1,203503;-2,911003;2,034376;-4,190964;-4,243906;-1,158604
25|RandomParents|0,08171663|-1,246033;0,6808369;2,966281;-1,516319;2,988742;1,215192;-0,09779882;-6,139565;2,653877;-2,769682;3,141757;-4,448583;0,4822981;-4,435254;3,158395;0,24173;0,8991895;-0,4858598;-0,6953636;-0,6088694;2,449633;5,084724;-1,545382;-1,402458;-3,275773;2,110058;-3,745597;-3,860445;-0,7142056
