Generation: 29 | maxFitness: 0,4117483 | maxFitnessGen: 0,2610481 | maxFitnessGenBuf: 0,2701293
N TotallyRandom: 1 | N RandomParents: 80 | N Top2: 0 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|RandomParents|0,2701293|-1,420119;-0,105477;4,911308;3,600754;-0,7904667;-1,340207;1,400263;2,35851;2,058856;-5,520133;4,792231;-1,535763;-7,967699;-3,308807;0,6132993;-0,9813549;1,992439;-4,497717;-1,294636;2,307519;1,824428;-1,89064;0,1511722;2,259772;-2,362296;4,145321;2,131181;-0,6880556;-4,183954
1|RandomParents|0,2381281|-0,003935669;-1,154509;4,726415;3,041315;-0,4776892;-2,06799;1,034258;1,285626;4,19133;-4,726438;3,203946;0,8471485;-5,774503;-2,390582;1,702971;-1,683653;4,119365;-2,364874;-0,9871496;3,400771;-0,3139006;-4,206674;1,45691;2,798766;-2,719077;2,085785;3,035831;-2,014056;-2,816818
2|RandomParents|0,2362051|-0,003935669;-1,154509;5,16419;3,041315;-0,5454961;-2,06799;1,034258;1,285626;4,19133;-5,200218;3,069997;0,3663088;-5,774503;-2,510522;1,702971;-1,246851;4,119365;-2,364874;-0,9871496;3,400771;-0,3139006;-3,834589;1,343386;2,798766;-2,719077;2,085785;3,034491;-2,150324;-2,816818
3|RandomParents|0,2335512|-0,1020394;0,7119238;4,190677;3,944232;-0,9059096;-0,8665735;0,8222685;2,659307;1,342903;-5,867071;4,140638;-1,085108;-7,432431;-2,407644;0,7393432;-1,178656;1,712583;-3,764073;-1,654383;2,581045;1,405751;-1,50471;0,2896197;1,98536;-2,591542;3,493672;1,794045;-1,818377;-2,967741
4|RandomParents|0,2251243|-0,4875409;0,412664;4,820587;4,135643;-1,001146;-1,010851;0,8222685;2,332036;1,645321;-5,53314;4,18145;-0,7106171;-7,620539;-2,056226;0,741071;-1,178656;1,712583;-4,069366;-1,654383;2,12438;1,405751;-1,983529;0,2896197;1,98536;-2,942033;3,824499;1,831445;-1,818377;-3,023469
5|RandomParents|0,2239972|-1,006479;-1,607829;5,794507;2,740281;-0,5760534;-0,8438832;0,9804973;2,94881;1,660003;-5,532503;4,678102;-1,221542;-7,145654;-2,154047;-1,25232;-1,386068;1,899657;-4,775569;-2,21602;2,220529;1,209295;-4,352828;1,164617;2,83009;-1,241085;2,619037;2,047175;0,04862279;-3,444125
6|RandomParents|0,2194629|-0,4635035;-2,810359;5,39698;3,288649;-1,623182;-0,7743448;1,604742;1,864138;2,54719;-5,292104;4,139731;-0,8671281;-5,50604;-2,191485;-0,9196857;-1,361073;1,841305;-4,837301;-0,3972446;2,192805;-0,1027229;-2,421657;0,2528146;2,318558;-2,530617;3,125991;3,646498;-0,8464788;-2,625726
7|RandomParents|0,216282|-1,154348;-1,796653;5,670942;2,610002;-0,8144993;-1,130642;1,496446;3,045339;1,972978;-4,800029;4,222431;-0,5045354;-6,924322;-2,306796;-0,04453133;-2,528525;1,166374;-2,977618;-2,668611;1,509368;2,610632;-2,472506;-0,4551134;2,432262;-1,629277;2,08977;2,4465;0,5552998;-2,786107
8|RandomParents|0,1879833|-2,084626;1,002414;5,400564;-4,383905;0,4503828;-1,646336;-4,18961;0,9448395;-2,894491;-0,09825975;2,983686;1,646164;1,29619;-0,6908646;-0,3440633;-3,978047;-1,339009;-3,110651;2,996455;-2,78471;1,745765;-2,809589;3,991817;4,212815;-0,4498369;-4,657475;-1,287862;-2,098901;2,180099
9|RandomParents|0,1787685|-0,937025;1,678313;3,610279;-4,694463;-0,3205522;-1,420004;-3,128206;2,069404;-4,486722;0,5937803;3,67206;1,969078;2,147035;-0,08820361;-0,3534361;-4,047631;-1,649037;-1,71666;1,965359;-1,576451;1,939046;-3,47697;4,497759;3,904957;-1,200648;-5,078239;-2,987691;-2,596034;2,018557
10|RandomParents|0,1714294|0,06949916;-1,796653;5,679348;2,641334;-0,03043944;-0,9512591;1,356871;2,172876;2,421673;-5,649937;4,494345;-0,5045354;-7,19242;-2,285537;0,006364375;-2,449707;0,2741058;-3,426701;-1,937887;2,143875;2,45373;-2,372457;-1,140834;3,577853;-1,249629;2,095423;1,429538;-0,8854306;-2,210202
11|RandomParents|0,1652078|-1,006479;-2,041671;5,115132;2,740281;-0,274557;-0,8438832;0,5254039;2,94881;1,843856;-5,348314;5,034557;-1,285735;-7,32918;-2,376009;-0,8251127;-1,476352;1,890035;-4,73552;-2,052948;2,220529;1,25238;-4,352828;1,164617;3,200917;-1,411559;2,619037;2,576749;-0,003146291;-3,128514
12|RandomParents|0,1609574|-0,2016452;-2,174377;5,605726;3,768809;-2,398965;-0,8107508;1,604742;2,102792;2,506357;-4,954928;3,915317;-0,9676313;-5,739016;-1,664896;-0,7551523;-1,339625;2,258265;-4,380461;-0,3057207;1,697267;0,3903565;-3,12307;0,2308105;2,351911;-1,37763;2,836737;3,271374;-0,449984;-1,722751
13|RandomParents|0,1558852|-0,750401;-3,155732;5,567295;4,132683;-1,60821;-0,7291707;1,273397;2,09671;2,179188;-5,204391;4,254514;-0,8102621;-6,103708;-1,707383;-0,4425926;-2,580664;2,01897;-3,983842;0,07246542;1,828874;0,8282328;-3,568947;0,4333316;1,867468;-2,065509;2,806561;3,59307;-0,4341244;-1,937781
14|RandomParents|0,1556171|-1,485473;-1,828157;5,552676;2,416292;-0,4561472;-0,6128575;0,7047053;2,73033;1,843856;-5,532503;5,063469;-1,136267;-7,068462;-2,458149;-1,153095;-1,386068;1,902912;-5,199778;-2,123442;2,220529;0,9253792;-4,352828;1,170689;2,83009;-1,665883;2,619037;2,213873;-0,003146291;-3,128514
15|RandomParents|0,1454633|-0,4074917;-2,697259;5,208289;4,163869;-1,519838;-0,9444642;1,025911;2,09671;2,179188;-5,116606;4,593874;-0,9849823;-6,103708;-1,538133;-0,4425926;-2,580664;2,011195;-4,732927;-0,3057207;2,050756;0,8282328;-3,568947;0,6480265;1,867468;-2,065509;2,793982;3,304864;-0,4341244;-1,736878
16|RandomParents|0,12743|-0,003935669;-0,7552412;4,78445;3,192421;-0,5454961;-2,06799;1,034258;1,285626;4,19133;-4,70458;3,069997;0,8016353;-6,061382;-2,963894;1,352899;-0,9712582;4,119365;-2,03957;-1,089317;3,400771;-0,3139006;-3,51194;1,196841;2,798766;-2,719077;2,085785;2,976329;-2,150324;-2,733937
17|RandomParents|0,1167944|-0,6554791;1,850222;3,383991;-4,237996;1,386445;-1,363616;-2,646217;1,772421;-4,559639;0,1058945;3,862382;1,884556;1,691594;-0,5787688;-0,1244395;-5,027981;-1,967454;-1,182889;0,5450951;-1,835481;2,354988;-2,750098;3,535577;3,893257;-1,176249;-5,446604;-2,911111;-2,275713;2,018557
18|RandomParents|0,1121922|-0,4318194;1,541405;3,383991;-4,494394;0,2379203;-1,276276;-2,97963;2,481696;-4,77264;0,5883018;3,828209;1,630288;1,342985;-0,7638632;0,002402335;-4,623676;-1,547982;-1,590727;1,14368;-1,835481;2,254523;-3,036277;3,929468;3,893257;-1,584208;-5,189506;-2,888091;-2,17147;2,157274
19|RandomParents|0,1099588|-0,482129;-1,072204;4,732945;2,834407;-0,6376998;-0,5786059;0,7152285;1,810042;1,195356;-5,811711;4,40897;-0,646888;-7,38713;-2,420333;0,2177823;-0,5955508;1,8515;-4,407349;-1,813928;2,035237;0,5103619;-1,410223;0,4071719;1,353537;-3,349358;3,863484;1,873628;-1,781387;-2,786643
20|RandomParents|0,1084055|-1,895529;-1,980571;5,784591;3,137408;-0,5586355;-0,4932838;1,352758;2,014086;1,305755;-4,65774;3,961884;-0,8616322;-6,896146;-2,087597;-0,8011169;-1,49829;1,639947;-5,739537;-1,301186;1,60855;1,385262;-2,768147;-0,2409964;2,372915;-2,15929;1,835085;2,443565;-1,230558;-2,623178
21|RandomParents|0,1013752|0,131518;0,3530021;4,024016;3,541858;-0,6017227;-1,346733;1,776365;2,195503;1,717761;-5,575051;4,648374;-0,6748806;-7,581054;-2,293149;0,6386804;-1,165762;1,553591;-3,946393;-1,654383;2,12438;1,405751;-1,500187;0,4318718;1,659463;-3,313778;3,881675;1,794045;-1,713361;-3,36892
22|RandomParents|0,09854175|-5,531924;2,742046;1,318916;4,704114;-1,468528;4,776258;-4,286124;-0,05602674;-0,7420068;-2,812222;-0,5094368;4,120813;3,588701;-4,611152;-2,408879;-0,8700119;-3,380699;-1,643354;-0,5619233;-3,974353;-0,1485182;0,7753187;-1,158055;2,540488;6,265463;-4,193664;1,031843;-3,376184;-0,03272942
23|RandomParents|0,0893907|-0,1827029;1,678313;3,734669;-4,313009;-0,2804149;-1,277957;-3,620217;2,451856;-4,351048;0,5937803;3,67206;1,868116;2,147035;-0,08820361;-0,3534361;-4,813132;-1,468977;-1,356128;1,182276;-1,163243;1,85954;-3,547448;4,019832;3,765306;-1,101903;-4,628649;-2,979993;-2,596034;1,78611
24|RandomParents|0,08575549|-0,003935669;-1,154509;4,967359;3,099565;-0,1049502;-2,06799;1,062091;1,395614;4,199831;-5,200218;3,069997;0,3663088;-6,116127;-2,138521;1,207924;-1,246851;4,119365;-2,364874;-0,9871496;3,400771;-0,3139006;-3,732204;1,343386;2,701111;-2,383261;1,658553;2,56289;-2,443041;-2,816818
