Generation: 4 | maxFitness: 0,3118563 | maxFitnessGen: 0,3118563 | maxFitnessGenBuf: 0,2978237
N TotallyRandom: 1 | N RandomParents: 80 | N Top2: 0 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|RandomParents|0,2978237|-0,6360083;-1,053058;4,860988;3,207339;-1,258045;-1,946697;1,589106;1,8266;3,299716;-3,897492;3,283241;-0,4887248;-4,650988;-2,686353;0,9762896;-1,193558;4,110108;-2,610303;-0,8959852;3,39274;0,6474463;-2,507734;1,910508;3,08385;-3,099016;2,221638;3,606335;-1,986315;-3,870566
1|RandomParents|0,2799132|-0,7068191;-1,5555;4,661836;2,978457;-1,258045;-1,906537;1,589106;1,869887;3,963519;-4,213593;3,549058;-0,4371834;-4,650988;-2,458904;0,9762896;-1,539915;4,110108;-2,450758;-0,914703;3,082017;0,5049492;-2,427429;1,673137;3,08385;-2,556359;2,063578;3,337878;-1,709708;-3,75895
2|RandomParents|0,2717867|-0,6360083;-1,602261;4,503757;2,823075;-1,258045;-1,856515;1,589106;2,248344;3,223995;-4,751732;3,063538;-0,5182724;-4,923826;-2,400655;0,5373912;-1,539915;3,640785;-3,13887;-1,033949;3,082017;0,3700752;-2,893398;1,673137;2,866001;-2,282477;2,093424;3,254879;-1,620275;-3,870566
3|RandomParents|0,270346|-0,9689946;-1,602261;4,503757;2,823075;-1,258045;-1,856515;1,589106;2,256924;3,223995;-4,963259;3,064883;-0,5182724;-4,923826;-2,532646;0,5373912;-1,914731;3,934635;-3,13887;-0,9065306;3,390566;0,3700752;-2,893398;1,673137;2,562113;-2,282477;1,75912;3,386443;-2,015678;-3,896874
4|RandomParents|0,2506815|-0,6360083;-1,482676;4,503757;2,888823;-1,258045;-1,663729;1,589106;2,248344;3,223995;-4,413348;3,063538;-0,5182724;-4,923826;-2,484956;0,5373912;-1,878428;3,640785;-3,557781;-1,033949;3,082017;0,3270958;-2,893398;1,939389;3,246827;-2,628006;2,093424;3,254879;-1,41653;-4,202282
5|RandomParents|0,2302627|-0,4721762;-1,757128;4,503757;2,509733;-1,377979;-1,856515;2,069947;2,497488;3,601379;-4,586003;2,72214;-1,231408;-5,297975;-2,803068;0,03953248;-1,616646;3,707193;-3,13887;-1,34755;3,01072;-0,2152557;-2,559391;1,673137;3,016363;-2,88023;2,499146;3,337578;-1,839825;-3,870566
6|RandomParents|0,2234913|-0,5084627;-1,21735;4,687165;3,081062;-1,284918;-1,719467;1,939673;1,81547;3,386542;-4,149519;2,691133;-0,1706445;-4,650988;-2,106708;0,5373912;-1,827128;4,110108;-2,779849;-0,8782247;3,539746;0,4356397;-2,893398;2,081279;3,540366;-2,716948;2,029357;3,254879;-1,659407;-4,313224
7|RandomParents|0,1359388|1,226832;2,942513;-2,893186;-0,7071093;4,685146;-3,675713;3,598338;-4,316806;-3,584606;4,887985;-3,3659;4,18027;-2,495083;2,363032;-0,9512753;2,300573;2,065419;1,061107;1,432715;2,919378;-1,511153;-5,355148;-3,197931;1,255131;-0,2774665;3,788598;-4,185832;1,612266;-4,796173
8|RandomParents|0,1240978|-1,873677;4,599729;-2,652744;0,07678103;-1,838995;3,052655;1,841392;-3,455331;2,4621;-1,035886;0,844116;-3,222544;-4,118672;2,310822;0,4479833;-3,197546;-3,312865;-0,1048334;0,5944656;0,5416765;4,323239;-0,2267271;-0,8272293;1,892654;-1,483006;-2,286165;4,235147;4,590248;-4,854855
9|RandomParents|0,1237351|1,058385;3,73052;-3,72311;-0,5848799;4,339629;-3,574145;3,852664;-5,185206;-3,43913;3,839937;-3,358774;4,18027;-2,111471;1,896721;-0,9670194;3,011373;1,883116;0,7219949;1,541638;2,243217;-1,812219;-4,431282;-3,057008;1,244622;-0,44115;3,382627;-4,182359;1,979782;-4,834452
10|RandomParents|0,1208212|-0,6928362;-1,766497;4,619142;2,841882;-1,258045;-1,856515;1,832568;2,10892;3,852325;-4,586003;2,806501;-1,046528;-5,297975;-2,803068;0,379775;-1,616646;3,707193;-3,13887;-0,7583636;3,104758;-0,3310637;-2,559391;2,034485;2,559964;-3,144032;2,173131;3,337578;-2,134376;-3,870566
11|RandomParents|0,1192394|-1,131565;1,935722;3,677823;-2,820394;4,964227;0,3491938;0,5332457;-4,516127;3,490825;-2,082561;4,095291;-2,646368;0,515374;-4,135362;4,024153;0,1398817;2,300097;-1,515777;0,3177483;-0,1864891;2,888758;3,949515;-1,251371;-0,3809322;-3,572372;2,73745;-3,942495;-4,231845;-0,8502758
12|RandomParents|0,108887|-1,967529;4,433585;-2,728415;0,5604248;-2,327006;3,052655;1,462958;-3,357504;2,926413;-1,035886;1,176088;-2,916529;-4,777247;2,658891;0,4479833;-3,577609;-3,162092;-0,3188471;0,1251092;0,06824115;3,86922;-0,5355281;-0,4489215;2,477409;-1,717819;-2,592255;4,235147;4,234851;-4,854855
13|RandomParents|0,1088688|-1,303705;5,007068;-2,824162;0,5222241;-3,495242;3,150829;2,010367;-3,184403;2,988029;-0,5497396;0,6968265;-2,925217;-4,891114;2,201415;0,3012732;-3,703175;-3,112229;-0,8477145;-0,0824399;0,06012651;4,510785;-0,04456329;-1,315475;1,737325;0,02179694;-3,056834;3,861963;5,190201;-4,532053
14|RandomParents|0,1084292|-1,873677;4,599729;-2,703532;0,2354828;-2,584481;3,052655;1,841392;-3,357504;2,513734;-0,7844251;1,03489;-3,059108;-4,672593;2,549001;0,9051048;-3,200026;-3,162092;-0,2987762;0,1419708;0,3448935;4,291879;-0,5355281;-0,8272293;2,363083;-1,756902;-1,83225;4,378858;4,590248;-4,854855
15|RandomParents|0,1077155|0,2427115;-1,337789;-2,99036;1,862655;-1,052268;-2,674413;2,984544;-3,890611;-4,424174;-4,690932;2,230857;-2,426753;-4,352407;4,955249;-3,411981;-0,3855901;-1,624616;3,216245;-2,670765;4,206903;-3,507113;-3,557174;4,214567;-0,579809;4,466291;1,780698;-0,9557448;-0,9826511;-2,955406
16|TotallyRandom|0,09810883|-2,46053;1,072456;3,140984;-2,219517;2,819912;-0,5967097;3,957838;-0,1623278;-3,708182;1,453178;-0,8403854;-1,3275;-1,224082;-4,188386;-1,458122;-3,734629;4,473395;0,3626366;-3,17565;-3,86074;4,231705;1,94566;1,001124;-1,987082;-4,324352;-2,581627;2,834459;-1,31648;3,766833
17|RandomParents|0,09461574|0,527262;-0,6001241;-2,31249;1,482709;-0,8509746;-2,674413;2,525359;-4,060064;-3,975122;-5,164797;2,35984;-2,642061;-4,075045;4,521363;-3,411981;-0,6816938;-1,290683;3,507282;-2,129989;4,362121;-3,288517;-3,445403;3,973053;-0,579809;4,581038;2,341118;-1,044106;-0,8688177;-2,490196
18|RandomParents|0,08497991|-1,04894;-1,618942;5,006128;3,06421;-1,258045;-2,091394;1,793336;1,781531;2,633136;-5,002908;3,563631;-0,4398392;-4,973289;-2,665137;0,9461421;-1,464286;3,640785;-3,590317;-1,033949;3,087;0,8334569;-2,893398;1,048521;2,61843;-2,127946;1,877072;2,796207;-1,620275;-3,397771
19|RandomParents|0,08262605|-0,3933969;2,150564;3,088545;-3,128082;4,046018;0,7592236;0,1820616;-5,318251;3,507182;-2,230948;2,52455;-3,261264;-0,2888609;-3,938838;4,310632;0,5742182;1,645491;-1,944022;-0,07731999;-0,3908018;2,803535;4,336423;-1,323483;-0,4092923;-2,951201;2,785736;-4,19841;-3,929426;-1,347723
20|RandomParents|0,07966909|-0,8308393;1,990953;3,250359;-3,009174;4,000014;0,2648524;0,5339034;-4,929301;3,049146;-2,097893;3,062446;-3,014967;0,06353796;-4,827106;4,600859;0,4969769;1,645491;-2,234243;0,3802892;-0,1864891;2,461515;4,67177;-1,323483;-0,4265184;-3,445004;2,979032;-4,097274;-3,600167;-1,347723
21|RandomParents|0,06148892|4,746333;-2,542449;4,68729;-1,462667;-0,3356986;0,9040613;3,341451;4,211385;4,280828;4,3286;1,217251;1,644723;4,564787;3,575691;-4,04469;-4,008952;4,464941;4,566038;-3,73873;-1,854482;2,814017;2,247392;2,616963;-0,04882526;-1,256781;-4,899154;2,828497;3,17636;-3,923312
22|RandomParents|0,04379963|-4,118924;4,105601;3,406067;4,795964;-1,916911;4,708386;-3,193621;-1,168865;1,923882;-3,404492;-1,682792;3,654937;2,171011;-3,562012;-1,683466;-2,515293;-2,205115;-2,06135;-2,405386;-4,346545;0,2781978;1,257745;-1,401241;3,76403;4,823533;-3,546462;1,217661;-4,282223;-0,005542874
23|RandomParents|0,03883833|-1,390766;1,958192;3,151552;-3,500312;4,532825;0,2648524;0,01651919;-5,608162;3,390357;-2,356637;3,428631;-2,432465;-0,5702715;-4,456469;3,927464;0,2851862;2,095202;-1,708858;0,06091605;-0,5175965;2,461515;4,341394;-1,409687;-0,5000423;-2,889679;2,558143;-4,434412;-3,809514;-1,401955
24|RandomParents|0,03163662|-1,966245;-0,1917595;-4,262913;0,07832509;-0,1647803;3,429194;-3,88772;3,33966;1,236601;0,1067179;-3,060595;2,735878;-4,746614;0,07542136;1,000987;-3,318048;1,076164;-3,52994;-4,094343;2,828341;-1,368517;1,196375;1,132607;4,152559;4,315716;3,008342;-2,543296;-4,26955;-2,602524
25|RandomParents|0,02811564|-3,385056;2,014962;-3,590212;-4,294678;0,3788923;1,256405;-0,8022113;0,09866142;1,781911;3,377994;-2,459762;-1,357351;4,879088;-3,519932;-3,300803;2,693901;2,312074;-2,968681;-0,09703229;-5,019177;-0,340264;-2,656112;-4,700743;-4,76291;-5,201684;-5,246014;4,482109;-4,999604;1,672017
