Generation: 29 | maxFitness: 0,6101888 | maxFitnessGen: 0,2850708 | maxFitnessGenBuf: 0,2480929
N TotallyRandom: 1 | N RandomParents: 0 | N Top2: 80 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2480929|2,663687;-1,037417;-4,759192;-4,396547;-3,813421;5,534549;-4,42532;-4,841764;0,06314082;-0,2351859;-3,779289;-0,5497578;0,7502293;0,1469939;6,096348;-0,5920287;3,519903;2,557212;0,3420939;-1,912052;4,650669;-3,404075;2,359013;2,363426;-2,427544;3,804934;-5,747942;-2,196392;5,087088
1|TOP2|0,2318088|2,663687;-1,217467;-4,759192;-4,396547;-3,376414;5,478727;-4,369658;-4,563924;0,5222904;-0,08135456;-3,779289;-0,4087022;0,7502293;-0,349169;5,463133;-0,511892;3,519903;2,557212;-0,05202833;-1,912052;4,643994;-3,509727;2,066949;2,363426;-2,427544;3,70617;-5,429167;-2,168369;5,087088
2|TOP2|0,2300766|2,663687;-1,246574;-5,018122;-4,89431;-3,799069;6,050954;-4,369658;-4,563924;-0,2726988;0,4151339;-3,555181;-0,4087022;0,6300203;-0,8374462;5,597563;-0,5920287;3,519903;2,234457;0,3420939;-1,620747;5,085208;-3,404075;2,769866;2,363426;-2,427544;3,97927;-5,747942;-2,196392;5,087088
3|TOP2|0,2294858|2,663687;-1,217467;-4,759192;-4,546161;-3,799069;5,624171;-4,369658;-4,563924;-0,1176127;0,4000002;-3,779289;-0,2459235;0,7502293;-0,349169;5,549665;-0,650761;3,519903;2,872061;-0,02848533;-1,860484;5,388861;-3,404075;2,359013;2,079454;-2,427544;3,804934;-5,747942;-2,196392;4,598184
4|TOP2|0,2281254|2,590991;-1,206973;-4,759192;-4,396547;-3,596007;6,100414;-4,369658;-4,239048;0,06314082;0,04770903;-4,266158;-0,4087022;0,7502293;-0,1636424;5,597563;-0,5920287;3,519903;2,557212;-0,102174;-1,912052;4,612742;-3,404075;2,221819;2,581904;-2,177644;3,588657;-5,747942;-2,646538;4,855989
5|TOP2|0,2216358|2,663687;-1,217467;-4,992709;-3,906199;-3,799069;5,624171;-4,369658;-5,031373;0,06314082;-0,43586;-3,881245;-0,4087022;0,7502293;-0,5083165;5,457455;-0,2814299;3,519903;2,668609;0,496397;-1,912052;5,085208;-3,404075;1,998804;2,652766;-2,69182;3,804934;-5,747942;-2,196392;5,087088
6|TOP2|0,2202165|2,663687;-1,217467;-4,409096;-4,396547;-3,799069;5,747082;-4,369658;-4,898817;-0,1177521;-0,08135456;-3,989753;-0,6461502;0,7945448;-0,349169;5,597563;-0,5920287;3,519903;2,557212;0,3420939;-1,912052;5,085208;-3,866051;2,359013;2,363426;-2,813608;3,804934;-5,747942;-1,95084;5,524109
7|TOP2|0,2149912|2,663687;-1,217467;-4,759192;-4,396547;-3,799069;5,951318;-4,369658;-4,167121;-0,1865104;-0,5116908;-3,828102;-0,4087022;0,7502293;-0,1633502;6,039066;-0,5920287;3,519903;2,557212;0,3420939;-2,330058;5,384316;-3,404075;2,151319;2,169499;-2,427544;3,693561;-5,404715;-2,196392;4,865974
