Generation: 47 | maxFitness: 0,6101888 | maxFitnessGen: 0,2285507 | maxFitnessGenBuf: 0,2395206
N TotallyRandom: 1 | N RandomParents: 0 | N Top2: 80 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2395206|1,894755;-0,4223359;-4,72505;-4,230991;-3,908847;5,015669;-4,632498;-4,9373;-0,2585283;-0,1757205;-3,406405;-1,671095;1,412415;0,8400342;6,19979;-1,234662;2,922332;4,047824;-0,4881224;-2,688675;4,273186;-2,81861;2,031684;1,975177;-2,403572;3,124362;-6,265073;-3,824243;4,424114
1|TOP2|0,2263168|1,894755;-0,8820075;-5,010423;-4,230991;-3,915611;5,015669;-5,107377;-4,9373;-0,01570435;-0,1757205;-3,10612;-1,174542;1,786827;0,8566244;6,618982;-1,585947;2,922332;3,669165;-0,4881224;-2,685524;4,747548;-3,535687;2,306412;2,116626;-2,323566;3,608255;-6,3937;-3,824243;4,342554
2|TOP2|0,2219357|1,894755;-0,4223359;-5,010423;-3,934029;-3,915611;5,015669;-5,107377;-4,839838;0,1841211;-0,5887637;-3,336831;-1,620251;1,74729;0,9644498;6,463981;-1,213679;2,922332;3,878429;-0,4881224;-3,113464;4,747548;-3,133396;2,031684;1,975177;-2,107978;3,495699;-6,076983;-3,824243;4,541584
3|TOP2|0,2143659|1,788854;-0,5505335;-4,750263;-4,355763;-4,110075;5,015669;-4,659487;-4,9373;-0,2585283;-0,0382784;-3,336831;-1,461827;1,74729;1,171336;6,463981;-1,213679;2,696693;3,865671;-0,4881224;-3,099779;4,747548;-3,133396;1,720967;1,975177;-2,488635;3,233264;-6,265073;-3,862331;4,02069
4|TOP2|0,2139222|1,830861;-0,7139593;-4,566262;-4,230991;-3,936019;4,58017;-4,706746;-5,225831;-0,2585283;-0,4504482;-2,881607;-1,218852;1,321253;0,4457814;6,463981;-0,8098263;2,482183;3,865671;-0,3789923;-3,432663;5,034977;-3,557672;1,952828;2,475031;-1,982291;3,124362;-6,226336;-4,280604;4,251147
5|TOP2|0,2130926|1,894755;-0,5422868;-4,857053;-4,469092;-3,915611;5,015669;-5,107377;-4,9373;-0,6262125;-0,1757205;-3,087357;-1,466404;1,74729;0,8566244;6,463981;-1,541399;2,922332;3,853576;-0,1434898;-2,685846;4,775338;-3,180444;2,043341;1,787524;-2,889208;3,124362;-6,265073;-3,373922;4,342554
6|TOP2|0,211392|1,651936;-0,8635995;-4,862869;-4,338632;-3,915611;5,015669;-5,107377;-4,9373;0,1563802;-0,5713841;-3,336831;-1,355119;1,446186;0,8566244;6,277741;-1,290642;3,029018;3,821168;-0,07457441;-3,159902;4,258288;-3,133396;2,250164;2,274239;-2,403572;3,124362;-6,313984;-3,824243;4,193027
7|TOP2|0,2104241|1,894755;-0,4223359;-5,329831;-4,230991;-3,915611;5,126809;-5,107377;-4,728059;-0,1162904;-0,1757205;-3,336831;-1,461827;2,212198;0,56115;6,720255;-1,259497;2,904692;4,294073;-0,4881224;-3,113464;4,747548;-3,175586;2,031684;2,285225;-2,403572;3,124362;-6,265073;-3,823057;4,342554
