Generation: 16 | maxFitness: 0,6101888 | maxFitnessGen: 0,2464734 | maxFitnessGenBuf: 0,2293522
N TotallyRandom: 1 | N RandomParents: 0 | N Top2: 80 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2293522|2,636596;-2,029415;-4,303429;-4,643688;-3,943063;5,632845;-3,369789;-4,31568;-0,181331;-0,0519219;-2,971313;-0,9086096;0,2859993;0,3134797;3,748286;-1,722635;3,061928;2,648553;1,141755;-0,88682;5,419808;-3,808162;2,107115;2,143992;-2,101584;3,688713;-4,380607;-3,224141;4,442273
1|TOP2|0,2288488|2,636596;-1,694476;-3,972222;-4,802966;-3,943063;5,668069;-3,369789;-4,31568;-0,4129699;0,07168978;-3,347785;-0,4839107;0,6619768;0,9583008;3,702344;-1,722635;2,589138;2,750551;1,141755;-0,7054341;5,419808;-3,508988;1,734105;2,143992;-1,825363;3,688713;-4,405811;-3,739724;4,18153
2|TOP2|0,2240655|3,064097;-1,326814;-3,972222;-5,077057;-3,943063;5,632845;-3,503546;-4,31568;-0,5376112;-0,008634806;-3,154998;-0,9109395;0,2859993;0,5744482;3,572335;-1,271439;2,589138;2,731623;1,141755;-0,712868;5,274919;-3,508988;1,610127;1,774463;-1,38141;3,688713;-4,059493;-3,553301;4,18153
3|TOP2|0,2234906|2,636596;-1,706013;-4,133806;-5,046072;-3,672673;5,632845;-3,831562;-4,31568;-0,6154222;0,4326518;-2,971313;-0,9086096;0,2461303;0,5744482;4,090073;-1,544471;2,548557;2,561358;0,7154539;-0,712868;5,419808;-3,508988;1,206767;2,143992;-1,620623;3,688713;-4,380607;-3,553301;4,18153
4|TOP2|0,2188421|2,636596;-1,694476;-3,503357;-4,604549;-3,943063;5,632845;-3,02713;-4,749655;-0,4129699;-0,008634806;-2,971313;-1,294938;0,2768436;0,6862765;3,702344;-1,722635;2,589138;2,320067;1,586277;-0,712868;5,419808;-3,508988;1,81161;2,143992;-1,382222;3,688713;-4,380607;-3,553301;4,18153
5|TOP2|0,2109424|2,544176;-1,573383;-3,868654;-5,227854;-3,943063;5,868598;-3,582771;-4,500986;-0,8454426;-0,008634806;-2,511462;-0,7170036;0,2859993;0,2939116;3,325465;-2,198215;2,59715;2,413611;1,141755;-0,8723623;5,831975;-3,508276;1,610127;2,143992;-1,620623;3,688713;-4,380607;-3,471809;4,18153
6|TOP2|0,2085151|2,588051;-1,694476;-3,972222;-5,351367;-3,943063;5,632845;-3,588009;-4,433915;-0,01343995;-0,008634806;-3,06654;-0,9086096;0,2859993;0,5744482;3,861754;-1,722635;2,439224;1,901371;1,058708;-0,712868;5,313155;-3,508988;1,610127;2,143992;-1,277336;3,36693;-4,380607;-3,553301;4,18153
7|TOP2|0,2068238|2,636596;-1,582901;-3,536413;-5,093377;-3,943063;5,632845;-2,934307;-4,31568;-0,4129699;0,1675283;-2,971313;-0,9086096;0,2859993;0,5744482;3,702344;-1,698152;2,952342;2,274266;1,141755;-0,712868;5,419808;-3,414729;1,865841;2,143992;-1,971277;3,861819;-4,380607;-3,359158;3,916113
