Generation: 50 | maxFitness: 0,6101888 | maxFitnessGen: 0,2340254 | maxFitnessGenBuf: 0,2314348
N TotallyRandom: 1 | N RandomParents: 0 | N Top2: 80 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2314348|1,894755;-0,4223359;-4,563539;-4,245257;-3,496082;4,923852;-5,003057;-5,086032;0,8126128;-0,420002;-3,637397;-1,971868;0,3434291;0,7854093;6,19979;-0,5895011;1,784846;4,20293;0,1887823;-2,292714;4,121672;-2,964503;2,151856;2,182664;-1,946899;3,124362;-6,50826;-3,824243;4,089923
1|TOP2|0,2195713|1,894755;-0,4223359;-5,060978;-3,972736;-3,496082;4,923852;-5,157169;-5,086032;0,5638196;-0,4188383;-3,528632;-1,245072;0,5314887;0,7854093;6,19979;-0,8384346;2,121649;4,157338;-0,07537168;-2,730367;3,712412;-2,844387;2,151856;2,182664;-2,191113;3,124362;-6,26587;-3,525311;4,04393
2|TOP2|0,2164588|1,707121;-0,5679926;-5,060978;-4,245257;-3,496082;4,923852;-5,316696;-5,259317;0,5638196;-0,4188383;-3,060553;-1,561074;0,5314887;0,7854093;6,19979;-1,097495;1,812014;4,103164;-0,1822504;-2,344123;4,378716;-2,964503;2,151856;2,182664;-2,848109;3,579738;-6,50826;-3,339715;4,525947
3|TOP2|0,216029|1,894755;-0,4223359;-5,060978;-4,245257;-3,496082;4,923852;-4,96901;-5,086032;0,5638196;-0,406465;-3,528632;-1,671095;0,5314887;0,6794232;6,179007;-0,6433929;1,92186;4,274033;-0,07537168;-2,344123;3,934931;-2,583398;1,962433;2,4164;-2,403572;3,525504;-6,50826;-4,046274;4,525947
4|TOP2|0,2160098|1,894755;-0,4223359;-5,25224;-4,245257;-3,651069;5,417983;-5,055644;-4,922911;0,5638196;-0,1781562;-3,676493;-1,571896;0,6179709;0,3885977;6,19979;-1,006085;1,725519;3,928395;-0,07537168;-2,50052;3,934931;-3,305007;2,151856;1,692652;-2,876721;3,124362;-6,181882;-3,824243;4,525947
5|TOP2|0,2159691|1,894755;-0,4223359;-5,391535;-4,600559;-3,496082;5,267681;-5,347396;-5,086032;0,4006904;-0,4188383;-3,528632;-1,616697;0,9301993;0,7854093;6,19979;-0,8384346;1,800332;4,085969;0,3722907;-2,344123;3,916316;-3,315139;2,151856;2,377755;-2,403572;3,333048;-6,429814;-3,824243;4,525947
6|TOP2|0,215191|1,573911;-0,6202353;-5,060978;-4,707865;-3,52478;4,923852;-4,96901;-4,775673;0,5638196;-0,3279146;-3,132066;-1,671095;0,5314887;0,9194971;6,19979;-1,26302;1,93643;4,085969;-0,07537168;-2,344123;3,934931;-2,964503;2,329738;2,182664;-2,403572;2,978411;-6,50826;-3,824243;4,525947
7|TOP2|0,2131528|1,894755;-0,4223359;-5,060978;-4,245257;-3,700172;4,923852;-4,519401;-5,086032;0,5638196;-0,1722204;-3,528632;-1,671095;0,6807836;0,847945;6,19979;-0,4658977;2,121649;4,085969;-0,5155005;-2,394971;3,534018;-3,0246;2,151856;2,225973;-2,403572;3,486773;-6,50826;-3,32807;4,525947
