Generation: 9 | maxFitness: 0,6101888 | maxFitnessGen: 0,6101888 | maxFitnessGenBuf: 0,2113174
N TotallyRandom: 1 | N RandomParents: 0 | N Top2: 80 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2113174|2,860007;-1,042655;-3,708769;-4,511395;-3,793586;5,897861;-3,996446;-4,690892;-0,9374123;0,170674;-3,362275;-0,8325518;0,1529033;0,545266;4,499475;-1,178577;2,389848;1,861106;1,785839;-0,8246187;5,290304;-3,050983;1,308887;3,421554;-1,620623;3,909033;-3,967808;-3,558124;4,774309
1|TOP2|0,2104307|2,684233;-1,390453;-3,05836;-4,511395;-4,078528;6,227276;-3,996446;-4,690892;-1,152669;0,170674;-3,362275;-0,7326918;0,4417138;0,4980949;4,309122;-1,245631;2,678926;1,669968;1,924821;-0,587876;5,610853;-2,715898;1,457618;3,093738;-1,620623;3,909033;-4,06363;-4,128609;4,660218
2|TOP2|0,2073387|3,26736;-1,428612;-3,555113;-4,181592;-3,70655;5,897861;-4,382523;-4,690892;-1,190221;0,3706046;-3,803341;-0,7735176;0,4417138;0,545266;4,207121;-1,085299;2,284724;1,669968;1,965211;-0,9484556;5,043399;-2,907759;1,696125;3,421554;-1,304143;3,837283;-4,121653;-3,641043;4,660218
3|TOP2|0,2041542|2,559968;-1,623143;-3,224925;-4,93121;-3,793586;6,11354;-3,756718;-4,690892;-1,400017;-0,1743866;-3,666807;-0,3492678;0,4417138;0,1091511;4,309122;-1,344543;2,678926;1,184057;2,063294;-0,2472564;5,129024;-2,554602;1,430912;3,256644;-1,698761;3,796076;-4,601909;-3,641043;4,660218
4|TOP2|0,2014764|2,860007;-1,390453;-3,348212;-4,872522;-3,793586;5,897861;-3,996446;-4,690892;-1,837801;0,170674;-3,362275;-0,7735176;0,8664529;0,545266;4,476002;-1,178577;2,678926;1,243104;1,785839;-0,5266137;5,129024;-3,050983;1,799866;3,421554;-1,341975;3,909033;-4,319297;-3,804036;4,626498
5|TOP2|0,2010742|2,860007;-1,68106;-2,87416;-4,511395;-3,793586;5,897861;-3,996446;-4,368061;-1,400017;0,170674;-3,362275;-0,7735176;0,6323034;0,1439683;4,259383;-1,23552;2,678926;1,238669;1,785839;-0,2850702;5,129024;-3,54035;1,559977;3,378663;-1,620623;3,909033;-4,046029;-3,780349;4,660218
6|TOP2|0,1992477|2,464045;-1,390453;-3,34763;-4,822256;-3,779617;6,372003;-3,897709;-5,012135;-1,289834;0,6195691;-3,57753;-1,002196;0,4464498;0,2374157;4,177827;-1,052982;2,678926;1,98605;1,785839;-0,454706;5,430141;-2,552653;1,559977;3,421554;-1,620623;3,792209;-4,319297;-3,641043;4,660218
7|TOP2|0,1990885|2,860007;-1,884181;-3,224925;-4,511395;-3,736092;5,897861;-4,473934;-4,6088;-1,400017;-0,02585259;-3,0973;-1,246913;0,4417138;0,545266;4,176195;-1,570337;3,178082;1,469476;1,785839;-0,5266137;4,7373;-3,050983;1,559977;3,421554;-1,573723;4,172997;-4,350102;-3,641043;4,461279
