Generation: 17 | maxFitness: 0,6101888 | maxFitnessGen: 0,2293522 | maxFitnessGenBuf: 0,2361109
N TotallyRandom: 1 | N RandomParents: 0 | N Top2: 80 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2361109|2,143117;-1,967759;-4,542322;-4,643688;-3,745597;5,632845;-3,50751;-4,31568;-0,181331;-0,0519219;-2,775836;-0,9086096;0,2859993;0,4032764;3,748286;-1,722635;3,187356;2,828556;1,141755;-1,038329;5,722034;-3,349634;2,253293;2,143992;-2,101584;3,688713;-4,830472;-3,224141;4,317286
1|TOP2|0,2270427|2,636596;-1,567359;-4,189708;-4,643688;-3,943063;5,632845;-3,369789;-4,31568;-0,5546917;-0,0519219;-2,971313;-0,9086096;0,2859993;0,3134797;4,215642;-1,722635;2,848366;2,586256;0,7724295;-0,88682;5,419808;-3,30855;1,807673;2,143992;-2,101584;3,911326;-4,380607;-3,224141;4,442273
2|TOP2|0,2249772|2,636596;-2,029415;-4,303429;-4,926212;-3,943063;5,632845;-3,402171;-3,82927;-0,181331;0,1959578;-2,971313;-0,5559467;0,2859993;0,2602952;3,748286;-1,934173;3,061928;2,648553;0,8575401;-0,88682;5,419808;-3,808162;2,107115;2,143992;-2,101584;3,688713;-4,380607;-3,224141;4,792362
3|TOP2|0,219056|2,98109;-2,496584;-4,396492;-4,643688;-3,943063;5,632845;-2,938444;-4,31568;-0,181331;-0,0519219;-2,628907;-1,186725;-0,1064087;0,1836805;3,748286;-1,980875;3,551959;2,161955;1,298614;-0,88682;5,607963;-3,808162;2,107115;2,116898;-1,858703;4,184866;-4,380607;-3,224141;4,442273
4|TOP2|0,2163917|2,510059;-1,795177;-4,798248;-4,643688;-3,943063;5,632845;-3,369789;-4,31568;-0,181331;-0,0519219;-2,971313;-0,9086096;0,2859993;0,1905937;4,240593;-1,722635;2,567074;2,648553;1,141755;-0,88682;5,262353;-3,317256;2,107115;2,143992;-2,134273;3,442894;-4,399054;-3,224141;4,606488
5|TOP2|0,2150289|2,370166;-2,469208;-4,303429;-4,643688;-3,943063;5,420002;-3,369789;-4,276124;-0,5190049;0,3520793;-2,54105;-1,072428;0,2859993;0,3134797;3,971435;-1,799365;3,061928;2,910892;1,141755;-1,227211;5,253735;-4,073981;2,178113;2,204905;-2,101584;3,812299;-4,145263;-3,224141;4,420324
6|TOP2|0,2128261|2,636596;-2,029415;-4,773096;-4,643688;-3,943063;5,932331;-3,369789;-4,31568;-0,181331;0,2767037;-3,007884;-0,9086096;0,2859993;0,3134797;3,748286;-1,670188;3,413299;3,028625;1,141755;-0,5627314;5,419808;-3,402164;1,993278;2,143992;-2,101584;3,688713;-4,094657;-3,098578;4,442273
7|TOP2|0,2109442|2,636596;-2,029415;-4,303429;-5,029578;-3,943063;5,923475;-3,311734;-4,31568;0,1842852;-0,0519219;-2,971313;-0,9086096;-0,09800971;-0,1156646;3,910704;-1,722635;3,113518;2,648553;1,141755;-0,4930537;5,419808;-3,808162;2,107115;2,4094;-2,101584;3,688713;-4,380607;-3,467817;4,442273
