Generation: 40 | maxFitness: 0,6101888 | maxFitnessGen: 0,2373995 | maxFitnessGenBuf: 0,2397835
N TotallyRandom: 1 | N RandomParents: 0 | N Top2: 80 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2397835|1,894755;-1,367566;-4,916507;-4,227935;-4,183711;4,615239;-4,275732;-5,143612;-0,4214579;-0,08246282;-3,407036;-0,3654223;1,412503;0,5276635;6,218894;-1,433341;3,549316;2,888456;-0,6832527;-2,763941;4,214435;-2,95961;2,473975;2,068976;-2,741239;2,501721;-6,585452;-2,774277;4,556247
1|TOP2|0,2368534|2,203208;-1,027386;-4,906286;-4,227935;-3,466205;4,126486;-4,275732;-5,143612;-0,4214579;-0,1457096;-3,407036;-0,7905036;1,041746;0,1823967;6,218894;-1,698565;3,104035;2,888456;-0,3461534;-2,266706;4,852596;-3,532119;2,736564;2,13954;-3,285295;2,501721;-6,585452;-2,186818;4,388882
2|TOP2|0,2344902|2,203208;-0,7715935;-4,676174;-4,227935;-4,143733;4,126486;-4,459904;-5,143612;-0,4214579;0,01216568;-3,407036;-0,3654223;1,651009;0,212145;6,218894;-1,332763;3,549316;2,888456;-0,3461534;-2,114126;4,178807;-3,440147;2,719765;2,333117;-2,806186;2,501721;-6,585452;-2,288193;4,867889
3|TOP2|0,2344757|2,334988;-1,25091;-4,906286;-4,227935;-3,848078;4,126486;-4,634717;-5,143612;-0,4214579;0,1915343;-3,40619;0,0330078;0,9993941;0,139028;6,218894;-1,150784;3,677621;2,719837;-0,489787;-2,266706;4,894161;-3,446861;2,719765;2,419456;-2,866808;2,501721;-6,585452;-2,288193;5,161302
4|TOP2|0,2343826|2,539183;-0,8180621;-4,906286;-4,227935;-4,276213;4,365592;-4,76716;-5,319119;-0,08211911;-0,1457096;-3,407036;-0,1439994;1,098865;0,212145;6,578659;-1,332763;4,020131;2,888456;-0,3461534;-2,266706;4,668453;-3,440147;2,500497;2,249827;-2,488362;2,92979;-6,818287;-2,288193;5,074236
5|TOP2|0,2302139|2,203208;-1,142706;-4,906286;-4,227935;-3,413726;4,126486;-4,012291;-4,940718;-0,2299392;-0,1457096;-3,407036;-0,3654223;1,877658;0,212145;6,275803;-1,332763;3,114029;3,320123;-0,3461534;-2,140827;4,258926;-3,440147;2,719765;2,124741;-2,806186;2,307883;-6,327205;-2,288193;4,851645
6|TOP2|0,2295697|2,203208;-1,394645;-4,951267;-3,733723;-3,88787;4,126486;-4,275732;-4,829895;-0,05200708;-0,3998536;-3,407036;-0,6673278;1,412503;0,212145;6,657344;-1,332763;3,42715;2,982304;-0,36412;-2,266706;5,038037;-3,440147;2,712065;2,325721;-3,280134;2,532101;-6,585452;-2,327089;5,191604
7|TOP2|0,2266427|2,283549;-1,25091;-4,936095;-4,591827;-3,950085;4,126486;-4,672939;-5,358379;-0,9175451;0,3501311;-3,407036;-0,3654223;1,412503;0,212145;6,218894;-1,332763;3,549316;2,888456;-0,3461534;-2,266706;4,388121;-3,618769;2,356727;1,918646;-3,08161;2,059429;-6,585452;-2,288193;4,525001
