Generation: 2 | maxFitness: 0,2588646 | maxFitnessGen: 0,2588646 | maxFitnessGenBuf: 0,2400278
N TotallyRandom: 1 | N RandomParents: 0 | N Top2: 80 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2400278|3,090361;-2,053093;-3,680699;-4,872152;-4,003629;4,605863;-3,975419;-4,573913;-1,410102;-0,7074718;-2,679053;-1,353866;-0,5080233;-0,09161758;4,649328;-1,10586;1,978458;1,374687;1,718951;-0,5202787;5,040251;-3,112834;0,5615461;3,521648;-0,956304;2,979395;-3,307761;-3,054076;4,675343
1|TOP2|0,2154656|3,090361;-1,666861;-3,680699;-4,872152;-4,003629;4,370038;-3,867812;-4,892587;-1,446804;-0,9403671;-2,482631;-1,172117;-0,6101102;-0,09969991;5,231629;-1,10586;1,978458;1,374687;1,415569;-0,4896111;4,705846;-3,404202;0,9636803;3,526176;-0,953732;2,59128;-3,652831;-2,760562;4,675343
2|TOP2|0,2125727|3,491998;-2,053093;-3,680699;-4,872152;-4,073452;4,595392;-3,867812;-4,573913;-1,316964;-0,5364776;-2,813491;-1,30297;-0,7235413;0,1464678;5,019705;-1,10586;2,136955;0,9864007;1,523128;-0,4896111;4,389185;-2,932898;1,462385;3,031121;-0,953732;2,59128;-3,652831;-3,054076;4,935368
3|TOP2|0,2077806|3,090361;-2,139775;-3,680699;-5,206939;-4,003629;4,73941;-3,883456;-4,678466;-1,316964;-0,7074718;-2,543014;-1,404958;-1,160932;-0,3614358;5,383015;-0,7877319;1,978458;1,374687;1,884496;-0,4896111;4,705846;-2,932898;0,9636803;3,190932;-0,953732;2,59128;-3,575459;-3,054076;4,818739
4|TOP2|0,2039342|3,445862;-2,053093;-3,743384;-5,23115;-4,003629;4,180532;-3,867812;-4,573913;-1,803141;-0,7074718;-2,677783;-1,540699;-0,4212384;-0,09161758;4,924714;-1,265181;2,306799;1,115291;1,718951;-0,4896111;4,27217;-2,932898;1,106614;3,031121;-1,048138;3,086044;-3,652831;-3,054076;4,675343
5|TOP2|0,2036818|3,514166;-1,910691;-4,169813;-4,872152;-3,921484;4,697154;-3,867812;-4,573913;-1,316964;-0,8337836;-2,821033;-1,37915;-0,7235413;-0,5645883;4,920245;-1,020121;1,978458;1,355671;1,718951;-0,4896111;4,671671;-2,932898;0,5669348;3,031121;-0,7860041;2,649233;-3,204386;-3,04272;4,675343
6|TOP2|0,2030454|3,147846;-2,053093;-3,743958;-4,872152;-4,493908;4,564971;-4,187604;-4,349879;-1,138911;-0,7459291;-2,337279;-1,989572;-0,7235413;-0,09161758;4,920245;-1,10586;1,978458;1,797597;1,571576;-0,3679117;4,705846;-2,932898;0,9636803;3,031121;-1,111026;2,59128;-3,652831;-3,054076;4,995274
7|TOP2|0,2016806|2,954269;-2,053093;-3,680699;-4,872152;-3,528398;4,117093;-3,5306;-4,454221;-1,587001;-0,8536789;-2,611485;-1,540699;-0,7235413;0,2990266;4,847718;-0,9271413;1,978458;1,81546;1,52913;-0,4950979;4,932681;-2,999482;1,222903;3,045442;-0,6256987;3,056967;-3,652831;-2,636043;4,2789
