Generation: 45 | maxFitness: 0,6101888 | maxFitnessGen: 0,2306043 | maxFitnessGenBuf: 0,2372755
N TotallyRandom: 1 | N RandomParents: 0 | N Top2: 80 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2372755|1,894755;-0,3182493;-4,751059;-4,230991;-3,915611;5,015669;-5,107377;-4,9373;0,09587434;-0,4916605;-3,336831;-1,381506;1,74729;0,997595;6,463981;-1,213679;2,922332;3,865671;-0,4881224;-3,113464;4,565164;-2,648287;2,031684;2,049523;-2,403572;2,909595;-6,265073;-3,46818;4,342554
1|TOP2|0,2364541|1,894755;-0,1155085;-4,751059;-4,369797;-3,913277;4,712283;-4,956168;-4,9373;-0,299891;-0,08246282;-3,336831;-1,816921;1,923136;0,5532836;6,341743;-1,39233;2,922332;4,285212;-0,4881224;-3,56011;4,928376;-2,442155;2,192633;2,461128;-2,403572;2,501721;-6,532943;-2,553541;4,342554
2|TOP2|0,2355142|2,062538;-0,4855892;-4,751059;-4,175139;-3,424807;4,343444;-5,190393;-4,9373;-0,2207894;-0,08246282;-3,336831;-1,47806;1,251467;0,5532836;5,999839;-1,213679;2,706762;3,865671;-0,9074051;-3,113464;5,387933;-2,725857;2,500242;2,225386;-2,62945;2,501721;-6,64627;-2,614362;4,11622
3|TOP2|0,2311521|1,794989;-0,4855892;-4,89579;-4,779627;-3,571872;4,712283;-5,387888;-4,9373;-0,2207894;-0,01997575;-3,500862;-1,504626;1,520615;0,4867658;6,418199;-1,213679;2,741372;3,865671;-0,2405384;-2,90642;4,928376;-2,877928;2,192633;2,948113;-2,403572;2,501721;-6,912487;-2,849109;4,342554
4|TOP2|0,2281835|1,894755;-0,9290991;-4,751059;-4,38248;-3,36611;4,712283;-5,419829;-4,9373;-0,2207894;-0,08246282;-3,336831;-1,511245;1,520615;0,5532836;5,67243;-1,1952;3,185161;3,89116;-0,4881224;-2,9891;4,957007;-2,648287;2,192633;2,461128;-2,403572;2,29519;-6,64627;-2,805988;4,4971
5|TOP2|0,2234203|2,385398;-0,4855892;-4,751059;-4,378904;-3,041016;4,286781;-4,956168;-4,591767;-0,2207894;0,002474099;-3,639369;-1,511245;1,579725;0,5532836;6,253016;-0,9226663;3,18122;3,865671;-0,3263621;-3,113464;4,470605;-2,311759;2,192633;2,129241;-2,403572;2,501721;-6,745736;-3,448576;4,177087
6|TOP2|0,2223937|1,954957;-0,4855892;-4,751059;-4,700653;-3,532752;4,331288;-4,956168;-4,9373;-0,310975;-0,08246282;-3,103392;-1,511245;1,889259;0,1894655;6,171082;-1,362359;2,660372;3,865671;-0,7172025;-3,295295;4,928376;-2,612905;2,192633;2,353695;-2,403572;2,501721;-6,64627;-3,347623;4,342554
7|TOP2|0,2221268|1,940658;-0,6696502;-4,420537;-4,129724;-3,532752;4,712283;-5,029957;-4,9373;-0,5864056;-0,1563383;-3,336831;-1,511245;1,520615;0,5532836;6,171082;-1,244019;2,922332;3,865671;-0,4881224;-3,113464;4,928376;-2,648287;2,677921;2,629681;-2,403572;2,501721;-6,64627;-2,674177;4,400158
