Generation: 22 | maxFitness: 0,6101888 | maxFitnessGen: 0,2263389 | maxFitnessGenBuf: 0,2339453
N TotallyRandom: 1 | N RandomParents: 0 | N Top2: 80 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,2339453|3,007751;-1,278682;-4,771098;-4,085858;-4,039199;5,44811;-4,133855;-4,133335;-0,3453689;0,6850554;-3,743104;-0,8750006;0,8478942;-0,05139095;3,951882;-0,9773309;3,174085;2,322646;1,054592;-1,312243;5,141429;-2,780728;2,089924;2,281917;-2,317441;3,376922;-5,349078;-2,415291;4,317286
1|TOP2|0,2232769|2,786657;-0,9397936;-4,771098;-4,085858;-4,039199;5,499315;-3,746908;-4,527791;-0,2200912;0,9342079;-3,348639;-0,8750006;0,486675;-0,3460692;3,633165;-0,9773309;3,174085;2,562117;1,231946;-1,119451;5,141429;-2,46434;1,786541;2,281917;-1,881229;3,325998;-4,499547;-2,498121;4,317286
2|TOP2|0,2186791|2,786657;-1,278682;-5,221569;-4,085858;-4,111837;5,499315;-3,746908;-4,133335;-0,003340755;0,6559362;-3,348639;-0,8750006;1,039979;0,08739674;3,951882;-0,9773309;3,174085;2,635246;1,126226;-1,038329;4,732304;-2,780728;1,786541;1,923538;-1,881229;4,004418;-5,090589;-2,498121;4,132975
3|TOP2|0,2146538|2,786657;-1,278682;-4,771098;-3,981799;-4,067633;5,499315;-3,746908;-3,744132;0,1108976;0,5628383;-3,348639;-0,8750006;0,6437489;0,2725507;3,951882;-0,9773309;3,174085;2,635246;0,770769;-0,9859774;5,34465;-2,780728;1,786541;2,281917;-1,764316;4,006839;-4,958669;-2,38358;4,262391
4|TOP2|0,2115384|2,786657;-0,9925541;-4,836629;-4,085858;-4,039199;5,499315;-3,746908;-4,01177;-0,1778032;0,6623443;-3,372633;-1,192887;0,5697919;-0,02921885;3,915093;-0,7980981;3,260332;2,635246;1,054592;-1,038329;5,258021;-2,780728;1,786541;2,281917;-1,881229;3,383048;-4,767385;-2,498121;4,317286
5|TOP2|0,2094199|2,545143;-1,278682;-4,518261;-3,606655;-3,545753;5,370148;-3,746908;-4,143026;-0,003340755;1,132941;-3,633697;-0,8750006;0,5697919;0,08739674;3,946898;-0,9773309;3,016529;2,328667;1,054592;-0,7787266;5,141429;-2,70399;1,786541;2,29813;-2,252537;3,688713;-5,380068;-2,498121;4,317286
6|TOP2|0,2044296|2,365998;-0,9524229;-4,308214;-4,085858;-3,874447;5,564846;-3,746908;-4,133335;-0,003340755;0,6850554;-3,348639;-0,3800303;0,787625;0,08739674;3,742181;-0,9485512;3,174085;2,635246;1,054592;-0,6698477;4,9086;-2,780728;1,691288;2,412875;-1,881229;3,568878;-4,588261;-2,498121;4,651978
7|TOP2|0,2033413|2,786657;-1,278682;-4,771098;-4,079985;-4,526125;5,371641;-3,746908;-4,580069;0,1566548;0,6850554;-3,002717;-1,347144;0,5697919;0,08739674;3,540474;-0,5567567;3,174085;2,635246;1,054592;-1,142442;5,141429;-3,218618;1,786541;2,281917;-1,444586;4,170174;-5,09895;-2,729217;4,224771
