Generation: 17 | maxFitness: 0,1268217 | maxFitnessGen: 0,1268217 | maxFitnessGenBuf: 0,1254298
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1254298|0,2963366;-0,3919137;1,380586;1,192335;-1,456256;-1,151678;1,199534;-0,3725207;-0,6229973;0,1279692;1,030906;1,495322;0,5843185;0,1890059;1,391149;-0,634148;1,478516;-0,2973053;0,986757;-0,150684;-0,005913138;0,9785495;1,081766;0,8998859;-0,7770299;-0,650063;-0,1418209;0,9510031;-0,08597493
1|RandomParents|0,1254298|0,2963366;-0,3919137;1,380586;0,246004;-1,292091;-0,8104154;0,4705814;-0,3725207;-0,6229973;0,1279692;1,030906;1,948241;0,5843185;0,1890059;0,72767;-0,9755851;2,09892;0,1690501;1,03923;0,3349445;-0,005913138;0,9785495;1,081766;0,8998859;-0,7770299;-0,650063;-0,1418209;0,9510031;-0,08597493
2|TOP2|0,1244496|0,2963366;-0,3919137;2,039984;0,246004;-1,292091;-0,8104154;1,282443;0,02950189;-0,8764304;0,1279692;1,030906;1,948241;1,334348;0,1890059;1,553615;-0,40179;2,09892;-0,7271117;1,887813;0,3349445;0,05871272;0,6944445;0,9196756;0,5689348;-1,24959;-0,3818125;-1,044778;1,110724;0,6828218
3|TOP2|0,08266033|1,224744;-0,413768;2,035524;0,246004;-1,56687;-0,8104154;-0,3314594;-0,3725207;0,03135943;0,1279692;0,690874;1,948241;1,182456;0,1890059;0,72767;-1,962989;2,09892;0,701255;1,324658;0,3349445;-0,005913138;0,9785495;1,931075;0,8998859;-0,7770299;-7,098913E-05;-0,1418209;1,098668;-0,8268914
4|TOP2|0,0702268|0,2963366;-0,3919137;1,380586;0,246004;-1,292091;-0,6899028;1,217506;-0,7784988;-1,338324;0,1279692;1,030906;2,491956;1,059535;0,1890059;0,72767;-0,9755851;2,51878;0,4499002;1,058583;-0,1522154;-0,503463;0,9785495;1,081766;1,551612;-1,227631;-0,650063;-0,7962239;0,9510031;-0,08597493
5|TotallyRandom|0,04299506|-0,9551034;-0,7732687;-0,9625113;-0,09046519;0,8785918;-0,205191;0,345571;-0,1389028;-0,7658522;-0,4167153;0,85953;0,4382987;-0,9279056;-0,2258884;-0,08291399;0,3578229;-0,8869524;0,6428235;0,6340654;0,3055544;-0,4465679;0,6343858;-0,6053481;-0,6846673;0,7293198;0,007584929;-0,934819;0,6457109;0,1700515
6|TOP2|0,04230633|0,2963366;-0,5893537;1,519987;0,006737247;-1,406878;-1,547417;0,4705814;-0,3725207;-0,6229973;-0,41676;1,328382;1,948241;1,077188;0,1890059;0,72767;-1,086515;2,892907;0,1690501;1,03923;-0,3810942;-0,005913138;1,213617;1,081766;0,8998859;-1,506207;-0,650063;-0,1418209;0,9510031;0,2761829
7|TOP2|0,04195298|0,1015995;0,3419248;1,380586;0,7270972;-1,292091;-0,1918217;0,7054524;-0,3725207;-0,4337641;0,1279692;1,265082;1,948241;-0,05213344;0,7780574;0,72767;-0,6375512;1,513361;0,1690501;1,03923;0,3349445;-0,7038926;0,9785495;0,4284331;0,8998859;-0,2194258;-0,650063;-0,5791708;0,9510031;-0,08597493
