Generation: 1 | maxFitness: 0 | maxFitnessGen: 0 | maxFitnessGenBuf: 0,1019242
8|TOP2|0,03461441|-0,8911667;0,1558329;-0,6640058;0,9292467;-0,6921518;0,2488023;0,8677371;0,7255545;0,9882293;0,6871572;-0,5789804;-0,8207107;-0,09126675;-0,5678895;0,3226573;0,6391885;0,9130785;-0,8140287;-0,8004134;0,2522545;-0,3557571;-0,2175599;-0,338981;0,3409321;-0,5012345;0,4563961
9|TOP2|0,03402998|0,4386899;-0,7985475;0,91871;0,2003454;0,03846896;-0,1859354;0,136573;-0,3887476;0,6537225;0,900629;0,7265654;-0,6924245;-0,002771258;0,5877392;-0,5914621;0,7710931;0,5842607;-0,4134091;-0,7249417;-0,2530087;-0,4821383;-0,7737131;0,7941206;-0,3140224;-0,04926407;0,3424668
10|TOP2|0,03354848|0,2698278;0,3232312;-0,9562242;-0,186891;-0,8998194;-0,4828147;0,5881464;0,01523173;-0,2739135;0,8607085;0,9446428;0,7420535;-0,1566595;-0,9387331;0,2029859;0,5879166;0,4839174;0,9212899;-0,2547563;0,2660935;0,05763352;-0,1733404;-0,5403621;-0,2120823;-0,6202445;-0,2164203
11|TOP2|0,03202969|-0,3398598;-0,6584103;0,1411628;0,8996079;0,31357;-0,1321274;-0,7871802;-0,6033862;0,3595409;0,8227084;0,7100725;-0,6939955;-0,2202324;0,6385701;0,04367554;-0,7727921;0,7182388;-0,6940665;0,4653976;0,9156685;0,04630744;-0,4784189;0,1325399;0,9897449;0,9126334;-0,6861308
12|TotallyRandom|0,03150925|-0,327135;0,5826249;0,2439867;-0,4642802;-0,5128593;-0,4223024;0,6411645;0,1073231;0,04547369;-0,7175193;-0,2968956;-0,8788929;-0,4727017;0,9168704;0,7155015;-0,6450312;-0,5069799;0,4190781;-0,04932725;-0,6307864;0,006828427;-0,5932589;0,1179165;0,3334286;-0,1997839;-0,2119638
13|TOP2|0,03139935|0,2356733;-0,3676699;0,1196595;-0,8088348;-0,09391701;-0,2407898;-0,1776241;0,7669129;-0,8356159;-0,2149001;0,6698041;-0,8940156;0,9096568;0,5103927;-0,2427536;0,5095315;-0,7070835;-0,5683615;-0,2817396;0,8548903;-0,8943269;0,2606706;0,9732051;-0,6878369;0,5720975;-0,2980973
14|TOP2|0,03109761|-0,367869;0,08398592;-0,993984;0,4902389;-0,4258405;-0,3316947;-0,3924476;-0,9573021;-0,7384691;0,03886211;0,7778358;-0,563849;0,5480886;0,07404411;0,7134027;0,4585054;-0,2067689;-0,7769628;-0,2400864;-0,4794914;-0,7085834;0,6910369;-0,7001379;0,7140329;0,0990845;0,2751743
15|RandomParents|0,03025707|0,2258598;0,4936807;-0,04099452;0,9668369;0,3912449;0,06595886;-0,8668644;0,409445;0,1487879;0,09203541;0,2585025;-0,9357109;-0,9932947;-0,5544109;-0,3065485;0,2795922;-0,3732435;0,8242967;-0,9295075;-0,5277886;-0,4284393;-0,8015049;-0,07652247;0,6880946;-0,1920372;0,5989799
16|RandomParents|0,02987631|0,944762;-0,6876535;-0,1621751;0,8710191;-0,713836;-0,3045942;0,1264986;-0,08809459;0,7960179;0,06845939;0,5207562;-0,9854853;0,8718231;0,6560147;0,1468552;-0,8690865;-0,2383276;-0,5523756;-0,2822388;0,8841262;-0,7307093;-0,3484365;-0,5064123;0,3685665;0,4397151;-0,5184393
17|TOP2|0,02970799|0,1216284;0,9468229;0,5995498;0,9177554;-0,1028932;-0,4876572;0,3579232;-0,828624;-0,1207625;-0,769587;0,8930678;-0,4679266;0,7015591;-0,8449893;0,5045209;-0,1182438;-0,4017237;0,02703297;0,4862866;0,1751734;-0,09801376;0,08862793;-0,8768392;0,6311119;0,6973426;-0,000382781
18|TotallyRandom|0,02923953|0,2838185;-0,3562232;0,4270835;0,5248382;0,156473;0,3998887;-0,2926601;-0,293949;0,2859955;-0,3670074;-0,3224705;-0,00288856;0,5150237;-0,02722299;0,4218299;-0,3673042;0,1369895;-0,1467294;-0,6986077;-0,611855;0,4120495;0,06279027;-0,1758856;0,0925566;-0,9253778;0,14647
19|TOP2|0,02886562|-0,193971;0,1555654;0,9516256;0,3043489;0,8226361;-0,04447091;0,138394;0,9473505;-0,3231009;0,7564466;0,1171607;0,7592323;0,0957557;0,2086958;-0,6268647;-0,4575974;-0,3310555;-0,5446501;-0,8019035;-0,4095391;0,7158;0,2031108;0,572788;-0,7935708;0,1006154;0,4153359
20|TOP2|0,0264268|-0,04216278;-0,6546385;0,07986295;-0,9213274;0,1203097;-0,09034574;-0,9898112;-0,4062947;-0,6484551;-0,5715022;-0,4598631;-0,04406726;0,3618505;0,4175474;0,9896202;0,5701482;0,9158223;-0,9544377;0,04766762;0,8913195;-0,9693656;-0,8385818;-0,85129;-0,2389771;-0,6738634;0,8742886
21|TOP2|0,02580772|-0,4529878;-0,01510465;0,9066949;0,07780349;0,1756481;-0,5400753;-0,6439655;0,6620991;0,7313886;-0,7799425;0,934315;0,03215754;0,1298467;-0,908519;-0,5595095;0,598455;0,9736404;0,4623263;0,197229;0,3263571;0,4044745;0,01406515;-0,7004857;0,8424025;0,1308092;0,8495355
22|TOP2|0,02570944|0,5314717;0,7004559;-0,3206433;-0,01308286;-0,9709482;0,9340916;-0,8874435;0,5278018;-0,6306555;-0,7658412;0,9217215;-0,4143487;0,8012919;0,9315922;0,9787948;-0,08798325;0,4296457;0,4844806;-0,8919742;-0,05245984;0,6327686;-0,2744418;0,538084;-0,06605756;0,7893839;0,1317858
23|RandomParents|0,02569766|-0,6091499;0,2226917;0,8535206;0,5352273;0,8718991;-0,2325116;0,2721536;0,8939629;-0,4838549;-0,5239317;-0,4975957;0,6786964;0,5787127;-0,1408376;-0,9226899;0,5880156;0,2910559;-0,5095479;0,6582506;-0,6691482;0,5466175;0,06141961;0,6665268;0,1972305;-0,7449794;0,5457084
24|TOP2|0,02535758|-0,8127093;-0,6548054;-0,4586512;0,1945404;-0,4154526;0,9150293;0,05400765;-0,7791569;0,03516185;0,5858388;0,3736202;0,6842668;-0,6066678;-0,1193687;-0,5072789;-0,4319156;0,8484638;-0,4781061;-0,7942317;0,2884285;-0,6110718;-0,03780782;-0,9512477;-0,8697264;-0,0898627;-0,5742843
25|RandomParents|0,02508238|0,980238;0,8503323;-0,4420744;-0,7514274;-0,1346835;0,4029655;-0,09191549;0,1967982;-0,6606636;0,7273467;0,3299825;-0,5145559;0,4966557;0,8693271;-0,08788192;0,7679992;-0,08412683;-0,4845089;0,4292261;-0,3714544;-0,4692448;-0,3351828;0,5189903;0,7629895;0,3360066;0,8432894
26|RandomParents|0,02491201|0,6453946;-0,6013539;0,06146395;-0,3335515;-0,7760737;0,3975181;0,7950583;0,881722;0,7426853;0,07465994;0,3898551;-0,9069574;-0,4290992;-0,8398368;-0,9546714;-0,5850632;-0,1927904;-0,355858;-0,8454614;0,3760009;-0,2059613;0,0946945;-0,1390713;0,8263686;0,4167058;0,9103801
27|TOP2|0,02482737|0,5842037;-0,02782094;-0,07052505;-0,06905639;0,04268467;0,570945;-0,8244193;-0,339065;-0,1506327;-0,7809756;-0,5157015;-0,6225893;-0,3447741;0,5685492;-0,4046074;0,109414;0,9182236;0,7644424;0,2615308;0,8120303;0,2140013;-0,7499006;0,5612667;0,1703631;0,8932288;0,4969952
28|TotallyRandom|0,02375128|-0,2195939;0,296031;-0,51735;0,9715252;-0,02211726;-0,8673384;0,9993753;0,6796322;-0,6187613;-0,08194315;0,4244744;0,09028709;-0,7400122;0,2238706;-0,8544905;-0,1718973;0,5050769;-0,5514581;0,4569111;0,05522311;0,2849798;-0,1575736;0,8107376;0,9765315;0,6058772;0,4345827
29|TOP2|0,02373002|-0,8082347;0,06992114;0,3750455;0,6096368;0,06865823;-0,5304451;-0,6950796;-0,4432036;-0,6287422;0,7376692;-0,8860433;-0,6788549;-0,7931604;0,9363322;0,6947956;0,6579881;0,3140704;0,2987098;-0,8254941;0,7964098;-0,6011379;0,5412421;0,1522962;0,2849781;-0,5239761;-0,1850263
30|TOP2|0,02371695|0,6208959;0,4877593;-0,9334636;-0,1325117;-0,04401553;0,9412327;0,669502;0,898242;-0,6324129;0,5405149;-0,5900123;0,2332505;-0,2906662;0,04478586;-0,7669864;-0,7637613;0,5277519;-0,02409375;-0,1582397;0,9840376;0,7574584;0,5617173;-0,7342818;0,0426718;-0,8695869;0,4862046
31|TOP2|0,02300468|0,3776333;0,486794;-0,6971123;0,9525609;-0,5014482;0,4427378;-0,6798203;-0,2272815;-0,1288356;-0,8997202;-0,04972613;-0,5790825;-0,5435481;0,6386116;-0,7895565;0,3134234;0,9336321;-0,8709242;0,4963526;-0,7346158;0,6576104;-0,7081766;0,9512591;0,7423437;0,5152769;0,8290811
32|TOP2|0,02299332|-0,249456;0,2574012;0,6270535;-0,1676184;0,2796263;0,2260698;-0,8850167;-0,5869455;-0,01447284;-0,1655115;-0,9608521;-0,2391692;0,8305647;-0,1787027;-0,02794158;0,2671146;0,8467238;-0,0367347;-0,2167608;-0,9511793;0,887383;0,5558672;-0,774852;-0,7942586;-0,9377801;0,5771382
33|TOP2|0,02291543|0,4894328;-0,2124249;0,9436805;-0,03882802;-0,2749518;0,04137647;0,7758472;-0,1972798;-0,2915186;0,09917939;-0,9400306;0,05503666;0,2481374;-0,009408593;0,684381;-0,2560993;0,07385051;0,8178201;-0,1547695;-0,8535221;0,4663036;-0,3733376;-0,962275;-0,1267503;-0,4434475;-0,5858078
34|TOP2|0,02261424|0,9826417;0,07635558;-0,3151225;0,04465687;0,6576018;-0,8255293;0,5568893;0,05208266;-0,02102101;-0,2826456;0,9334347;0,3382466;0,183148;-0,5434957;-0,09905541;0,1091486;0,3296349;-0,9876473;0,7208989;-0,5288219;0,1797894;-0,6139684;-0,7340875;-0,3396639;-0,8895793;-0,6626201
35|TOP2|0,02201416|-0,1328846;-0,16773;0,4005305;0,507858;0,5344207;0,08103025;0,1131917;-0,8129296;0,4868884;-0,3534547;-0,9815278;-0,6954696;0,07612598;0,5561221;0,9359026;0,9070978;-0,02684867;0,4989097;-0,6579037;0,9994917;0,1791667;0,6492949;-0,4587833;0,8992815;-0,2766145;-0,4044515
36|TOP2|0,02132352|0,1434048;0,6189432;0,5108869;-0,6185091;0,8161325;0,07092965;-0,9314861;-0,7827113;0,3099391;-0,4896199;-0,7367871;-0,0205797;0,9906278;-0,5181143;-0,7171841;-0,3543705;0,3686726;0,625273;0,3673141;0,8131297;0,9622502;0,3080325;0,4144385;-0,06388819;-0,5192044;-0,1059231
37|TOP2|0,02097453|-0,3997821;-0,01055253;-0,8208275;-0,3894442;-0,5337234;0,3703427;-0,229952;0,1469258;-0,1921848;-0,277186;-0,2025796;0,09232414;-0,5745575;-0,03324187;0,3803107;-0,9558794;-0,7930903;-0,6242139;-0,2543007;-0,8657537;-0,6443393;0,9368894;0,614918;-0,4583937;-0,4602021;-0,3263818
38|TOP2|0,02097268|-0,1834472;0,3472299;0,09323323;-0,6007531;-0,9317315;0,8066947;-0,08070815;-0,4301966;0,9422832;0,1418475;0,4457123;-0,9973614;0,2647114;0,2445649;-0,3570119;-0,631192;-0,4401652;0,1450194;0,2885036;-0,2841059;0,1262704;0,5293062;0,7221818;0,1408457;-0,1659726;-0,7899122
39|TOP2|0,02019921|-0,7279198;-0,8844309;0,7195632;0,76965;-0,5016494;0,7316892;-0,8768053;0,7018409;-0,4754218;0,302139;0,869312;-0,03886664;-0,1826636;0,6216469;0,02930653;-0,7963436;-0,796849;-0,672641;-0,4494299;0,7621186;0,7683406;-0,8319991;-0,589421;-0,7891862;-0,9283888;-0,4905123
40|TOP2|0,01956893|-0,6347756;-0,7721403;0,7088473;0,6909194;0,8943117;0,09937394;0,3983762;-0,431631;-0,1116635;-0,5769746;-0,5040023;0,712054;0,5667086;0,4051926;-0,5724576;0,7096119;-0,8625376;-0,8872018;-0,9018168;-0,2479094;0,8514335;0,5874259;0,9317164;0,09352291;-0,5692685;0,06861389
41|TOP2|0,01948689|-0,8966894;-0,225906;0,4362344;0,608151;0,3783729;-0,1525875;0,5859077;0,1053878;0,9850113;-0,7430227;0,5850155;-0,4814354;-0,8464773;0,5234718;0,4707148;-0,9969146;-0,09887755;-0,5881393;-0,3024145;0,3975699;-0,1359476;0,419559;0,008394599;0,6475711;-0,7418885;-0,5787721
42|TOP2|0,01944055|0,98908;-0,3019348;0,9413812;0,2704372;-0,2556089;-0,2497078;-0,5578859;-0,9023507;0,8534548;0,3021004;-0,300594;0,3493797;0,008192182;0,7439587;-0,8689299;-0,7303538;-0,445557;0,6521785;-0,2098271;0,5596857;0,9191387;-0,5312262;0,1416615;0,1945616;-0,9632382;-0,1899656
43|TOP2|0,01942988|0,7524583;0,5889387;0,2772851;0,7939959;-0,5174665;-0,9807084;0,892292;0,4101875;0,6226408;-0,7258711;0,08294046;-0,3216029;-0,905108;0,6519458;-0,2124091;0,2667796;-0,2764043;0,1436068;-0,44248;-0,5989487;-0,7805851;0,09207594;0,6385646;-0,6845906;-0,9661641;-0,6985049
44|TOP2|0,01920314|0,1419362;-0,7357998;0,1397413;0,791244;-0,5455546;-0,7818167;0,9186077;-0,4616107;0,8821864;-0,2809571;-0,2593132;0,08012283;-0,2614678;0,3238394;-0,9371827;0,9143043;-0,1185387;-0,8069224;-0,7695558;-0,1338001;-0,003258586;0,2959382;0,1302212;0,7130299;-0,4079281;-0,9754021
45|TOP2|0,01882293|-0,6435869;-0,9023077;0,2594478;-0,06925189;0,9277799;0,169217;-0,06364906;-0,2810358;-0,4125429;-0,5131776;-0,06510913;-0,5702999;-0,9892139;-0,8792851;-0,2192055;-0,1999732;-0,3500308;-0,5817406;0,1195453;-0,4270881;0,8958366;0,6965852;0,3579132;0,1921209;-0,3573829;-0,7991235
46|TOP2|0,01838181|0,5852277;0,6969695;0,1582788;0,8722165;-0,03772938;-0,8581674;-0,2484871;-0,4814409;-0,2524418;0,4453885;-0,9965694;0,9380064;-0,06798255;-0,1713947;-0,8707366;-0,6889033;0,7039182;-0,3637172;-0,09740031;0,8106029;0,8006427;0,4310651;0,4248953;0,1118106;-0,9656155;-0,04214299
47|TotallyRandom|0,01806945|-0,3687576;-0,5918894;-0,3086663;-0,3655695;0,5746768;-0,5192266;0,7216804;-0,7785494;-0,1682426;-0,2856883;-0,6821382;-0,5527773;-0,7586691;-0,8618152;0,2725997;-0,3022236;-0,5857713;-0,6089854;-0,3345567;0,7679358;0,356
