Generation: 1 | maxFitness: 0 | maxFitnessGen: 0 | maxFitnessGenBuf: 0,07701451
7|TOP2|0,04337585|0,4233091;-0,9546273;0,0765444;-0,3247751;0,8615594;-0,3358911;-0,6948962;0,3207769;-0,3156701;-0,1415712;0,4857721;-0,2861041;-0,1620013;0,6828604;0,5671456;-0,5045521;0,3444481;-0,2395052;0,6381319;0,3134334;-0,5128644;-0,8056345;-0,08070505;0,9936523;-0,9768152;-0,08207929;-0,8143735;-0,02789414;0,1946138
8|TOP2|0,0343253|-0,2550503;0,7516356;0,06281364;0,1773819;-0,2401153;-0,980588;-0,5590703;-0,7551234;0,5540593;0,4416918;-0,889689;0,5123065;0,02386987;0,0007373095;0,4742515;-0,6328447;0,7444508;-0,3243695;-0,2584511;0,002774596;0,6716144;0,2164067;-0,9190254;-0,239813;-0,5208685;0,3787946;0,5001519;0,2714913;0,1191427
9|TOP2|0,03420422|0,4886207;-0,4223574;0,9786065;-0,7494466;-0,7293801;-0,9617743;-0,6475196;-0,4265286;0,4186012;-0,9548206;-0,3672224;0,8273745;-0,1576613;0,8922997;0,8726611;-0,1710571;-0,6003392;0,4742369;-0,9119282;-0,4959058;0,9772942;-0,7955468;-0,8700576;0,3792984;0,2869551;-0,3560313;0,3481462;-0,3382739;-0,3046867
10|TOP2|0,03374804|0,9313672;0,4913413;0,5823462;0,01331651;0,3712649;-0,7014756;-0,08640945;-0,6219311;0,6736038;-0,09522116;-0,6684816;0,4050882;-0,03215683;0,7828979;-0,4950408;0,8135924;-0,8520973;-0,9095356;0,5479019;-0,6434925;-0,4229084;0,03102505;0,9276948;0,1514496;-0,7548125;0,5417869;0,3852873;0,7478569;-0,6504076
11|TOP2|0,03295505|0,1819841;0,4509506;0,4961626;-0,54619;-0,9483395;0,6297584;-0,872915;0,9972627;0,6722586;0,5539749;-0,5933022;-0,7553129;-0,04298055;-0,05839264;0,44155;-0,6999335;-0,8607047;-0,4071218;-0,8547258;0,8138287;-0,4064695;0,5838215;0,5951488;-0,2873358;-0,05280221;-0,150822;0,422929;-0,4906594;0,0806371
12|RandomParents|0,03260897|-0,3404163;-0,8846579;0,2151233;-0,9469156;0,0176934;0,8484101;0,2140642;0,08383071;0,04341114;0,5282626;0,5014777;0,1128246;-0,1930479;0,1632844;0,4360799;-0,6056111;0,930547;-0,9737396;0,8221633;0,5090919;-0,9680185;-0,3516251;-0,3687555;0,7421484;0,9245048;0,56108;-0,839843;-0,8576818;0,4426758
13|TOP2|0,03065351|0,7096562;-0,717612;-0,06944072;0,1790045;0,690587;0,2257043;-0,9266646;0,5511389;0,3123271;-0,1906494;-0,8043339;-0,349352;0,2437736;0,546118;-0,764159;0,5494485;0,9899387;0,9619424;-0,6190908;-0,9588666;-0,1927696;-0,3966392;0,9809632;-0,6796055;-0,06737912;-0,1093017;0,5560055;0,732897;-0,212083
14|TOP2|0,02987035|-0,3167468;0,8803716;0,8794465;0,8942432;0,3699777;0,9105444;-0,8677769;-0,4030668;0,9764879;-0,5989316;-0,6806569;0,7384958;-0,582916;0,5087378;-0,6247718;0,6224513;0,2225038;-0,5073144;0,8018901;0,8225939;-0,8224361;0,3410213;0,33112;0,5663381;-0,1181587;-0,195496;-0,1375715;0,9065979;-0,02613366
15|TOP2|0,0297125|0,19005;0,9119778;-0,561234;-0,4545227;0,9836953;-0,2572411;0,730623;0,8098285;0,250051;-0,2251822;-0,8180978;-0,6593142;-0,7819507;-0,4308997;-0,94221;-0,8729057;-0,6842897;0,9163804;0,7869651;-0,4697319;0,4467294;-0,453112;0,4465391;-0,5235512;0,3188677;0,536232;0,2320696;0,821121;-0,5272505
16|TOP2|0,02899463|0,4052493;0,1442672;0,02280676;-0,1307915;-0,2227229;-0,3925873;-0,4230355;0,3445668;-0,4188904;0,2876844;0,2919991;-0,9208729;-0,03477871;-0,5986657;0,4865606;0,7688608;0,6583958;0,7494636;0,177272;0,9716446;-0,5842929;0,5605619;0,6819551;-0,02529871;0,2150522;0,2207209;-0,3270472;0,6525576;0,5616477
17|TOP2|0,02841599|0,5799119;-0,7446599;-0,4872996;-0,09810126;0,5010183;-0,652698;-0,1455399;0,7847273;-0,7419982;-0,4547521;0,1774033;-0,007211804;-0,1796743;0,7472317;0,3839454;0,6685944;0,5228045;0,01741707;0,9631894;-0,5122373;0,1243638;-0,9123011;0,4351947;0,4273734;0,5019372;-0,1827492;0,3987291;0,08308184;0,2550606
18|TOP2|0,02814893|0,2488064;0,04076874;0,8644426;-0,4211658;0,7243025;-0,4622389;-0,9176798;-0,2972928;-0,7205038;0,4698674;-0,2978061;0,2086564;0,145512;0,687901;0,04954278;-0,4343704;0,02587211;0,9263539;-0,3405579;-0,1091663;0,4016614;0,9918056;0,51599;0,9607546;-0,8866272;0,8809664;0,2061328;0,8825841;-0,9042068
19|TOP2|0,02771065|0,5114927;-0,1831318;0,5916154;-0,172541;-0,3897303;0,03795588;-0,7284224;0,9990678;0,05035126;-0,1091632;-0,2482868;-0,5878308;-0,6036382;-0,09553826;0,04976809;-0,7951639;-0,8091874;-0,001664042;0,678879;0,1140994;-0,8249087;0,1527609;0,6762521;-0,2564596;0,7278783;0,2689058;-0,07734358;0,5751524;-0,354144
20|TOP2|0,02589725|-0,7380905;0,69682;0,06866419;0,2062463;-0,5019422;0,4336333;0,7309475;-0,2067455;-0,258531;-0,4711367;0,8658593;0,4374582;0,06238687;-0,3990566;0,5041234;-0,5656986;-0,7168729;-0,9060009;-0,1071841;-0,1346115;-0,2773663;0,3244021;-0,4624103;-0,7649322;0,5226617;0,6442089;-0,6436636;-0,1259385;0,3935454
21|TOP2|0,02514572|0,5469549;0,9912183;0,9041739;0,8748598;0,2411321;0,4605205;0,3130126;0,4680609;0,05145872;-0,6645877;-0,3534476;-0,4208971;-0,4371599;0,2570378;0,9346256;0,9857025;0,2201978;-0,6802132;0,607296;-0,04875028;0,6271741;0,4687628;-0,1205393;-0,6665225;0,3030064;0,5165424;0,5529511;-0,2611274;-0,8998501
22|TOP2|0,02474417|-0,727947;0,6069329;0,6867497;0,1988794;-0,03075445;-0,7125027;-0,1963633;-0,671406;0,2732298;0,2726137;0,9967508;0,3500428;0,2691905;-0,08640492;0,946779;-0,6953125;-0,03043091;0,04965889;0,7619781;0,7713144;-0,9500084;0,8581023;0,5477018;0,4433005;0,7040811;0,7237005;-0,9023247;-0,4574918;0,8046973
23|TotallyRandom|0,02465069|0,6344466;0,2202216;-0,882942;0,8747911;0,1555628;-0,8832102;0,1032053;-0,5139551;-0,3316413;-0,9374647;0,6738541;0,7672927;0,3699467;-0,1465555;-0,5042362;-0,05818427;0,6404934;-0,02266729;0,162356;-0,1638833;0,2806811;-0,8511908;0,3401422;-0,02941763;-0,7195971;0,1419729;0,9451318;0,6831162;0,627357
24|TOP2|0,02463237|0,5670927;0,1144656;-0,1771721;-0,9974952;-0,5127659;0,7241523;-0,6429601;-0,566416;-0,6522088;-0,02147067;0,6853561;0,5873158;0,1101464;-0,654701;0,7065544;0,5570796;0,3413784;-0,5625231;0,3402946;0,01937687;0,7837982;-0,6232414;-0,2147106;-0,8460715;0,5834208;0,7181768;-0,6214259;-0,8125253;0,2852785
25|RandomParents|0,02454771|0,8331594;0,1948189;0,4671416;-0,4845709;-0,4686831;0,0639261;0,3118505;0,03893745;0,06388009;-0,6781728;-0,8031554;0,6849666;-0,2813293;0,6533594;0,5667293;0,02640903;0,5216866;0,3150685;0,5717726;-0,3733922;0,6593843;-0,03415358;0,02872145;0,9083602;-0,2813135;0,1951421;0,5547628;0,5950394;0,3889217
26|TOP2|0,02450579|-0,5212543;-0,8033583;0,678405;0,7431729;-0,6703033;0,9916456;-0,4504739;0,6512187;-0,5469012;-0,6603472;0,3234558;-0,5846269;-0,1167549;0,9417975;0,4115002;-0,01008117;-0,8000093;-0,9486048;-0,3361257;-0,353083;-0,05499279;-0,4836808;0,09460223;0,2296935;-0,03403842;-0,1229223;-0,7864866;0,7584047;0,6631258
27|TotallyRandom|0,02438515|0,6039424;-0,2844056;-0,9309478;0,6904531;-0,7465458;-0,5007463;-0,5339732;0,2399203;-0,5947032;0,0266999;-0,8187332;0,2077314;-0,9393389;0,2052997;-0,07142484;0,06345308;-0,4997078;0,5616462;-0,8592882;0,2469674;-0,925698;0,7935557;0,4060664;-0,9078701;0,9073195;0,6745086;-0,3993984;-0,407111;0,4097509
28|TOP2|0,02435886|-0,4017962;0,3596019;-0,846611;-0,6315467;-0,82831;-0,2729851;-0,4724351;0,04603136;0,6372154;0,5093229;-0,4733094;-0,8055513;-0,4754292;0,5842247;0,644073;0,02834857;0,2131053;-0,2775069;0,4955015;-0,6013486;-0,7176228;-0,225387;0,3764386;-0,8423483;0,8001876;0,6534545;0,497504;0,8848064;-0,6994247
29|RandomParents|0,02394578|-0,5349026;0,7265735;0,2382456;0,9743981;-0,5014732;-0,5988989;0,08726561;-0,07949603;-0,8728156;0,06852806;0,260642;-0,6155856;0,1782407;0,3256588;0,3299923;-0,6171706;-0,5701594;0,1332792;-0,2066709;-0,9375131;-0,4035584;-0,3442162;-0,07692444;0,5661945;0,3680677;-0,2704974;-0,1439735;0,9855747;0,2973535
30|RandomParents|0,02378457|-0,3246638;0,3248481;0,6715591;-0,0283848;-0,5960379;0,1759726;-0,6882892;-0,4848329;0,6791129;-0,6030812;-0,7116907;-0,502547;-0,4581314;-0,321232;0,7009239;-0,2559508;-0,7806592;-0,8537197;0,4289903;-0,8874128;0,9120443;0,5613437;0,5397673;0,1337162;-0,5503867;0,5180242;0,2794227;0,5733597;-0,5553463
31|TOP2|0,02370796|-0,8253756;-0,3983489;0,1407932;-0,4093341;0,5539348;0,02836883;0,08756959;0,1094023;0,3684754;0,5197849;0,4183836;0,2876465;-0,7314386;-0,8641217;0,5126784;-0,1888963;-0,7111146;0,3059654;-0,5580764;-0,7856064;0,7168772;-0,6521008;0,3861513;0,9655857;0,8295367;0,5786796;-0,32964;0,273652;0,1708373
32|TOP2|0,02359403|0,2193652;0,4567904;-0,2928008;0,8540521;0,2283512;0,4117138;0,579196;0,649811;0,04669702;0,1731013;0,7745824;-0,3307525;-0,8129418;0,05678093;0,5757163;0,7208259;0,3129255;-0,3041307;0,2413398;0,6117332;-0,8015029;-0,438356;0,4483556;0,04826272;0,7900743;-0,6557865;-0,06347239;0,4717562;0,9394608
33|TOP2|0,0232559|-0,3906115;-0,8829288;0,3598578;-0,1063334;-0,6830566;-0,5374517;0,4044337;0,1483041;-0,7243094;-0,4018818;0,7980397;0,498002;0,1287917;-0,5760946;0,5063114;0,5373249;-0,5247221;-0,5553968;-0,2626532;0,6262128;-0,4498912;-0,6396527;-0,4591585;-0,9213009;-0,1269742;0,4472859;-0,1588069;-0,5251946;0,997345
34|TotallyRandom|0,0231345|0,5774746;0,2569108;-0,5376701;-0,4556798;-0,909951;0,5219185;0,1684917;0,2105478;-0,1780802;0,9029274;0,5124888;-0,4086016;0,8779311;-0,1321617;0,9252706;0,5396454;-0,6185853;0,5911489;0,8499744;0,07262957;0,8001792;-0,9897132;-0,8432298;-0,9089108;0,6522672;-0,6393101;-0,8744516;-0,7244411;0,5239615
35|TOP2|0,02294813|-0,2968196;0,7936192;0,5934379;-0,8438258;0,3053467;0,7502069;-0,3053101;-0,9054477;-0,8527069;0,7189786;0,8010271;0,1304404;-0,6298976;-0,6975961;0,772923;0,8569794;-0,7048588;0,2583289;0,08039057;0,1662136;-0,1188563;0,6933072;0,407928;0,2756166;0,3438403;0,8284051;0,7397847;-0,1173316;0,2441877
36|TOP2|0,02293578|0,1116048;-0,2903835;0,8534484;-0,0317086;-0,7189102;0,36569;-0,07988584;0,5172887;-0,2407759;-0,106491;0,3194086;0,5789573;0,5767643;0,5657492;0,4621548;-0,8006063;0,3521774;-0,2222601;-0,6491356;-0,4479614;0,8155379;0,9723885;-0,9247539;0,1260267;-0,5432465;-0,7340186;-0,8835373;0,7639775;0,4711389
37|TOP2|0,02284208|-0,1617287;-0,06301057;0,9089203;-0,3591188;-0,4793562;0,7942412;-0,3751923;0,1676332;-0,6552691;0,02049148;-0,7170312;-0,5598602;0,8706934;-0,6651089;0,3256998;0,9281471;-0,1542221;0,2552585;-0,6822026;0,1550318;-0,6532564;-0,4654168;0,2376274;0,5577712;0,5728893;0,2787904;-0,7651603;0,9491138;0,7656574
38|TOP2|0,02276276|0,6004443;-0,6712854;-0,7232809;-0,4936045;-0,05518639;0,008255839;0,9281352;-0,2333664;-0,6560607;0,2485436;0,7110064;-0,8603723;0,6940174;-0,7937882;0,114812;-0,713995;-0,1142234;0,8572383;-0,8682771;0,9311957;-0,754657;-0,4376575;0,09154022;0,4453673;0,9140604;0,6296754;0,5671585;0,3036072;0,9722176
39|TOP2|0,02259581|0,9244523;-0,5435612;0,3909273;0,1670715;0,8731484;-0,2614855;0,9464839;0,2707367;0,5943525;0,7965405;-0,7706399;0,263416;0,2329189;0,2874276;0,3294947;-0,3621827;-0,1697017;-0,8220284;0,5625577;0,2740204;0,1957117;-0,6526935;-0,9134946;-0,1307734;-0,2095097;-0,06474698;0,4527545;0,8199134;-0,5808887
40|TotallyRandom|0,02256482|0,3757848;0,6971638;-0,6433947;-0,6565223;-0,8358879;-0,2590986;-0,554848;-0,3013414;-0,1718529;-0,2892946;-0,525368;-0,2915598;-0,3556308;-0,7664273;-0,5316329;-0,8506796;-0,9314647;0,4732048;0,8887699;-0,3951179;0,6949549;-0,3092126;-0,5621696;0,5164235;0,3496439;-0,9443905;0,8386219;0,4248531;0,7655747
41|TOP2|0,02211766|0,7772965;-0,3390795;0,7284193;-0,1328984;0,7910063;-0,2187775;0,3233554;0,4450736;0,9514549;-0,7465837;-0,4479448;0,6025493;0,1617182;-0,2734324;0,3471577;0,8038471;0,540108;0,2818875;0,1558017;-0,7149732;-0,3270153;0,9317935;-0,3656484;-0,8749306;0,9062123;0,905664;0,3735859;-0,5488045;0,574053
42|TOP2|0,02192438|0,1038691;-0,7230933;-0,6122792;-0,07875693;0,3508212;-0,1567665;0,2500081;0,5030603;0,4672022;0,4588418;0,5987554;-0,5474954;0,1380326;-0,4962186;-0,1326569;0,00293386;0,6242449;0,278347;0,7192929;0,9047298;0,9820063;0,9091685;-0,8813143;0,9293287;0,3147313;0,7456388;0,1298147;0,3659491;0,2038387
43|TOP2|0,02108992|-0,6802707;-0,4753565;0,7725964;0,8685105;0,7472539;0,6559227;-0,4019274;0,4931805;0,8174572;0,03249896;0,2692754;0,7963948;-0,5349815;0,04553092;-0,1614875;0,6231272;-0,3020054;-0,1423105;0,5622854;0,3184437;0,4976673;-0,7109618;-0,5351455;-0,4627913;-0,9454088;0,8485076;0,3470721;-0,8781385;-0,2738541
44|TOP2|0,02107451|0,07354414;0,755949;-0,7618802;-0,2178165;0,8244698;-0,6966062;0,5090914;-0,2259699;0,1819881;-0,4071399;0,08981645;0,8692362;-0,7977786;-0,04647553;-0,3764225;-0,8037953;-0,2263314;-0,4222056;0,8562062;0,3559832;0,978503;0,3348722;0,7766705;0,8001719;0,776968;0,7420256;0,6087329;-0,2683312;0,7021587
45|TOP2|0,02031145|0,2501239;0,9346623;0,3316431;-0,8274665;-0,4382282;-0,05635011;-0,2563478;-0,9515371;0,813642;-0,2504858;-0,6604459;-0,4314064;0,7422388;-0,02195823;0,5844152;0,4266627;0,6176429;0,3197064;-0,4164273;-0,7630548;0,2609486;-0,7927451;0,7663367;-0,5684013;-0,1056956;0,476135;-0,1723977;-0,7685885;-0,6829774
46|TOP2|0,01967903|0,01909387;-0,4246536;0,6026831;-0,6056032;0,4719081;-0,5456915;0,6018579;0,216942;-0,1065484;0,6425459;-0,8856916;0,62626;-0,9635289;0,8792295;0,2136096;-0,8573849;0,971148;-0,2065593;-0,8238518;-0,1928161;0,1575748;-0,5214915;-0,5641365;-0,1897331;-0,5144217;-0,3409292;0,597738;-0,4301914;-0,8477428
47|TOP2|0,01947717|0,0642885;0,4880907;-0,3176004;-0,5893326;-0,2491235;-0,6235452;0,8539317;-0,3974363;-0,211327;0,9061964;0,9825375;-0,4625136;0,8891292;-0,9394708;-0,8141508;-0,02759326;-0,2526566;0,906559;-0,9382141;0,6631052;-0,5816543;-0,6001585;-0,7888412;0,3826604;0,2360977;-0,07787359;0,6886392;0,0897063;-0,98176
48|TOP2|0,01943147|-0,3777465;0,6821918;0,6827199;0,1297261;-0,4737312;-0,8337429;-0,04226148;0,1889213;-0,5418296;0,8867686;-0,126155;0,4342696;0,1457242;0,224934;-0,3319184;-0,3622619;0,3585744;0,992626;-0,03195345;0,6579025;0,1376487;-0,3353294;-0,1909052;0,523442;-0,1505128;0,3309698;0,7728851;-0,8702333;-0,4844831
49|TOP2|0,01757666|0,6288917;-0,1568609;-0,1756834;0,7041585;0,8697915;-0,02268541;0,7547631;0,8563156;0,649333;-0,7289736;-0,05090225;-0,1740733;0,7030668;0,2631304;-0,9914801;0,8199186;-0,9838967;0,03454387;0,01779711;-0,6698716;0,5895514;0,3788683;-0,2609583;0,
