Generation: 576 | maxFitness: 0,2273974 | maxFitnessGen: 0,1349519 | maxFitnessGenBuf: 0,136245
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,1

Index|Brain Type|Fitness|BrainData
0|RandomParents|0,136245|0,7265779;-1,568297;2,711549;1,207159;-2,30061;-0,3361053;0,4198092;-1,572407;2,305126;0,8303422;0,5269151;0,716048;-0,170281;-0,4628984;-1,779886;0,9829376;0,6120144;0,4176182;-0,8874671;-0,7537186;-0,3550577;0,328483;-0,2453323;-0,7552125;1,272187;-0,4474146
1|RandomParents|0,136245|0,7265779;-1,631325;2,711549;1,075232;-2,30061;-0,241948;0,4198092;-1,458372;2,406118;0,8303422;0,5269151;0,6156653;-0,170281;-0,4628984;-1,779886;0,9829376;0,7315474;0,4176182;-0,8345603;-0,7537186;-0,480716;0,328483;-0,2453323;-0,8117454;1,272187;-0,4474146
2|TOP2|0,136245|0,7265779;-1,635465;2,586192;1,207159;-2,30061;-0,241948;0,4811993;-1,458372;2,167466;0,9789634;0,5269151;0,638114;-0,3166732;-0,4628984;-1,764848;0,9825014;0,6120144;0,4176182;-0,7210905;-0,610286;-0,3550577;0,328483;-0,2044121;-0,6906012;1,272187;-0,4474146
3|TOP2|0,136245|0,7265779;-1,635465;2,711549;1,207159;-2,30061;-0,241948;0,4811993;-1,458372;2,167466;0,9789634;0,5269151;0,638114;-0,2014124;-0,4628984;-1,879839;0,9825014;0,6120144;0,4176182;-0,6755172;-0,610286;-0,3550577;0,328483;-0,2044121;-0,6969521;1,272187;-0,4474146
4|TOP2|0,136245|0,7265779;-1,635465;2,711549;1,207159;-2,30061;-0,241948;0,4811993;-1,458372;2,167466;0,9789634;0,5269151;0,638114;-0,2014124;-0,4628984;-1,764848;0,9825014;0,6120144;0,4176182;-0,7210905;-0,610286;-0,3550577;0,328483;-0,2044121;-0,6969521;1,272187;-0,4474146
5|TOP2|0,136245|0,7265779;-1,635465;2,711549;1,26866;-2,30061;-0,1389314;0,4811993;-1,458372;2,167466;0,9789634;0,5269151;0,638114;-0,2014124;-0,4628984;-1,764848;0,9825014;0,6120144;0,4176182;-0,7210905;-0,610286;-0,3550577;0,328483;-0,2044121;-0,6969521;1,272187;-0,4474146
6|TOP2|0,136245|0,7265779;-1,653469;2,711549;1,207159;-2,30061;-0,241948;0,4811993;-1,458372;2,167466;0,9789634;0,5269151;0,638114;-0,2014124;-0,4628984;-1,764848;0,9825014;0,6120144;0,3115237;-0,8646706;-0,610286;-0,3170506;0,328483;-0,2044121;-0,6969521;1,272187;-0,4474146
7|TOP2|0,136245|0,7265779;-1,610669;2,68859;1,204101;-2,30061;-0,241948;0,4811993;-1,458372;2,167466;0,9789634;0,5269151;0,6071397;-0,07812386;-0,4628984;-1,764848;0,9825014;0,6120144;0,4176182;-0,7210905;-0,610286;-0,3550577;0,328483;-0,3235784;-0,6969521;1,272187;-0,4474146
8|TOP2|0,136245|0,7265779;-1,635465;2,704035;1,207159;-2,30061;-0,241948;0,4811993;-1,458372;2,167466;0,9789634;0,5269151;0,638114;-0,2014124;-0,4628984;-1,764848;0,9825014;0,6120144;0,4176182;-0,7210905;-0,610286;-0,3550577;0,328483;-0,2044121;-0,6969521;1,272187;-0,4474146
9|TOP2|0,136245|0,7265779;-1,635465;2,711549;1,207159;-2,287245;-0,241948;0,4811993;-1,458372;2,167466;0,9789634;0,5269151;0,638114;-0,2014124;-0,4628984;-1,763502;0,9825014;0,6120144;0,4176182;-0,7210905;-0,4768534;-0,3550577;0,328483;-0,2044121;-0,6969521;1,272187;-0,4474146
10|TOP2|0,136245|0,7265779;-1,635465;2,711549;1,207159;-2,200097;-0,3550713;0,4811993;-1,458372;2,167466;0,9789634;0,5269151;0,638114;-0,2014124;-0,4628984;-1,764848;0,9825014;0,6120144;0,4071259;-0,7210905;-0,610286;-0,3550577;0,328483;-0,2044121;-0,6969521;1,272187;-0,4474146
11|TOP2|0,136245|0,7265779;-1,635465;2,590713;1,207159;-2,30061;-0,241948;0,4811993;-1,458372;2,167466;0,9789634;0,5269151;0,638114;-0,2014124;-0,4628984;-1,764848;0,9825014;0,5533404;0,4176182;-0,7210905;-0,610286;-0,3550577;0,328483;-0,2044121;-0,6969521;1,272187;-0,4474146
12|TOP2|0,136245|0,7265779;-1,635465;2,711549;1,207159;-2,30061;-0,241948;0,4811993;-1,458372;2,167466;0,9789634;0,5269151;0,638114;-0,2014124;-0,4628984;-1,764848;0,9825014;0,6120144;0,4176182;-0,8213678;-0,610286;-0,3550577;0,328483;-0,2044121;-0,6969521;1,272187;-0,4474146
13|TOP2|0,136245|0,7265779;-1,635465;2,711549;1,207159;-2,30061;-0,241948;0,4811993;-1,458372;2,167466;0,9789634;0,5269151;0,638114;-0,1794813;-0,4628984;-1,764848;0,9825014;0,6120144;0,4176182;-0,7210905;-0,610286;-0,3550577;0,328483;-0,2044121;-0,6969521;1,272187;-0,4474146
14|TOP2|0,136245|0,7265779;-1,635465;2,711549;1,067579;-2,29068;-0,241948;0,4811993;-1,458372;2,167466;0,9789634;0,5269151;0,638114;-0,2014124;-0,4628984;-1,764848;0,9825014;0,6120144;0,4176182;-0,7210905;-0,610286;-0,3550577;0,328483;-0,2044121;-0,6969521;1,272187;-0,4474146
15|TOP2|0,136245|0,7265779;-1,635465;2,711549;1,207159;-2,30061;-0,241948;0,4811993;-1,458372;2,167466;0,9789634;0,5269151;0,638114;-0,2014124;-0,3706116;-1,764848;0,9735481;0,6120144;0,4176182;-0,7210905;-0,610286;-0,3550577;0,328483;-0,2044121;-0,6969521;1,272187;-0,4474146
16|TOP2|0,136245|0,7265779;-1,635465;2,711549;1,207159;-2,30061;-0,3785228;0,4811993;-1,458372;2,167466;0,9789634;0,5269151;0,638114;-0,2014124;-0,4628984;-1,619704;0,9825014;0,6120144;0,4176182;-0,7210905;-0,610286;-0,3550577;0,328483;-0,2044121;-0,6969521;1,272187;-0,4474146
17|TOP2|0,136245|0,7265779;-1,635465;2,711549;1,207159;-2,30061;-0,241948;0,4811993;-1,458372;2,125171;0,9789634;0,5269151;0,638114;-0,2014124;-0,4628984;-1,764848;0,9825014;0,6120144;0,3334642;-0,7210905;-0,610286;-0,210783;0,328483;-0,3446118;-0,6969521;1,272187;-0,4474146
18|TOP2|0,136245|0,7265779;-1,635465;2,711549;1,207159;-2,30061;-0,241948;0,4811993;-1,407084;2,167466;0,9789634;0,5269151;0,638114;-0,2014124;-0,4628984;-1,820521;1,130946;0,6120144;0,2797232;-0,596888;-0,610286;-0,2722776;0,328483;-0,2044121;-0,6969521;1,272187;-0,4474146
19|TOP2|0,136245|0,7265779;-1,635465;2,711549;1,207159;-2,30061;-0,241948;0,4811993;-1,458372;2,167466;0,9789634;0,5269151;0,638114;-0,2014124;-0,4628984;-1,764848;0,9825014;0,6120144;0,4176182;-0,7210905;-0,610286;-0,3550577;0,328483;-0,2044121;-0,6969521;1,272187;-0,4474146
20|TOP2|0,136245|0,7265779;-1,635465;2,711549;1,207159;-2,30061;-0,241948;0,4811993;-1,458372;2,167466;0,9789634;0,5269151;0,638114;-0,2014124;-0,4628984;-1,67434;0,9825014;0,6120144;0,3071967;-0,7210905;-0,5944774;-0,3550577;0,328483;-0,2044121;-0,6969521;1,272187;-0,4474146
21|TOP2|0,136245|0,7265779;-1,635465;2,711549;1,207159;-2,30061;-0,1200211;0,6019427;-1,458372;2,167466;0,9789634;0,6731248;0,638114;-0,2014124;-0,4628984;-1,764848;0,9825014;0,6120144;0,4176182;-0,6453273;-0,610286;-0,3550577;0,328483;-0,2044121;-0,5943356;1,272187;-0,4474146
22|TOP2|0,136245|0,7265779;-1,635465;2,711549;1,207159;-2,30061;-0,241948;0,4811993;-1,458372;2,167466;0,9789634;0,5269151;0,638114;-0,2014124;-0,4628984;-1,62423;0,9825014;0,6120144;0,4176182;-0,7210905;-0,5353379;-0,3550577;0,328483;-0,2044121;-0,6969521;1,272187;-0,4474146
23|TOP2|0,136245|0,5768349;-1,597627;2,711549;1,207159;-2,30061;-0,241948;0,4811993;-1,458372;2,167466;0,9789634;0,5269151;0,6107299;-0,2014124;-0,4628984;-1,764848;1,127493;0,6120144;0,4176182;-0,7210905;-0,610286;-0,5048082;0,328483;-0,2044121;-0,6969521;1,272187;-0,4474146
