Generation: 1 | maxFitness: 0 | maxFitnessGen: 0 | maxFitnessGenBuf: 0,09939243
8|TOP2|0,03557664|-0,9902363;-0,2175177;0,6203098;-0,6914983;-0,7415056;-0,6513057;0,1313936;-0,3798109;-0,09925616;-0,7898917;0,2350386;-0,629545;-0,8425901;0,1371316;0,7767107;-0,6427989;0,5897949;-0,02038491;0,2956106;-0,9402974;-0,08743823;-0,6079719;0,2349483;0,6562266;0,4299226;-0,9300296;
9|TOP2|0,03405034|0,6075335;-0,09324992;-0,6861124;-0,7709334;0,03428543;-0,1040083;0,1856002;0,3137197;-0,9132833;-0,9663312;0,5657871;-0,5210154;-0,2321199;-0,355122;-0,6580422;0,4619913;-0,914866;-0,8540003;0,1953689;0,9036849;-0,5393586;-0,3930918;0,6006436;0,2739389;-0,6901526;-0,9678507;
10|TOP2|0,03392031|-0,7501585;0,1984354;-0,6856654;-0,7505989;-0,9484625;-0,08337629;-0,1305012;-0,7024744;-0,5431056;0,9420915;-0,1442319;0,8431466;0,1443139;-0,9791892;0,07377136;-0,5906289;-0,4875916;0,7498136;0,9010324;-0,4674522;0,8520348;0,9528987;0,8222148;-0,3368839;-0,9856546;0,5770025;
11|TOP2|0,03228854|0,9453351;0,5681465;0,8678262;0,5488575;0,9633789;0,5693769;-0,3992308;0,3913719;-0,7541027;0,960464;-0,8835647;0,6300449;0,004711509;0,1838375;0,1145798;-0,5729561;-0,4558851;0,9705334;-0,9197938;0,3092677;0,9897101;-0,195398;0,003556848;-0,9019003;-0,6001315;-0,7355528;
12|TotallyRandom|0,0321875|0,01947916;0,5289953;0,2236105;0,3988337;0,9721575;0,2553448;0,1599275;-0,1893328;-0,0730046;-0,2431425;-0,4975575;-0,2322394;0,9976492;-0,7227612;0,7626843;-0,7730711;-0,8227689;0,5577648;0,791666;-0,08449519;-0,3656162;0,1674877;0,8588963;0,9410629;-0,05988991;0,04346788;
13|RandomParents|0,03200978|-0,1462835;0,9463365;-0,935637;-0,7438195;0,5724754;0,7955942;0,9429929;-0,6624796;0,159726;-0,906697;-0,0939275;-0,02910364;0,575331;-0,8651485;-0,4032716;-0,1186963;-0,1003314;0,5575075;-0,679842;-0,8331821;0,1687001;0,9997261;0,3657183;-0,8760629;-0,9610376;0,1120344;
14|TOP2|0,03082401|0,2064623;0,779731;-0,002233624;0,2184161;-0,7221236;0,6762061;0,8049235;-0,641871;-0,609818;-0,7135961;-0,6088116;0,4130065;0,7144649;0,3584492;0,4917192;-0,4391848;-0,6308887;0,7297976;-0,03410518;0,2590413;0,7969656;0,8910496;-0,4400171;0,00264442;-0,08552015;0,9231589;
15|TOP2|0,03004211|0,07158148;-0,5801837;0,2082723;0,901927;0,8828235;0,7865262;-0,6833808;-0,8114617;0,9705894;0,1728414;-0,2553242;-0,9351568;-0,4192244;0,4543593;0,7407439;0,8020334;0,3634097;-0,8102169;-0,7087822;-0,9348235;-0,003688931;-0,6319642;-0,5051391;0,02046978;0,6489279;-0,1388029;
16|RandomParents|0,02958368|0,09678328;0,2742471;0,4291515;-0,3152043;-0,403572;-0,8542769;0,3283603;-0,4765688;-0,05497181;-0,1398898;-0,2464508;0,1912557;0,889432;-0,1018258;-0,0309478;-0,7917359;0,5198009;0,6406381;0,9601135;0,2904532;-0,3667454;-0,2480646;-0,4209968;-0,1913017;0,06221998;-0,1915635;
17|TOP2|0,02955572|-0,9728065;-0,4483844;-0,07988369;0,2407409;0,9603171;0,4145217;-0,7104833;-0,6908171;0,4821098;0,4316036;-0,7765057;-0,1743301;-0,502142;0,4912615;-0,4449383;0,03379619;-0,6611655;0,5530057;0,8378279;0,8755283;-0,7298114;-0,2465583;0,1597763;0,8901453;0,6444411;-0,9527192;
18|TOP2|0,02930695|-0,5213175;-0,524976;0,2931931;-0,7625327;0,7802932;0,5853012;0,8280134;0,0568198;-0,9451201;0,5881481;0,9953883;-0,4623443;-0,19392;-0,2690164;0,6586175;-0,7424903;0,7941077;-0,3949338;0,155471;-0,593509;-0,2645372;0,0538975;-0,4760052;0,5111201;0,06546867;-0,5228276;
19|TOP2|0,02923518|0,2827043;0,509656;0,9592946;-0,4169048;-0,5991666;0,1745855;-0,5209408;0,5077753;-0,05812085;0,2204274;-0,758347;-0,1463431;-0,7511318;-0,08837855;-0,343851;-0,6564007;0,431365;-0,9980421;-0,2731351;-0,4323264;-0,6355231;-0,6445885;-0,6302555;0,1715986;-0,3670081;-0,4353398;
20|TOP2|0,02639548|0,3229036;-0,1621352;-0,7600937;0,2008089;-8,332729E-05;0,351886;0,3771167;-0,1518687;0,3628304;0,04142964;-0,2658695;0,4055335;-0,4632326;0,08936727;0,747508;-0,7894998;-0,732276;-0,4451731;-0,7354515;0,6309412;-0,7447271;-0,5742631;0,3698694;0,8177509;0,6831048;0,5574591;
21|TOP2|0,02626794|0,1339844;0,3928542;-0,01097214;0,9608705;-0,6855302;-0,253111;0,06802833;-0,7239866;0,5412669;-0,6710806;-0,5767691;0,5200489;0,8762865;-0,2383653;0,7765942;-0,533246;-0,5903654;-0,2523533;0,4389059;0,6462917;-0,6535757;0,9737766;-0,6756172;0,7117684;-0,9524729;-0,3343779;
22|TOP2|0,02620439|0,577889;0,3524267;-0,023157;0,2967894;0,6892054;-0,2627226;-0,4600095;-0,02054346;0,5923884;0,1465763;-0,4236947;0,7865384;0,88871;-0,9594603;-0,7006326;-0,7495272;0,03603089;-0,3427275;-0,6069384;0,280329;0,4411523;-0,4862183;-0,02206314;0,3517346;0,9848921;0,9239283;
23|RandomParents|0,02594296|0,5743709;0,6809969;0,0321511;-0,7844827;0,6807501;0,5338831;-0,1468197;-0,9397762;-0,7869551;0,6131482;-0,2831117;-0,1437622;-0,1323258;0,4432604;0,3966663;0,4063165;-0,4460443;0,2956967;-0,624835;-0,7440436;-0,9211481;-0,3773774;0,08207166;0,5500479;-0,2106339;-0,4932035;
24|TOP2|0,02591111|-0,07968938;-0,8865108;-0,8020289;-0,8029649;0,4454517;0,6128311;0,3244691;0,64449;0,7720809;0,6335726;0,8161459;0,8553405;-0,2689081;0,1687495;0,172927;0,4244663;-0,6786945;0,3144221;0,9533637;-0,4515156;0,2563171;0,4144289;0,07652962;0,611325;-0,1626838;-0,2638434;
25|TOP2|0,02555152|0,1305348;-0,4945179;-0,9928844;-0,9503138;-0,7797709;0,1702391;-0,3623713;0,2614262;-0,6772065;-0,9974051;0,7923267;-0,1963011;0,3241846;-0,1114324;-0,6565959;-0,04054606;-0,470446;-0,9906785;0,5520153;0,947583;0,6521082;-0,3092893;-0,6737392;-0,1304868;0,402236;0,7074552;
26|TOP2|0,02521298|0,735497;0,6428263;0,8842711;0,3611524;-0,4538592;0,05732167;0,5736268;-0,5340178;0,2537982;-0,831233;-0,5799839;-0,09509885;-0,0007225275;-0,7879698;-0,1761504;0,8831477;0,7623119;0,5738029;0,1235503;-0,4952811;-0,07169187;-0,1870118;-0,01907909;-0,1862723;-0,5268395;0,006711125;
27|TOP2|0,02507779|-0,1501411;-0,8334987;-0,8251247;0,4113505;0,7592313;-0,02646172;-0,05626428;-0,5279725;-0,6861758;0,4300086;0,2202996;0,9280345;0,7258468;-0,427792;0,4301262;-0,8692253;0,7306967;0,02650273;-0,3210059;0,2919872;0,3247671;0,8943019;-0,7779994;-0,7033088;-0,09103715;0,3960602;
28|TOP2|0,02498764|-0,9963276;0,1701182;0,9341571;0,1586951;-0,5039105;-0,1284088;0,1862351;-0,5836036;-0,05950773;0,3554289;0,6197374;-0,3995336;-0,1200467;0,376462;-0,3182753;0,5456645;-0,1957244;0,5999727;-0,3151242;0,4130301;0,3509042;0,4406526;-0,3911875;0,06670153;0,02768147;-0,09968722;
29|TOP2|0,02459642|0,8039188;0,5077786;0,5435059;0,5721509;0,5418611;0,7524095;0,01299202;-0,2950565;-0,04789817;0,6068828;0,72314;-0,2169811;-0,8712463;-0,7772491;0,7601435;0,5045838;0,01152909;0,07545054;-0,9164355;0,8889205;0,7258575;0,1843501;-0,335241;0,6750238;-0,8072264;-0,8782086;
30|TotallyRandom|0,0244387|0,8796704;0,1596502;-0,588089;-0,3505827;-0,5486052;-0,4152795;-0,2400244;0,3044963;-0,1343144;-0,2318233;0,3406377;0,4591436;-0,7039535;0,06602705;0,4977958;0,1538388;-0,8969781;-0,8759081;-0,9084973;-0,4219972;-0,3614012;0,5399117;0,5501893;-0,9653971;-0,1854609;-0,5901952;
31|TOP2|0,02440009|0,4493696;0,6141834;-0,67151;0,1570836;-0,7759295;0,4873631;0,7225237;-0,675149;0,7057819;0,5931878;-0,06856906;0,9831524;-0,5507643;0,8008475;0,5013011;0,6956952;-0,682687;-0,3572158;-0,3883313;0,6135688;-0,861125;-0,1851779;-0,07345092;-0,2435495;0,6879716;0,372245;
32|TOP2|0,02428745|0,3395719;0,9032743;-0,4303294;-0,7998314;0,4162252;-0,2957104;-0,7091153;-0,3247441;-0,001523614;0,02311671;-0,8525865;0,09320724;-0,9425082;0,4502501;-0,632395;0,9473441;-0,6301057;0,8228247;0,2206267;-0,8426342;0,07115567;-0,1239616;0,8174667;0,7149751;0,8524263;0,2443212;
33|TotallyRandom|0,0242784|-0,6485934;0,202248;-0,3076326;0,8944073;0,9012797;0,7178001;-0,7598965;0,02051723;-0,5060711;-0,2668773;0,657907;0,9963589;0,3940444;0,7915976;-0,6140807;-0,1041471;-0,2209524;-0,08902729;-0,287218;0,663048;0,007092595;0,001621366;0,6566067;0,2814696;-0,0650655;0,7099514;
34|TOP2|0,0236923|0,2029442;-0,05761635;-0,9870009;0,1165277;-0,2423202;-0,3797554;-0,4439536;0,9266386;0,1926614;0,9681423;-0,9715323;0,3944859;-0,183051;0,2130703;-0,4112798;-0,5422931;-0,01458633;0,05886447;0,9085875;-0,4822668;-0,9715977;0,4235062;-0,7188342;-0,2699503;-0,1133434;0,8779669;
35|TOP2|0,02308384|-0,07242572;0,7520649;-0,8106446;0,850354;0,4829881;-0,4107913;-0,0476712;-0,5612445;-0,1353384;-0,9344366;-0,7608354;-0,9376478;-0,4023114;0,672863;0,2329699;-0,5224051;0,6361611;0,9780772;-0,0242039;-0,3026744;0,3849623;-0,7801936;0,2932436;-0,924607;0,9698832;-0,9480894;
36|TotallyRandom|0,02293227|-0,776545;-0,9611742;-0,243512;0,5773075;0,2881076;-0,7151921;-0,8623304;0,7205801;0,03251565;0,9164646;0,2172118;0,7233658;-0,6191659;-0,3817168;-0,4859518;0,1386141;-0,1494561;0,4325947;0,549145;0,6820798;-0,8638568;-0,9361582;0,6817918;-0,7362049;0,8868158;0,2016634;
37|TOP2|0,02293117|0,1679038;-0,3042284;-0,09897101;0,4247389;0,5433767;-0,7610679;-0,7314978;-0,1214646;0,258918;-0,682205;0,07342613;-0,104869;0,2481009;0,9995503;0,8203435;-0,5658929;-0,4340657;0,7842481;0,3338964;0,2905757;-0,7587101;0,4215393;0,3851509;0,5656688;0,7892411;-0,4840726;
38|TOP2|0,02290726|0,1817945;0,1313702;-0,8856013;0,6946402;0,5889814;0,8738172;-0,3933009;-0,6202066;0,6933112;-0,7290504;-0,667865;-0,4089841;-0,8589752;-0,04415429;0,6245828;0,1094407;0,789861;0,8640811;0,2003299;0,6185076;-0,6127152;0,5181818;0,1854755;-0,9114406;0,1517595;-0,5216224;
39|TOP2|0,02273642|0,5830615;-0,4730741;0,2536857;-0,6155465;-0,8178236;-0,1555613;-0,6974111;0,08970535;-0,9472237;0,05087769;-0,6224208;-0,7407982;0,517494;-0,6961467;0,2440892;0,5253377;-0,6575553;0,6595964;0,04366601;0,8248191;0,143783;0,9970608;0,2822287;0,9643965;-0,1113213;0,9031758;
40|TOP2|0,02201935|-0,09338176;0,5996168;0,6051438;0,1905414;0,6312764;-0,7703013;-0,3791603;-0,3219424;0,5374072;0,1135279;-0,05966198;-0,4879414;0,5889962;-0,6005986;-0,2403473;-0,8692386;-0,35732;-0,560333;-0,9753971;0,9076684;-0,0240308;-0,123123;-0,2241877;0,1061696;0,6013167;-0,1250023;
41|TOP2|0,02101675|0,5402367;-0,9516761;0,2198218;-0,9966202;0,5814841;0,1451138;-0,4615797;0,691524;0,5978646;0,4586203;-0,3541478;0,4885838;0,3522396;-0,8036184;-0,243148;0,1170369;-0,7782869;-0,0750457;0,5598667;-0,8383322;-0,397642;-0,2979923;-0,9142506;-0,06376588;0,5014882;0,7931724;
42|TOP2|0,02037916|0,4230346;0,4041242;0,3436112;-0,7443981;-0,585947;-0,2261418;-0,7454295;-0,9469097;-0,5332639;0,6947346;0,6438;-0,3249074;-0,4607648;0,3875322;-0,3200151;-0,2047957;-0,04559648;0,1179661;-0,3715159;0,6150217;-0,9319601;0,5820701;-0,6330554;-0,6705804;0,7719393;-0,2921129;
43|TOP2|0,02001754|0,3669746;-0,3664986;-0,6327474;0,8959217;0,9071393;-0,2408873;-0,4442188;-0,01605666;0,3241944;0,7396519;-0,2012972;-0,8949506;-0,392749;-0,62255;0,7335892;0,6458538;0,2605259;-0,472628;-0,02195108;0,3479094;0,8738976;-0,1602393;0,6128647;0,2423414;-0,9789062;0,1366411;
44|RandomParents|0,0197725|0,0286721;0,2386583;-0,5946572;-0,2322541;-0,881321;-0,4722663;-0,8971882;-0,08636081;0,5234203;0,2212909;0,3213162;-0,7711267;-0,51126;0,6139536;0,7111859;-0,6591816;-0,3429183;0,6347682;0,9857643;0,5219989;-0,2105507;0,1374217;-0,7525933;-0,6175342;-0,2819968;-0,8413391;
45|TOP2|0,01976163|-0,2884229;-0,3546878;0,5422781;-0,6373043;0,05599153;0,1965696;0,6800859;0,6560111;0,9139643;-0,8850768;0,3923959;-0,4342436;0,9287798;-0,4214202;0,1592232;-0,8461845;-0,6389701;-0,1073674;0,4615111;0,936578;0,5694766;-0,384957;-0,07463825;0,472845;-0,6606109;-0,3471326;
46|TOP2|0,01956338|-0,4798678;-0,3029951;-0,4423012;-0,6170359;0,6716104;0,3448717;-0,6401541;-0,1757742;-0,4718941;-0,5926864;0,8041172;0,4930217;-0,8643613;0,06111085;0,1082104;0,5341973;-0,5207145;0,4215939;0,6705317;-0,6341577;-0,09893477;0,9734771;-0,2411038;0,7123308;0,443758;-0,4146925;
47|TOP2|0,01853034|-0,4801291;0,7244196;-0,1435994;0,4316606;0,00678122;0,9434814;-0,3442682;0,001565337;-0,9892187;0,4822249;0,07857478;0,3491251;-0,7219019;0,4885344;0,3014681;0,8876832;0,5939026;0,8093963;0,1804191;-0,1462246;-0,5370777;0,7
