Generation: 1 | maxFitness: 0 | maxFitnessGen: 0 | maxFitnessGenBuf: 0,07755684
30|TOP2|0,01342172|0,08781862;0,1319284;3,831519;-1,646759;-4,820824;-1,827385;-4,208726;1,574923;1,097128;-3,322615;4,809365;2,891171;4,188738;-4,211027;4,454361;0,672689;3,764265;-0,1882787;-0,463603;0,8252211;1,32513;-0,9489985;0,6670971;-1,546301;-4,888872;4,912536
31|TOP2|0,01229914|3,143779;-0,7021623;-3,255754;2,64017;2,670251;4,621879;4,072292;1,684058;-2,861152;4,856263;-3,987305;2,825838;1,770295;1,155345;0,2097459;4,576528;-0,8207111;-3,577981;-3,889754;-3,121346;-0,5276699;0,05593252;-2,518572;4,498343;-0,7313652;-3,59836
32|TOP2|0,0120451|-2,793265;1,116995;2,297053;-3,554575;-2,350584;1,99489;0,9324365;3,140903;0,7554574;3,006487;1,126874;3,405396;-1,761605;-1,908543;2,860169;2,690237;3,545536;-2,383919;-2,420315;-1,755612;-2,779449;4,942198;4,332633;0,6355886;-1,202714;2,411246
33|TOP2|0,01204336|4,46011;1,750699;0,962543;1,349327;3,752633;-4,25344;-3,679306;-2,204443;2,563337;3,089881;-0,8116169;2,462476;3,732159;-1,965707;1,209569;0,7435446;-3,321315;-0,6118422;-4,981641;1,386767;3,135561;-0,006349564;-2,583312;-2,394441;-4,180394;3,574849
34|TOP2|0,01191667|-4,43776;-4,782043;3,274655;-2,577657;-2,192232;-3,784785;1,740421;3,939802;2,593501;-0,2416034;3,295241;-3,950509;-1,650076;-3,239949;1,951703;2,915178;-3,375284;3,953141;-3,627404;-2,846918;0,09713936;-3,959251;4,130504;0,5601377;-2,994111;2,564358
35|TOP2|0,01176049|2,062767;1,881329;-4,025631;4,128357;4,725285;2,527517;1,575979;-2,067476;2,16372;4,032631;4,326589;-3,081135;3,120595;1,068812;-0,7934351;-0,2844448;-0,4221816;-1,201131;-4,652317;1,503345;4,421562;1,673756;-4,779263;-3,879098;-1,884379;-4,181278
36|TOP2|0,01165349|1,282868;-3,264873;-0,5938725;-2,391314;-2,803012;-2,784618;4,734432;-2,245939;0,9991794;-2,56556;1,229102;0,2396936;-3,783942;0,4638286;-3,950627;-1,017092;3,457671;3,704866;0,6865902;2,137372;-1,819375;-2,435708;2,411576;3,424593;-2,755157;-4,858953
37|TOP2|0,01164132|-1,697359;-2,780497;-4,154796;1,679942;3,478402;2,542826;-3,914945;-4,645152;-3,529526;4,212932;-1,84541;4,430045;3,066278;-3,453547;0,2925153;4,033695;4,055631;3,823931;-2,485519;-2,925819;3,350804;-4,347389;1,607312;-1,113979;-4,369404;-0,094697
38|TOP2|0,01162491|-3,050741;-3,674439;1,396165;0,8506603;-1,738928;1,390483;-1,605317;-0,2293534;-3,815751;2,340274;-0,7675414;-2,718394;4,015672;4,313742;-4,013823;-3,618223;1,240607;2,112117;-4,42407;-4,924675;4,87735;-3,69449;4,074353;-2,344954;-3,025899;4,348649
39|TOP2|0,01155717|-3,421606;4,2406;2,222551;-0,6220894;3,138276;2,734548;0,2496762;0,4786582;-2,839693;-2,511233;-3,601061;4,243152;-0,3300495;3,928595;0,01185131;-2,00066;-0,2245598;-2,826326;-1,034235;-1,190131;-0,7679124;1,362483;4,659916;2,249423;-3,794807;2,008437
40|TOP2|0,01155489|0,7463102;4,502384;-1,625914;-4,026641;-4,622831;-1,957012;1,770702;4,154295;1,477461;-0,1808519;-3,94119;1,116927;4,542906;1,172281;4,487064;3,965707;-2,757379;1,554158;-4,775051;-2,087017;-2,005705;4,556808;-0,3192468;4,545141;-3,456902;1,791183
41|TOP2|0,0115518
