Generation: 1 | maxFitness: 0 | maxFitnessGen: 0 | maxFitnessGenBuf: 0,1027374
8|TOP2|0,04024146|0,2934751;-0,7160733;-0,1071759;-0,8118818;-0,6248293;-0,1527234;-0,8290317;0,02480638;0,3100185;0,564544;-0,8214049;0,06237137;0,9571931;0,9560397;-0,1888551;0,305187;0,5735657;0,7239997;-0,7762067;0,1988262;0,9530318;0,4563753;-0,2589389;0,2362033;0,2785299;-0,2790056
9|TotallyRandom|0,03698162|0,4329164;-0,3664984;0,7794018;-0,84847;-0,3068506;-0,588639;-0,1054972;-0,1123878;-0,3463498;0,7421312;-0,4725214;-0,5286112;0,00554955;0,9362772;-0,2238461;0,4303398;-0,8447156;-0,9592903;0,09855831;0,9639869;0,6500161;0,07668984;0,2468067;0,220827;0,381725;-0,2312363
10|TotallyRandom|0,03615673|-0,3034717;0,8171949;-0,7422006;-0,07594264;0,4968419;-0,9686849;-0,952714;0,6622884;-0,7849998;-0,5425649;0,1484319;0,04217637;0,6118975;0,2921588;0,3550112;-0,9695966;-0,8082089;0,1008645;-0,7253149;0,05452335;0,2365726;0,3558891;-0,5467529;0,7883747;0,06267941;-0,2757944
11|RandomParents|0,03546927|-0,1416951;-0,9294941;-0,2582799;0,2398809;-0,5023551;-0,7932189;-0,3304657;0,3445987;-0,9953973;-0,757318;-0,5067215;-0,7132878;-0,3620545;-0,2724954;-0,9206934;0,842279;0,9733517;0,3848924;-0,4426397;0,8535852;-0,5167606;0,2049137;-0,1943733;0,4908287;0,7452717;-0,720649
12|TOP2|0,03270391|-0,9286532;0,5234869;0,4417479;-0,3892261;-0,7646804;0,2409831;0,8236771;0,009533763;-0,3304802;-0,699775;-0,5138738;-0,5549057;-0,9690695;0,094432;-0,9154801;0,8832223;0,9044633;-0,8909457;0,8412881;-0,02000415;-0,5745988;0,5014236;-0,02089155;-0,08439052;0,3607933;0,1402332
13|TOP2|0,03236917|0,6464374;-0,3214656;0,8661287;0,7196348;0,9550023;-0,7541885;0,4112527;-0,963124;-0,173797;-0,6710949;-0,2345241;0,9327807;-0,8507688;0,4700377;-0,002851605;-0,4920553;0,1904956;0,2645313;-0,8751988;0,8367467;-0,7152975;0,02191722;0,2835681;0,2182466;-0,8171065;0,1626433
14|RandomParents|0,03222886|-0,2306534;-0,6067688;0,0515126;-0,8792398;-0,3583518;0,9919076;-0,6983924;-0,7669554;0,1080884;0,5935972;-0,5858376;0,9097402;-0,5898616;-0,3814782;0,9152694;0,001850486;0,8280239;-0,7552414;0,7604458;0,6180942;-0,3297879;-0,1966857;0,04784071;0,8667476;-0,191487;0,5193963
15|TOP2|0,03210188|-0,2400533;0,3131721;-0,7716591;-0,1212286;0,8522129;0,9372439;0,8805587;-0,7131464;-0,4074022;0,06669676;-0,2294039;0,7351899;0,3709426;0,1562816;-0,572233;-0,08402526;-0,1032256;-0,8232496;0,7555068;-0,794477;-0,6874831;0,4390888;0,6274426;-0,6763418;-0,6160417;0,3851344
16|TOP2|0,03141145|0,0450536;0,6564574;0,3251619;0,1670054;-0,947387;-0,4459878;-0,9977486;0,2197002;0,7293391;-0,3648404;0,7665215;0,4734342;-0,5425606;0,09739006;-0,5732677;0,136217;-0,6702554;-0,8969731;0,6295757;-0,1681162;0,5524604;-0,1547407;-0,01232684;-0,3551437;-0,1161395;-0,2265023
17|RandomParents|0,03134194|0,2778623;0,6054988;-0,7793813;0,0815686;-0,1859468;-0,3005885;-0,5994298;-0,01137197;0,4051733;0,8254998;-0,8940628;0,04345882;-0,7626419;0,548872;-0,113911;0,06215966;0,8217461;-0,8077359;0,6025362;-0,2497524;-0,7671821;0,1691338;0,9208486;-0,667341;-0,4710187;0,8902709
18|TotallyRandom|0,03107563|0,1220576;-0,7713816;-0,8826408;-0,6956508;-0,4720255;-0,6934519;-0,07617986;-0,02337801;-0,3525356;-0,7820554;-0,3259097;0,7423267;0,9000058;-0,1741017;0,4480369;-0,3615824;-0,1512927;0,4338054;-0,3905855;-0,5769577;-0,5360539;0,2270013;-0,4943405;-0,860019;-0,8136065;0,5742497
19|TOP2|0,03105641|0,1252009;-0,807055;0,6718695;-0,5942664;-0,9466727;0,8421206;-0,3922364;-0,9624758;-0,9089434;-0,4608516;0,28264;-0,434533;-0,4558624;-0,7822468;-0,8105378;-0,7558832;0,9337366;-0,605154;0,3849511;0,02706301;-0,7677755;-0,6677668;-0,0287019;-0,6585855;-0,7608461;0,3890204
20|TOP2|0,03071736|0,2707934;0,9682081;-0,04276145;-0,3849968;0,4621403;-0,6630347;-0,7318287;0,1768709;0,07463706;-0,3908437;0,8525186;0,6404564;-0,4824713;-0,2443129;0,9542778;0,6222095;0,5183918;0,8885078;-0,5215642;-0,7874584;0,4191477;0,9262357;0,6927664;-0,4127399;-0,5454633;0,8019793
21|TOP2|0,03070334|-0,8809998;-0,3498589;0,8569074;-0,1701559;-0,7196815;0,05927575;0,5979285;0,6612463;-0,9411974;0,9832261;-0,3877772;-0,507247;-0,39772;0,7893412;-0,1137315;0,8066726;0,8748229;-0,7458158;-0,5590291;0,2317981;0,2115842;-0,05667436;-0,9790313;-0,7456241;-0,6574845;0,549139
22|TOP2|0,03066064|-0,1737841;0,7368295;-0,2750205;0,7206264;-0,6949236;0,8635671;-0,6306391;0,7173903;0,3554284;-0,2922474;-0,7646399;0,09701049;-0,3964943;0,009845138;0,1016289;0,5929224;-0,6174052;0,3833153;0,05625761;-0,1467389;-0,9833302;0,3779347;0,7981064;-0,7647517;-0,4364551;0,2027832
23|TOP2|0,03013188|0,2635898;-0,8826506;0,8601742;0,1884085;0,1227144;0,5289428;0,0620321;-0,09583533;-0,7024722;0,2727546;-0,006334901;-0,9799011;0,7373567;-0,9931252;-0,3715283;0,5132253;-0,6852574;-0,5163207;0,8678226;-0,5937214;-0,6341081;0,08401477;-0,3398687;-0,0645715;-0,9378588;-0,2481703
24|TOP2|0,028931|0,7413194;-0,2706233;-0,8642881;-0,1613315;0,5008643;0,3342423;0,8896272;-0,7934551;0,5056312;0,063079;0,1082987;0,6757042;-0,1043006;-0,4002539;-0,7134044;0,5452092;-0,5962391;0,4073426;0,01995671;-0,4869481;-0,6012866;-0,1843952;-0,9870162;0,2041022;-0,7900639;-0,2075521
25|TOP2|0,02817886|-0,05404794;0,3502996;-0,404514;0,4845667;-0,0830766;-0,3989943;-0,5209401;-0,8252816;-0,4904989;0,4359665;-0,8717926;0,5954578;-0,3445243;-0,6958575;0,8445947;-0,4807914;-0,9688263;0,7628357;-0,4398938;0,4174826;-0,153623;0,03418601;0,2622359;0,5701215;-0,1064864;0,6617136
26|TOP2|0,02799618|-0,1785246;0,4002213;-0,1448358;-0,6995811;-0,1890746;0,3417611;-0,7317166;-0,5257325;-0,07568228;-0,7328045;0,6121178;0,113396;-0,660037;-0,2065912;0,9299011;-0,18778;0,6419494;0,4315254;-0,3429497;0,1463176;-0,4963816;0,2437207;0,8754721;-0,4592859;-0,1436492;0,7446423
27|TOP2|0,02747574|-0,8397856;-0,4547249;0,8197575;0,01274765;-0,160179;-0,2649866;-0,05057037;0,7915716;0,8341782;-0,7618899;0,6120536;0,598295;-0,1091951;-0,1272582;-0,9486904;0,4320106;0,1413137;0,4181993;0,8385639;0,2438353;-0,5336559;0,7658477;0,5923548;0,4379167;0,8362501;-0,867681
28|TotallyRandom|0,02699767|0,1438965;0,6041942;0,6424556;0,9149554;-0,3496712;0,1017073;-0,5532537;-0,1068553;0,8153815;0,812758;0,8557281;-0,1975163;0,9354517;0,4235961;0,2719226;0,6905344;0,2270209;-0,2351536;0,7381258;-0,32346;0,4478016;-0,9855194;-0,9641397;-0,9221728;0,6710858;0,3867008
29|TotallyRandom|0,02636119|0,08707583;0,0685364;0,9695702;-0,3728989;0,1534754;0,7848301;0,488827;-0,3350629;0,4958996;0,7904265;-0,1846372;0,1522034;-0,2774917;0,4679129;-0,8417575;0,8633783;-0,2552172;-0,543386;0,7344761;0,3984897;-0,08793533;0,3559496;-0,5424783;-0,7077243;0,7529583;0,5106528
30|TOP2|0,02611431|0,3888747;-0,04570591;-0,3092438;-0,8288848;-0,1124243;0,5504701;-0,8870556;0,4452612;0,9706006;0,9954314;0,110679;0,3675246;-0,4165229;-0,1307012;0,7844484;-0,4416999;0,2348477;0,3416831;0,01876485;0,2326216;-0,003611922;-0,5183282;0,1953441;-0,09466374;0,1668891;0,7833512
31|TOP2|0,02552103|0,4316554;-0,5846405;0,2602098;-0,03265774;0,9206531;-0,02018392;0,5047727;0,07552612;0,02711666;0,63939;-0,1912161;0,7178879;0,2694258;-0,1863147;0,6423028;0,08372366;0,1829199;0,1007186;-0,8930883;-0,2530855;0,4635427;0,9968853;-0,6300282;0,7641184;0,2093326;0,4645428
32|TOP2|0,02515091|-0,2188007;0,6532669;-0,8585556;-0,1146806;0,6620901;0,5620947;0,487628;-0,8504968;0,2712784;-0,7773342;-0,790967;0,3196644;-0,09549987;0,8869359;0,9416378;-0,270219;-0,7436438;-0,9515934;-0,7992034;0,7382536;0,9302943;0,09301293;-0,3856143;-0,3694004;-0,9761004;0,4575274
33|TOP2|0,02512585|-0,05054605;0,466284;0,990634;0,1245984;0,21606;0,1620344;0,5532804;0,7128251;0,1770481;-0,09187019;-0,2620279;0,4545328;0,1432034;-0,004587531;-0,5468724;-0,5979657;0,2302991;0,2956328;-0,5958045;-0,8308814;0,9062309;0,440139;-0,002697587;-0,2973841;-0,749743;0,4663696
34|TOP2|0,02493095|0,6283762;0,3388333;-0,8806756;0,9654784;0,4083583;-0,7105801;0,9114861;-0,1173455;0,4943165;0,3011541;0,1484107;-0,6398253;-0,1658567;-0,1841723;-0,8122339;-0,9975202;0,5496593;0,5381429;-0,1153928;0,5296381;-0,9350011;-0,4740943;-0,1388735;-0,5679061;0,2358276;0,9028549
35|RandomParents|0,02446588|-0,5033965;0,05649197;0,6298587;0,1992382;-0,7561691;-0,03578413;-0,3409005;-0,2644953;-0,1054834;0,6984639;0,9379749;0,9443862;-0,4415435;-0,5733581;-0,8955445;0,519918;0,8241374;0,1141955;0,6890633;-0,5280197;0,289463;-0,6462235;-0,6995158;0,6202517;0,6659913;0,6183755
36|TOP2|0,02413554|0,8678493;-0,6991825;-0,5928993;0,6260848;0,9855297;0,3421914;-0,1685468;0,3293454;0,7327945;-0,5032616;0,4598939;0,2671907;0,344563;0,7325141;-0,6784096;0,0002757311;-0,56917;-0,7085476;-0,6100585;-0,6460207;-0,8428197;-0,1325735;-0,8459861;0,6442058;0,6880491;0,9227362
37|TOP2|0,02374881|0,923774;0,1382517;0,4806144;0,5557947;-0,8675511;0,8480127;0,9708726;0,6762714;0,6971986;-0,06684506;-0,5302908;0,8933592;0,2202445;0,5494676;-0,9765964;0,506459;-0,9743609;-0,09833324;-0,6624815;-0,9555147;-0,007482409;-0,9568517;0,5913687;0,4144237;0,8110082;0,6718748
38|TOP2|0,02303867|-0,3969842;-0,5732431;0,99084;0,6192341;-0,07408226;0,3758888;0,6634784;-0,07817233;-0,5267537;0,5860574;-0,97454;0,8420484;-0,2316512;0,808804;-0,8364902;-0,9403114;-0,665406;0,6585724;-0,6385372;-0,5554082;0,7752712;0,7190819;-0,4785846;-0,3175129;0,5034697;0,988385
39|TOP2|0,02269695|0,8073437;-0,006759048;0,7803156;0,372257;-0,7670565;-0,3709944;0,5811005;-0,7109833;-0,5325868;0,3597443;0,3775389;0,9660225;0,1686319;0,04939616;0,903969;0,6673305;0,2248439;-0,1558677;0,5467081;-0,9395621;0,4939317;0,7937684;-0,2239097;0,8601716;0,9803207;-0,224764
40|TOP2|0,02240059|0,7253516;-0,7984488;0,4441383;-0,671984;-0,3944229;-0,2741772;0,1764036;0,2437581;-0,4274482;0,8037782;0,5300221;0,942188;0,04780734;0,3243456;-0,2410554;-0,2856823;0,550307;-0,1563684;0,7772474;0,03245461;-0,6090915;-0,4271287;-0,404169;-0,9744456;-0,7861838;-0,7757185
41|TOP2|0,02205195|-0,02814996;-0,3872854;0,04533517;-0,1800474;0,174035;-0,6076293;-0,9874501;-0,9898221;0,4149296;0,2848355;0,4284458;0,1708797;0,1194218;-0,465331;-0,1332313;-0,9510078;-0,6512425;-0,4017915;-0,9284506;-0,5291479;-0,4894608;-0,6373014;0,8818629;-0,410201;-0,7543342;-0,1498278
42|TOP2|0,02202912|0,5742991;-0,256323;0,3769583;0,4105484;-0,8916852;0,803421;-0,1446618;-0,02803552;-0,4585189;-0,5296824;0,5459886;-0,6672428;0,4593923;-0,333263;-0,98471;0,8788698;-0,720048;0,1531583;-0,03851354;-0,279543;-0,5963516;-0,4274975;0,281821;0,4498527;-0,6055598;-0,3775908
43|TOP2|0,02094609|0,2007767;0,3593211;0,6100702;0,5712588;-0,4851102;-0,08744204;0,7263696;0,9075575;-0,4838101;0,3550923;-0,8758178;0,4926943;-0,02932823;0,5901861;-0,7830524;-0,4968137;-0,1577679;0,2084643;-0,009408593;0,06222379;-0,3946844;-0,6206405;0,08473289;-0,5698922;-0,9060121;-0,8961112
44|TOP2|0,02062912|-0,8669198;-0,2903613;0,4742508;0,7574635;0,06683385;0,2679708;0,5832117;-0,2270576;0,8306663;0,8684015;-0,7516787;-0,2896341;-0,3355807;0,7632716;0,905833;-0,159968;0,1513513;0,2832186;-0,6200504;-0,2642206;-0,5179889;0,03298104;0,4549064;0,1652504;-0,5186322;-0,6794648
45|TOP2|0,02057904|0,8901918;0,3926058;-0,7749939;-0,003592849;-0,4895371;-0,02209604;0,4582972;-0,859858;-0,9718704;-0,2248782;-0,9566343;-0,1809553;-0,3320025;0,0163523;-0,5407004;0,4850578;-0,04165208;0,9414096;-0,3023351;0,1692134;0,8110459;0,9963849;-0,9399128;0,9956322;0,9862509;0,7898092
46|TOP2|0,01988694|0,6634653;0,8977623;0,4570362;-0,4432803;0,4012053;0,504421;-0,5696852;-0,8156343;-0,9048374;0,8057759;0,8419938;0,3652599;0,2058378;0,5160584;0,8794444;-0,1375843;0,5024278;0,7383323;0,5377293;-0,4299191;0,9546955;0,3590374;0,5154631;0,2604339;-0,9902697;0,9077539
47|TOP2|0,01851146|0,6807156;0,02431333;0,9312177;0,2408475;-0,7626319;-0,7284498;0,04325306;-0,3962487;0,3842573;0,2227789;0,2774331;0,4286842;0,3111963;-0,831176;-0,08698595;-0,8496082;-0,06884611;0,2524402;-0,7237842;-0,1916243;0,3655929;-0,9316857;0,8621638;0,2163569;-0,6641037;-0,5441146
48|RandomParent
