Generation: 1 | maxFitness: 0 | maxFitnessGen: 0 | maxFitnessGenBuf: 0,1129567
8|TOP2|0,03447368|-0,783803;-0,5862;-0,8088305;0,2274193;-0,5937126;0,6416864;0,06223834;-0,9210634;-0,8244689;0,7696409;0,7430115;-0,3707806;-0,7618291;-0,4178528;0,5109634;0,9410996;-0,3755897;0,06692922;0,8407524;0,09559262;0,8174174;-0,1456429;-0,1792909;-0,7819386;-0,7624004;0,3870003
9|TOP2|0,03425668|0,7331383;-0,9119074;-0,2419859;0,2803576;0,5361507;0,4975342;-0,8991385;0,8757463;-0,129707;-0,2755913;0,8897157;-0,1955923;-0,4012829;0,8871503;-0,7800539;-0,05256379;-0,6290233;0,4839866;0,07783067;0,3629503;0,1264542;0,6658492;-0,1215886;0,3650968;-0,4159924;0,2399555
10|TOP2|0,03396108|0,4792134;-0,3749329;-0,9660809;-0,2272233;0,9945242;-0,656822;-0,3604971;0,9582868;-0,0525049;0,06162584;0,6752441;-0,7935045;-0,4534961;0,151441;-0,8549008;0,2384092;0,7123706;0,4060688;0,6287024;0,7490065;0,9751935;0,8180659;-0,6616263;0,4226796;0,3514819;-0,4642636
11|TOP2|0,03310122|-0,6613944;0,9952743;0,5606825;-0,1639425;-0,8317904;0,04457605;0,403619;0,5084863;-0,5056469;-0,2058543;-0,715205;-0,06467044;0,639369;0,6261742;-0,2452427;-0,09728587;-0,0816921;0,2383219;-0,2612275;-0,4589993;0,6630831;0,5252087;-0,8615129;-0,7370081;-0,2431813;0,6353099
12|TOP2|0,03287556|-0,9505446;0,2346343;-0,3213094;-0,412439;-0,7226412;-0,5054872;0,2123009;-0,1068269;-0,2028519;-0,0423547;0,8625748;0,1247445;0,3937919;0,2007564;0,8945751;-0,448294;0,2049841;-0,6395025;-0,5857615;-0,1995889;-0,6932003;-0,6831262;0,2739448;-0,3804005;-0,2391115;-0,2065173
13|TOP2|0,03278547|-0,386443;-0,2085377;-0,4187642;0,2467002;0,7297406;0,5658338;-0,841821;-0,9457893;0,7209339;-0,5355709;-0,4108142;-0,9712126;-0,03116882;0,6585507;0,02749789;0,4461801;0,9060075;-0,1436132;0,7058702;-0,4191066;0,4644952;-0,8429439;0,367229;-0,2952076;-0,7052703;0,3110997
14|TOP2|0,03264096|0,9166305;-0,2949141;0,4338336;-0,8256259;-0,9268847;0,8568516;-0,8339758;-0,8670151;-0,2729095;-0,7857864;0,5027256;-0,03143632;0,2814948;0,155604;-0,6260283;-0,7617292;-0,0323149;-0,3693854;-0,5874877;0,6033683;-0,8179405;0,6269827;-0,1619645;0,22322;-0,5027943;0,7796199
15|TotallyRandom|0,03222756|-0,08813965;-0,1980976;-0,4944278;-0,4378151;0,391746;-0,6488123;0,2466596;0,5138199;0,3994558;-0,8308814;0,5280039;-0,3686892;-0,2420324;0,5914276;-0,6998551;0,6189463;-0,2979277;-0,9237375;0,1076945;-0,1495503;0,06722534;0,7741809;0,5813117;-0,594697;-0,3574308;0,8875067
16|TOP2|0,03219609|-0,702472;0,469269;-0,4984704;0,7418225;0,02679431;0,5575051;-0,4723672;-0,1799053;-0,5421014;-0,3011328;-0,2289737;0,7787991;-0,7988088;-0,5334725;0,2271243;0,599525;0,1633977;-0,5649509;0,3644209;-0,04798186;-0,6541228;0,03330815;0,5867977;-0,8717151;0,3740518;0,1486191
17|TOP2|0,03212434|-0,2630328;0,9552383;-0,6475883;0,6732306;-0,1002432;-0,5154221;0,8262894;0,6646171;-0,4764019;-0,2874807;-0,7980804;0,3804812;-0,1891283;-0,1461998;-0,4667271;0,898257;-0,3983976;-0,5135572;-0,9130726;-0,8714809;-0,7186806;0,4642431;-0,2202631;-0,8262532;-0,08523595;0,4157273
18|TOP2|0,03154354|-0,754133;-0,1424359;0,9504609;0,1575755;0,7344487;0,9865203;0,5302906;-0,5204103;0,6156175;0,8064585;0,5275154;0,950536;0,9193332;0,8089948;0,6264148;0,4671068;-0,4536017;0,895844;-0,2082413;0,2364854;-0,5131929;0,89765;0,7147613;0,8224809;0,09825957;0,1693963
19|TOP2|0,02914931|-0,6005757;0,5019584;-0,6539896;0,9419372;0,2588792;0,4487645;-0,775629;0,7006032;0,3275118;0,09663594;0,4489803;-0,6305835;-0,8828337;0,8711619;-0,5239775;0,9601097;-0,7945817;-0,04212248;-0,6304486;0,4421339;-0,855273;-0,4849678;0,4818392;-0,7375045;0,7001681;0,2184592
20|TOP2|0,02883084|-0,1720706;-0,5355077;0,2526965;0,4555192;-0,8392081;0,8788702;0,6913316;0,9283326;-0,3255626;0,9118078;-0,4695281;-0,3205315;-0,01643407;0,7960157;0,3695607;-0,2593008;0,8865275;-0,8998542;0,291188;-0,9650581;-0,5386374;0,856909;0,5358541;-0,06599009;-0,1974696;0,8571198
21|TotallyRandom|0,02849096|0,7092071;0,505806;-0,86215;-0,3963367;-0,2728103;0,8542383;-0,3679775;-0,9033318;0,6060035;-0,970664;0,6493251;0,5371578;-0,07473242;0,2101046;0,7213633;-0,5869472;-0,2414261;0,3914993;0,5805619;0,5013785;0,6430886;0,8628647;0,5518796;0,01380169;0,06562698;-0,5470238
22|TOP2|0,02811071|-0,7005312;-0,825511;-0,9714754;-0,7912619;-0,7221308;-0,264027;0,3934614;-0,7459717;0,6670494;-0,9042966;0,9329913;-0,3975183;0,6041961;0,7795365;0,1020669;0,508393;0,888952;0,2020868;0,8844259;-0,691407;0,17739;0,5169392;-0,3133277;-0,05998886;-0,42861;-0,1365811
23|TOP2|0,0280799|0,20043;-0,008748412;-0,4523872;0,230605;0,7825391;0,3513152;-0,8711972;0,421937;-0,5019612;0,5187159;0,3806245;0,9453917;0,2073313;0,4320097;0,9515872;-0,3256797;0,7765408;-0,266625;-0,6789324;-0,5037303;-0,4841284;-0,6559608;-0,5151882;0,8641987;0,971926;-0,1853718
24|TOP2|0,0278063|-0,178059;0,5463037;-0,3971287;-0,4449054;0,165393;0,7835727;0,9059453;0,007621884;-0,3078963;-0,6750994;-0,9479101;-0,1562327;-0,8750043;0,4523356;-0,4208754;-0,58568;0,2452315;0,5951581;0,3717618;0,6991808;-0,1460935;0,167343;-0,8118527;-0,3686191;-0,4235936;0,7596893
25|RandomParents|0,02765488|0,3332367;-0,4098591;-0,5186534;-0,2041508;0,4075138;0,626766;-0,2387918;-0,07166588;0,7662885;0,1007704;-0,6835332;-0,3590204;0,7272806;-0,9496856;-0,217887;-0,4874545;-0,7274184;-0,8477149;0,6105142;0,0605346;-0,2347208;-0,1054834;-0,4089166;0,6243823;0,5016229;0,3982458
26|TotallyRandom|0,02732531|-0,4314183;-0,8411009;-0,4187702;-0,9669852;0,4296291;-0,1987084;0,2327718;0,4755099;-0,4580253;-0,3219067;0,3659908;0,003326535;-0,08909523;0,07254255;0,4033582;0,3762996;-0,06118691;-0,3757254;0,6790128;0,9508946;0,8503067;-0,3178438;0,08836496;0,8444302;0,8582397;-0,7776802
27|RandomParents|0,02679612|-0,4506818;0,3563294;0,9019434;-0,7831156;0,9237058;0,3067617;-0,9040108;0,5525753;-0,3626598;0,9436071;-0,7963274;-0,2532626;-0,9125969;0,08695209;-0,3743683;-0,2160908;-0,6238425;0,04245579;-0,9954677;-0,07771885;-0,6541297;0,6113763;-0,3597597;-0,1030725;0,5802059;0,4857719
28|TOP2|0,02617961|0,7866611;-0,2209231;-0,1793679;-0,1976827;0,2742607;-0,6518466;-0,3406287;-0,6579094;0,7587872;-0,6769154;0,7412157;-0,8308046;-0,7832639;0,1377429;0,9180839;0,5824261;-0,5641396;-0,6990728;0,7393944;0,8824577;-0,4960083;0,4874766;-0,2320045;0,1627539;-0,9212396;0,06716263
29|TOP2|0,02589389|-0,0784477;0,8911591;0,4770815;0,8912203;-0,8180037;0,8740654;-0,8769877;0,709372;-0,4747874;-0,4228131;-0,5412199;-0,4339172;-0,3442475;-0,3751785;-0,4219657;-0,9913669;0,1679314;0,946398;-0,3080548;0,003889441;-0,5561247;0,7326541;0,6505191;-0,6690862;0,02314055;-0,5754824
30|TOP2|0,02589195|0,8586001;0,06164944;-0,05490959;-0,2743918;-0,5774095;-0,07042897;0,09035552;-0,4400655;-0,1243824;0,9615822;0,6201503;0,5818419;-0,9225876;-0,8001955;0,6066756;-0,9295681;-0,3232015;0,5829256;0,7897243;-0,5674853;-0,09383595;0,8865852;0,2866664;-0,6974337;0,8633091;0,03696024
31|TOP2|0,02586957|0,1779867;-0,4278837;-0,2657248;-0,264618;0,6888838;-0,5709906;0,1739291;0,4868195;-0,6095297;-0,2247726;-0,9203615;-0,1683708;0,8120611;-0,1626655;-0,4578537;0,03234994;0,2909107;-0,5746922;-0,01698887;-0,04631221;-0,4597751;-0,7554681;-0,5492678;0,1665529;0,9695771;0,9028597
32|TOP2|0,02586892|0,1894294;0,7441001;0,2395128;0,7017453;0,9960818;0,7709212;-0,005164742;0,7248144;-0,4141659;-0,2364143;0,9735799;-0,849695;-0,7152998;-0,8003948;0,9704337;0,3747406;-0,4584442;-0,3718385;-0,3058397;0,05305517;-0,7843888;-0,4765569;-0,6233852;0,6349647;0,6996691;0,6205189
33|RandomParents|0,02581378|-0,8180363;-0,2204648;-0,3780781;0,2234722;-0,9450631;-0,7668438;-0,125939;-0,8221745;0,947118;-0,767828;0,1001428;0,317214;-0,8506382;0,3195972;0,5925617;0,1654989;-0,9884956;-0,9463327;0,7513213;-0,5364983;-0,01866853;-0,212319;0,8188009;0,8951118;0,07884443;-0,6936312
34|TOP2|0,02578396|0,4589815;0,09067738;-0,9910548;0,5415099;0,9733677;0,2969598;-0,7455754;-0,8198245;-0,09345329;-0,4795326;-0,4848562;0,9305704;0,9792767;-0,1022257;0,6894531;-0,7789345;0,05091131;-0,6992745;-0,6952965;-0,6322548;0,9901197;0,4140536;0,1585702;0,2054361;0,4242348;0,3206381
35|TOP2|0,02552694|0,5986948;-0,3225337;0,4908716;0,8940232;0,08785975;-0,7100561;-0,443493;0,4962306;-0,9193349;-0,2143291;-0,7333224;-0,9125221;0,07541573;0,4163902;0,1371671;0,6025269;-0,5416901;0,5969908;0,2062536;-0,6747057;0,9446826;-0,2735153;0,3190932;0,8747547;0,07555926;0,9814992
36|TotallyRandom|0,02549685|0,9244254;0,5166433;-0,4336711;0,0635587;-0,8547845;-0,6250539;-0,7512088;-0,5731447;0,2427;-0,08787668;-0,4532489;0,2552526;-0,4957634;0,5643787;0,1165451;0,61167;0,2196435;0,6918855;-0,9288273;0,1351117;-0,420864;0,2621;0,3824093;-0,457642;-0,7331569;-0,1054817
37|RandomParents|0,02545308|0,5383613;0,9966862;-0,9703159;0,1437141;-0,9686537;-0,4797808;0,911135;-0,3996645;-0,5851893;-0,8190308;-0,07304966;0,4490761;-0,9607849;0,5749309;-0,7722328;-0,4170588;0,7571476;-0,671294;0,7391551;-0,6082659;0,748827;-0,6898122;0,09297144;0,3642406;0,4804702;0,6197104
38|TOP2|0,02515382|0,5837665;0,1032752;-0,3760353;0,1721956;0,3155117;0,5482123;-0,3683418;-0,05156457;-0,0547663;0,2090932;0,06465805;-0,6220191;0,9275157;0,4058749;-0,9800286;-0,05789888;0,9829946;0,259825;0,5413632;0,001717448;0,1793481;-0,9077909;0,031093;0,7008665;-0,004057765;-0,5991406
39|TotallyRandom|0,02467187|0,2642886;-0,5226719;0,5575984;0,08151805;-0,4591731;0,5486319;0,905509;-0,9062788;-0,1602908;-0,4934086;0,6102159;-0,3102142;0,9583485;0,4941492;-0,5923452;0,6489897;-0,6737418;0,8202431;-0,96;0,3900799;0,8171349;-0,379939;0,5572963;-0,6147733;0,4940977;0,744859
40|TOP2|0,02387672|0,4003846;0,6230183;-0,1474651;-0,4054674;0,9388983;0,4185333;0,7738681;0,9612873;0,4617779;0,1749932;0,8363354;-0,8036833;-0,4169179;0,9441509;-0,6708229;-0,961982;0,7134228;0,5992799;0,2218245;-0,4429768;0,6137843;0,1625024;-0,1468786;-0,2469758;-0,9890332;0,0750407
41|TOP2|0,02385778|0,2703469;-0,840678;0,8973207;0,8399751;0,1617581;-0,8635812;0,8316891;-0,7637041;0,5748556;-0,8118382;0,7273345;0,5329466;0,9544685;-0,5059624;0,8397574;-0,1085297;-0,6419203;0,5918736;0,4209625;-0,3753251;-0,5777543;0,1224746;0,619755;0,8712704;0,6952906;0,6196349
42|TOP2|0,02349758|-0,4128176;-0,5957355;-0,2159821;0,9574161;0,3974487;-0,4029881;0,4040341;0,2174603;0,6111515;0,5976558;0,6788149;-0,7937894;0,8818634;-0,6665752;0,6139514;0,0558697;-0,7300239;0,3199577;0,683363;-0,3809432;-0,5262747;0,6331577;-0,4699887;-0,2333494;-0,9625466;-0,12983
43|TOP2|0,02341967|0,3394229;0,9705701;-0,3110255;0,3478639;0,2758543;-0,55446;-0,3793651;-0,5990279;-0,8754666;-0,8092563;-0,5243187;0,3768501;-0,3332072;0,6006544;-0,7169447;-0,1659743;0,3606157;0,513525;0,5580003;0,5557883;-0,7434161;0,5176435;0,2138654;0,7316;0,983784;0,4729931
44|TOP2|0,02273369|-0,1474684;-0,9116497;-0,9848742;-0,5494237;-0,5463321;0,4069779;-0,6859531;0,6859305;-0,351823;0,7663229;-0,2971946;-0,4822136;0,6945763;0,6395366;0,006760001;-0,9238567;0,4450216;-0,03707492;-0,9261816;-0,9403036;-0,6720223;-0,9644017;0,5239885;-0,004067302;-0,6174617;-0,5079319
45|TOP2|0,02242851|-0,5751472;-0,9751797;-0,8954008;-0,9624929;0,2441391;0,4191074;-0,6058595;0,5602655;0,998965;0,8959808;-0,8586366;0,4719112;-0,1519951;-0,06412709;0,5199726;0,3370104;-0,4017514;0,9159191;0,5026226;0,8264101;0,9169228;-0,8523386;-0,7505419;0,9373381;0,9591076;0,7499413
46|TOP2|0,02204294|-0,3956212;0,007164598;0,9310455;0,2487739;-0,9962242;0,3053083;-0,9895182;0,1734627;0,1825923;-0,9385452;-0,03203595;-0,5661433;0,848371;0,4290383;0,7393315;-0,8665352;-0,2279893;-0,2587444;-0,4165114;0,1729492;0,9994261;-0,8945739;0,2256356;0,6140475;-0,104277;-0,7284617
47|TOP2|0,02182469|-0,8824461;-0,07112992;-0,5344403;-0,08356845;0,2813873;-0,6746662;0,6080987;0,02921498;-0,7498901;0,7099285;-0,08285296;0,8244586;-0,4668835;0,4433596;0,2686081;-0,5932164;0,003588319;0,3854377;0,8400981;0,1713194;0,1137334;0,1641587;0,1176339;-0,08689773;-0,2702793;-0,8248162
48|TOP2|0,02141019|0,9046216;-0,5021176;-0
