Generation: 1 | maxFitness: 0 | maxFitnessGen: 0 | maxFitnessGenBuf: 0,1661787
27|TotallyRandom|0,03963754|-0,4275388;-0,09134662;0,976054;0,6633348;0,2545087;0,4777898;-0,6215572;0,4377508;0,9700394;0,51141;-0,0604192;-0,1323763;0,1259533;0,6320448;-0,689847;-0,5433588;-0,7664928;-0,07739365;0,7774847;-0,8551173;0,7880781;-0,3449391;0,5395689;0,1717881;0,9666202;0,3525157
28|TOP2|0,03943645|0,7531428;0,8481083;0,4628513;0,9109471;0,6787326;-0,3648256;0,1133939;-0,2568289;0,2783525;0,9124718;0,4373583;-0,1284162;-0,2485913;0,7497251;0,01334298;0,3043821;0,2242371;-0,6876149;-0,03902733;-0,9760115;0,7682211;0,01959813;-0,8717313;0,8493969;0,7672827;0,6341903
29|TOP2|0,03858522|0,6259103;0,1852442;-0,8067074;0,7615836;-0,8991971;0,1501678;-0,2821497;-0,703511;-0,5574338;0,1666166;0,7444973;0,624712;-0,420487;-0,06036603;0,2261802;-0,2036849;-0,9323449;-0,06505096;0,02876008;0,191053;0,1173412;-0,9930515;0,1555799;-0,77986;-0,8275566;-0,5785627
30|TOP2|0,03781132|-0,9965153;-0,8351622;0,3787496;0,3334996;-0,6424098;-0,4718384;-0,884311;-0,4606923;0,44456;0,5210068;0,3312478;0,3638928;-0,3304564;-0,7745235;-0,143478;0,5692005;0,6536064;-0,6455085;-0,2625397;0,04618752;-0,8590717;0,6510696;-0,3041202;-0,6692777;0,06934059;-0,9049528
31|TOP2|0,03575797|0,03337777;0,1711487;0,05561888;-0,1232361;0,8597472;-0,6255312;-0,2638313;0,6959038;-0,2178653;-0,2632245;0,2922609;0,4470854;0,4922383;-0,5295575;-0,7896087;0,7258708;0,373049;0,527441;-0,9056354;0,3817129;0,7911136;-0,7451353;0,9279635;0,5783591;-0,422875;-0,03945243
32|TOP2|0,03555976|0,3755793;0,3360059;0,8802822;-0,4420234;0,4504502;0,6745372;-0,4921356;-0,7844462;0,2765097;-0,2610763;0,5579264;-0,8526182;0,5923231;0,4552636;0,4505579;0,7934966;0,3823964;-0,9796393;0,7837832;0,7023499;-0,4256972;0,1859473;0,4092803;-0,6568551;-0,653672;-0,6426699
33|TOP2|0,03512047|-0,7335906;-0,4000174;0,8781843;-0,6905732;-0,4855677;0,6300778;-0,5271721;-0,8697345;0,1576329;-0,3007821;0,9240804;-0,8593657;0,8291481;0,5802813;0,1540045;0,9622586;-0,6196241;-0,9510903;-0,9282842;-0,2124881;0,2478031;-0,4615084;-0,8210001;-0,3137463;-0,4433657;-0,9537888
34|TOP2|0,03431424|0,7728972;0,5505018;-0,1957372;-0,2678226;0,8638856;0,9743276;-0,709981;0,6613481;0,5989206;-0,9823382;-0,521251;-0,2324358;-0,2610124;-0,2393738;0,4932863;-0,924958;-0,02356207;-0,5433486;0,7160716;0,2984237;0,8106205;-0,7096121;0,3619718;0,7334592;-0,6809664;0,1461297
35|TOP2|0,03373037|0,7241063;-0,3080844;0,5628102;0,02550209;0,5820053;-0,1213747;-0,1739999;-0,01637185;-0,9218512;0,5459723;0,4584067;-0,08732975;-0,814538;0,01902163;0,2072772;-0,6469219;0,04547155;-0,9702709;-0,6287432;0,5109894;0,1809331;0,3636498;-0,5141554;-0,9405327;-0,6319776;-0,8603685
36|TOP2|0,03183968|-0,2901434;-0,01105464;0,3803141;0,342926;0,3600251;0,5946021;-0,9557698;0,6394846;0,6013987;-0,1433421;-0,3351558;0,1007694;0,363712;-0,4443723;-0,8722749;-0,7989573;-0,6301527;-0,940675;0,6730387;0,5507102;0,9224935;0,7208273;0,2022127;-0,1558317;-0,409829;-0,6661093
37|TOP2|0,0317779|-0,9501352;-0,5930679;0,06967342;0,2013808;-0,02877843;-0,1057271;-0,2434512;0,8008645;0,7462761;-0,4654785;-0,6452775;-0,7898529;-0,4215013;0,9531472;0,2596707;-0,1576787;0,1471163;-0,4949828;0,1684293;-0,008468032;-0,09236467;0,1890718;0,8575447;0,4620197;-0,5741198;-0,5818241
38|TOP2|0,0311444|-0,1176225;-0,4805828;0,5696428;-0,4657086;0,9824049;-0,5761476;0,6185589;0,7663298;-0,9408188;0,3792042;-0,9942198;-0,1054281;-0,2741338;0,1020743;-0,09228337;0,4602184;0,8424001;0,2376899;-0,3491071;0,9932337;0,7054806;-0,3399793;0,9094212;-0,2393347;-0,8369195;-0,1823539
39|TOP2|0,03097292|0,1571585;0,8183675;-0,8928039;0,1933414;0,5220392;0,815088;0,2170383;-0,6705387;0,7522449;-0,8660464;0,3530247;-0,596004;-0,8788018;-0,5378587;-0,2216305;-0,849267;0,1389791;-0,6024685;0,1755232;-0,1116022;-0,5586526;0,538274;0,04711616;0,3564164;-0,8902874;-0,7560062
40|TOP2|0,0296136|0,4115419;-0,6190286;-0,4308008;0,575124;0,3348586;-0,3821877;0,443933;0,02649057;-0,4114643;0,2607433;0,03388107;0,6321125;0,1271538;0,6525886;0,05067456;-0,2655927;0,8373194;-0,2411946;-0,08667505;0,8591285;-0,1258241;0,5890791;0,7949557;-0,1526364;-0,9938059;-0,4964384
41|TOP2|0,02875195|0,6787164;0,9249895;-0,1401128;-0,00476706;0,6803942;-0,9733152;-0,9762118;-0
