Generation: 576 | maxFitness: 0,1774867 | maxFitnessGen: 0,1539806 | maxFitnessGenBuf: 0,138159
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,138159|1,373759;0,8141232;-3,222821;1,148528;0,2887576;-1,34831;2,310277;-2,269956;-2,14053;1,538523;0,05105855;-1,509852;-0,3480931;1,594472;2,368876;0,426002;1,158384;0,8259794;-1,896598;2,99859;-0,9483411;-1,01273;-1,680987;1,053935;-3,018321;-0,5229056;1,09682;0,1426858;-0,2068988
1|TOP2|0,1301596|1,373759;0,8141232;-3,222821;0,9835222;0,6483129;-1,715516;2,656358;-1,763479;-1,958767;1,246031;-0,1686686;-1,235279;-0,3480931;1,703866;1,521812;0,4815886;1,656698;1,232547;-1,896598;3,10608;-0,9483411;-1,062851;-1,680987;0,9086421;-3,016567;-0,4666632;0,627045;-0,08117458;0,1908686
2|TOP2|0,1298117|1,852487;0,8141232;-3,403221;0,9835222;0,2887576;-1,34831;1,965166;-1,372336;-1,854389;1,162693;-0,1686686;-1,488242;-0,3480931;1,580941;1,879914;0,1433127;0,9887775;1,142296;-1,896598;2,99859;-0,9351559;-0,9485776;-1,680987;0,9991814;-2,702786;-0,3920921;0,6564472;-0,08590809;0,2045608
3|TOP2|0,1281037|0,9535835;1,110974;-3,519774;1,204921;0,2887576;-1,34831;2,310277;-1,828662;-1,854389;1,265348;-0,545369;-1,488242;-0,3539296;1,333828;1,879914;0,4815886;1,702463;0,8259794;-1,896598;2,649783;-0,9483411;-0,9485776;-2,102055;0,9991814;-3,016567;-0,1080503;0,7872069;0,04961528;0,07150798
4|TOP2|0,1273907|1,373759;1,084844;-3,607345;0,9835222;0,2624188;-1,6641;2,310277;-1,828662;-1,854389;1,996726;-0,003932104;-1,350869;-0,3480931;0,984089;1,879914;0,4815886;1,239758;0,4590377;-1,964218;2,99859;-0,9483411;-0,9485776;-1,680987;0,8800427;-3,482893;-0,4666632;0,8152952;-0,08117458;0,1908686
5|TotallyRandom|0,1252007|-0,3778576;0,840286;-0,7279515;-0,03956234;0,4136088;-0,761457;0,2140819;-0,5119674;-0,2346181;-0,3301708;-0,9521749;-0,4560443;0,03345668;-0,03406727;-0,5587614;-0,8639815;-0,4069659;0,2665429;0,4136889;0,7323856;-0,1599439;0,5484862;-0,8905225;-0,6312432;0,03364456;-0,478727;0,2041186;-0,2267588;0,2191232
6|TOP2|0,1229457|1,373759;0,7990638;-3,222821;1,316151;0,2887576;-1,34831;2,481497;-1,828662;-1,854389;1,085914;-0,1686686;-1,488242;-0,6450191;1,333828;2,295943;0,4923151;1,69636;0,8259794;-1,896598;2,99859;-0,9483411;-1,027531;-1,617837;0,8413555;-3,179515;-0,4560329;0,8152952;-0,2325311;0,1908686
7|TOP2|0,1225426|0,9366565;0,916894;-3,222821;0,9835222;0,2887576;-1,34831;1,953896;-1,931031;-1,854389;1,538523;-0,4402231;-1,276675;-0,3480931;1,260044;1,879914;0,4815886;1,239758;0,8259794;-1,896598;3,476692;-0,9483411;-0,8638697;-2,146869;0,8004259;-3,016567;-0,6514497;0,3487201;-0,2502182;0,1908686
