Generation: 658 | maxFitness: 0,1811103 | maxFitnessGen: 0,1804192 | maxFitnessGenBuf: 0,17875
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,17875|0,7063776;0,02827406;-3,832081;1,56627;1,269001;-2,505575;2,365816;-1,925749;-1,023107;2,355661;1,064814;-0,7261086;-0,8645273;1,608684;0,5117284;1,197743;0,6543432;-0,6040014;0,2787527;3,416132;-2,663657;-1,547456;-1,469773;0,8177948;-3,988314;-0,8898193;0,1915712;0,01695754;0,09849009
1|TOP2|0,17875|0,7063776;-0,2599268;-4,183371;1,403652;1,617548;-2,691064;2,797131;-2,291562;-1,023107;2,462572;1,043523;-0,7270303;-0,4677883;1,608684;0,8490116;1,197743;0,6543432;-0,813817;0,2787527;3,783758;-2,663657;-1,6694;-1,418795;0,8177948;-3,558255;-0,8087669;0,1915712;0,01695754;0,09849009
2|TOP2|0,17875|1,108241;-0,2599268;-3,748654;1,327999;1,269001;-2,505575;2,797131;-2,010991;-1,135625;2,07239;1,064814;-0,2589298;-0,08724943;1,608684;0,3954282;1,197743;0,6543432;-0,6040014;0,1872846;3,610761;-2,663657;-1,547456;-1,406098;0,8177948;-3,988314;-0,9686435;0,2856977;0,01695754;0,09849009
3|TOP2|0,17875|0,7431739;-0,2599268;-4,561117;1,624801;1,269001;-2,602027;2,797131;-1,925749;-1,023107;2,462572;1,298841;-0,7261086;-0,5725578;1,872359;0,6137493;1,471052;0,6543432;-0,6040014;0,6931305;3,416132;-2,663657;-1,547456;-1,527705;0,8177948;-4,399248;-0,9686435;0,1915712;0,01695754;0,09849009
4|TOP2|0,17875|0,7063776;-0,2599268;-4,169948;1,403652;0,8294514;-2,505575;2,610075;-2,305043;-1,023107;2,462572;1,064814;-0,7261086;-0,4527668;1,608684;0,748611;1,539694;0,6543432;-0,2626106;0,5534097;3,416132;-2,663657;-1,939408;-1,469773;0,8177948;-3,988314;-0,9686435;0,1915712;0,01695754;0,09849009
5|RandomParents|0,17875|1,020214;-0,2599268;-4,867148;0,847338;0,6916679;-2,863868;2,797131;-1,255232;-1,095565;2,347471;0,652386;-1,016517;-1,22923;1,439923;0,7911748;0,7625201;1,124494;-0,4890109;-0,5627065;3,187781;-2,752695;-0,7136272;-1,330032;0,8177948;-3,74824;-1,339408;-0,03352195;0,01695754;0,09849009
6|TOP2|0,1730361|0,7063776;0,1081167;-4,086015;1,403652;1,269001;-2,932312;2,797131;-1,925749;-1,023107;2,128535;1,064814;-0,4147229;-0,5593941;1,608684;0,6137493;1,626772;0,6543432;-0,1892239;0,3919108;3,416132;-2,232678;-1,547456;-1,469773;1,214786;-3,686955;-0,9686435;0,3164342;0,01695754;0,09849009
7|TOP2|0,1723282|1,008037;-0,2599268;-4,466127;1,236587;1,269001;-2,505575;2,797131;-1,883241;-1,023107;2,462572;1,515467;-0,5648627;-0,4527668;1,608684;0,6137493;1,011049;0,6543432;-0,6040014;-0,1563691;3,416132;-2,561642;-1,748257;-1,469773;1,292307;-4,376413;-0,9686435;0,1915712;0,01695754;0,09849009
