Generation: 1367 | maxFitness: 0,2442866 | maxFitnessGen: 0,15463 | maxFitnessGenBuf: 0,1356449
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 30 | Min Mutation: 0,727

Index|Brain Type|Fitness|BrainData
0|RandomParents|0,1356449|-0,8734207;0,3844666;0,5679946;-0,207445;-0,1731681;0,4760525;0,7879951;0,6192639;0,308824;-0,7511265;-0,1898907;-0,9216511;-0,4396063;0,2322291;-0,7602146;0,09608138;0,195654;0,09234464;0,8247755;-0,09980309;0,9281769;0,3386678;-0,615711;0,009037852;0,2166184;-0,6189077;0,8419695;-0,6496038;0,03068197
1|TOP2|0,1345745|0,9710714;0,5692903;-0,302592;-0,6463566;1,047514;-0,4063978;-0,480258;-0,688524;0,007948518;0,532043;0,8241606;-0,8740625;-1,471328;0,7053193;-0,1610679;-0,7717388;0,6312319;-1,284716;0,7600486;0,1177593;0,2686661;0,508459;0,5915183;0,519864;0,236962;-0,5318991;0,5832424;0,2826935;-0,26271
2|TOP2|0,1319761|1,434963;0,6448317;0,0572865;-0,6352909;0,1638102;0,02471542;-0,2843632;0,1563565;-0,08213562;-0,1404439;1,266035;-1,307424;-1,49398;0,4353904;0,1858985;-0,2005274;-0,04573417;-1,182639;0,9243913;0,1177593;0,1379398;0,5124739;0,3924842;0,1652816;-0,1882455;-0,3238172;0,3216313;0,5867427;-0,09463501
3|TOP2|0,1151491|0,9710714;-0,2815034;0,4180018;-0,4130368;0,6391591;-0,8403772;-0,2843632;-0,3635269;-0,4950176;0,4830788;0,8241606;-1,116485;-1,510442;0,8034839;-0,148465;-0,8112176;0,4707733;-1,182639;1,157805;0,04100372;0,7616159;0,5133215;0,06765044;0,1951648;0,2479962;-0,5516369;0,04611105;0,5661681;-0,06802589
4|TOP2|0,109608|0,8680646;0,06051204;-0,3308582;-0,7657213;0,210315;-0,3811686;0,08271748;-0,547654;-0,3833507;-0,1675025;1,323314;-1,307424;-1,70297;0,510298;0,1858985;-0,8854555;0,4513948;-1,182639;0,7879971;0,1177593;0,1094212;0,820191;0,270404;-0,3264883;0,6974449;-0,6234093;0,484388;0,2973919;0,418392
5|RandomParents|0,1027489|0,4114162;-2,102743;-5,554766;0,5468881;1,10788;-1,200987;1,358687;-2,991969;-2,571593;1,920358;0,1442938;-0,1476455;-3,492081;0,360419;2,534716;0,4485973;2,079053;2,54424;-0,08280432;3,827336;-3,282149;0,1149303;-0,8722981;-1,95525;-2,585816;0,6322201;-2,675404;-0,5418627;0,03591625
6|TOP2|0,09889847|0,9710714;0,5164686;-0,1071807;-1,130409;0,6031886;-0,3811686;-0,7219946;-0,7324488;0,1813661;0,04353398;0,3554072;-0,9787698;-0,9222494;1,176818;0,1858985;-0,9203621;-0,1720337;-1,182639;0,7600486;0,1411752;0,3779159;0,08326435;0,6497637;0,1652816;0,4194306;-0,1372095;0,1144819;0,4653985;-0,1952217
