Generation: 427 | maxFitness: 0,1774867 | maxFitnessGen: 0,1223834 | maxFitnessGenBuf: 0,1224339
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1224339|1,740816;0,4607649;-3,592773;0,6921524;0,4756463;-1,745448;2,086522;-1,828662;-1,785538;1,211056;0,1358701;-1,488242;-0,7938092;1,826357;1,886067;0,06936312;1,239758;0,9228323;-1,3983;3,410823;-0,9570811;-0,7043963;-2,165873;0,9991814;-3,016567;-0,9572629;0,6927185;-0,5787098;0,6040099
1|TOP2|0,1214967|0,9570178;1,086945;-3,592773;0,9835222;0,2887576;-1,33655;2,310277;-1,828662;-1,570274;1,595297;-0,1359219;-1,488242;-0,7938092;1,095054;1,886067;0,4815886;1,239758;0,9027278;-2,384081;3,410823;-0,9272895;-0,9485776;-1,922885;0,9991814;-2,787415;-1,120497;0,860511;-0,08117458;0,1027177
2|RandomParents|0,1194899|1,338574;1,260554;-3,222821;0,9835222;0,5596191;-1,163418;2,383766;-1,2221;-1,625206;1,771374;-0,03449689;-1,818639;-0,6095466;1,077842;1,879914;0,8214403;1,239758;1,219534;-2,279723;2,527919;-0,9483411;-0,7391887;-2,229055;1,46585;-3,016567;-0,2677027;0,1851579;0,146588;-0,2176047
3|TOP2|0,1105986|1,373759;0,8141232;-3,592773;1,378681;0,2887576;-1,745448;2,343273;-2,102083;-1,767321;1,173891;0,2676829;-1,488242;-0,7938092;1,423821;2,313463;0,4815886;1,40778;0,8259794;-2,366494;3,638086;-1,364449;-0,9485776;-1,705369;0,9991814;-3,016567;-0,66801;1,260864;-0,1090287;0,1908686
4|TOP2|0,110166|1,373759;0,8141232;-3,592773;1,150449;0,1059557;-1,745448;2,310277;-1,828662;-1,914713;1,380232;-0,1686686;-1,488242;-0,9033393;1,333828;1,671311;0,4815886;1,203415;0,8259794;-2,210989;3,451999;-1,289787;-0,9485776;-2,084393;0,9991814;-3,123993;-0,9572629;0,860511;-0,08117458;0,1340505
5|TOP2|0,1094783|0,9199616;0,6678456;-3,666189;0,9835222;0,2887576;-1,745448;2,310277;-1,828662;-1,614845;1,380232;-0,1675687;-1,488242;-0,7938092;1,365418;1,886067;0,4815886;1,239758;0,8259794;-1,896598;3,410823;-1,008869;-0,9485776;-1,680987;1,446408;-3,016567;-0,9572629;0,860511;-0,08117458;0,1908686
6|RandomParents|0,1093841|1,902075;0,5068589;-3,222821;1,391133;0,2887576;-1,334538;2,00247;-1,828662;-2,46668;1,538523;-0,7228604;-1,407223;-0,3480931;1,703672;1,879914;0,1551344;0,8197237;0,8259794;-2,410869;2,99859;-0,9483411;-0,9485776;-1,680987;0,9991814;-2,700978;-0,6094495;0,5915574;-0,08117458;0,1908686
7|TOP2|0,1093841|1,373759;0,8141232;-3,592773;0,9835222;0,2887576;-1,745448;2,310277;-2,070627;-1,614845;1,584241;-0,6598455;-1,511647;-0,5991684;0,9884524;1,886067;0,4815886;1,077379;1,089454;-1,896598;3,410823;-1,364449;-0,9003496;-1,680987;0,9991814;-3,016567;-0,9572629;0,8698145;-0,08117458;0,1908686
