Generation: 1083 | maxFitness: 0,2442866 | maxFitnessGen: 0,1458205 | maxFitnessGenBuf: 0,1424527
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 30 | Min Mutation: 0,727

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1424527|0,7421486;-2,377275;-6,225247;0,1703523;2,794826;-2,731177;1,181368;-2,685354;-2,957928;3,706531;0,6829712;-0,1540312;-3,161083;-0,2854869;3,85947;0,7208581;1,44258;2,06309;-0,1420761;3,199278;-3,760223;-0,9917931;-0,1088214;-1,750902;-3,399253;2,075919;-1,047291;-1,463687;0,1209271
1|TOP2|0,1424527|0,5436029;-2,377275;-6,400718;0,8991396;2,794826;-3,241675;0,9763188;-2,896878;-3,167007;3,495108;0,2461428;0,3257385;-3,168102;-0,2854869;4,578506;0,6795905;1,169379;2,219873;-0,9397613;3,571496;-4,621698;-1,032159;-0,1797815;-1,505488;-3,606839;2,115852;-1,787985;-1,463687;0,1209271
2|TOP2|0,1424527|0,7132978;-2,473899;-6,473819;0,5320405;2,794826;-2,456966;1,423333;-2,485243;-3,144825;3,822745;0,3168662;0,09103771;-2,778921;-0,2854869;4,23735;1,205516;1,15827;2,466409;-0,04731259;3,083733;-4,32381;-1,299527;-0,1088214;-1,505488;-3,235178;2,104883;-1,053434;-1,320017;0,1209271
3|RandomParents|0,1333714|1,039712;-2,356197;-5,945967;0,586192;2,268378;-2,995867;1,744758;-2,304311;-3,250652;3,166196;-0,2697472;-0,3437726;-2,575611;-0,04528761;4,83784;1,737467;1,523823;2,48939;-0,5885479;3,67067;-4,231533;-1,634236;-0,4612255;-2,10865;-3,508512;1,868733;-2,135876;-1,709797;-0,0184903
4|TOP2|0,1176147|0,942898;-2,371318;-6,225247;0,4234089;2,366779;-2,746341;0,7279387;-2,622334;-3,250652;3,376128;0,3950765;-0,1463542;-3,168102;-0,2401115;4,056308;0,9755855;1,192927;2,273874;-0,01588258;3,083733;-4,21151;-0,8927163;-0,1088214;-1,505488;-3,731933;2,329664;-1,566058;-1,174329;0,04094989
5|RandomParents|0,1003669|0,4114162;-2,102743;-5,554766;0,5468881;1,10788;-1,200987;1,358687;-2,991969;-2,571593;1,920358;0,1442938;-0,1476455;-3,492081;0,360419;2,534716;0,4485973;2,079053;2,54424;-0,08280432;3,827336;-3,282149;0,1149303;-0,8722981;-1,95525;-2,585816;0,6322201;-2,675404;-0,5418627;0,03591625
6|TOP2|0,09053219|0,3658636;-2,494709;-6,440187;0,8829645;3,2187;-3,137533;1,444499;-2,243701;-3,675488;3,288946;0,8441743;0,2549807;-3,168102;-0,2854869;4,438233;0,9692716;1,058703;2,273874;-0,5060765;2,819192;-4,011895;-1,458231;0,3814435;-1,689495;-3,155638;1,637223;-1,365697;-1,463687;0,6044717
