Generation: 381 | maxFitness: 0,1550017 | maxFitnessGen: 0,1503309 | maxFitnessGenBuf: 0,1304173
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1304173|0,4583534;0,3714794;-2,478747;0,2268547;0,5019004;-0,590821;2,757798;-1,944266;-1,845587;2,210032;0,6105481;-1,923354;0,2653192;1,823543;1,682136;0,9941844;0,9625505;1,359043;-2,071677;2,958467;-0,6835853;0,0242345;-2,803438;0,9891322;-3,016762;-0,04781699;1,52712;-0,08117458;0,1908686
1|TOP2|0,1300494|0,8879889;0,09187089;-2,478747;0,2268547;0,7956327;-0,1909761;2,757798;-1,514966;-1,845587;2,210032;0,7057473;-1,830997;0,6661515;1,549826;1,648352;1,154262;0,5160124;1,54073;-1,594087;3,178923;-0,7520891;-0,3657529;-2,803438;0,9891322;-3,052351;0,2574434;1,52712;-0,08117458;0,1908686
2|TOP2|0,1300379|0,87109;0,09187089;-2,739931;0,2268547;0,7245726;0,1754158;2,757798;-1,944266;-1,845587;2,210032;0,2511024;-1,809696;0,2653192;1,744241;1,595321;1,338436;0,9625505;1,54073;-1,615662;2,7176;-0,7520891;-0,406976;-3,268797;0,9891322;-3,052351;0,1451053;1,52712;-0,08117458;0,1908686
3|TOP2|0,1300379|0,8462055;0,09187089;-2,478747;0,2268547;0,5019004;-0,1909761;2,757798;-2,109609;-1,625474;2,210032;0,2626609;-2,107683;0,2653192;1,066144;1,171343;1,591844;0,9625505;1,705804;-2,071677;3,166652;-0,7520891;-0,3988885;-2,803438;0,9891322;-3,052351;0,1451053;1,135299;-0,08117458;0,1908686
4|TOP2|0,1300379|0,8879889;0,07284288;-2,478747;0,1033524;0,08784014;0,03706768;2,925662;-1,944266;-1,845587;2,483974;0,2511024;-1,733821;0,2653192;1,549826;1,29631;1,154262;0,9625505;1,991483;-1,686042;2,7176;-0,7520891;-0,3988885;-2,803438;0,9891322;-3,052351;0,1451053;1,52712;-0,08117458;0,1908686
5|TOP2|0,1300379|0,6528756;0,09187089;-2,478747;-0,1215659;0,5019004;0,2516169;2,757798;-1,944266;-1,449306;2,210032;-0,1416541;-2,107683;0,2653192;1,549826;1,29631;1,04327;0,9625505;1,54073;-2,071677;2,7176;-0,3030555;-0,3988885;-2,803438;0,9891322;-3,052351;0,1451053;1,710399;-0,08117458;0,1908686
6|RandomParents|0,1300379|1,267005;0,1677473;-2,478747;0,2268547;0,2406141;-0,6312345;2,757798;-1,944266;-1,845587;2,210032;0,2557403;-2,167634;0,2653192;1,554862;1,29631;1,154262;0,9625505;1,54073;-2,071677;3,015929;-0,7520891;-0,3988885;-2,424022;0,9891322;-3,052351;-0,1118233;1,52712;-0,08117458;0,1908686
7|TotallyRandom|0,1284279|0,9678624;-0,5253968;-0,8936522;-0,954078;-0,1910588;0,2225217;0,4761491;0,9239974;0,6332095;0,01959717;-0,09664571;-0,4618732;-0,6888869;0,80548;-0,9056711;-0,002022862;-0,7586904;0,7108707;0,8802431;0,2663545;-0,2143046;0,2149185;0,3030138;0,6029875;-0,1818334;-0,7532182;0,7588468;-0,2105356;0,1707534
