Generation: 481 | maxFitness: 0,1774867 | maxFitnessGen: 0,1307813 | maxFitnessGenBuf: 0,1298392
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1298392|1,373759;0,7544745;-3,222821;0,9835222;0,2887576;-1,572279;2,310277;-2,222884;-1,77143;1,538523;-0,1686686;-1,916724;0,1213631;0,6543015;1,970137;0,1787648;1,478607;1,272432;-1,995442;2,774478;-0,8676107;-1,776024;-1,680987;0,9991814;-3,016567;-0,260239;0,8152952;-0,08117458;0,1908686
1|TOP2|0,1298392|1,373759;1,131557;-3,005325;0,9835222;0,5510087;-1,572279;2,310277;-1,828662;-1,271152;1,538523;0,2259302;-1,916724;-0,3480931;0,9954032;1,970137;0,1787648;0,7972653;0,7045741;-2,182112;3,015499;-0,9912909;-1,682172;-1,680987;0,9991814;-3,016567;0,004366547;0,8152952;-0,08117458;0,1908686
2|TOP2|0,1298392|1,376706;1,19731;-3,222821;1,099049;0,2697923;-1,830955;2,458951;-1,828662;-1,323106;2,009678;-0,1686686;-1,560136;-0,7277501;0,9954032;1,518178;0,6532452;1,244517;0,605768;-1,41001;2,638626;-1,09588;-1,24839;-1,680987;0,9991814;-3,016567;-0,4666632;0,9104629;-0,08117458;0,1908686
3|TOP2|0,1298392|1,305682;0,7544745;-3,222821;0,9835222;0,2887576;-1,427401;2,310277;-1,828662;-1,546963;1,538523;-0,635775;-1,916724;-0,3480931;0,9954032;2,175747;0,3600102;1,577711;0,9010845;-1,896598;2,405817;-0,5265078;-1,044022;-1,680987;0,9991814;-3,149294;-0,1180945;1,236656;-0,08117458;0,1908686
4|RandomParents|0,1298392|1,373759;0,8141232;-3,222821;0,9835222;0,2887576;-1,34831;2,310277;-1,828662;-1,854389;1,538523;-0,1686686;-1,488242;-0,3480931;1,333828;1,879914;0,4815886;1,239758;0,8259794;-1,896598;2,99859;-0,9483411;-0,9485776;-1,680987;0,9991814;-3,016567;-0,4666632;0,8152952;-0,08117458;0,1908686
5|TOP2|0,1138906|1,342292;1,106803;-3,471551;0,9835222;0,572978;-1,461757;1,878328;-1,828662;-1,546963;1,879648;-0,1686686;-1,790795;-0,3480931;0,9954032;1,777429;0,5320029;1,239758;0,8259794;-2,171997;2,638626;-0,6153948;-1,836518;-1,680987;1,284067;-3,016567;-0,4666632;0,8152952;-0,08117458;0,1908686
6|TOP2|0,1130163|1,373759;0,3267282;-3,222821;0,9835222;0,7669359;-1,572279;2,310277;-1,828662;-1,844045;1,538523;-0,1686686;-1,916724;-0,3480931;0,9954032;2,217232;0,1787648;1,239758;0,8259794;-1,896598;2,638626;-0,5185785;-1,091538;-1,680987;0,9991814;-3,016567;-0,4574662;0,7258453;0,09649743;-0,04378481
7|TOP2|0,1122205|1,618914;0,4412193;-3,222821;1,310037;0,788026;-1,094915;2,400484;-2,273116;-1,546963;1,538523;0,2772672;-1,916724;-0,7437595;0,9954032;1,970137;0,4541472;1,251056;0,8874383;-1,896598;2,638626;-0,9483411;-0,9933492;-1,680987;0,9991814;-3,016567;-0,7066271;0,8152952;-0,08117458;0,1622951
