Generation: 710 | maxFitness: 0,1808052 | maxFitnessGen: 0,1717544 | maxFitnessGenBuf: 0,1749312
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1749312|-1,233934;-1,582847;-5,531027;1,022965;1,290797;-2,720823;1,39029;-0,3921419;-3,05292;1,577755;-0,8103039;-1,576867;-3,516044;-0,06140715;0,1779683;2,089687;1,159276;0,03392616;-0,6922606;3,836543;-4,657027;0,2712982;-1,547946;-1,758271;-4,388466;0,070829;0,1944065;-0,3503259;0,09617297
1|TOP2|0,1716866|-1,033569;-1,582847;-5,073555;1,161266;1,614065;-2,720823;1,39029;-0,6815207;-3,05292;1,577755;-0,8103039;-1,052101;-3,305402;0,664601;-0,1421792;2,579618;0,9962022;0,03392616;-0,6922606;4,185427;-4,657027;0,3123085;-1,818924;-1,596637;-4,105152;0,070829;0,5550705;-0,607233;0,09617297
2|TOP2|0,1716866|-1,033569;-1,582847;-5,117805;1,022965;1,290797;-3,090623;1,729272;-0,636901;-2,606477;1,577755;-0,8103039;-1,275259;-3,97743;0,3799041;0,1779683;2,313155;1,298615;0,03392616;-0,6922606;3,836543;-4,657027;0,3123085;-1,521737;-1,727387;-4,388466;0,070829;0,934974;-0,2720721;0,09617297
3|TOP2|0,1716866|-1,033569;-1,582847;-4,951235;1,022965;1,290797;-2,720823;1,600128;-0,4512377;-3,052826;1,577755;-0,4777695;-1,31535;-3,442323;0,3799041;0,1779683;2,278726;1,147313;0,03392616;-1,082097;3,836543;-4,862506;0,3123085;-1,05487;-1,857142;-4,388466;0,070829;0,2109969;-0,5730259;0,09617297
4|TOP2|0,1697614|-1,033569;-1,582847;-5,076183;1,022965;1,290797;-2,377078;1,39029;-0,3921419;-2,960209;1,577755;-0,8103039;-1,601756;-3,333601;-0,1041486;-0,2508633;2,313155;0,9962022;0,03392616;-1,113829;3,648276;-4,657027;0,3524449;-1,521737;-1,596637;-4,388466;0,070829;0,7442775;-0,7538892;0,09617297
5|TOP2|0,1657093|-1,192364;-1,709164;-5,076183;1,24516;0,9829483;-2,720823;1,39029;-0,3921419;-3,05292;1,150735;-0,8103039;-1,298242;-3,3605;-0,07637101;-0,3165582;2,313155;0,9962022;0,1366579;-0,6922606;3,836543;-4,474004;0,3123085;-1,521737;-1,74976;-4,388466;0,09119727;0,5550705;-0,6101679;0,09617297
6|RandomParents|0,1579507|-0,1581623;-0,9561752;-5,223354;1,053539;0,7835852;-1,477865;1,729284;-0,08938625;-2,817611;1,672709;0,1852943;-1,080056;-2,677948;1,07999;1,153267;2,765139;1,312597;0,7568558;-0,9223027;4,029675;-3,735207;0,08895926;-1,281551;-0,7410659;-2,916332;0,4443104;-0,1782408;-0,607233;0,07213149
7|TOP2|0,1574791|-0,8633741;-1,952155;-4,890591;1,158671;1,290797;-2,720823;1,529669;-0,3921419;-3,05292;1,577755;-0,5659319;-0,9732739;-3,340981;-0,05842787;0,1779683;1,897332;1,317883;0,5045822;-0,6922606;3,836543;-4,657027;0,2011962;-1,278294;-1,809311;-4,388466;0,070829;0,5550705;-0,4208723;0,09617297
