Generation: 536 | maxFitness: 0,1774867 | maxFitnessGen: 0,1318223 | maxFitnessGenBuf: 0,1454621
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1454621|0,8413631;1,148797;-3,437126;0,8609706;0,2887576;-0,5651469;2,339605;-2,038266;-1,765695;1,56506;-0,299924;-1,494892;-0,4527103;1,108924;1,264163;0,7711388;1,147658;0,8383065;-1,79347;2,640518;-1,278306;-0,9008319;-2,093681;1,090393;-3,111736;-0,6862162;0,5618392;-0,08117458;0,1908686
1|TOP2|0,1336776|0,3488584;0,6677758;-3,437126;1,286897;0,2887576;-0,9413078;2,751145;-2,169038;-1,963511;1,115217;0,2902821;-0,970691;-0,9630793;1,108924;1,264163;0,4412971;0,8320856;0,8988756;-1,471109;2,73132;-1,726506;-1,203287;-1,643238;0,9991814;-3,111736;-0,6862162;1,404693;-0,08117458;0,1908686
2|TOP2|0,1336776|0,8413631;0,6350012;-3,648559;0,9363326;-0,1176575;-0,8809589;2,751145;-1,889362;-1,963511;0,7459669;-0,1016339;-1,007003;-0,7752936;1,108924;1,264163;0,7711388;1,147658;1,068601;-1,79347;2,254806;-1,339032;-1,203287;-1,643238;0,9991814;-3,319191;-0,6862162;0,9473284;-0,08117458;0,1908686
3|TOP2|0,1336776|1,128279;0,6058636;-3,766336;0,9363326;0,2887576;-0,8809589;2,751145;-2,023406;-1,963511;1,554459;-0,1016339;-1,403192;-0,6045823;1,108924;1,104945;0,4279206;1,147658;0,8383065;-1,79347;2,640518;-1,339032;-1,017707;-2,011353;0,9991814;-2,797919;-0,6862162;0,9473284;-0,08117458;0,1908686
4|TOP2|0,1336776|0,8413631;0,3802629;-3,791768;0,9363326;0,2887576;-0,8809589;2,751145;-1,633884;-1,963511;1,01509;-0,3956033;-1,323949;-1,006477;1,108924;1,222804;0,7711388;1,147658;0,4925185;-1,86404;2,640518;-1,197583;-1,044017;-1,885263;0,9991814;-3,111736;-0,6862162;0,9473284;-0,08117458;0,1908686
5|TOP2|0,1336776|0,3466576;0,8001218;-3,437126;1,207123;0,2887576;-1,360178;2,964225;-1,83287;-1,963511;0,9346153;-0,5050792;-0,6995006;-0,8574501;1,108924;0,9228759;1,144167;0,9306963;0,9823409;-1,79347;2,829605;-1,339032;-1,203287;-1,643238;0,9991814;-3,111736;-0,6862162;0,9473284;-0,08117458;0,1908686
6|TOP2|0,1336776|0,8413631;0,8001218;-3,320569;0,4707131;0,1428863;-0,8809589;3,011385;-2,354146;-1,963511;1,115217;0,3897651;-1,082397;-1,222006;1,108924;1,084651;0,6539727;1,282485;0,8383065;-1,878726;2,98391;-1,339032;-1,203287;-1,992576;0,9991814;-2,845338;-1,060453;0,9473284;-0,08117458;0,1908686
7|RandomParents|0,1336776|1,373759;0,8141232;-3,222821;0,9835222;0,2887576;-1,34831;2,310277;-1,828662;-1,854389;1,538523;-0,1686686;-1,488242;-0,3480931;1,333828;1,879914;0,4815886;1,239758;0,8259794;-1,896598;2,99859;-0,9483411;-0,9485776;-1,680987;0,9991814;-3,016567;-0,4666632;0,8152952;-0,08117458;0,1908686
