Generation: 341 | maxFitness: 0,1495605 | maxFitnessGen: 0,1182817 | maxFitnessGenBuf: 0,1399834
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1399834|1,318324;-0,06368521;-2,361929;-0,6803861;1,262684;-1,055622;3,499728;-1,286964;-0,1354355;2,147415;0,5457095;-1,573572;-0,1840477;1,671219;1,026707;0,916369;0,09062498;0,9834733;-2,918405;2,745904;-0,8972994;0,2663532;-2,834055;1,028679;-3,439509;-0,3856316;1,645157;0,1915112;0,02725928
1|RandomParents|0,1210811|1,318324;0,409839;-2,176432;-0,5363634;1,323903;-1,055622;3,499728;-1,317455;-0,1354355;2,147415;0,1406599;-1,968447;0,2486202;1,680671;1,026707;0,916369;0,1040852;1,246412;-2,918405;2,745904;-1,292854;0,2663532;-2,834055;1,028679;-3,439509;-0,4282163;1,821263;0,1915112;0,02725928
2|TOP2|0,1173315|1,473363;0,001363128;-2,496012;-0,5363634;1,323903;-1,055622;3,938499;-1,381968;-0,1693828;2,147415;0,1406599;-1,968447;-0,2144533;1,595353;0,8380985;0,916369;0,1040852;1,349462;-2,918405;2,745904;-0,8436303;0,2663532;-2,834055;1,101341;-3,439509;-0,866266;2,070598;0,1915112;0,04658841
3|TOP2|0,1167463|1,318324;0,409839;-2,176432;-0,5363634;1,778818;-1,497051;3,499728;-1,773553;-0,1354355;2,532768;0,6269704;-1,560838;0,06569146;1,680671;0,8201732;0,4203975;0,1040852;0,9189962;-2,918405;2,745904;-1,036168;0,2663532;-2,834055;1,152926;-3,799387;-0,4282163;1,821263;0,1228012;-0,01469983
4|TOP2|0,1167202|1,533153;0,409839;-2,150963;-0,5363634;0,8378011;-1,055622;3,779738;-1,317455;-0,1354355;2,147415;0,2092165;-1,968447;-0,2088589;1,680671;1,062286;0,8216325;0,1040852;1,246412;-2,918405;2,965555;-1,292854;0,2663532;-3,106279;1,028679;-3,439509;-0,8951392;1,821263;0,1915112;0,05314039
5|TOP2|0,1160115|1,593303;0,5895364;-1,943157;-0,5363634;0,852792;-1,055622;3,499728;-1,560694;-0,1354355;2,430995;0,3139723;-1,910343;0,7075514;1,347784;0,6896882;0,916369;0,2748259;0,8287452;-3,184217;3,144779;-1,292854;0,003254235;-2,703138;1,028679;-3,410226;-0,4282163;1,412654;0,1783961;-0,180289
6|TotallyRandom|0,1095934|-0,2161483;-0,4859859;-0,4907154;0,2985241;0,6539469;0,5043893;0,7219706;0,8118179;0,8633087;-0,01521361;-0,3994862;-0,217754;-0,4308079;0,5050359;-0,6641014;-0,2046434;0,1888324;0,9955091;0,7656088;0,9678581;0,6313119;-0,2970849;-0,3999933;-0,04243433;-0,8266313;0,3434248;-0,5970557;0,4258101;0,5614254
7|TOP2|0,1053805|1,657799;0,409839;-1,90095;-0,5363634;1,323903;-1,055622;3,882138;-1,419422;0,03244776;2,136125;0,1406599;-2,462321;-0,1411341;1,680671;1,229889;0,916369;0,4840076;1,443066;-2,918405;2,745904;-1,273779;0,2663532;-2,789622;1,028679;-3,326851;-0,6593099;1,821263;0,1915112;0,02725928
