Generation: 827 | maxFitness: 0,2507648 | maxFitnessGen: 0,1449757 | maxFitnessGenBuf: 0,1413195
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1413195|1,120452;-1,624388;-5,824599;0,5596766;1,086179;-0,8257385;1,018464;-0,975571;-2,364848;1,970724;0,2624616;-0,1687747;-3,70066;2,213054;0,8824854;1,846969;1,285001;1,502832;-0,9856807;3,965708;-4,433267;0,1149303;-0,9772261;-2,184723;-2,722757;0,3888245;-0,6272262;0,1808304;0,07274149
1|TOP2|0,1387846|1,189952;-1,808939;-5,410949;0,495371;1,086179;-1,181342;0,5239997;-1,338042;-2,364848;1,639574;0,2624616;-0,646508;-3,70066;2,227909;1,2659;1,719764;1,285001;1,520251;-1,212801;3,614584;-4,336752;0,2131065;-0,8314611;-2,184723;-2,722757;0,4201064;-0,4990738;0,2348379;0,02877788
2|TOP2|0,1379782|1,251055;-1,645921;-5,444553;0,8716083;1,086179;-0,6311244;1,018464;-1,532448;-2,626104;2,064875;-0,04199308;-0,1687747;-3,70066;1,982495;0,8824854;2,110341;1,285001;1,173697;-1,228497;4,252689;-4,083777;0,1149303;-0,9772261;-2,502507;-2,648427;0,4201064;-0,9005689;-0,05356969;0,07274149
3|TOP2|0,1379766|1,120452;-1,233946;-5,081213;0,8716083;1,120929;-0,5655767;1,018464;-1,338042;-2,038221;2,064875;-0,2306904;-0,04225551;-3,903347;1,982495;0,8824854;1,719764;1,285001;1,235805;-1,228497;4,061845;-4,336752;0,1149303;-0,9772261;-1,741014;-2,722757;0,4201064;-0,9005689;0,1808304;0,07274149
4|TOP2|0,1379766|1,066733;-1,296042;-5,698506;1,018261;1,558736;-0,91951;1,018464;-0,9154352;-2,346084;2,064875;0,2624616;-0,1687747;-3,70066;2,161121;0,8554519;1,476737;1,285001;1,500581;-1,228497;3,998875;-4,805427;0,1149303;-0,6077498;-2,422866;-2,722757;0,4201064;-0,9005689;0,6384746;0,07274149
5|TOP2|0,1379766|0,8440361;-1,808762;-5,826055;0,3959981;1,086179;-0,5131838;1,018464;-1,338042;-2,364848;1,708292;0,4109254;-0,1687747;-3,459541;1,592167;0,8824854;1,811987;1,285001;1,500581;-1,228497;4,061845;-4,6439;0,1149303;-1,096168;-2,184723;-2,550803;0,4201064;-0,5000524;0,356615;0,07274149
6|TOP2|0,1379766|1,120452;-1,364524;-5,410949;0,8716083;1,086179;-0,8257385;1,018464;-1,630594;-2,717719;2,531155;0,2624616;-0,1687747;-3,5972;2,150051;0,8824854;1,719764;1,076612;1,500581;-1,228497;4,061845;-4,613912;0,1149303;-0,9408368;-2,184723;-2,789103;0,4201064;-1,025805;0,6633727;0,07274149
7|RandomParents|0,1379766|0,8593997;-1,644765;-5,340503;0,8716083;1,086179;-0,6642057;1,018464;-1,205108;-2,364848;2,064875;0,4061352;-0,6669776;-3,70066;1,982495;0,8824854;1,719764;1,285001;1,500581;-0,8372168;4,061845;-4,137831;0,1149303;-0,9772261;-1,707207;-2,722757;0,4201064;-0,7368481;0,1808304;0,07274149
