Generation: 645 | maxFitness: 0,1778811 | maxFitnessGen: 0,1773307 | maxFitnessGenBuf: 0,173436
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,173436|1,076025;-0,5081623;-4,235384;1,333484;0,2132155;-3,278044;1,8522;-1,215032;-1,571918;1,264824;-0,3535655;-1,488775;-0,5181074;1,120398;0,7315464;0,7572916;2,087028;-0,2232443;-1,6407;3,367243;-2,752695;-1,321434;-1,192007;1,103019;-3,544214;-0,9097775;-0,1387546;0,01695754;0,09849009
1|TOP2|0,1707951|1,076025;-0,5725807;-4,380597;1,818483;-0,199665;-2,483618;1,873357;-1,083031;-1,571918;1,139765;-0,5414931;-1,051352;-0,7921519;0,863785;1,060577;0,7572916;1,820898;-0,2756465;-1,547435;3,009242;-2,752695;-1,320525;-2,144046;1,219735;-3,544214;-0,9149149;-0,3503476;0,01695754;0,09849009
2|TOP2|0,1699898|0,666064;-0,5351997;-4,687199;1,404744;0,2132155;-2,81074;2,330001;-1,352934;-1,699498;1,471774;-0,4451311;-1,488775;-1,095164;0,770682;0,7315464;0,7611012;1,820898;-0,2756465;-1,161832;3,156232;-2,700691;-1,321434;-1,535541;1,301169;-4,007716;-0,9097775;-0,4625994;0,01695754;0,09849009
3|TOP2|0,1587563|1,456221;-0,1212597;-4,235384;1,002023;0,2970149;-2,81074;1,873357;-1,708521;-1,571918;1,754637;0,1416711;-1,363345;-0,9663377;0,9503037;1,230999;1,013337;1,820898;-0,6907367;-1,161832;3,009242;-2,752695;-1,288642;-1,535877;0,8279761;-3,544214;-0,9097775;-0,1387546;0,01695754;0,09849009
4|RandomParents|0,1587563|1,076025;-0,5351997;-4,235384;1,333484;0,2132155;-2,81074;1,873357;-1,215032;-1,571918;1,264824;-0,3535655;-1,488775;-0,7921519;0,863785;0,7315464;0,7572916;1,820898;-0,2756465;-1,161832;3,009242;-2,752695;-1,321434;-1,661628;0,8279761;-3,544214;-0,9097775;-0,1387546;0,01695754;0,09849009
5|TOP2|0,1568213|1,076025;-0,5351997;-4,731165;1,333484;0,2132155;-2,81074;1,433886;-1,468158;-1,477517;1,264824;-0,3535655;-1,699118;-0,7921519;0,7850991;0,7315464;0,7572916;1,820898;-0,2756465;-1,622158;2,846643;-2,752695;-1,249393;-1,512498;1,133505;-3,669726;-0,9097775;-0,1387546;0,01695754;-0,01798984
6|TOP2|0,155185|1,324268;-0,5351997;-3,912743;1,333484;0,3049218;-2,967411;1,629797;-1,136002;-1,943412;1,264824;-0,3535655;-1,209415;-0,7921519;0,863785;0,3679847;0,7572916;2,287893;-0,07198985;-1,161832;3,177793;-2,752695;-1,321434;-1,49343;1,080088;-3,448177;-0,9097775;-0,1387546;-0,07184975;0,08752492
7|TOP2|0,1539761|1,076025;-0,8542103;-4,546149;1,333484;0,2132155;-2,383942;1,873357;-1,255131;-1,390473;1,339944;-0,06720704;-1,488775;-0,7921519;0,3657565;0,5076841;0,7582866;1,820898;-0,3533871;-0,9720597;2,526829;-2,666889;-0,8992774;-1,661628;0,6396497;-3,40248;-0,9097775;-0,3154162;0,01695754;0,09849009
