Generation: 467 | maxFitness: 0,1774867 | maxFitnessGen: 0,1287654 | maxFitnessGenBuf: 0,125287
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,125287|1,046555;1,190408;-3,20303;0,5306051;-0,2109677;-1,571187;2,310277;-1,847102;-2,633491;1,957498;-0,572769;-1,488242;0,0004032254;1,795431;2,367301;0,1173668;1,431123;0,8970535;-1,08865;3,064202;-1,425699;-0,9057046;-1,189938;1,003854;-2,978064;-0,4666632;1,146392;-0,08117458;0,1908686
1|TOP2|0,12518|1,216662;1,648438;-3,596722;0,3372924;-0,2109677;-0,9248013;2,310277;-2,489525;-2,633491;1,62928;-0,7223943;-1,488242;-0,3958262;1,422255;2,151716;0,4815886;0,9509925;0,4669341;-1,547799;3,275889;-1,184195;-0,9485776;-1,680987;0,9991814;-3,016567;-0,4666632;0,804656;-0,08117458;0,1908686
2|TOP2|0,12518|1,277141;1,127115;-3,596722;0,9212099;-0,6038828;-1,111383;2,274919;-2,059896;-2,633491;1,976342;-0,8051986;-1,488242;-0,3702439;1,792791;2,151716;0,4815886;1,431123;0,7037903;-1,547799;3,064202;-1,071453;-1,251918;-2,002607;0,9991814;-3,016567;-0,4666632;0,8152952;-0,08117458;0,1908686
3|TOP2|0,12518|1,836355;1,190408;-3,596722;0,767113;-0,2109677;-1,111383;2,310277;-1,74305;-2,633491;1,481852;-0,7064191;-1,311825;-0,2778009;1,910362;1,696588;0,9445611;1,27919;0,5179261;-1,547799;3,227211;-1,425699;-0,9485776;-2,079151;0,9991814;-3,244615;-0,4666632;1,111778;-0,08117458;0,1908686
4|TOP2|0,12518|1,442441;1,190408;-3,596722;0,5306051;-0,2109677;-0,8486623;2,310277;-2,059896;-2,765259;1,994152;-0,572769;-1,488242;-0,3480931;1,910791;2,151716;0,4815886;1,431123;0,4669341;-1,823581;3,064202;-1,610538;-0,9485776;-2,157976;0,9991814;-3,016567;-0,4666632;0,7510898;-0,08117458;0,1908686
5|TOP2|0,12518|1,125383;1,224041;-3,916753;0,611474;-0,2109677;-1,44443;2,310277;-2,059896;-2,633491;2,088092;-0,572769;-1,943112;-0,361896;1,525133;1,711137;0,9595081;1,072993;0,912647;-1,547799;3,064202;-1,431389;-0,9485776;-1,680987;0,9991814;-3,016567;-0,3999893;0,3364984;-0,08117458;0,1908686
6|RandomParents|0,12518|1,373759;0,8141232;-3,222821;0,9835222;0,2887576;-1,34831;2,310277;-1,828662;-1,854389;1,538523;-0,1686686;-1,488242;-0,3480931;1,333828;1,879914;0,4815886;1,239758;0,8259794;-1,896598;2,99859;-0,9483411;-0,9485776;-1,680987;0,9991814;-3,016567;-0,4666632;0,8152952;-0,08117458;0,1908686
7|TOP2|0,1189778|1,442441;1,311784;-3,307928;0,5306051;-0,6533914;-1,111383;2,310277;-2,484547;-2,633491;1,957498;-0,1128922;-1,488242;-0,05287153;1,792791;2,151716;0,4815886;1,338153;0,4669341;-1,400582;3,040407;-1,425699;-0,9485776;-1,812706;0,9991814;-2,534422;-0,8258116;0,7578357;-0,1579881;0,1908686
