Generation: 1287 | maxFitness: 0,2442866 | maxFitnessGen: 0,1337221 | maxFitnessGenBuf: 0,1524275
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 30 | Min Mutation: 0,727

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1524275|0,6127492;-2,775681;-5,466031;0,8327835;1,322867;-1,348503;0,8167861;-4,06174;-4,437068;3,620104;-0,661858;-0,750742;-3,128885;0,2771345;2,304774;0,3288078;0,9323608;2,159421;-1,18141;4,8033;-3,558025;0,2398311;-1,451978;0,2364315;-0,432758;0,6212431;-3,934998;0,04368469;-0,1788644
1|RandomParents|0,1372692|-0,7793236;0,8313554;0,235608;-1,08091;-0,6447814;0,6934834;0,3675479;0,310896;1,335154;-0,295401;-0,8203435;-0,2679049;1,151582;-0,03980361;0,5571811;-0,6537057;-0,3589778;-0,05521348;0,4899404;-0,05093914;-0,2400709;-0,3535804;0,4009439;0,08040825;-0,07794078;-0,5069957;0,6576995;-0,01817626;-0,2438162
2|TOP2|0,1359226|-0,2642556;-3,27095;-6,061521;1,082722;1,247881;-1,348503;0,6384838;-4,06174;-4,572078;3,620104;-0,661858;-0,7223276;-3,364013;0,9840921;2,509594;-0,5423714;1,199404;1,907097;-1,191009;4,44562;-3,298728;0,2398311;-1,249416;-0,2665941;-1,168275;0,9594433;-3,539504;0,2825382;-0,2021815
3|TOP2|0,1300271|0,4024636;-2,775681;-5,710824;0,8327835;1,247881;-1,608143;1,363584;-4,06174;-4,358281;3,823998;-0,8884265;-0,7223276;-4,067058;0,180217;2,509594;0,2076133;0,4570767;2,476121;-0,5007643;4,8033;-3,088093;0,2398311;-1,594177;0,04420511;-0,805316;0,4589904;-3,8638;0,2854052;-0,1864808
4|TOP2|0,1185451|0,2156164;-2,692244;-5,732174;0,8327835;1,247881;-1,466403;1,002636;-4,450302;-4,358281;3,501287;-0,9062281;-1,117529;-3,567381;0,66996;2,487069;0,003281578;0,9035048;2,130576;-0,8021644;5,009115;-3,516975;0,1771061;-1,74814;-0,152296;-1,121387;0,6212431;-3,620958;-0,09315607;-0,1594745
5|RandomParents|0,1163098|0,06899017;-2,361554;-5,414529;1,344102;0,7060915;-0,826177;0,7307304;-2,7505;-4,250221;2,793545;-1,064829;-0,5363423;-3,58471;1,398161;2,509594;-0,6239995;0,991968;2,592671;-1,036065;3,95237;-2,83381;0,4937429;-1,42322;-0,3037529;-1,27847;0,4277232;-3,583112;-0,7903501;-0,1594745
6|TOP2|0,1084222|0,5698299;-3,179062;-5,732174;0,7522664;1,247881;-1,307324;1,327644;-3,569651;-4,358281;3,620104;-0,522468;-0,4181464;-3,91321;0,4408253;2,509594;-0,4595153;1,164008;1,840911;-0,4181017;4,8033;-3,452718;0,3535435;-1,895767;-0,2196689;-1,249922;0,6212431;-3,763545;0,3024635;-0,1594745
