Generation: 1368 | maxFitness: 0,2442866 | maxFitnessGen: 0,1356449 | maxFitnessGenBuf: 0,135443
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 30 | Min Mutation: 0,727

Index|Brain Type|Fitness|BrainData
0|TOP2|0,135443|-0,8206577;-0,07283789;0,5679946;0,1227328;-0,3523694;0,8931782;0,5102526;1,069182;0,1344119;-1,056269;-0,1898907;-0,9216511;0,04544652;0,7182952;-0,2933567;0,2166937;0,195654;0,2990756;0,3343684;-0,334045;1,15354;-0,0236569;-0,2268963;-0,1718853;-0,01184674;-0,1245737;0,9961879;-0,4947758;0,03068197
1|TOP2|0,1175413|-0,8734207;0,6690571;0,5679946;-0,207445;-0,1731681;0,2820813;0,9467411;0,6192639;0,05380589;-1,170224;-0,06561507;-0,9216511;-0,528979;0,6665789;-0,3273677;-0,12464;0,195654;0,1551309;0,8105232;-0,4046763;0,9697124;0,3386678;-0,615711;-0,4303076;0,3777421;-0,8951614;0,8627303;-0,849463;0,05399984
2|TOP2|0,1099441|-0,5155081;-0,0502606;0,5679946;-0,6732473;-0,5184066;0,4760525;0,685798;0,6777124;0,3063636;-0,7511265;-0,2718532;-0,8217776;-0,7294198;-0,1824761;-0,3178501;0,2855259;0,1177146;-0,3764668;0,8247755;0,3600603;1,075323;-0,109035;-1,046276;0,2778804;0,2166184;-0,6189077;0,8419695;-0,9360934;-0,01846343
3|TotallyRandom|0,1058003|-0,7298138;-0,8117194;-0,311798;0,7578478;-0,2911178;0,4515676;0,874501;0,7721386;-0,7288213;-0,6164517;-0,4038736;-0,9738889;0,3777752;0,5698836;0,1667486;0,9459608;-0,4043139;0,9689291;0,5455129;0,7848134;0,1981207;0,1388568;-0,5677569;0,150679;-0,9058943;-0,3201517;-0,6280789;0,6028724;0,1937088
4|RandomParents|0,1037518|0,4114162;-2,102743;-5,554766;0,5468881;1,10788;-1,200987;1,358687;-2,991969;-2,571593;1,920358;0,1442938;-0,1476455;-3,492081;0,360419;2,534716;0,4485973;2,079053;2,54424;-0,08280432;3,827336;-3,282149;0,1149303;-0,8722981;-1,95525;-2,585816;0,6322201;-2,675404;-0,5418627;0,03591625
5|TotallyRandom|0,103302|-0,3199712;0,403176;0,3558919;-0,5637493;-0,3302177;0,2195941;0,2062687;-0,4296945;-0,8397167;-0,01885736;-0,5872421;0,9623618;0,6589611;0,07816374;-0,5901129;-0,03261197;-0,7945912;-0,7315094;0,661355;0,924284;0,7676644;0,2850713;-0,3960379;0,8104882;-0,198872;0,7886999;-0,2258266;0,5343759;-0,4409674
6|TOP2|0,07385419|-0,8862358;0,3844666;0,5148489;-0,2887307;-0,09085545;0,4760525;1,122431;0,5727926;0,7096154;-0,3100824;-0,1898907;-1,090261;-0,9389882;0,3862128;-0,576969;0,3532244;0,1176393;0,09234464;0,8876901;0,1212923;0,6576561;0,3386678;-0,615711;0,009037852;0,4696368;-0,5856814;0,8419695;-0,6496038;0,03068197
