Generation: 372 | maxFitness: 0,1549068 | maxFitnessGen: 0,1092127 | maxFitnessGenBuf: 0,121163
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,121163|1,500988;0,5242124;-2,018433;-0,5772423;0,6941482;-0,9947811;3,598172;-1,370359;-0,5358759;1,726094;0,6273562;-1,805553;0,4120276;1,482914;0,917332;0,7758185;0,3256864;1,524086;-2,918405;2,67621;-0,7050413;0,01722048;-3,328435;0,615703;-3,945169;-0,4548681;1,422808;-0,2280503;0,1784795
1|TOP2|0,1200264|1,549037;0,5242124;-2,783961;-0,1598983;0,979724;-1,072811;3,598172;-1,370359;-0,3675483;1,726094;0,6273562;-1,78919;0,1478119;1,482914;0,917332;0,7990856;0,3640164;1,260641;-3,410624;2,863642;-0,8232177;-0,1453495;-3,328435;0,9188203;-4,166909;-0,4548681;1,782605;-0,5583351;0,6320525
2|TOP2|0,1200128|1,903838;0,1355965;-2,299959;-0,1768184;0,979724;-1,072811;3,50796;-1,370359;-0,3675483;1,726094;0,6273562;-2,200983;0,1478119;1,482914;0,6537008;1,246287;-0,2812243;1,039802;-2,93816;2,60992;-1,18424;-0,1453495;-3,566368;0,615703;-4,576947;-0,5901071;1,422808;-0,09640571;0,1784795
3|TOP2|0,1196066|1,945057;0,5242124;-2,299959;0,01498349;1,454316;-1,072811;3,598172;-1,3816;-0,3675483;1,726094;0,6273562;-1,78919;0,6380912;1,836158;0,5047145;0,3218736;0,3336173;1,492663;-2,571739;2,503961;-0,8982353;-0,1453495;-3,47964;0,615703;-4,02261;-0,4548681;1,422808;-0,2573583;0,1784795
4|TOP2|0,11947|1,751039;0,2070957;-2,638298;-0,1768184;1,161854;-1,072811;3,970239;-1,842736;-0,3675483;1,49359;0,6273562;-1,614061;-0,3510904;1,482914;0,917332;0,7758185;0,2711087;1,492663;-2,866436;2,159514;-0,8982353;-0,2471158;-3,444672;0,6369825;-4,166909;-0,4548681;1,422808;-0,2280503;0,1784795
5|TOP2|0,1192805|1,488369;0,5242124;-2,10967;-0,1768184;0,6508891;-0,6058156;3,598172;-1,370359;-0,3515911;1,726094;0,6273562;-1,78919;0,5520426;1,482914;1,32417;0,7758185;-0,1745713;1,074065;-2,918405;2,497566;-1,314098;-0,1453495;-3,38453;0,7216712;-3,735016;-0,7070739;1,422808;-0,2280503;0,1784795
6|TOP2|0,1179568|1,647655;0,08665794;-1,822676;-0,1768184;0,979724;-1,072811;3,33091;-1,009557;-0,3675483;2,17659;0,8610069;-1,789313;0,5425183;1,190366;0,917332;0,7758185;0,2645125;1,781291;-2,918405;2,60992;-1,006608;0,1669078;-2,954756;0,615703;-3,72338;-0,4548681;1,669719;-0,13763;0,1572952
7|TOP2|0,1144835|1,903838;0,345474;-2,299959;-0,1768184;0,7880594;-1,072811;3,598172;-1,370359;-0,04789311;1,853733;0,6273562;-1,473418;0,1478119;1,722679;0,8992448;0,7758185;0,4052894;1,891129;-3,305135;2,60992;-0,8982353;-0,4369786;-3,610625;0,615703;-4,611907;-0,5576942;1,409207;-0,2280503;0,1784795
