Generation: 332 | maxFitness: 0,1158913 | maxFitnessGen: 0,1158913 | maxFitnessGenBuf: 0,1483512
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|RandomParents|0,1483512|1,140529;0,3626254;-1,931183;-0,5363634;1,71422;-1,055622;3,553061;-1,803751;0,1703888;2,147415;0,1406599;-2,02055;-0,1665458;1,462814;1,026707;1,309522;-0,2022376;0,9227501;-2,918405;2,649566;-1,292854;0,2663532;-2,834055;1,028679;-3,439509;-0,4282163;1,846118;0,1915112;0,02725928
1|TOP2|0,1442294|1,548914;0,3626254;-1,880753;-0,1138099;1,71422;-1,055622;3,553061;-1,803751;-0,2306215;2,147415;0,1406599;-2,02055;-0,6080963;1,811103;1,491465;1,309522;-0,2022376;0,9227501;-2,918405;2,649566;-1,292854;0,2663532;-2,834055;1,028679;-2,9709;-0,1602652;1,684423;-0,1983083;0,3626125
2|TOP2|0,1414086|1,140529;0,3626254;-2,202082;-0,5363634;1,71422;-1,296165;3,399436;-1,803751;-0,2624063;2,226998;0,1798861;-1,57993;-0,6153104;1,462814;1,026707;1,576252;-0,2856326;0,9227501;-2,918405;2,649566;-0,8817993;0,5068079;-2,786317;1,2739;-3,439509;-0,3597372;2,245913;0,601993;-0,4651244
3|RandomParents|0,1147346|0,615742;0,6670308;0,3527271;-0,9940023;0,6125441;0,8260849;0,3719053;-0,4467221;0,9168658;-0,5157831;0,7851517;-0,3909966;0,1647469;0,8633859;-0,5452967;-0,9688144;0,1758653;0,2769494;0,3276238;0,0137006;0,9748545;-0,6972253;-0,9331429;-0,6831245;-0,3526317;0,07878006;-0,992801;0,3733885;0,361187
4|TOP2|0,1136747|1,140529;0,8232623;-2,176108;-0,5363634;1,436477;-1,055622;3,553061;-1,304016;0,3105671;2,147415;0,5804894;-1,796872;-0,1665458;1,289517;1,28672;0,8922265;-0,2730139;1,161363;-2,918405;2,859556;-1,292854;0,2663532;-2,834055;0,5421075;-3,439509;-0,4282163;1,846118;0,1593017;0,02725928
5|TOP2|0,1117252|1,140529;0,3626254;-1,931183;-0,5363634;1,71422;-1,055622;3,553061;-1,803751;0,04872935;2,392554;0,348743;-2,02055;0,2658886;1,462814;1,026707;0,9184473;-0,2022376;0,8402765;-2,918405;2,511328;-1,292854;0,2663532;-2,976657;0,6252071;-3,439509;-0,4282163;2,277166;0,1915112;0,02725928
6|TOP2|0,1099577|1,140529;0,5212361;-2,301738;-0,08236843;2,203528;-1,055622;3,753362;-1,803751;0,1703888;2,609977;0,09721318;-1,916243;-0,03939575;1,731493;1,026707;1,66036;-0,2022376;0,7712061;-3,36531;2,808872;-1,292854;0,2663532;-2,834055;0,6336335;-3,439509;-0,4282163;1,846118;0,1915112;0,02725928
7|RandomParents|0,1089569|1,293269;0,4443172;-1,931183;-0,4547316;1,804375;-1,479152;3,553061;-2,181934;0,1703888;2,509826;0,1406599;-2,203893;-0,6307881;1,427366;1,508239;1,309522;-0,2022376;1,091012;-2,341472;2,539023;-2,177989;0,2663532;-2,427294;0,8509607;-3,161366;-0,341224;1,846118;0,1915112;0,02725928
