Generation: 402 | maxFitness: 0,1550017 | maxFitnessGen: 0,1211669 | maxFitnessGenBuf: 0,1239055
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1239055|1,373759;0,6782981;-2,590613;1,463076;0,9497342;-1,34831;2,702405;-1,827196;-1,832402;1,763923;0,1952793;-1,325437;0,08526215;1,891488;2,119517;0,3304465;1,000123;0,8259794;-1,665661;3,39107;-0,9483411;-0,4740263;-1,93054;0,9991814;-2,939557;-0,4666632;1,216384;-0,08117458;0,1908686
1|TOP2|0,1239054|0,7612258;0,6782981;-2,659074;1,37242;0,8235137;-1,093057;2,702405;-1,8058;-1,832402;1,801872;0,1952793;-1,325437;0,08526215;2,302866;1,833924;0,3304465;1,000123;1,021324;-1,61559;3,133521;-1,109251;-0,7045121;-2,249746;0,9991814;-3,167779;-0,9245887;1,216384;-0,08117458;0,1908686
2|TOP2|0,1239054|1,098046;0,6782981;-2,66512;1,439079;0,2430714;-0,5959907;2,80324;-1,341829;-1,832402;1,747452;0,01625419;-1,040505;-0,3482417;2,15088;1,709404;0,2887087;1,000123;0,8640788;-1,29333;3,852043;-0,7471008;-0,4740263;-2,249746;0,9991814;-2,732084;-0,4666632;0,8601377;-0,08117458;0,1908686
3|TOP2|0,1239054|0,8041705;0,4136113;-2,66512;1,31324;0,3092691;-1,093057;3,01138;-1,827196;-1,832402;1,727342;0,1952793;-1,179164;0,08526215;2,165432;1,542015;0,3304465;1,000123;0,8259794;-1,416119;3,39107;-0,7241137;-0,4740263;-2,245476;0,9991814;-2,300244;-0,7287289;0,8321835;-0,08117458;0,1908686
4|TOP2|0,1239054|1,196211;0,7755966;-3,046165;1,133293;0,5636259;-1,345132;2,702405;-1,47744;-1,832402;2,172606;-0,1914204;-1,325437;0,08526215;2,077989;1,833924;0,3304465;1,356232;0,8259794;-1,29333;3,253136;-0,2484551;-0,2364087;-1,822554;0,9991814;-2,752819;-0,4666632;1,09166;-0,08117458;0,1908686
5|TOP2|0,1239054|1,196211;0,6782981;-2,66512;1,917014;0,5636259;-1,486887;2,702405;-1,827196;-1,832402;2,053153;-0,01347101;-1,292904;0,08526215;2,302866;1,806616;0,3304465;1,238771;0,5935199;-1,217154;3,39107;-0,7224262;-0,4740263;-2,249746;0,9991814;-2,732084;-0,4666632;1,216384;-0,08117458;0,1908686
6|TOP2|0,1239054|1,196211;0,8003011;-2,66512;1,185325;0,3677957;-1,093057;2,702405;-1,796757;-1,832402;2,237358;0,1952793;-1,325437;-0,3236971;2,186611;1,833924;0,3304465;1,000123;0,8346226;-1,29333;3,39107;-0,7471008;-0,7190845;-2,249746;0,9991814;-2,732084;-0,6773062;1,435775;-0,08117458;0,1908686
7|RandomParents|0,1224603|1,267005;0,1677473;-2,478747;0,2268547;0,2406141;-0,6312345;2,757798;-1,944266;-1,845587;2,210032;0,2557403;-2,167634;0,2653192;1,554862;1,29631;1,154262;0,9625505;1,54073;-2,071677;3,015929;-0,7520891;-0,3988885;-2,424022;0,9891322;-3,052351;-0,1118233;1,52712;-0,08117458;0,1908686
