Generation: 1284 | maxFitness: 0,2442866 | maxFitnessGen: 0,1347415 | maxFitnessGenBuf: 0,1356627
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 30 | Min Mutation: 0,727

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1356627|0,3303076;-3,112418;-5,59623;1,21674;1,420741;-0,5083566;1,237046;-3,64342;-4,047847;3,335664;-0,3171807;-0,8332793;-3,758298;1,138362;2,231432;-0,1720553;0,5387478;2,485122;-0,5909777;4,309279;-3,317519;0,2402294;-1,143301;-0,6632915;-0,5463041;0,7072189;-3,71134;-0,2044289;-0,1594745
1|RandomParents|0,1332687|0,5601752;0,4022767;0,7996378;0,3336773;-0,6875508;-0,5058768;0,08258045;0,07445633;-0,5493469;-0,6856985;0,2488316;0,02636254;-0,05414569;-0,03952324;-0,5089769;-0,462581;-0,4838177;0,4816334;-0,6018987;-0,9044235;-0,4930972;0,512861;-0,5822072;-0,2808963;0,2815213;0,7964201;-0,1705137;-0,04789317;-0,3760275
2|TOP2|0,1241128|0,7976945;-3,62158;-6,386376;1,140133;1,420741;-0,17959;0,9467834;-3,604487;-4,264406;3,129669;-0,5552589;-0,2714596;-4,327726;1,278536;2,231432;-0,1720553;0,8612069;2,18686;-0,2765343;4,167746;-3,514188;0,5137399;-0,7986801;-0,651603;-0,5090138;0,3075728;-3,71134;-0,2044289;-0,2317234
3|TOP2|0,1212714|0,6813065;-3,469753;-5,815649;1,122969;1,276089;-0,8403949;1,237046;-3,317472;-3,807117;2,456391;-0,8135799;-0,8759062;-3,730868;1,593742;1,832659;-0,1720553;0,8439206;1,999095;-0,6571351;4,47548;-3,514188;0,7029924;-0,7986801;-0,651603;-1,035643;0,990596;-3,804434;-0,6428505;-0,6530597
4|TOP2|0,1200814|0,6813065;-3,210206;-6,291953;0,7236775;1,777951;-0,7692573;1,67778;-3,564745;-3,770437;2,594316;-0,6732653;-0,3789946;-3,843998;0,9665741;1,944279;-0,1720553;0,7464122;2,403868;-0,8567975;4,648577;-3,617881;0,3371124;-0,8446422;-0,9675629;-0,4781302;0,5962092;-4,183017;-0,1140106;-0,1594745
5|TOP2|0,1152732|0,5177711;-3,388256;-5,816213;0,8692187;1,420741;-0,5083566;1,650743;-3,247393;-3,920254;3,116561;-0,4896859;-0,6648494;-4,465534;1,138362;2,457122;0,1552456;1,202521;2,482921;-0,5909777;3,70602;-3,349612;0,2402294;-0,4592474;-0,651603;-1,2069;0,8666301;-3,468508;0,2586486;-0,1594745
6|RandomParents|0,1043964|0,4114162;-2,102743;-5,554766;0,5468881;1,10788;-1,200987;1,358687;-2,991969;-2,571593;1,920358;0,1442938;-0,1476455;-3,492081;0,360419;2,534716;0,4485973;2,079053;2,54424;-0,08280432;3,827336;-3,282149;0,1149303;-0,8722981;-1,95525;-2,585816;0,6322201;-2,675404;-0,5418627;0,03591625
