Generation: 1374 | maxFitness: 0,2442866 | maxFitnessGen: 0,1357526 | maxFitnessGenBuf: 0,1613681
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 30 | Min Mutation: 0,727

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1613681|0,4505956;0,262139;-1,279798;-0,08750263;-0,4325628;-1,13828;0,101184;0,1362208;-0,279657;1,210505;-0,06528331;1,149998;-0,3760734;0,1359273;0,3292644;-0,1259837;0,4847863;-0,4082301;-0,0224714;-0,6258066;-1,106458;-1,248814;0,1736032;0,0803225;-1,118779;-0,4807375;-0,3120838;1,034787;-0,01567337
1|TOP2|0,1608005|0,505687;0,4990571;-1,631149;-0,1891306;-0,7692939;-1,13828;-0,0323312;0,1108913;-0,2059756;1,786229;-0,242899;0,6569749;-0,6876751;0,3472207;0,02338088;0,1663919;0,8416359;-0,657945;-0,2662174;-0,6980898;-1,029623;-1,708671;-0,07173085;0,2878961;-1,029348;-0,5304285;-0,7611718;1,189763;-0,3438829
2|RandomParents|0,127712|0,4114162;-2,102743;-5,554766;0,5468881;1,10788;-1,200987;1,358687;-2,991969;-2,571593;1,920358;0,1442938;-0,1476455;-3,492081;0,360419;2,534716;0,4485973;2,079053;2,54424;-0,08280432;3,827336;-3,282149;0,1149303;-0,8722981;-1,95525;-2,585816;0,6322201;-2,675404;-0,5418627;0,03591625
3|TOP2|0,1251588|0,8562659;0,06380898;-1,122154;0,486274;-0,5003099;-0,978641;-0,2796489;-0,006662697;-0,2429861;1,383905;0,3280441;1,40039;-0,5205873;-0,02165891;0,5620558;0,314668;0,1449272;0,1597647;0,4040782;-0,4733133;-0,6336455;-0,9333477;0,7604641;0,4563943;-1,497416;-0,4127211;-0,423611;1,034787;-0,1007752
4|TOP2|0,1244266|0,08668157;0,6773046;-0,9755652;-0,03665259;-0,2288442;-0,8013953;-0,09671476;0,3711539;-0,08651346;1,315076;0,0592504;1,391368;-0,789934;-0,02165891;0,3292644;0,1663919;0,7669334;-0,2101653;0,03817733;-0,8295975;-0,6512756;-0,771488;-0,07105327;0,3076262;-1,466708;-0,7275825;-0,3120838;0,7716666;-0,2565104
5|TOP2|0,1169544|0,3596068;0,4990571;-0,837466;0,2454781;0,04294911;-1,329842;-0,2815954;-0,176418;-0,2339019;1,665677;-0,06528331;1,149998;-1,211481;-0,02165891;0,3292644;0,04709803;0,8694398;-0,2478357;-0,5282471;-0,4733133;-1,240788;-1,262441;-0,001662493;0,209341;-1,0021;-0,5527256;-0,2237836;1,424751;-0,3438829
6|TOP2|0,1141897|0,4505956;0,5960166;-0,9484756;0,2677329;-0,4325628;-1,000498;0,1844326;-0,003597528;-0,3327399;1,376781;-0,06528331;1,149998;-0,8445884;-0,3064507;-0,004817367;-0,09738953;0,2869441;-0,3325189;-0,2914045;-0,7977002;-0,6360283;-1,262441;0,3460195;0,4722044;-1,085757;-0,7620763;-0,0416126;1,267151;-0,5292953
