Generation: 1021 | maxFitness: 0,2442866 | maxFitnessGen: 0,1424319 | maxFitnessGenBuf: 0,1454269
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 30 | Min Mutation: 0,727

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1454269|0,6082183;-2,78493;-5,516898;0,2976503;0,3614083;-1,269163;1,316738;-3,536238;-3,24634;2,05196;1,097017;-0,5468608;-2,888514;-0,2275373;2,553154;0,8942438;1,497283;2,50209;1,200171;3,273997;-3,308116;-0,4089023;-0,897502;-1,743752;-3,444774;0,6630995;-3,375236;-1,038022;0,1176409
1|TOP2|0,1454269|0,1795332;-2,38419;-5,815523;0,07342631;0,6030587;-1,383499;1,141123;-3,767214;-3,24634;2,209028;0,7594681;-0,3037835;-2,68399;0,6343473;2,553154;0,9561958;1,674047;2,935437;1,039391;2,966752;-3,127628;-0,5111364;-0,9468045;-2,054578;-3,444774;0,4174304;-3,424078;-0,9554621;0,1176409
2|TOP2|0,1454269|1,103415;-2,202436;-5,582963;-0,4029744;0,6917384;-1,383499;1,141123;-3,256599;-2,9921;2,157556;0,7594681;-0,07391554;-3,089441;-0,03513747;2,925155;0,8691798;1,270357;3,105533;0,9062812;2,55518;-2,985998;-0,4667172;-1,351392;-2,054578;-3,513897;0,2609661;-3,138163;-0,6169069;0,1176409
3|TOP2|0,1454268|0,2654893;-2,303833;-5,582963;0,07342631;0,8045297;-1,383499;1,424006;-3,587783;-3,24634;2,501152;0,6093448;0,2347493;-2,68399;0,6398755;2,539963;0,8197953;1,356257;3,195139;1,039391;2,824725;-3,068517;-0,1801445;-0,835768;-2,350158;-3,444774;0,7534112;-3,908417;-0,8934118;0,1176409
4|TotallyRandom|0,141973|0,6749501;-0,6513011;0,8491478;-0,3580102;0,2620482;-0,822778;-0,04997885;-0,06891954;-0,4883574;0,6894131;-0,8227704;-0,8282745;-0,5187628;0,3408735;-0,3752614;0,389476;-0,8237295;-0,1376961;0,170823;-0,5819483;-0,0542866;0,05687058;-0,2162215;-0,5145006;0,8930259;-0,6998014;0,3147719;0,8689947;0,1617442
5|TOP2|0,134323|0,6153127;-2,229151;-5,386059;0,07342631;0,4516898;-1,859234;1,261875;-3,147791;-3,24634;2,6391;1,189622;0,1452268;-2,716288;-0,2079296;2,901237;0,7096575;1,586691;2,935437;1,145141;3,003632;-3,455658;0,1359398;-0,897502;-2,130224;-3,51053;0,09679309;-3,499879;-0,6169069;0,1176409
6|TOP2|0,1342154|0,6153127;-1,999813;-6,038434;0,5644866;0,4861827;-1,383499;1,504881;-3,587783;-3,5256;2,501152;0,7594681;-0,3991318;-2,842649;-0,1813179;2,631642;0,7072796;1,411054;3,39284;0,6777184;2,731854;-3,455658;0,04294243;-1,311514;-2,054578;-3,919685;0,2974877;-3,729233;-0,7567825;0,1176409
