Generation: 158 | maxFitness: 0,1447265 | maxFitnessGen: 0,1447265 | maxFitnessGenBuf: 0,1436396
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|RandomParents|0,1436396|1,982105;-0,7025968;-1,384769;-0,1433348;0,8853848;-0,9386097;2,33726;-0,8611504;0,12828;0,843153;0,9799696;-2,075511;0,1729121;1,024549;1,06595;-0,8687773;-1,351506;-0,5460768;-2,744247;2,80146;-2,422096;0,6009103;-0,5299575;1,161496;-1,91702;-0,3361644;1,148456;0,2424781;0,02725928
1|TOP2|0,1425425|2,218544;-0,7025968;-1,384769;-0,1433348;0,8853848;-1,380977;2,33726;-0,4853679;0,12828;1,29049;0,9799696;-2,075511;0,1729121;1,09005;1,330811;-1,036613;-1,351506;-0,9623098;-2,744247;2,719296;-2,407459;1,040833;-0,2277221;1,161496;-1,91702;-0,3361644;0,7131901;0,3701391;0,02725928
2|TOP2|0,1401833|1,551912;-1,06227;-1,662462;-0,1433348;1,201407;-0,9386097;2,33726;-1,194357;0,12828;0,843153;0,9799696;-2,199182;0,1729121;0,9204925;0,7140112;-0,9351491;-1,813545;-0,9206471;-3,008302;2,80146;-2,422096;0,6009103;-0,5299575;1,181492;-2,391498;-0,3361644;1,148456;0,2424781;0,02725928
3|TOP2|0,1101611|2,013271;-0,7025968;-1,384769;0,04675679;0,8853848;-1,07982;2,33726;-0,9723572;-0,08658157;0,843153;0,655532;-2,075511;-0,1908564;1,024549;1,06595;-0,8687773;-1,587988;-0,5460768;-2,594094;2,80146;-2,147064;0,6009103;-0,5299575;1,161496;-2,337023;-0,3361644;1,014174;0,1356561;0,02725928
4|TOP2|0,1098602|1,982105;-1,088635;-0,9600908;-0,1433348;0,5306572;-0,9386097;2,33726;-0,8611504;-0,01460575;0,843153;0,9799696;-2,084161;0,1729121;1,024549;0,9356567;-0,8687773;-1,551764;-0,5460768;-2,97419;3,288253;-2,307371;0,6009103;-0,7011214;0,6881696;-1,819563;-0,7087255;1,148456;0,2424781;0,2417072
5|RandomParents|0,1085949|0,4298677;0,8724322;0,566864;-0,04166663;0,5635407;-0,5235655;-0,7032552;0,8030703;-0,8228278;-0,4393543;-0,9918823;-0,1530207;-0,069893;0,7570007;0,6214254;-0,3457566;0,8475053;0,6620188;0,497571;0,4097538;0,6468749;0,8742886;-0,968224;0,5887055;0,4432099;-0,1466068;-0,1151665;0,4580812;-0,4458989
6|TOP2|0,1079098|1,832133;-0,7025968;-1,384769;-0,1433348;0,4488385;-1,244198;2,33726;-1,099049;0,2445405;0,863842;1,375188;-2,141295;0,1350669;1,024549;1,06595;-0,8687773;-1,351506;-0,7155097;-2,772257;2,80146;-2,008534;0,613061;-0,5299575;1,161496;-1,721213;-0,3458557;0,7811828;0,2424781;0,02725928
7|TOP2|0,1065612|1,982105;-1,108488;-1,384769;-0,1433348;1,303225;-1,346912;2,33726;-0,8611504;0,12828;0,7657151;0,872674;-1,597314;-0,1254109;1,024549;1,06595;-0,8687773;-1,048656;-0,5460768;-2,744247;2,946584;-2,422096;0,9104338;-0,6115841;0,7694178;-2,411143;-0,1566164;1,625315;0,2424781;-0,03095425
