Generation: 1462 | maxFitness: 0,1375883 | maxFitnessGen: 0,1375883 | maxFitnessGenBuf: 0,1829316
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 30 | Min Mutation: 0,727

Index|Brain Type|Fitness|BrainData
0|RandomParents|0,1829316|0,4114162;-2,247906;-5,554766;0,8605133;0,7232777;-1,442456;1,498297;-2,991969;-2,127308;1,963845;0,1442938;0,158925;-3,626461;0,01847813;2,379183;0,4485973;2,079053;2,390405;0,4035654;4,076451;-3,282149;0,1149303;-1,107155;-1,95525;-2,99059;0,6322201;-2,665937;-0,983191;0,03591625
1|TOP2|0,1779065|0,736057;0,1411012;0,1631907;0,8506145;0,0685674;-0,8938517;-0,6287966;-1,159194;-0,4618262;0,9368103;1,034551;-1,219532;0,6164787;-0,217584;-1,422933;-0,8950901;-0,8804391;-0,1789755;-0,7773539;0,2620786;-0,8728673;0,2160882;0,3194745;-1,019085;0,8111211;-0,3327693;0,6166126;0,7129082;-0,009674966
2|TOP2|0,1768135|0,336209;0,6398659;-0,001381934;0,8506145;0,4178152;-0,9261242;-0,2364303;-0,7883212;-0,7511465;0,2291039;0,8259192;-0,7737019;0,9547245;-0,1302786;-0,9699283;-0,855046;-0,3481811;-0,1789755;-0,7923459;0,01932902;-0,981763;0,3637478;-0,1193169;-0,6670697;1,069262;-0,7786021;0,3948798;0,4895396;0,2145085
3|TOP2|0,1636401|1,205405;0,6398659;-0,0278706;1,148291;0,6577948;-0,944823;-1,02496;-0,9310288;-0,1509503;0,7429503;1,212893;-0,7820159;0,4547759;-0,1424267;-0,9699283;-0,8616436;-0,82378;-0,01855199;-0,5706844;0,05510867;-0,9449092;-0,2071411;-0,07953951;-0,618326;0,3419149;-0,3327693;-0,1737886;0,8385481;0,04106605
4|TOP2|0,1636401|0,2430664;0,6398659;0,4157483;0,8506145;0,1072955;-1,160412;-0,6287966;-0,6870154;-0,774968;0,6227596;0,6849834;-0,7737019;0,9765907;-0,217584;-0,6370842;-1,09951;-0,6946914;-0,6742038;-0,7009901;0,3327607;-0,6069727;-0,05765089;-0,01680067;-0,2745395;0,6349962;-0,3327693;0,1706463;0,4895396;0,04106605
5|TOP2|0,1593243|0,736057;0,7231041;0,4157483;0,5075031;0,4178152;-0,5555534;-0,6287966;-0,9310288;-0,2034709;1,050082;0,7272625;-1,037847;0,7823617;-0,217584;-0,7911095;-0,7237058;-0,6149774;-0,1789755;-0,04259714;0,5485253;-0,502608;-0,2203694;0,3460414;-0,8447585;0,1598647;-0,5326594;0,1274413;0,4576917;0,04106605
6|TotallyRandom|0,1556159|0,6391244;-0,519856;-0,743444;-0,09930623;0,3009839;-0,3403701;0,4241507;-0,1838983;-0,3201035;-0,2705208;0,3858442;0,977881;0,5544941;-0,767622;0,09961617;0,4729161;0,7268682;-0,1250812;-0,3413357;0,4158749;-0,7102425;0,8250983;0,9328363;0,22653;0,6856024;0,5351489;-0,438944;-0,9259298;0,2497422
