Generation: 113 | maxFitness: 0,1420892 | maxFitnessGen: 0,1409274 | maxFitnessGenBuf: 0,1406155
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 40 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1406155|0,5718846;-0,5688257;-1,399975;0,1047297;0,3513321;-0,7204127;3,010277;-0,4873556;-0,6504207;0,3651157;1,133148;-0,2968314;-0,6921753;1,041171;-0,04603055;-1,196055;-0,1975418;0,2489213;-2,736792;1,228826;-1,142756;0,3854283;-0,1588576;0,8966187;-2,000413;-0,2367914;0,3092609;-0,05984652;0,252145
1|TOP2|0,1405029|0,5718846;-0,6211094;-1,33024;-0,2788653;0,1130033;-0,4833514;3,090148;-0,4917029;-0,6231682;0,2500148;1,700658;-0,2968314;-0,7240915;0,9091811;-0,4958805;-1,28869;-0,3638199;0,728044;-2,480615;1,228826;-0,6590785;0,3854283;-0,4550337;0,8966187;-1,545128;0,1274479;0,3092609;-0,05984652;0,1119453
2|RandomParents|0,1404842|0,6580702;-0,6211094;-1,66906;-0,246287;0,4389648;-0,7204127;2,849187;-0,2320687;-0,6504207;0,6236759;1,31376;-0,4728531;-0,1969119;1,531265;-0,05115959;-0,7085925;-0,3638199;-0,1282176;-3,141467;1,047077;-1,09783;0,3854283;-0,6106308;0,8897274;-1,618508;-0,2367914;0,6190258;-0,05984652;0,252145
3|TOP2|0,1249833|0,5718846;-0,926794;-1,586652;-0,2788653;0,1130033;-0,7204127;3,262819;-0,6278102;-0,4565768;0,6527058;1,511772;-0,7784212;-0,8714172;1,041171;-0,9822603;-1,196055;-0,6274847;0,3411754;-2,556478;1,228826;-0,855083;0,2244013;-0,1588576;0,8966187;-1,974541;0,2252589;0,3092609;-0,3407886;0,3587202
4|TOP2|0,1107319|0,5718846;-0,9762403;-1,586652;-0,3811176;0,5402623;-0,2724281;3,010277;-0,4917029;-0,6504207;0,5612134;1,511772;-0,2968314;-0,6921753;1,499792;-0,4958805;-1,278871;-0,3638199;0,3411754;-3,08795;1,228826;-0,8403763;0,3854283;-0,4356017;0,8966187;-1,545128;-0,5150168;0,3092609;-0,05984652;0,252145
5|TOP2|0,107454|0,5718846;-0,6211094;-1,586652;0,2036517;0,1130033;-0,7204127;3,116084;-0,491579;-0,8973986;0,3651157;1,511772;-0,2968314;-0,6921753;0,7722967;-0,4958805;-0,9876904;-0,3638199;0,3411754;-3,099379;1,155005;-0,8403763;0,2554503;-0,1588576;1,093278;-1,545128;-0,3467151;0,3092609;-0,05949503;0,252145
6|TOP2|0,1055406|0,5718846;-0,5322558;-1,522751;-0,2788653;0,1130033;-0,8849097;2,857933;-0,4917029;-0,8589102;0,3651157;1,227235;-0,2968314;-0,6921753;1,041171;-0,6421204;-1,196055;-0,3638199;0,1838571;-2,806373;1,228826;-0,902088;0,5173755;-0,5391438;1,215374;-1,395853;-0,2367914;0,6594682;0,02527064;0,1180164
7|TOP2|0,1052005|0,5718846;-0,6211094;-1,101091;0,1152362;0,1130033;-0,8158779;3,010277;-0,4917029;-0,4306449;0,7772632;1,882632;-0,2968314;-0,9944687;1,041171;-0,4958805;-0,8688127;-0,2424057;0,3765966;-2,811805;1,538056;-0,3419558;0,7382764;0,09809016;0,4402305;-1,524609;-0,2367914;0,1912059;-0,2573176;0,252145
