Generation: 1384 | maxFitness: 0,2442866 | maxFitnessGen: 0,1517068 | maxFitnessGenBuf: 0,1371697
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 30 | Min Mutation: 0,727

Index|Brain Type|Fitness|BrainData
0|TOP2|0,1371697|-0,4530599;0,003892183;-0,780017;1,057298;0,7301211;-0,09145218;-0,4357101;-0,5961824;0,7461603;-1,00567;-0,3932066;1,087455;-1,190526;0,1787263;0,2119359;-0,5924665;0,6140299;0,3318772;0,4870169;-0,4864786;-0,3009496;0,53742;-0,6209478;-0,202289;0,0888412;0,1949785;-0,3720137;-0,3982412;-0,1208397
1|TOP2|0,1366893|-0,7081501;0,3074293;-1,311032;0,2547252;0,9561152;0,391653;-0,07855117;-0,6705296;0,7461603;-0,9187488;-0,2269241;0,6148937;-1,261579;0,6686599;0,8784223;-0,3134695;0,4143046;-0,1224233;0,8504515;-0,8022105;-0,2106608;0,6267335;-0,7536452;-0,303277;0,2722973;-0,2129996;0,3552738;-0,001077801;0,1237323
2|TOP2|0,1343301|-0,4940303;0,2506306;-1,37056;0,3719389;0,903555;0,391653;0,02264255;-1,024472;0,6968859;-1,331118;-0,2269241;0,3736312;-0,7141156;1,126592;0,4151231;-0,4930685;0,7644179;0,3318772;0,3673941;-0,9392361;-0,6868149;1,348256;-0,9419538;-0,3570365;-0,1721836;0,109578;0,5069135;-0,8908424;-0,1208397
3|TOP2|0,1323985|-0,7576913;0,05132616;-1,399707;0,8773576;1,021319;0,4569308;-0,07855117;-0,9974809;0,4882916;-0,71197;-0,2269241;0,5419317;-0,8770421;0,2541666;0,3807244;-0,7816443;0,1997347;0,3641032;0,2325095;-0,6084988;-0,6179749;0,7834156;-0,9122055;0,1127447;0,008171782;0,109578;0,2667079;-0,5757966;-0,0819432
4|RandomParents|0,1033164|0,4114162;-2,102743;-5,554766;0,5468881;1,10788;-1,200987;1,358687;-2,991969;-2,571593;1,920358;0,1442938;-0,1476455;-3,492081;0,360419;2,534716;0,4485973;2,079053;2,54424;-0,08280432;3,827336;-3,282149;0,1149303;-0,8722981;-1,95525;-2,585816;0,6322201;-2,675404;-0,5418627;0,03591625
5|TOP2|0,1020604|-1,178057;0,5366518;-1,22863;0,6125243;0,7301211;0,391653;-0,2198872;-0,6705296;0,7461603;-0,6599684;0,05296572;0,1194218;-0,489109;0,8371724;0,3807244;-0,3134695;0,1292129;0,3318772;0,9149523;-1,00965;-0,7245673;0,561092;-0,4966087;0,007607818;0,004687294;0,109578;-0,196887;-0,1792759;0,006736398
6|TOP2|0,09761339|-1,180013;0,3074293;-1,216152;0,8172836;0,7301211;0,2266968;0,2623043;-0,5228118;1,208567;-1,023564;-0,2269241;0,6423526;-0,8770421;0,6686599;0,4499435;0,009504706;0,5473227;0,3318772;0,8215734;-0,6842903;-0,4455103;0,9516013;-0,5758117;0,06181258;-0,1487072;0,1576915;0,03012741;-0,838021;-0,02043502
