Generation: 65 | maxFitness: 1,978992 | maxFitnessGen: 1,742197 | maxFitnessGenBuf: 1,63033
N TotallyRandom: 10 | N RandomParents: 10 | N Top2: 10 | Min Mutation: 0,5

Index: 0 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,63033 | BrainData : 1,701924;2,742629;3,372409;-2,56203;-2,346076;0,8566518;-1,164195;-4,867756;-3,167061;1,334329;-3,368257;2,643797;-1,961496;2,992568;4,056831;-2,474444;-3,585861;0,6032958;-1,33842;-2,785622;-1,258042;0,2497496;1,221334;4,952126;-0,5884776;3,768001
Index: 1 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,595653 | BrainData : 1,701924;2,761231;3,372409;-2,585767;-2,324538;0,8566518;-1,208257;-4,895609;-3,167061;1,337517;-3,356816;2,644191;-2,012263;3,034889;4,103854;-2,42731;-3,585861;0,630343;-1,32933;-2,785622;-1,30731;0,2497496;1,222065;4,958968;-0,5884776;3,77762
Index: 2 | Name: car 21 | Brain Type: TOP2 | Fitness: 1,594616 | BrainData : 1,667283;2,697757;3,339038;-2,557538;-2,364233;0,8951016;-1,212231;-4,874824;-3,167061;1,337517;-3,421212;2,64161;-1,980457;3,040518;4,103854;-2,435274;-3,585861;0,5888833;-1,314391;-2,751837;-1,30731;0,2363451;1,221334;4,958968;-0,5884776;3,768001
Index: 3 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,592584 | BrainData : 1,65605;2,707536;3,372409;-2,582004;-2,349578;0,8335604;-1,165766;-4,848317;-3,148466;1,376129;-3,407155;2,600891;-1,987291;3,034889;4,111464;-2,449068;-3,560377;0,6032958;-1,36629;-2,778225;-1,34111;0,2214698;1,157003;4,936816;-0,5876364;3,723713
Index: 4 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,579517 | BrainData : 1,681499;2,745604;3,34111;-2,598695;-2,324538;0,8941276;-1,211542;-4,867756;-3,19433;1,337517;-3,366748;2,623463;-1,980457;3,034889;4,111081;-2,510718;-3,575226;0,6032958;-1,32933;-2,785622;-1,30731;0,2497496;1,221334;4,975101;-0,5884776;3,768001
Index: 5 | Name: car 20 | Brain Type: TOP2 | Fitness: 1,526314 | BrainData : 1,701924;2,745604;3,369917;-2,533202;-2,308469;0,8432579;-1,228902;-4,867756;-3,167061;1,304954;-3,35299;2,643797;-1,971878;3,034889;4,147978;-2,446358;-3,585861;0,6032958;-1,32933;-2,756512;-1,30731;0,2497496;1,196005;4,958968;-0,5883598;3,807896
Index: 6 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,396875 | BrainData : 1,712427;2,734945;3,407513;-2,599484;-2,319033;0,8687575;-1,117274;-4,767065;-3,145096;1,336774;-3,396179;2,610213;-1,989664;3,064395;4,10558;-2,49181;-3,586602;0,6329076;-1,31876;-2,785622;-1,34111;0,2449281;1,216098;4,970008;-0,5959598;3,768001
Index: 7 | Name: car 24 | Brain Type: TOP2 | Fitness: 1,256993 | BrainData : 1,748961;2,778643;3,408857;-2,564513;-2,369598;0,8566518;-1,243936;-4,867756;-3,17295;1,345236;-3,374596;2,597483;-1,978407;3,034889;4,103854;-2,433528;-3,56531;0,6032958;-1,285064;-2,785622;-1,30731;0,2795412;1,227333;4,989786;-0,5884776;3,729914
Index: 8 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,002962 | BrainData : 1,63589;2,792438;3,372409;-2,609759;-2,349578;0,8335604;-1,117414;-4,840177;-3,198262;1,355268;-3,400705;2,610213;-2,005618;3,073545;4,052326;-2,463561;-3,62056;0,5554447;-1,310977;-2,806713;-1,366377;0,2745841;1,179909;5,007797;-0,5884776;3,689011
Index: 9 | Name: car 28 | Brain Type: TOP2 | Fitness: 0,7816145 | BrainData : 1,701924;2,76285;3,327895;-2,579702;-2,324538;0,8913404;-1,218514;-4,899282;-3,167061;1,337517;-3,374596;2,632366;-1,980457;3,034889;4,147772;-2,478835;-3,585861;0,6032958;-1,32933;-2,810811;-1,287504;0,2429406;1,193665;4,958968;-0,5571355;3,768001
