Generation: 78 | maxFitness: 2,041828 | maxFitnessGen: 1,713593 | maxFitnessGenBuf: 1,697901
N TotallyRandom: 10 | N RandomParents: 10 | N Top2: 10 | Min Mutation: 0,5

Index: 0 | Name: car 23 | Brain Type: TOP2 | Fitness: 1,697901 | BrainData : 1,647833;2,735729;3,479902;-2,571541;-2,441077;0,804329;-1,145373;-4,772929;-3,155884;1,224561;-3,286641;2,66116;-1,745984;3,035201;4,1326;-2,480368;-3,585235;0,5102649;-1,368217;-2,998324;-1,151682;0,302573;1,267859;4,893878;-0,5926122;3,820297
Index: 1 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,694543 | BrainData : 1,707754;2,764531;3,465226;-2,58013;-2,408105;0,9671226;-1,109102;-4,85776;-3,242464;1,250134;-3,20473;2,681714;-1,899188;3,013189;4,067566;-2,443696;-3,581053;0,5504473;-1,376891;-2,919654;-1,175295;0,2875275;1,194677;4,88171;-0,5993941;3,813836
Index: 2 | Name: car 20 | Brain Type: TOP2 | Fitness: 1,692027 | BrainData : 1,619675;2,731255;3,479902;-2,537893;-2,414022;0,84325;-1,139543;-4,801685;-3,168579;1,227552;-3,266053;2,66116;-1,78964;3,072117;4,09066;-2,503553;-3,56264;0,5102649;-1,322762;-2,998324;-1,185697;0,2961937;1,26711;4,874613;-0,5926122;3,793798
Index: 3 | Name: car 21 | Brain Type: TOP2 | Fitness: 1,639755 | BrainData : 1,647833;2,716449;3,50722;-2,537893;-2,453407;0,8455819;-1,107417;-4,846951;-3,143814;1,271093;-3,266053;2,66116;-1,777886;3,079551;4,070201;-2,480368;-3,617191;0,5312806;-1,331408;-2,964168;-1,165944;0,2668723;1,250689;4,88737;-0,5926122;3,762965
Index: 4 | Name: car 24 | Brain Type: TOP2 | Fitness: 1,631041 | BrainData : 1,647833;2,730946;3,45346;-2,537893;-2,471479;0,8928075;-1,107417;-4,850543;-3,158228;1,2307;-3,266053;2,66116;-1,772599;3,072117;4,047259;-2,480368;-3,623935;0,5102649;-1,331408;-2,971921;-1,151682;0,2961937;1,214684;4,893878;-0,5926122;3,812516
Index: 5 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,558166 | BrainData : 1,614864;2,746193;3,500655;-2,48629;-2,476575;0,8841923;-1,107417;-4,801685;-3,128695;1,265743;-3,231909;2,678751;-1,870793;3,072117;4,16707;-2,480368;-3,614889;0,4415287;-1,355685;-2,998324;-1,151682;0,2727193;1,287093;4,885117;-0,5941073;3,864761
Index: 6 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,437866 | BrainData : 1,654616;2,783781;3,431799;-2,516502;-2,441588;0,8833411;-1,195815;-4,799256;-3,161208;1,263064;-3,28519;2,701261;-1,839935;3,057185;4,136561;-2,524036;-3,518822;0,481957;-1,373156;-2,957778;-1,19637;0,3374049;1,239938;4,847365;-0,5926122;3,891163
Index: 7 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,374674 | BrainData : 1,647833;2,694485;3,479902;-2,537893;-2,465374;0,848385;-1,107417;-4,840075;-3,161208;1,263064;-3,266053;2,674415;-1,78964;3,072117;4,044788;-2,480368;-3,585235;0,5102649;-1,331408;-3,02224;-1,151682;0,3110782;1,248206;4,893878;-0,5955006;3,759276
Index: 8 | Name: car 22 | Brain Type: TOP2 | Fitness: 0,9974575 | BrainData : 1,647833;2,735729;3,496034;-2,558236;-2,444226;0,848385;-1,123758;-4,809694;-3,208495;1,290434;-3,30673;2,66116;-1,78964;3,072117;4,10435;-2,51777;-3,568742;0,5102649;-1,331408;-2,998324;-1,151682;0,2961937;1,2341;4,861012;-0,5684959;3,764867
Index: 9 | Name: car 27 | Brain Type: TOP2 | Fitness: 0,9036576 | BrainData : 1,647833;2,781094;3,508961;-2,538987;-2,418988;0,848385;-1,107417;-4,814421;-3,161208;1,31272;-3,266053;2,66116;-1,78964;3,072117;4,122557;-2,476773;-3,535644;0,4860442;-1,33035;-2,964192;-1,152518;0,2961937;1,215958;4,893878;-0,6135284;3,793798
