Generation: 3 | maxFitness: 0,3118563 | maxFitnessGen: 0,295056 | maxFitnessGenBuf: 0,3118563
N TotallyRandom: 1 | N RandomParents: 80 | N Top2: 0 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|RandomParents|0,3118563|-0,6360083;-1,602261;4,503757;2,823075;-1,258045;-1,856515;1,589106;2,248344;3,223995;-4,751732;3,063538;-0,5182724;-4,923826;-2,400655;0,5373912;-1,539915;3,640785;-3,13887;-1,033949;3,082017;0,3700752;-2,893398;1,673137;2,866001;-2,282477;2,093424;3,254879;-1,620275;-3,870566
1|RandomParents|0,2882264|-0,6360083;-1,21735;4,687165;3,081062;-1,411477;-1,719467;1,981186;1,867474;3,052019;-4,302369;3,111015;-0,5182724;-4,650988;-2,106708;0,5373912;-1,539915;4,110108;-2,801758;-0,8782247;3,539746;0,6474463;-2,893398;2,081279;3,097198;-2,716948;2,029357;3,254879;-1,659407;-4,347007
2|RandomParents|0,2767358|-0,9255866;-1,618942;4,693307;2,587909;-1,258045;-1,710757;1,589106;2,248344;2,782371;-4,751732;3,188084;-0,5182724;-4,973289;-2,400655;0,5373912;-1,539915;3,640785;-3,125912;-1,033949;3,540027;0,3700752;-2,893398;1,281121;2,684397;-2,282477;1,877072;2,796207;-1,620275;-3,870566
3|RandomParents|0,2430517|-0,6360083;-1,551903;5,256875;2,823075;-1,258045;-1,719467;1,589106;1,937949;3,500355;-4,769748;3,111015;-0,4471101;-4,650988;-2,482386;0,5373912;-1,621202;4,110108;-2,801758;-1,337193;3,082017;0,6391017;-2,893398;1,817711;2,866001;-2,716948;2,221638;3,427944;-1,807675;-3,780969
4|RandomParents|0,2411984|-0,6360083;-2,016372;4,503757;2,812202;-1,414776;-2,192785;1,589106;2,125693;3,223995;-4,88054;3,063538;-0,7219405;-4,923826;-2,56376;0,7619694;-1,539915;3,640785;-3,13887;-1,033949;3,082017;0,007060379;-3,133204;2,134627;3,042501;-1,85718;2,561343;3,38039;-1,620275;-3,806784
5|RandomParents|0,234385|-0,261475;-1,757128;4,503757;2,865536;-1,258045;-1,856515;1,832568;2,10892;3,601379;-4,586003;2,72214;-1,231408;-5,297975;-2,803068;0,379775;-1,616646;3,707193;-3,13887;-1,013808;3,104758;0,1048425;-2,559391;1,673137;2,866001;-2,746993;2,173131;3,337578;-1,812219;-3,870566
6|RandomParents|0,1412543|1,399935;2,648659;-2,893186;-1,195866;4,685146;-3,863933;3,816426;-5,086666;-3,43184;4,578543;-3,184403;4,299912;-2,427056;1,896721;-1,298043;2,595372;2,065419;0,5945908;1,740179;2,516917;-1,364999;-5,250064;-3,3002;0,9345679;0,06698528;3,780849;-4,003025;1,612266;-5,019563
7|RandomParents|0,1310036|-0,6360083;-1,14883;4,860988;3,207339;-1,258045;-1,482191;1,589106;1,8266;3,74824;-3,897492;3,534997;-0,5182724;-4,650988;-2,400655;0,9762896;-1,539915;4,110108;-2,610303;-0,8283248;3,082017;0,6474463;-2,507734;1,673137;3,08385;-2,716948;2,221638;3,254879;-1,699571;-3,870566
8|RandomParents|0,1309145|-0,3903258;1,958969;3,250359;-2,666936;4,590731;0,05737025;1,13033;-4,77754;3,490825;-1,96876;3,307798;-2,907187;0,655952;-4,559331;3,874567;0,2648897;1,57382;-2,242836;0,2073012;-0,4863127;2,577707;4,198475;-1,608965;-0,7128133;-3,572372;2,979032;-4,402163;-4,383767;-1,347723
9|RandomParents|0,1294762|1,556595;2,942513;-2,893186;-1,195866;4,685146;-3,828274;3,598338;-4,783439;-3,584606;4,887985;-3,184403;4,18027;-2,495083;2,363032;-0,9512753;2,300573;2,065419;0,5917923;1,773175;2,919378;-1,511153;-5,250064;-3,197931;0,9345679;-0,2774665;3,788598;-3,818926;1,612266;-4,796173
10|RandomParents|0,1159068|-0,7965294;1,958969;3,562634;-2,820394;4,590731;0,4681973;0,993406;-4,77754;3,490825;-1,96876;3,613839;-2,907187;0,515374;-4,135362;3,752048;0,4969769;2,300097;-1,762929;-0,1152282;-0,1864891;2,461515;4,198475;-1,608965;-0,3809322;-3,572372;2,702611;-3,762692;-4,231845;-0,8502758
11|RandomParents|0,1100771|-1,873677;4,599729;-2,703532;0,5604248;-2,327006;3,052655;1,841392;-3,357504;2,513734;-1,035886;0,7373129;-3,222544;-4,574909;2,201415;0,4479833;-3,200026;-3,162092;-0,1048334;0,1251092;0,3448935;4,323239;-0,5355281;-0,8272293;2,363083;-1,483006;-2,286165;4,235147;4,590248;-4,854855
12|RandomParents|0,1058318|-0,8835058;5,408642;-2,79222;0,6518036;-2,543147;2,976333;2,24842;-2,963866;3,347651;-0,4604422;0,5843812;-3,114706;-5,507357;2,249263;0,3809414;-3,571901;-3,116304;-0,7520752;-0,5611368;0,4566192;5,220676;0,01193622;-1,276066;1,929088;-0,6773095;-1,843084;3,57889;4,397483;-4,566097
13|RandomParents|0,1056168|0,2427115;-1,138185;-2,512517;1,862655;-0,8902658;-2,674413;2,984544;-3,890611;-3,975122;-4,690932;2,230857;-2,426753;-4,149924;4,680719;-3,411981;-0,3855901;-1,400908;3,216245;-2,322843;4,206903;-3,507113;-3,245277;4,214567;-0,579809;4,466291;2,00704;-0,9557448;-0,5406123;-2,670608
14|RandomParents|0,1052317|-0,7632275;1,944065;3,250359;-3,219441;4,000014;0,2648524;0,2721789;-4,929301;3,049146;-2,25551;3,129908;-2,777188;-0,3711052;-4,474684;4,600859;0,4969769;1,645491;-2,193925;0,2154554;-0,1864891;2,461515;4,589582;-1,323483;-0,4265184;-3,445004;2,979032;-4,112085;-3,929426;-1,347723
15|RandomParents|0,1025024|0,2427115;-1,091729;-2,31249;1,482709;-0,7076068;-2,674413;2,525359;-4,060064;-3,975122;-5,164797;2,574096;-2,642061;-4,075045;4,521363;-3,411981;-0,3855901;-1,290683;3,507282;-2,055795;4,045463;-3,288517;-3,445403;4,214567;-0,579809;4,581038;1,87584;-1,044106;-0,982141;-2,214051
16|RandomParents|0,1019306|-4,118924;4,175385;3,773914;4,795964;-2,36953;4,708386;-2,926491;-1,168865;1,968065;-3,583136;-1,434246;3,654937;2,419879;-3,562012;-1,22296;-2,60546;-2,627573;-2,007423;-2,451844;-4,346545;0,2781978;1,17933;-1,401241;3,76403;4,823533;-3,17637;1,070585;-4,481438;-0,3316741
17|RandomParents|0,1010603|-1,62316;5,172801;-2,824162;0,5222241;-3,275698;2,673879;2,010367;-3,184403;3,368046;-0,5497396;0,6968265;-3,242816;-4,891114;2,201415;0,4479833;-3,703175;-3,496719;-0,8477145;-0,0824399;0,3496774;4,510785;-0,04456329;-1,315475;2,205115;0,02179694;-2,727031;3,57889;5,428383;-4,532053
18|RandomParents|0,1009468|-0,916018;1,726158;3,250359;-3,463554;4,173605;0,2648524;0,01651919;-5,788051;3,390357;-2,356637;3,428631;-2,432465;-0,3451518;-4,456469;3,927464;0,4969769;1,854206;-2,193925;0,05514066;-0,1864891;2,461515;4,630583;-1,323483;-0,5000423;-3,317421;2,558143;-4,222305;-3,809514;-1,448229
19|RandomParents|0,09575924|-3,405959;4,47796;3,807226;4,526721;-2,411037;4,359819;-3,6541;-1,744036;1,669239;-2,714135;-1,434246;3,833409;2,182252;-3,526857;-1,399877;-2,60546;-2,518003;-2,121298;-1,653842;-4,335453;0,9842076;1,262572;-2,106148;4,027313;4,823533;-2,921357;1,19551;-4,238216;-0,4806275
20|RandomParents|0,08401667|1,552702;3,652672;-3,57478;-1,038935;4,228081;-3,532166;3,852664;-5,185206;-3,43913;4,326962;-3,358774;4,18027;-2,111471;1,896721;-0,6777818;2,520329;1,883116;0,7219949;1,541638;2,54894;-1,597148;-4,431282;-3,057008;1,244622;-0,44115;3,822424;-4,182359;1,612266;-4,834452
21|RandomParents|0,07586532|-0,7632275;1,709907;3,250359;-3,128082;4,173605;0,4176013;0,1820616;-5,318251;3,507182;-2,356637;2,698275;-2,777188;-0,2251096;-3,938838;4,614539;0,5742182;1,645491;-1,944022;0,2154554;-0,3908018;2,461515;4,589582;-1,323483;-0,2222379;-2,951201;2,785736;-4,19841;-3,929426;-1,347723
22|RandomParents|0,02684701|-0,0004052222;0,1473923;0,5968889;1,33167;-1,818689;-3,322683;3,498747;-2,552815;2,827795;4,90913;-2,742038;2,96197;3,855206;3,072565;1,729265;1,314698;-1,907515;3,610361;-1,97035;-3,179269;-3,708335;-1,11015;-2,534711;3,600069;-1,844739;2,733122;-3,877768;0,1131203;4,541371
23|RandomParents|0,0263831|-2,693504;4,466799;0,5853386;3,784667;-3,222683;-0,2842722;3,538648;4,867142;-1,323483;-3,520029;4,809539;3,813181;-1,453909;-1,44245;-3,85611;5,266845;-1,514737;-3,74613;-1,095541;-0,4644483;0,8361406;0,3540665;0,2913226;0,6733316;0,08796063;-0,4052658;1,340185;0,1591574;-1,476973
24|RandomParents|0,02586891|-3,385056;2,014962;-3,590212;-4,294678;0,3462902;1,256405;-0,9438561;0,1879664;1,849596;3,768507;-2,459762;-0,9312432;4,879088;-3,844125;-3,300803;2,548603;1,961468;-2,968681;-0,09703229;-5,019177;-0,340264;-2,656112;-4,214843;-4,306791;-4,980668;-5,246014;4,339129;-4,999604;1,672017
25|RandomParents|0,02018867|-1,966245;-0,2136516;-3,943886;0,4585024;-0,3731688;3,731631;-3,449445;3,611703;0,3630236;-0,3322441;-2,88327;2,008257;-4,80243;0,9571763;1,415332;-3,558369;0,6625612;-3,639587;-4,220685;2,457072;-1,602846;0,6685953;0,6341673;4,089925;3,744567;2,479441;-2,302217;-3,955982;-2,513891
