Generation: 477 | maxFitness: 3,670536 | maxFitnessGen: 1,97643 | maxFitnessGenBuf: 1,906239
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,906239 | BrainData : 0,8180352;1,140787;3,942305;0,6568553;3,262616;-0,8862276;4,061729;0,8432325;-0,1634531;-0,8790776;-3,565666;-4,249011;2,985997;-2,510516;3,809272;-3,01892;4,869851;1,153686;-1,26098;-4,482329;-1,31592;0,1835118;-1,430354;1,155425;-2,887963;3,84303
Index: 1 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,888807 | BrainData : 0,7907043;1,189221;3,917363;0,649583;3,32204;-0,9096816;4,061729;0,8524228;-0,1610474;-0,9081578;-3,592848;-4,227313;2,940275;-2,546992;3,822439;-3,038966;4,878658;1,128704;-1,342985;-4,4681;-1,336737;0,2030579;-1,504311;1,122202;-2,873403;3,797978
Index: 2 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,885179 | BrainData : 0,7907043;1,136407;3,961604;0,6962633;3,322972;-0,9304816;4,022594;0,8175586;-0,1540662;-0,8788516;-3,518212;-4,196876;2,895686;-2,563146;3,777383;-3,038966;4,896033;1,109324;-1,29559;-4,445093;-1,356097;0,2030579;-1,463493;1,122202;-2,903419;3,832042
Index: 3 | Name: car 11 | Brain Type: RandomParents | Fitness: 1,876288 | BrainData : 0,7529092;1,29108;4,008764;0,6547289;3,285104;-0,9366158;4,12823;0,9113144;-0,1872507;-0,90222;-3,495371;-4,204477;3,000763;-2,480564;3,902033;-2,973544;4,90427;1,158293;-1,29728;-4,451526;-1,356097;0,2030579;-1,46526;1,118213;-2,913929;3,857614
Index: 4 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,874016 | BrainData : 0,8272364;1,178507;3,895254;0,6655728;3,308381;-0,9525448;4,055273;0,8802837;-0,1443264;-0,9690395;-3,525949;-4,254736;3,025036;-2,509435;3,827274;-3,05759;4,872884;1,118118;-1,272357;-4,53363;-1,35134;0,1797589;-1,524439;1,122202;-2,91179;3,795474
Index: 5 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,871906 | BrainData : 0,7907043;1,178507;3,928822;0,649583;3,276513;-0,9392815;4,061729;0,8303503;-0,1540662;-0,8788516;-3,52783;-4,235096;2,94607;-2,563146;3,80445;-3,038966;4,878658;1,169407;-1,2982;-4,4681;-1,356097;0,2154893;-1,479312;1,110772;-2,903419;3,851917
Index: 6 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,868303 | BrainData : 0,7907043;1,135294;3,961604;0,6090694;3,312089;-0,9304816;4,061729;0,8901061;-0,1498725;-0,8788516;-3,544024;-4,227313;2,960223;-2,536418;3,809427;-3,038966;4,905092;1,128704;-1,306038;-4,512938;-1,356097;0,2030579;-1,44828;1,122202;-2,903419;3,857929
Index: 7 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,867627 | BrainData : 0,7907043;1,178507;3,961604;0,6212964;3,269181;-0,9502732;4,090863;0,8774842;-0,1540662;-0,9130945;-3,544024;-4,225027;2,940275;-2,563146;3,822439;-3,038966;4,887208;1,130509;-1,306038;-4,4681;-1,332451;0,1856691;-1,479312;1,122202;-2,922157;3,832042
Index: 8 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,860114 | BrainData : 0,7674884;1,154514;3,935684;0,6576678;3,295985;-0,9304816;4,061729;0,8524228;-0,1694133;-0,8788516;-3,547241;-4,207712;2,940275;-2,563146;3,797081;-3,056569;4,878658;1,170948;-1,306038;-4,443686;-1,320348;0,2030579;-1,496823;1,122202;-2,882927;3,832042
Index: 9 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,859169 | BrainData : 0,7747901;1,227656;3,900302;0,649583;3,265429;-0,9168363;4,083328;0,8524228;-0,1424742;-0,8788516;-3,523111;-4,232812;2,986243;-2,574416;3,854056;-2,995517;4,927329;1,106675;-1,245638;-4,434786;-1,356097;0,1826842;-1,463089;1,122202;-2,913021;3,812745
Index: 10 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,849677 | BrainData : 0,7708756;1,178507;3,961604;0,649583;3,276513;-0,8895587;4,064751;0,8524228;-0,1679793;-0,8788516;-3,577646;-4,195664;2,940275;-2,520004;3,822439;-2,990768;4,878658;1,139572;-1,306038;-4,4681;-1,397364;0,2030579;-1,479312;1,126642;-2,873346;3,834376
Index: 11 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,836633 | BrainData : 0,7914999;1,173022;3,942305;0,672726;3,28418;-0,9160774;4,10066;0,8803793;-0,1894006;-0,8732314;-3,525949;-4,227313;2,985997;-2,51547;3,870899;-3,016809;4,856588;1,128704;-1,214374;-4,445146;-1,390329;0,2030579;-1,463089;1,152681;-2,83126;3,857793
Index: 12 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,797832 | BrainData : 0,7757061;1,149772;3,895254;0,6655728;3,347411;-0,8856665;4,055273;0,8461069;-0,1928861;-0,92672;-3,488362;-4,244439;2,985997;-2,509435;3,822721;-3,063423;4,93362;1,115331;-1,272357;-4,484667;-1,356097;0,1797589;-1,450697;1,122202;-2,866938;3,772007
Index: 13 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,73718 | BrainData : 0,837532;1,147365;3,961604;0,649583;3,276513;-0,9304816;4,061729;0,8524228;-0,1581912;-0,8547248;-3,544024;-4,22762;2,940275;-2,598822;3,822439;-3,038966;4,878658;1,085593;-1,291212;-4,479337;-1,356097;0,2030579;-1,479312;1,116585;-2,86609;3,832042
Index: 14 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,693699 | BrainData : 0,8229814;1,178507;3,961604;0,649583;3,308115;-0,9554019;4,061729;0,8030533;-0,1421974;-0,8788516;-3,544024;-4,219587;2,937481;-2,563146;3,813592;-3,064147;4,864268;1,1012;-1,306038;-4,4681;-1,369781;0,1923049;-1,436975;1,141002;-2,903419;3,832042
Index: 15 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,664489 | BrainData : 0,7847813;1,178507;3,961604;0,6552305;3,284094;-0,9304816;4,071379;0,8524228;-0,1646487;-0,8914571;-3,544024;-4,227313;2,954466;-2,535448;3,822439;-3,057823;4,878658;1,129668;-1,268864;-4,51738;-1,356097;0,1953931;-1,486642;1,094998;-2,893464;3,832042
Index: 16 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,663822 | BrainData : 0,7636027;1,233796;3,959062;0,6046589;3,28625;-0,9103692;4,044167;0,8497517;-0,1714526;-0,9451896;-3,563179;-4,253673;2,960875;-2,442415;3,835236;-2,965949;4,833509;1,184227;-1,272357;-4,518142;-1,339553;0,2292506;-1,483985;1,083053;-2,839945;3,832042
Index: 17 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,663704 | BrainData : 0,7934176;1,227228;3,961604;0,649583;3,314619;-0,9188427;4,061729;0,8120525;-0,1540662;-0,9095606;-3,52227;-4,227313;2,915856;-2,563146;3,822439;-3,056979;4,878658;1,128704;-1,284084;-4,4681;-1,319632;0,2030579;-1,499508;1,085265;-2,89549;3,832042
Index: 18 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,662563 | BrainData : 0,7571177;1,273321;3,892925;0,6888865;3,304303;-0,9366158;4,01955;0,799086;-0,1429115;-0,824029;-3,529171;-4,260321;2,923164;-2,506909;3,796984;-2,973555;4,86328;1,179396;-1,348963;-4,454101;-1,381135;0,2011878;-1,495869;1,09454;-2,851236;3,78249
Index: 19 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,617091 | BrainData : 0,7907043;1,144381;3,965114;0,649583;3,276513;-0,9304816;4,061729;0,8524228;-0,1540662;-0,8788516;-3,508902;-4,224984;2,907954;-2,558881;3,822439;-3,072563;4,878658;1,128704;-1,306038;-4,4681;-1,39319;0,211812;-1,479312;1,134909;-2,905364;3,832042
Index: 20 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,608279 | BrainData : 0,7436692;1,178507;3,941348;0,6641653;3,276513;-0,9304816;4,061824;0,8524228;-0,1540662;-0,8788516;-3,544024;-4,205419;2,950095;-2,563146;3,782604;-3,063715;4,878658;1,082547;-1,306038;-4,4681;-1,356097;0,2030579;-1,479312;1,140027;-2,903419;3,832042
Index: 21 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,518471 | BrainData : 0,7845334;1,178507;3,945887;0,6570314;3,309347;-0,9217824;4,080277;0,8524228;-0,1213127;-0,8788516;-3,544024;-4,227313;2,940275;-2,563146;3,867297;-3,079111;4,878658;1,128704;-1,339461;-4,4681;-1,318635;0,2030579;-1,479312;1,161335;-2,903419;3,871421
Index: 22 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,517717 | BrainData : 0,7517775;1,174355;3,908097;0,6041673;3,313817;-0,923574;4,111229;0,820419;-0,184313;-0,8720262;-3,470179;-4,240917;3,031119;-2,475617;3,85786;-3,01892;4,852137;1,096298;-1,306211;-4,517094;-1,388194;0,2030579;-1,463089;1,140919;-2,887963;3,79036
Index: 23 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,509601 | BrainData : 0,7473301;1,178507;3,995651;0,6350721;3,274202;-0,9237983;4,061729;0,8524228;-0,1540662;-0,8788516;-3,544024;-4,227313;2,946533;-2,563146;3,822439;-3,038966;4,878658;1,128704;-1,321786;-4,4681;-1,356097;0,2330661;-1,467228;1,121065;-2,903419;3,836771
Index: 24 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,426198 | BrainData : 0,8107547;1,178507;3,961604;0,620105;3,276513;-0,9709445;4,077343;0,8524228;-0,1348819;-0,8504775;-3,544024;-4,227313;2,949066;-2,563146;3,822439;-3,047104;4,879604;1,128704;-1,306038;-4,500078;-1,398177;0,2197689;-1,479312;1,122202;-2,930603;3,832042
Index: 25 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,425558 | BrainData : 0,7907043;1,178507;3,95709;0,6581929;3,267684;-0,9304816;4,061729;0,803915;-0,1540662;-0,8530541;-3,544024;-4,227313;2,97048;-2,563146;3,854884;-3,012424;4,878658;1,132903;-1,306038;-4,454581;-1,360626;0,2021795;-1,479312;1,152559;-2,903419;3,831453
Index: 26 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,425454 | BrainData : 0,7907043;1,146016;4,001972;0,6430131;3,325663;-0,9304816;4,083031;0,8524228;-0,1540662;-0,8788516;-3,579397;-4,227313;2,940275;-2,522924;3,825528;-3,050128;4,830466;1,156897;-1,306038;-4,46006;-1,372717;0,2030579;-1,510165;1,128969;-2,950603;3,82832
Index: 27 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,312042 | BrainData : 0,8101908;1,178507;3,961604;0,6846851;3,303799;-0,8876231;4,034708;0,8524228;-0,1540662;-0,8788516;-3,52473;-4,227313;2,921924;-2,563146;3,830215;-3,044342;4,878658;1,128704;-1,345091;-4,4681;-1,334475;0,2419815;-1,484171;1,113281;-2,903419;3,823125
Index: 28 | Name: car 27 | Brain Type: TOP2 | Fitness: 1,29447 | BrainData : 0,8275419;1,216327;3,961604;0,649583;3,281439;-0,9304816;4,061729;0,8212741;-0,1316116;-0,8788516;-3,544024;-4,227313;2,935031;-2,566491;3,849833;-3,038966;4,868965;1,111494;-1,306038;-4,439086;-1,371145;0,2030579;-1,437164;1,162536;-2,903419;3,847821
Index: 29 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,23775 | BrainData : 0,7571177;1,274405;3,87844;0,6676291;3,260606;-0,9366158;4,106226;0,8591843;-0,1429115;-0,8656641;-3,554155;-4,249486;2,96368;-2,506909;3,785074;-3,02161;4,896953;1,25712;-1,325166;-4,514429;-1,381135;0,2011878;-1,486544;1,109592;-2,803089;3,832042
Index: 30 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,236093 | BrainData : 0,7907043;1,178507;3,915745;0,649583;3,270467;-0,929459;4,098715;0,8231353;-0,1632532;-0,8788516;-3,497654;-4,262655;2,91843;-2,589201;3,822439;-3,038966;4,915787;1,128704;-1,355064;-4,4681;-1,391322;0,2030579;-1,479312;1,07624;-2,903419;3,832042
Index: 31 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,224185 | BrainData : 0,7436304;1,178507;3,961604;0,649583;3,261058;-0,967908;4,061729;0,8524228;-0,1540662;-0,8709362;-3,544024;-4,227313;2,968732;-2,517131;3,822439;-3,062713;4,853712;1,128704;-1,306693;-4,4681;-1,356097;0,1646013;-1,479312;1,122202;-2,878242;3,847962
Index: 32 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,102743 | BrainData : 0,8378026;1,178507;3,961604;0,6814213;3,276513;-0,9546366;4,061729;0,8361245;-0,1740088;-0,8565013;-3,561606;-4,227313;2,935437;-2,563146;3,863193;-3,038966;4,878658;1,128704;-1,306038;-4,515886;-1,356097;0,2030579;-1,479312;1,172007;-2,887875;3,832042
