Generation: 314 | maxFitness: 3,670536 | maxFitnessGen: 1,806119 | maxFitnessGenBuf: 1,749311
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,749311 | BrainData : 1,06123;0,9345298;3,72913;0,3591056;3,346482;-0,8382311;4,433381;0,4934929;-0,3446597;-0,951152;-3,85757;-4,316007;3,11965;-3,020857;3,744328;-3,299676;4,948066;1,253937;-1,314083;-4,899301;-1,009148;0,3167524;-1,509645;1,124898;-2,679834;3,853765
Index: 1 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,746147 | BrainData : 1,000149;0,946751;3,690254;0,3163644;3,275598;-0,8528051;4,356605;0,5230498;-0,2612618;-0,9846788;-3,852089;-4,341793;3,099986;-3,017693;3,747418;-3,236659;4,978925;1,209168;-1,194846;-4,921467;-0,9854786;0,3145938;-1,497707;1,136683;-2,68138;3,877891
Index: 2 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,743699 | BrainData : 1,027228;0,946751;3,66941;0,2752912;3,275598;-0,8567342;4,315023;0,4974663;-0,277783;-0,9849641;-3,882746;-4,341793;3,093448;-3,017693;3,742538;-3,264546;4,973152;1,209168;-1,233827;-4,906769;-1,020692;0,3164789;-1,52625;1,136683;-2,663625;3,853482
Index: 3 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,743391 | BrainData : 1,011328;0,946751;3,737186;0,3161867;3,229514;-0,855053;4,378293;0,5234208;-0,2612618;-0,977329;-3,852089;-4,341793;3,093448;-3,017693;3,738782;-3,263646;5,014098;1,245319;-1,194846;-4,90256;-1,019123;0,2757983;-1,501641;1,176991;-2,68138;3,877891
Index: 4 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,741388 | BrainData : 1,027228;0,946751;3,653823;0,3161867;3,275598;-0,855053;4,356605;0,4974663;-0,2612618;-1,014331;-3,852089;-4,336449;3,079307;-3,064618;3,742538;-3,280705;4,978925;1,209168;-1,194846;-4,906769;-0,9856505;0,3145938;-1,517548;1,136683;-2,68138;3,870925
Index: 5 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,733092 | BrainData : 1,048552;0,955778;3,690254;0,3161867;3,275598;-0,8705024;4,370062;0,4974663;-0,3082624;-1,025145;-3,852089;-4,382396;3,093448;-3,038262;3,71169;-3,317473;4,967335;1,209168;-1,237428;-4,906769;-1,023777;0,3109114;-1,473511;1,136683;-2,68138;3,877891
Index: 6 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,694728 | BrainData : 1,027228;0,946751;3,72394;0,3161867;3,317051;-0,8986982;4,360869;0,4974663;-0,2612618;-0,9846788;-3,875622;-4,341793;3,093448;-3,036123;3,742538;-3,279763;4,978925;1,209168;-1,194846;-4,864824;-1,023777;0,3145938;-1,480586;1,128921;-2,68138;3,877891
Index: 7 | Name: car 28 | Brain Type: TOP2 | Fitness: 1,693235 | BrainData : 1,027228;0,9547299;3,690254;0,2770968;3,275598;-0,8390641;4,356605;0,5110191;-0,2733814;-0,978467;-3,866492;-4,341793;3,093448;-2,967731;3,742538;-3,28455;4,978925;1,250697;-1,172656;-4,906769;-1,021473;0,3145938;-1,508559;1,134343;-2,67101;3,877891
Index: 8 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,685759 | BrainData : 1,026493;0,946751;3,690254;0,3649607;3,275598;-0,8318896;4,356605;0,5245272;-0,2741671;-0,9846788;-3,880679;-4,341778;3,050441;-3,005917;3,742538;-3,279763;5,022498;1,209168;-1,194846;-4,886402;-1,023777;0,3057362;-1,482877;1,136683;-2,68138;3,88172
Index: 9 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,685625 | BrainData : 1,027228;0,946751;3,690254;0,3441367;3,275598;-0,8176243;4,356605;0,4604035;-0,3093121;-0,9846788;-3,836463;-4,341793;3,053861;-3,025953;3,741449;-3,279763;4,930202;1,209168;-1,194846;-4,949899;-1,023777;0,313724;-1,452496;1,136683;-2,68138;3,904625
Index: 10 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,641609 | BrainData : 0,981708;0,9381891;3,66915;0,3158018;3,311302;-0,8798811;4,329896;0,4974663;-0,2612618;-0,9846788;-3,854412;-4,341793;3,093448;-3,048714;3,742538;-3,261497;4,958262;1,209168;-1,244513;-4,895897;-0,9845412;0,3145938;-1,464753;1,136683;-2,653096;3,874199
Index: 11 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,630179 | BrainData : 1,005729;0,946751;3,729636;0,3161867;3,27087;-0,8893516;4,356605;0,4974663;-0,3109806;-0,9846788;-3,852089;-4,341793;3,093448;-3,017693;3,742538;-3,324138;4,978925;1,169856;-1,205267;-4,919652;-0,987655;0,3145938;-1,52393;1,136683;-2,649757;3,877891
Index: 12 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,625821 | BrainData : 1,027228;0,946751;3,690254;0,2967477;3,281989;-0,855053;4,391592;0,4555562;-0,3059891;-1,030067;-3,864881;-4,341793;3,093448;-3,064998;3,742538;-3,304131;4,963879;1,209168;-1,164014;-4,906769;-1,023777;0,3145938;-1,501091;1,136683;-2,648728;3,877891
Index: 13 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,623991 | BrainData : 1,027228;0,9464331;3,690254;0,3161867;3,242105;-0,8266463;4,379474;0,4974663;-0,2975703;-0,9846788;-3,852089;-4,343578;3,053181;-3,017693;3,742538;-3,276192;4,957695;1,177723;-1,194846;-4,906769;-1,023777;0,3164777;-1,543473;1,116219;-2,682574;3,877891
