Generation: 655 | maxFitness: 3,670536 | maxFitnessGen: 2,0151 | maxFitnessGenBuf: 2,159862
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 36 | Brain Type: TOP2 | Fitness: 2,159862 | BrainData : -2,330613;0,2498907;-1,947976;0,6956183;-3,471538;3,932224;-0,1520482;3,557481;1,840702;4,945315;1,598774;-4,831775;-4,522486;1,905703;-2,244437;-3,29852;-0,106983;-5,130147;4,143627;0,03571237;-3,841997;-3,046994;2,015241;-2,671207;-2,148138;4,319768
Index: 1 | Name: car 28 | Brain Type: TOP2 | Fitness: 2,078082 | BrainData : -2,338455;0,2498907;-1,947976;0,6531142;-3,483168;3,914098;-0,1435845;3,52456;1,840702;4,973273;1,598774;-4,831775;-4,522486;1,946915;-2,271929;-3,306626;-0,1787452;-5,157174;4,051606;0,009417053;-3,809489;-3,041882;2,032359;-2,671207;-2,105912;4,293745
Index: 2 | Name: car 45 | Brain Type: TOP2 | Fitness: 2,06662 | BrainData : -2,368547;0,219508;-1,994079;0,6481155;-3,489582;3,913332;-0,1520482;3,557481;1,840702;4,973273;1,598774;-4,796523;-4,522486;1,946915;-2,273914;-3,306626;-0,1511943;-5,141926;4,056421;0,0533925;-3,841997;-3,08431;2,029609;-2,671207;-2,11399;4,293745
Index: 3 | Name: car 31 | Brain Type: TOP2 | Fitness: 2,063746 | BrainData : -2,302045;0,2082639;-1,947976;0,637562;-3,489582;3,913537;-0,1520482;3,606118;1,801138;4,973273;1,550521;-4,870926;-4,522486;1,946915;-2,264746;-3,306626;-0,1511943;-5,141926;4,107141;0,0533925;-3,833753;-3,041882;2,044522;-2,672132;-2,11399;4,293745
Index: 4 | Name: car 29 | Brain Type: TOP2 | Fitness: 2,061667 | BrainData : -2,334893;0,2498907;-1,947976;0,6075838;-3,489582;3,886364;-0,1520482;3,557481;1,840702;4,973273;1,591053;-4,783123;-4,55951;1,964712;-2,264746;-3,306626;-0,1511943;-5,117471;4,097863;0,0533925;-3,803555;-3,054321;2,032359;-2,671207;-2,11399;4,293745
Index: 5 | Name: car 30 | Brain Type: TOP2 | Fitness: 2,061667 | BrainData : -2,334893;0,2939675;-1,947976;0,6674303;-3,492423;3,886364;-0,1520482;3,546413;1,889179;4,944659;1,598774;-4,820505;-4,522486;1,93914;-2,264746;-3,317693;-0,1835349;-5,183922;4,065969;0,09045994;-3,83947;-3,041882;2,032359;-2,649903;-2,11399;4,293745
Index: 6 | Name: car 37 | Brain Type: TOP2 | Fitness: 2,061667 | BrainData : -2,334893;0,2498907;-1,947976;0,6838526;-3,493172;3,886364;-0,1137148;3,515149;1,840702;4,973273;1,598774;-4,831775;-4,522486;1,946915;-2,264746;-3,259807;-0,1511943;-5,130825;4,097863;0,0533925;-3,873924;-2,999054;2,032359;-2,654511;-2,11399;4,293745
Index: 7 | Name: car 39 | Brain Type: TOP2 | Fitness: 2,061667 | BrainData : -2,334893;0,2498907;-1,947976;0,6481155;-3,46688;3,886364;-0,1520482;3,557481;1,806999;4,973273;1,618327;-4,831775;-4,537552;1,916762;-2,264746;-3,306626;-0,1511943;-5,141926;4,097863;0,02625821;-3,841997;-3,041882;2,032359;-2,671207;-2,11399;4,293745
Index: 8 | Name: car 42 | Brain Type: TOP2 | Fitness: 2,061667 | BrainData : -2,354723;0,2498907;-1,947976;0,6481155;-3,487915;3,871329;-0,1341663;3,590402;1,823573;4,973273;1,598774;-4,865606;-4,499705;1,946915;-2,264746;-3,325529;-0,1087883;-5,141926;4,120492;0,0533925;-3,882321;-3,041882;2,032359;-2,628031;-2,11399;4,293745
Index: 9 | Name: car 44 | Brain Type: TOP2 | Fitness: 2,061667 | BrainData : -2,330659;0,2550097;-1,914319;0,6481155;-3,489582;3,886364;-0,1520482;3,600657;1,846312;5,018522;1,608739;-4,847332;-4,522486;1,946915;-2,21477;-3,319338;-0,1511943;-5,141926;4,097863;0,05331756;-3,870309;-3,041882;2,032359;-2,671207;-2,11399;4,293745
Index: 10 | Name: car 48 | Brain Type: TOP2 | Fitness: 2,061667 | BrainData : -2,334893;0,2498907;-1,947976;0,6481155;-3,489582;3,855063;-0,1520482;3,557481;1,840702;5,019449;1,598774;-4,831775;-4,522486;1,946915;-2,28793;-3,282079;-0,1872174;-5,102735;4,097863;0,0533925;-3,853421;-3,041882;2,032359;-2,671207;-2,11399;4,293745
