Generation: 927 | maxFitness: 3,670536 | maxFitnessGen: 2,301856 | maxFitnessGenBuf: 3,0664
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 29 | Brain Type: TOP2 | Fitness: 3,0664 | BrainData : -2,280947;0,1911834;-2,176263;0,05263855;-3,215005;4,435904;-0,1317275;3,528207;2,153596;4,542645;0,997897;-4,860182;-4,626256;2,177125;-2,542998;-3,48225;-0,2186168;-4,628433;4,456701;-0,430848;-4,045533;-3,264361;2,269739;-2,174806;-1,844083;4,169236
Index: 1 | Name: car 44 | Brain Type: TOP2 | Fitness: 2,947423 | BrainData : -2,326461;0,1911834;-2,176263;0,02047097;-3,176628;4,42625;-0,1417984;3,543269;2,176515;4,542645;1,025891;-4,86913;-4,626256;2,266321;-2,589533;-3,526354;-0,2428676;-4,592147;4,454877;-0,4673592;-4,082359;-3,236135;2,24802;-2,1922;-1,844083;4,12853
Index: 2 | Name: car 28 | Brain Type: TOP2 | Fitness: 2,900776 | BrainData : -2,295761;0,1896079;-2,176263;0,05263855;-3,213942;4,45937;-0,1084852;3,51283;2,153596;4,542645;1,042815;-4,860182;-4,675376;2,223921;-2,546807;-3,48225;-0,2081962;-4,586442;4,391973;-0,4415808;-4,04159;-3,236135;2,245773;-2,17451;-1,84196;4,131003
Index: 3 | Name: car 5 | Brain Type: RandomParents | Fitness: 2,879625 | BrainData : -2,243139;0,2763709;-2,091719;0,06873465;-3,261602;4,421792;-0,04983049;3,49014;2,227678;4,554133;1,055788;-4,738015;-4,614614;2,232466;-2,501079;-3,434644;-0,1474526;-4,563886;4,418277;-0,4350542;-3,944898;-3,18918;2,258361;-2,091945;-1,818295;4,1189
Index: 4 | Name: car 25 | Brain Type: TOP2 | Fitness: 2,874001 | BrainData : -2,278831;0,1911834;-2,176263;0,03682548;-3,213942;4,435904;-0,1417984;3,5033;2,197928;4,542645;1,059571;-4,860182;-4,585645;2,223921;-2,546807;-3,48225;-0,2405571;-4,582391;4,435724;-0,445443;-4,083685;-3,200247;2,245773;-2,198963;-1,844083;4,150919
Index: 5 | Name: car 27 | Brain Type: TOP2 | Fitness: 2,866735 | BrainData : -2,295761;0,1432898;-2,176263;0,09141831;-3,213942;4,435904;-0,1417984;3,528207;2,155237;4,52118;1,025891;-4,860182;-4,583715;2,25631;-2,546807;-3,48225;-0,2081962;-4,582391;4,435724;-0,4415808;-4,082359;-3,236135;2,245773;-2,127492;-1,844083;4,146591
Index: 6 | Name: car 41 | Brain Type: TOP2 | Fitness: 2,866735 | BrainData : -2,295761;0,2174009;-2,176263;0,06501055;-3,213942;4,415948;-0,1868264;3,573158;2,153596;4,513462;1,025891;-4,860182;-4,611271;2,223921;-2,58707;-3,510204;-0,2458778;-4,5926;4,435724;-0,4415808;-4,082359;-3,277315;2,245773;-2,184187;-1,844083;4,146591
Index: 7 | Name: car 43 | Brain Type: TOP2 | Fitness: 2,866735 | BrainData : -2,285605;0,1911834;-2,176263;0,05263855;-3,213942;4,442278;-0,1417984;3,528207;2,153596;4,543487;0,9841993;-4,860182;-4,626256;2,250572;-2,546807;-3,48225;-0,1900163;-4,582391;4,435724;-0,4415808;-4,082359;-3,236135;2,245773;-2,159077;-1,844083;4,146591
Index: 8 | Name: car 48 | Brain Type: TOP2 | Fitness: 2,866735 | BrainData : -2,284672;0,1911834;-2,176263;0,004278846;-3,213942;4,441194;-0,1069519;3,568077;2,153596;4,559806;1,025891;-4,860182;-4,672143;2,260908;-2,546807;-3,48225;-0,2081962;-4,582391;4,38781;-0,4911328;-4,124887;-3,21508;2,245773;-2,17451;-1,844083;4,146591
Index: 9 | Name: car 34 | Brain Type: TOP2 | Fitness: 2,849313 | BrainData : -2,295761;0,1911834;-2,154561;0,05263855;-3,231892;4,474111;-0,09765886;3,566299;2,153596;4,542645;1,010721;-4,860182;-4,626256;2,223921;-2,542938;-3,435266;-0,2081962;-4,582391;4,466638;-0,4858862;-4,082359;-3,232948;2,245773;-2,187946;-1,837727;4,146591
Index: 10 | Name: car 32 | Brain Type: TOP2 | Fitness: 2,831533 | BrainData : -2,340395;0,1911834;-2,176263;0,05263855;-3,213942;4,441804;-0,1652319;3,564773;2,171219;4,542645;1,025891;-4,860182;-4,675901;2,203882;-2,546807;-3,48225;-0,2267537;-4,582391;4,435724;-0,4046431;-4,032892;-3,206979;2,245773;-2,197134;-1,844083;4,164597
