Generation: 887 | maxFitness: 3,670536 | maxFitnessGen: 2,185858 | maxFitnessGenBuf: 1,947798
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,947798 | BrainData : -2,248342;0,1194054;-2,030356;0,2207439;-3,39302;4,476016;-0,1753583;3,402809;2,298562;4,584068;1,170542;-4,748806;-4,586479;2,232933;-2,448211;-3,503448;-0,2275414;-4,561213;4,457927;-0,2223675;-3,872789;-3,08521;2,290823;-2,325935;-1,827552;4,163397
Index: 1 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,942327 | BrainData : -2,272568;0,09093484;-2,010001;0,269263;-3,393707;4,507442;-0,199021;3,487858;2,378892;4,544962;1,082732;-4,835948;-4,65241;2,313571;-2,451936;-3,578567;-0,180654;-4,58875;4,457852;-0,2274128;-3,984459;-3,08812;2,195745;-2,280267;-1,900648;4,180988
Index: 2 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,937496 | BrainData : -2,272568;0,1238534;-1,977019;0,2629976;-3,393707;4,507442;-0,1798702;3,456232;2,351858;4,578987;1,129425;-4,835948;-4,694671;2,313571;-2,413119;-3,578567;-0,1566814;-4,653154;4,492939;-0,1855908;-3,94085;-3,028583;2,195802;-2,324538;-1,915929;4,211013
Index: 3 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,93008 | BrainData : -2,272568;0,09093484;-2,010001;0,2783615;-3,393707;4,542635;-0,199021;3,497241;2,378892;4,550896;1,124442;-4,787276;-4,65241;2,353644;-2,424042;-3,621328;-0,1784566;-4,613207;4,429164;-0,1855908;-3,94085;-3,054069;2,222075;-2,300219;-1,889292;4,211013
Index: 4 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,926575 | BrainData : -2,231944;0,06158705;-2,030356;0,2353829;-3,36521;4,500086;-0,162486;3,514609;2,371399;4,613633;1,140397;-4,772503;-4,63119;2,305537;-2,390387;-3,527448;-0,2960873;-4,601551;4,457852;-0,2701623;-3,916898;-3,114355;2,257416;-2,284265;-1,863456;4,219887
Index: 5 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,924695 | BrainData : -2,272568;0,04993747;-2,010001;0,2344178;-3,393707;4,507442;-0,199021;3,487858;2,378892;4,512414;1,148392;-4,835948;-4,661495;2,287738;-2,442923;-3,578567;-0,1309486;-4,613207;4,44227;-0,1855908;-3,94085;-3,082478;2,222075;-2,291922;-1,887548;4,187287
Index: 6 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,923933 | BrainData : -2,294211;0,05740315;-1,936913;0,2459019;-3,444261;4,50726;-0,1380551;3,532035;2,397522;4,507898;1,137407;-4,758225;-4,602424;2,219071;-2,489232;-3,801296;-0,3082709;-4,773476;4,443547;-0,134012;-3,891212;-3,056403;2,260347;-2,28149;-1,804953;4,072058
Index: 7 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,923016 | BrainData : -2,296616;0,06255408;-1,966644;0,2783615;-3,393707;4,464195;-0,1950907;3,491525;2,378892;4,514764;1,124442;-4,845515;-4,699402;2,320624;-2,420836;-3,615714;-0,1784566;-4,613207;4,502218;-0,1855908;-3,945459;-3,054069;2,220151;-2,333536;-1,900648;4,211013
Index: 8 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,919938 | BrainData : -2,302911;0,09093484;-2,027054;0,2783615;-3,403625;4,480306;-0,199021;3,473969;2,342393;4,550896;1,124442;-4,835947;-4,651073;2,346423;-2,449015;-3,578567;-0,1784566;-4,613207;4,457852;-0,1855908;-3,94085;-3,062097;2,222075;-2,300219;-1,900648;4,211013
Index: 9 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,919938 | BrainData : -2,258445;0,09093484;-2,010001;0,2783615;-3,393707;4,493056;-0,1779362;3,439873;2,378892;4,56053;1,146656;-4,874715;-4,632956;2,293697;-2,420836;-3,578567;-0,1915492;-4,613982;4,495552;-0,2258579;-3,94085;-3,057245;2,222075;-2,280479;-1,900648;4,211013
Index: 10 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,919938 | BrainData : -2,272568;0,09093484;-2,010001;0,3275023;-3,412325;4,517512;-0,2179652;3,487858;2,369825;4,542537;1,169124;-4,843298;-4,65241;2,313571;-2,435809;-3,578567;-0,198554;-4,613207;4,457852;-0,1507734;-3,94085;-3,054069;2,222075;-2,300219;-1,900648;4,211013
