Generation: 958 | maxFitness: 3,670536 | maxFitnessGen: 2,441903 | maxFitnessGenBuf: 2,705136
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 29 | Brain Type: TOP2 | Fitness: 2,705136 | BrainData : -2,413395;0,1616507;-1,991914;-0,02238616;-3,352918;4,274734;-0,01185814;3,407806;2,126107;4,556851;0,9645141;-4,758925;-4,380086;2,169412;-2,324863;-3,640509;-0,3328645;-4,376323;4,491764;-0,5016958;-3,86752;-3,258415;2,254646;-2,285969;-1,860802;4,190764
Index: 12 | Name: car 40 | Brain Type: TOP2 | Fitness: 2,378482 | BrainData : -2,458216;0,183148;-2,002076;0,008315893;-3,344947;4,318991;0,0285192;3,407806;2,126107;4,56003;0,9587309;-4,772623;-4,360827;2,169412;-2,295969;-3,640509;-0,3058736;-4,376323;4,518341;-0,4768098;-3,861052;-3,236836;2,229663;-2,233422;-1,836435;4,153984
Index: 13 | Name: car 41 | Brain Type: TOP2 | Fitness: 2,36966 | BrainData : -2,413395;0,183148;-2,022292;0,02222941;-3,352918;4,283746;0,0285192;3,407806;2,126107;4,577683;0,8948297;-4,758925;-4,382606;2,186831;-2,319454;-3,640509;-0,3495897;-4,407989;4,495891;-0,4768098;-3,876043;-3,258415;2,249125;-2,281518;-1,826048;4,169144
Index: 14 | Name: car 45 | Brain Type: TOP2 | Fitness: 2,363693 | BrainData : -2,413395;0,203605;-2,022292;0,02222941;-3,352918;4,318991;0,04159;3,407806;2,126107;4,617848;0,8800687;-4,758925;-4,360827;2,169412;-2,347072;-3,671985;-0,3058736;-4,376323;4,485972;-0,4560121;-3,876043;-3,215915;2,225254;-2,314025;-1,847886;4,176115
Index: 15 | Name: car 37 | Brain Type: TOP2 | Fitness: 2,343232 | BrainData : -2,427658;0,2291532;-2,013026;0,02222941;-3,352918;4,318991;-0,01184814;3,407806;2,078214;4,601339;0,9630149;-4,738457;-4,360827;2,169412;-2,319454;-3,640509;-0,288531;-4,376323;4,485972;-0,4768098;-3,876043;-3,258415;2,254646;-2,281518;-1,852671;4,200508
Index: 16 | Name: car 28 | Brain Type: TOP2 | Fitness: 2,308551 | BrainData : -2,402564;0,183148;-2,022292;0,02222941;-3,352918;4,292677;-0,01439206;3,407806;2,126107;4,55974;0,920056;-4,72419;-4,31204;2,215282;-2,319454;-3,685644;-0,3064969;-4,374643;4,495747;-0,4768098;-3,876043;-3,278474;2,254646;-2,25432;-1,808522;4,153984
Index: 17 | Name: car 35 | Brain Type: TOP2 | Fitness: 2,301066 | BrainData : -2,436018;0,183148;-1,993433;-0,01733946;-3,352918;4,318991;-0,003786901;3,370691;2,126107;4,59193;0,9578615;-4,759198;-4,360827;2,170851;-2,337518;-3,640509;-0,3058736;-4,392557;4,520108;-0,4336675;-3,884089;-3,251489;2,254646;-2,257907;-1,807469;4,153984
Index: 18 | Name: car 43 | Brain Type: TOP2 | Fitness: 2,209917 | BrainData : -2,413395;0,1648572;-2,003508;0,02222941;-3,314978;4,351012;0,0285192;3,407806;2,174922;4,577683;0,8974818;-4,710416;-4,352453;2,169412;-2,319454;-3,640509;-0,3058736;-4,419175;4,502818;-0,4768098;-3,876043;-3,258415;2,254646;-2,239993;-1,800979;4,145654
Index: 19 | Name: car 46 | Brain Type: TOP2 | Fitness: 2,208449 | BrainData : -2,441692;0,183148;-2,022292;0,02222941;-3,352918;4,309882;0,07255574;3,407806;2,094807;4,577683;0,9119438;-4,758925;-4,374312;2,169412;-2,358448;-3,652156;-0,3347127;-4,376323;4,485972;-0,4768098;-3,876043;-3,307724;2,254646;-2,281518;-1,801892;4,153984
Index: 20 | Name: car 44 | Brain Type: TOP2 | Fitness: 2,206576 | BrainData : -2,450958;0,183148;-2,022292;0,02222941;-3,352918;4,318991;0,04585534;3,407806;2,126107;4,60207;0,9436923;-4,743694;-4,360827;2,169412;-2,319454;-3,66;-0,2965021;-4,357986;4,485972;-0,477188;-3,85732;-3,233336;2,254646;-2,330615;-1,80388;4,153984
Index: 21 | Name: car 38 | Brain Type: TOP2 | Fitness: 2,204888 | BrainData : -2,413395;0,1857379;-1,988116;0,02222941;-3,395303;4,319932;0,04197958;3,400802;2,113974;4,577683;0,953428;-4,800101;-4,380071;2,18034;-2,275985;-3,645358;-0,3058736;-4,376323;4,530338;-0,4768098;-3,876043;-3,244957;2,254646;-2,260409;-1,800501;4,153984
Index: 22 | Name: car 39 | Brain Type: TOP2 | Fitness: 2,197811 | BrainData : -2,413395;0,2206395;-2,037524;0,02222941;-3,352918;4,318991;0,0285192;3,407806;2,126107;4,620641;0,8935114;-4,769671;-4,360827;2,217483;-2,319454;-3,640509;-0,3274915;-4,371265;4,485972;-0,4844341;-3,909942;-3,289411;2,255036;-2,320312;-1,847886;4,114147
Index: 23 | Name: car 3 | Brain Type: RandomParents | Fitness: 2,196253 | BrainData : -2,405075;0,1828562;-2,071651;-0,001646955;-3,355756;4,250524;0,05313624;3,458005;2,156353;4,568424;0,8960063;-4,686575;-4,377448;2,146949;-2,369146;-3,625093;-0,3058736;-4,443073;4,524184;-0,3781051;-3,971083;-3,216278;2,266878;-2,261966;-1,871215;4,188775
Index: 24 | Name: car 11 | Brain Type: RandomParents | Fitness: 2,061194 | BrainData : -2,464799;0,1961886;-2,032553;0,02222941;-3,322551;4,300243;0,04090169;3,499127;2,185813;4,494167;0,9604131;-4,698618;-4,362989;2,118288;-2,382633;-3,55974;-0,2652766;-4,487943;4,51471;-0,4421492;-3,923839;-3,245302;2,247524;-2,217975;-1,896044;4,191111
Index: 25 | Name: car 36 | Brain Type: TOP2 | Fitness: 2,058928 | BrainData : -2,45249;0,1874345;-2,007862;0,03980386;-3,306937;4,318991;0,04358841;3,443703;2,128117;4,577683;0,9501471;-4,710626;-4,365785;2,169412;-2,319454;-3,595743;-0,3058736;-4,376323;4,45771;-0,4768098;-3,876043;-3,224848;2,254646;-2,268086;-1,882423;4,153984
Index: 26 | Name: car 10 | Brain Type: RandomParents | Fitness: 2,050845 | BrainData : -2,366931;0,2480737;-2,032553;0,02222941;-3,370409;4,289331;0,02027782;3,478464;2,203081;4,600231;0,8835233;-4,749594;-4,393772;2,145947;-2,360574;-3,658092;-0,2858037;-4,487555;4,504192;-0,4052177;-3,923839;-3,206638;2,247524;-2,261966;-1,897574;4,188775
Index: 27 | Name: car 26 | Brain Type: TOP2 | Fitness: 2,050662 | BrainData : -2,41847;0,1465149;-2,022292;0,02468224;-3,352918;4,318991;0,0285192;3,383326;2,126107;4,600266;0,9227366;-4,758925;-4,360827;2,128591;-2,319454;-3,640509;-0,3058736;-4,376323;4,458945;-0,4758915;-3,908266;-3,271913;2,299122;-2,322145;-1,847886;4,172379
Index: 28 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,999048 | BrainData : -2,413395;0,183148;-1,978979;0,02222941;-3,305956;4,318991;0,01369789;3,378675;2,126107;4,581362;0,9227366;-4,742846;-4,364712;2,169412;-2,319454;-3,62963;-0,3058736;-4,394559;4,441307;-0,4921884;-3,876043;-3,258415;2,269719;-2,301112;-1,847886;4,108195
Index: 29 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,946357 | BrainData : -2,44879;0,1062599;-2,126305;0,02222941;-3,323013;4,366402;-0,006276719;3,38252;2,153407;4,55035;0,9227366;-4,745386;-4,383969;2,155164;-2,360591;-3,624523;-0,3058736;-4,399958;4,558243;-0,4587492;-3,874203;-3,228755;2,282604;-2,311597;-1,879107;4,194269
Index: 30 | Name: car 12 | Brain Type: RandomParents | Fitness: 1,94117 | BrainData : -2,420917;0,1062599;-2,087826;0,06092148;-3,323013;4,328395;-0,02267016;3,423246;2,196517;4,577683;0,9227366;-4,745386;-4,383969;2,163312;-2,360591;-3,581934;-0,3058736;-4,44;4,530205;-0,4692419;-3,858955;-3,207992;2,261654;-2,272115;-1,879107;4,153633
Index: 31 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,342921 | BrainData : -2,367066;0,183148;-2,022292;0,02222941;-3,352918;4,318991;0,0285192;3,435451;2,16455;4,577683;0,9227366;-4,758925;-4,311379;2,17555;-2,319454;-3,675645;-0,2703959;-4,380985;4,439212;-0,4768098;-3,887903;-3,258415;2,294931;-2,281518;-1,887324;4,171082
Index: 32 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,223571 | BrainData : -2,355647;0,1523383;-2,032553;0,01789835;-3,322551;4,273307;0,0364183;3,495043;2,214789;4,537745;0,9052152;-4,746173;-4,379592;2,146949;-2,385881;-3,661534;-0,2875655;-4,457717;4,524184;-0,4257681;-3,86747;-3,258415;2,267668;-2,338143;-1,943333;4,188775
Index: 33 | Name: car 15 | Brain Type: TotallyRandom | Fitness: 0,6968787 | BrainData : 0,4601793;3,98431;3,972157;-1,413138;-2,72651;4,967736;4,526791;-1,911824;3,954597;-4,533667;-3,411618;-1,431169;1,345558;0,7670717;-1,143866;-1,707283;0,3490763;-3,874434;3,511868;0,7269721;1,716455;2,672745;-2,626552;1,520692;0,2083092;1,552173
Index: 34 | Name: car 7 | Brain Type: RandomParents | Fitness: 0,6952265 | BrainData : 4,960664;3,409505;-4,586644;0,2614622;-1,122269;2,223527;-3,58029;-1,352357;-4,18981;4,493039;-4,795023;1,946555;1,216052;-3,492653;4,71168;4,527496;-4,554678;1,502568;-0,2273335;1,481076;-2,161628;3,406629;-1,42766;-2,006774;-1,240685;3,296802
Index: 35 | Name: car 5 | Brain Type: RandomParents | Fitness: 0,6924218 | BrainData : 4,93494;3,408867;-4,57823;0,2451381;-1,122627;2,223527;-3,55946;-1,310654;-4,180017;4,519227;-4,805142;1,962051;1,250508;-3,509521;4,71168;4,571318;-4,554678;1,539365;-0,2077437;1,466925;-2,110165;3,393076;-1,41557;-1,981209;-1,252439;3,29336
Index: 36 | Name: car 16 | Brain Type: TotallyRandom | Fitness: 0,6856793 | BrainData : 1,051919;3,166349;-3,321038;4,114134;0,6925149;4,613048;-2,140178;0,2076502;-4,439521;2,219095;1,819751;-1,308784;1,140531;2,371922;3,803287;-1,560512;-2,11346;1,055436;-3,637171;-3,908234;3,256414;-3,517734;4,889165;1,465089;0,7475371;-4,164972
Index: 37 | Name: car 17 | Brain Type: TotallyRandom | Fitness: 0,6362608 | BrainData : 4,422344;1,209467;4,482422;4,835865;3,739348;3,897234;-2,615097;-3,08148;-1,666155;-0,7361941;0,2548833;2,507744;-0,06279421;1,248588;4,876511;4,321079;1,470999;-2,355655;0,2833624;2,27137;3,061028;2,600031;-0,5477352;1,10733;0,8096905;0,3935318
Index: 38 | Name: car 24 | Brain Type: TotallyRandom | Fitness: 0,6357028 | BrainData : -1,82914;-3,924428;0,2111359;-3,543036;0,1245828;1,184094;-1,383767;-0,3058367;3,510146;4,376435;-4,264193;2,250695;4,104501;-3,360225;-0,3433018;-3,644053;3,708187;-4,217792;-0,305037;-3,453603;-3,864354;0,3958793;0,7277088;-4,576715;1,667248;4,089241
Index: 39 | Name: car 50 | Brain Type: RandomParents | Fitness: 0,5872513 | BrainData : -1,89127;-0,1932163;-1,200612;-3,692732;2,6466;0,5202384;-3,742949;2,504615;1,896258;2,641683;0,2548046;-4,521175;-2,255898;4,623269;3,684108;1,537607;-4,943033;-4,095468;-4,381372;-4,329317;0,9955053;4,96779;2,316471;-0,4258471;4,093437;-4,551243
Index: 40 | Name: car 23 | Brain Type: TotallyRandom | Fitness: 0,5486867 | BrainData : 3,597519;3,199574;0,2845449;3,554939;-3,886427;2,772545;2,620692;3,787515;3,89505;0,9918718;0,5004735;2,499003;3,5396;4,1995;-2,280123;4,642131;1,4933;-0,1479368;1,874107;-3,937749;1,834578;-0,1525931;-0,09693575;0,6877737;-2,727289;4,778284
Index: 41 | Name: car 22 | Brain Type: TotallyRandom | Fitness: 0,5238867 | BrainData : 1,874323;0,005344868;2,834609;2,566668;3,490904;1,13733;4,946554;-1,246874;-4,023229;-0,5640955;-3,897328;3,393934;-1,469056;-3,501452;-1,348355;-4,972155;3,867701;-3,336974;-1,88082;2,391601;-3,750458;-1,17512;0,08742285;1,388039;-3,832873;3,12649
Index: 42 | Name: car 2 | Brain Type: RandomParents | Fitness: 0,5062574 | BrainData : -0,7440333;-1,981238;-0,01605463;-3,407171;-3,914064;0,1545201;0,4482727;2,248062;1,00248;0,0412471;2,651536;-1,084996;-3,115682;-0,1735427;1,580667;-3,277531;-3,64344;4,887458;3,600104;1,074642;2,272296;-1,611722;2,433805;-1,559641;-1,693456;4,936834
Index: 43 | Name: car 8 | Brain Type: RandomParents | Fitness: 0,4268968 | BrainData : 2,747098;-3,545691;-2,214245;-0,1602607;-1,605102;-2,752901;-2,460613;4,874574;-2,943271;0,9686131;-1,697745;1,189019;-1,393615;4,792167;-3,738786;-0,9337619;-5,009282;4,424764;-2,6681;1,256242;0,74227;1,945833;-4,508428;-3,986706;-2,676563;-2,875549
Index: 44 | Name: car 4 | Brain Type: RandomParents | Fitness: 0,4268948 | BrainData : 2,792768;-3,571401;-2,226469;-0,1602607;-1,605102;-2,769032;-2,465627;4,824613;-2,895686;0,9523519;-1,697745;1,207755;-1,3971;4,796134;-3,738786;-0,9751062;-4,999124;4,473638;-2,65796;1,222849;0,7503848;1,977949;-4,52137;-3,986706;-2,716225;-2,829112
Index: 45 | Name: car 13 | Brain Type: RandomParents | Fitness: 0,4266576 | BrainData : 2,792768;-3,574229;-2,226469;-0,1733743;-1,64927;-2,694566;-2,451976;4,856076;-2,890291;0,9408777;-1,697745;1,176539;-1,393615;4,790047;-3,706361;-0,9572712;-4,992569;4,473638;-2,703036;1,258267;0,7503848;1,978853;-4,525901;-3,986706;-2,709082;-2,786802
Index: 46 | Name: car 0 | Brain Type: RandomParents | Fitness: 0,4249884 | BrainData : 1,091102;0,4218764;-4,348051;-3,615525;2,985409;4,567277;-3,505808;0,07129478;1,686714;2,213225;2,284255;3,038156;0,2365513;3,474422;-3,267079;2,941056;2,050649;-0,7373934;-0,0261693;-3,646915;0,125596;0,4689651;4,541384;-1,496701;-1,819375;-1,760965
Index: 47 | Name: car 21 | Brain Type: TotallyRandom | Fitness: 0,4200689 | BrainData : -0,2623849;0,9292288;-2,037606;-0,9295778;-4,096375;0,8793955;-3,667698;2,689041;0,1950903;-1,50688;-3,979911;-2,58573;4,083327;-4,256434;3,512218;-0,08019876;3,201128;3,709097;-3,619499;-2,961111;0,2500744;1,268502;-4,156096;2,734611;-2,985771;-1,383033
Index: 48 | Name: car 18 | Brain Type: TotallyRandom | Fitness: 0,4146691 | BrainData : 3,52769
