Generation: 437 | maxFitness: 3,670536 | maxFitnessGen: 1,847217 | maxFitnessGenBuf: 1,943688
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,943688 | BrainData : 0,8657396;1,119554;3,928115;0,5604331;3,311328;-0,7386204;3,963471;0,7155616;0,05274949;-0,8119787;-3,574239;-4,095902;3,093337;-2,841113;3,74341;-3,043171;5,01439;1,333068;-1,251332;-4,466076;-1,137267;0,2411635;-1,614199;1,104062;-2,921721;3,921435
Index: 13 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,789026 | BrainData : 0,7876826;1,106169;3,928115;0,5604331;3,322287;-0,7386204;4,01067;0,7155616;0,05274949;-0,8236454;-3,613322;-4,095902;3,113611;-2,890483;3,74341;-3,031842;4,997393;1,333068;-1,251332;-4,535523;-1,18118;0,212456;-1,585927;1,104062;-2,945594;3,901986
Index: 14 | Name: car 12 | Brain Type: RandomParents | Fitness: 1,780991 | BrainData : 0,8392736;1,19497;3,985915;0,4677954;3,361619;-0,776593;3,979875;0,7438359;0,05404692;-0,9136598;-3,613322;-4,082589;3,051132;-2,839809;3,654211;-3,042465;4,923987;1,333068;-1,24002;-4,563887;-1,143792;0,1838291;-1,665213;1,107176;-2,989026;3,888737
Index: 15 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,779721 | BrainData : 0,7745649;1,146679;3,928115;0,5928252;3,322287;-0,7165241;4,01067;0,6751689;0,05274949;-0,8119787;-3,613322;-4,130621;3,062739;-2,841113;3,74341;-3,035349;5,001842;1,333068;-1,251332;-4,556409;-1,152717;0,2242105;-1,647025;1,104062;-2,973281;3,901986
Index: 16 | Name: car 11 | Brain Type: RandomParents | Fitness: 1,748499 | BrainData : 0,873638;1,146679;3,946432;0,5958901;3,348295;-0,7033651;4,009851;0,6925495;0,05349662;-0,8420073;-3,674718;-4,050148;3,062625;-2,819711;3,691431;-3,108556;4,947163;1,333068;-1,256276;-4,479684;-1,244026;0,1734905;-1,620087;1,107665;-3,019161;3,908188
Index: 17 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,730005 | BrainData : 0,832108;1,145101;3,928115;0,5604331;3,320456;-0,7386204;4,011899;0,7155616;0,006758794;-0,8541675;-3,600292;-4,141963;3,073477;-2,841113;3,721063;-3,041841;5,046762;1,305093;-1,291317;-4,464116;-1,137267;0,2242105;-1,614199;1,104062;-2,945594;3,927882
Index: 18 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,718656 | BrainData : 0,8410749;1,146679;3,928115;0,5604331;3,325913;-0,7018548;4,01067;0,7291544;0,07492173;-0,8119787;-3,613322;-4,091169;3,13126;-2,841113;3,74341;-2,997501;5,001842;1,318475;-1,251332;-4,51019;-1,137267;0,204019;-1,614199;1,104062;-2,945594;3,901986
Index: 19 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,695044 | BrainData : 0,8191531;1,143941;3,928115;0,603388;3,322287;-0,7386204;4,01067;0,7155616;0,05274949;-0,8441562;-3,613322;-4,095902;3,065589;-2,881235;3,74341;-3,041841;5,001842;1,33457;-1,251332;-4,516123;-1,137267;0,1957452;-1,566157;1,104062;-2,938466;3,934287
Index: 20 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,645773 | BrainData : 0,7983019;1,147539;3,920696;0,5604331;3,272955;-0,7795531;4,01067;0,7155616;0,01227882;-0,8119787;-3,606506;-4,095902;3,093337;-2,841113;3,699312;-3,041841;5,023223;1,365278;-1,251332;-4,51019;-1,094577;0,2242105;-1,570296;1,104062;-2,953196;3,8602
Index: 21 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,635218 | BrainData : 0,8191531;1,156567;3,906456;0,5604331;3,322287;-0,7120061;3,97654;0,6933815;0,05274949;-0,8119787;-3,645359;-4,14395;3,050602;-2,841113;3,770576;-2,99194;5,001842;1,373824;-1,259698;-4,51019;-1,137267;0,2242105;-1,614199;1,124446;-2,945594;3,901986
Index: 22 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,569988 | BrainData : 0,8277332;1,178751;3,928115;0,5604331;3,322287;-0,7340599;4,01067;0,7155616;0,08652773;-0,8119787;-3,613322;-4,095902;3,045007;-2,841113;3,773389;-3,013643;4,98164;1,333068;-1,251332;-4,51019;-1,143834;0,2279761;-1,614199;1,121403;-2,945594;3,901986
Index: 23 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,458341 | BrainData : 0,8308806;1,157068;3,935637;0,5604331;3,322287;-0,7386204;4,01067;0,765121;0,09111342;-0,8119787;-3,613322;-4,126507;3,111623;-2,841113;3,74341;-3,049742;5,02737;1,347521;-1,26351;-4,51019;-1,159413;0,2381701;-1,638423;1,104062;-2,941439;3,857726
Index: 24 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,455899 | BrainData : 0,8196118;1,129573;3,928115;0,5604331;3,322287;-0,714179;3,975038;0,7155616;0,05274949;-0,8286127;-3,588271;-4,095902;3,076031;-2,841113;3,762665;-3,045638;5,001842;1,333068;-1,251332;-4,477427;-1,137267;0,2372835;-1,609925;1,104062;-2,97857;3,901986
Index: 25 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,300671 | BrainData : 0,791128;1,146679;3,928115;0,5810366;3,322287;-0,7791693;4,014152;0,719752;0,05274949;-0,8267177;-3,613322;-4,143074;3,099114;-2,872177;3,74341;-3,073639;5,001842;1,333068;-1,202111;-4,51019;-1,12239;0,2385501;-1,574283;1,104062;-2,993574;3,901986
Index: 26 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,287164 | BrainData : 0,8668714;1,167853;3,981741;0,6082194;3,325327;-0,7386204;4,044585;0,6874439;0,01797317;-0,8592633;-3,671594;-4,095902;3,07374;-2,809903;3,74341;-3,041841;4,952722;1,393507;-1,238539;-4,49801;-1,140748;0,2243944;-1,663154;1,091121;-3,030792;3,881842
Index: 27 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,277623 | BrainData : 0,8580347;1,193735;3,968056;0,5238882;3,287083;-0,7006001;4,01067;0,7155616;0,01735144;-0,8512695;-3,613322;-4,127429;3,093493;-2,847698;3,733193;-3,090098;5,039998;1,333068;-1,250118;-4,51019;-1,104418;0,1960296;-1,614199;1,125121;-3,021138;3,881842
Index: 28 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,267122 | BrainData : 0,809435;1,146679;3,957286;0,5340804;3,339289;-0,7386204;3,984262;0,680905;0,01735144;-0,9047868;-3,613322;-4,052986;3,10449;-2,84083;3,745471;-3,065349;4,970115;1,374577;-1,275277;-4,490236;-1,137267;0,1838291;-1,648204;1,141297;-2,984744;3,841807
Index: 29 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,25129 | BrainData : 0,867152;1,105262;3,96247;0,5546302;3,325327;-0,6921238;4,056749;0,6815662;0,04069656;-0,8894267;-3,651305;-4,072671;3,066106;-2,811718;3,754493;-3,018119;4,993927;1,318838;-1,232188;-4,558417;-1,137267;0,138525;-1,587802;1,123639;-2,984744;3,884489
Index: 30 | Name: car 9 | Brain Type: RandomParents | Fitness: 1,236357 | BrainData : 0,8639058;1,146679;3,96247;0,5546302;3,308818;-0,7120386;4,057966;0,7155616;0,07851051;-0,8706043;-3,613322;-4,095902;3,096382;-2,85868;3,74341;-3,007584;4,976237;1,327029;-1,251332;-4,532762;-1,155725;0,1799467;-1,542078;1,073914;-2,985248;3,881842
Index: 31 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,20503 | BrainData : 0,853268;1,146679;3,928115;0,5273059;3,322287;-0,7386204;4,01067;0,729202;0,02367196;-0,8119787;-3,580027;-4,095902;3,104522;-2,855811;3,74341;-3,041841;5,001842;1,333068;-1,279394;-4,51019;-1,165401;0,1912275;-1,620826;1,104062;-2,909083;3,922746
Index: 32 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,076129 | BrainData : 0,8103482;1,146898;3,913401;0,5764456;3,349942;-0,7122265;4,097318;0,7220479;0,01735144;-0,870263;-3,613322;-4,145263;3,153954;-2,835782;3,74341;-3,041841;4,956424;1,333068;-1,186653;-4,567075;-1,137267;0,1899495;-1,614199;1,15196;-3,005769;3,891937
Index: 33 | Name: car 37 | Brain Type: TOP2 | Fitness: 1,056404 | BrainData : 0,8191531;1,136499;3,928115;0,5634329;3,322287;-0,7386204;4,01067;0,6973151;0,05274949;-0,8119787;-3,613322;-4,07825;3,093337;-2,799859;3,74341;-3,041841;4,953587;1,333068;-1,27018;-4,510011;-1,137267;0,2606769;-1,598161;1,121835;-2,945594;3,921429
Index: 34 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,009943 | BrainData : 0,8833839;1,146679;3,96247;0,5803103;3,341784;-0,7386204;4,01067;0,7239946;-0,02394788;-0,8512695;-3,619724;-4,095902;3,105392;-2,835947;3,740798;-3,041841;4,937361;1,369746;-1,319952;-4,492768;-1,137267;0,228752;-1,614199;1,113611;-2,958685;3,809223
Index: 35 | Name: car 48 | Brain Type: TOP2 | Fitness: 0,9812084 | BrainData : 0,8191531;1,146679;3,928115;0,5905309;3,322287;-0,7386204;4,01067;0,7056;0,05274949;-0,8573313;-3,59876;-4,095902;3,093337;-2,851504;3,748071;-3,041841;5,030718;1,333068;-1,234136;-4,483473;-1,142083;0,2242105;-1,614199;1,151429;-2,945594;3,87483
Index: 36 | Name: car 19 | Brain Type: TotallyRandom | Fitness: 0,9310564 | BrainData : -2,887627;-2,007821;3,21606;-1,937787;1,244244;0,7666535;2,213218;-2,377759;-2,162698;4,536178;-3,375197;1,72325;-2,088148;-4,849977;-0,0423665;-4,408278;3,666994;4,053329;-4,891843;1,234896;-0,355577;0,06501722;-2,651057;-1,431126;-4,700672;0,09801579
Index: 37 | Name: car 2 | Brain Type: RandomParents | Fitness: 0,870353 | BrainData : 0,8983468;1,098033;3,96247;0,6452044;3,328529;-0,7280028;4,01067;0,7911038;0,01735144;-0,8512695;-3,578281;-4,095902;3,10449;-2,86685;3,74341;-3,082298;4,956424;1,333068;-1,251332;-4,470722;-1,172935;0,1304137;-1,581274;1,069699;-2,951291;3,844227
Index: 38 | Name: car 0 | Brain Type: RandomParents | Fitness: 0,637243 | BrainData : -1,911027;2,336169;3,633352;1,193094;-2,290265;0,7931514;0,7953019;-2,826052;-2,741369;0,02115297;4,616062;3,987797;-4,871625;-1,050169;-2,336603;-2,354214;-1,094144;-0,2993388;-4,433889;0,938993;0,9003348;-2,741911;-0,6242723;1,291045;0,7739239;-2,242131
Index: 39 | Name: car 13 | Brain Type: RandomParents | Fitness: 0,5179195 | BrainData : 1,457503;0,2230579;-4,328131;1,59181;-1,399459;-3,603783;-1,644209;3,060527;-2,266026;3,846796;0,7415576;-4,832335;0,6712775;2,814152;-4,651813;-0,6899304;-4,930144;-3,125168;1,940081;4,565538;0,314631;3,947413;4,454452;-1,415712;2,448245;2,215227
Index: 40 | Name: car 15 | Brain Type: TotallyRandom | Fitness: 0,5173591 | BrainData : 3,201779;-4,955967;4,476615;0,3480415;0,8225875;0,4125147;-1,875639;-2,606536;4,044836;-1,390522;3,533756;-2,048339;1,762316;-3,069138;4,215703;3,43243;3,595194;-0,01953411;-3,766123;-2,483882;-4,684774;0,7270627;1,533425;-4,388216;3,807405;2,761524
Index: 41 | Name: car 16 | Brain Type: TotallyRandom | Fitness: 0,5170131 | BrainData : -2,281863;-2,408123;-1,07804;-2,399423;2,983572;3,290004;4,31284;3,592796;1,995716;-2,235849;1,556052;-3,389245;2,134556;4,596702;-0,8374543;-4,937106;-1,560804;4,09729;2,360679;1,228244;2,029918;-0,05215693;-2,929706;2,715641;2,401197;-1,075826
Index: 42 | Name: car 21 | Brain Type: TotallyRandom | Fitness: 0,5035052 | BrainData : -2,510023;-4,32313;4,50527;1,832269;2,153378;-1,769813;0,7591324;-0,7480521;-2,645029;2,146336;-2,033949;-1,968711;-3,960558;4,65486;3,817496;-1,81465;-0,4838114;-1,25979;-0,2573066;-3,637572;0,2876778;0,01756382;-1,865423;-4,672457;-1,570374;-0,6068702
Index: 43 | Name: car 23 | Brain Type: TotallyRandom | Fitness: 0,4512672 | BrainData : 1,509;-2,265666;-2,015309;3,124804;4,600278;-3,367759;-1,383593;0,1035671;4,840785;-4,053675;1,613746;-4,74143;-0,08218718;0,3200035;0,00640583;-1,781485;-4,177034;-4,920286;2,698298;0,5076976;-3,948803;1,45861;0,02186966;3,898666;-0,7767506;1,682218
Index: 44 | Name: car 24 | Brain Type: TotallyRandom | Fitness: 0,4359879 | BrainData : -0,1253219;4,963903;-0,6273956;4,783884;-0,1117878;-1,469941;4,652273;4,307577;-1,679625;-4,370111;-2,321301;2,250758;2,53175;4,6577;-1,769352;4,912232;-0,8419781;-2,032111;2,987838;-2,537358;-2,942195;-3,744098;-2,339756;-3,55479;-1,785399;-3,659172
Index: 45 | Name: car 22 | Brain Type: TotallyRandom | Fitness: 0,4354259 | BrainData : 4,933774;1,665302;1,647785;-4,960135;2,273662;2,16372;4,704023;-0,5790381;4,115205;4,594197;1,703745;-0,0006313324;4,588218;0,1904635;-0,4115753;-2,288428;-4,656172;-2,702497;2,306882;-4,101288;3,782649;1,988914;4,730846;-2,852886;-0,2487354;-1,093314
Index: 46 | Name: car 17 | Brain Type: TotallyRandom | Fitness: 0,4266546 | BrainData : -2,015136;-1,436321;1,223053;-1,854663;-4,326611;3,807369;0,8402019;-3,188939;-1,487124;-1,320848;0,5276113;1,74707;4,922637;2,069813;-2,196159;-3,913827;1,275779;3,677396;2,609067;1,74685;-0,217752;1,514108;-3,40169;-2,11288;-1,423091;-2,171797
Index: 47 | Name: car 18 | Brain Type: TotallyRandom | Fitness: 0,4242632 | BrainData : 3,096702;-1,551288;0,460258;1,026487;2,02033;-2,86113;-1,822779;-0,2408795;-1,07007;-0,4282956;-1,417937;-2,651897;-0,2034135;1,007696;-2,079478;4,47489;1,520495;3,282596;-1,983262;-1,168954;4,240699;-2,925689;-2,447822;-1,00931;-0,1461;-2,347061
Index: 48 | Name: car 7 | Brain Type: RandomParents | Fitness: 0,3993506 | BrainData : 0,4085055;-4,682123;1,969088;1,995758;0,5485159;1,97839;2,082411;-0,9976392;-0,6125857;0,8076673;-1,930756;-4,757197;-1,823571;-3,337827
