Generation: 507 | maxFitness: 3,670536 | maxFitnessGen: 1,827007 | maxFitnessGenBuf: 1,946671
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,946671 | BrainData : 0,6041605;1,380433;4,103953;0,5339295;3,435578;-1,177709;4,167782;0,8451987;0,003840987;-0,8150485;-3,477696;-4,340806;2,926216;-2,418196;3,988089;-2,88978;4,872111;0,9801364;-1,211895;-4,473352;-1,438822;0,2433427;-1,400376;1,078557;-2,852823;3,766477
Index: 11 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,837229 | BrainData : 0,6033516;1,424972;4,103953;0,5527955;3,470349;-1,175848;4,167782;0,8375084;0,03086225;-0,785944;-3,471752;-4,340806;2,925645;-2,418196;3,988089;-2,911827;4,832638;0,9801364;-1,211895;-4,473352;-1,438822;0,2281106;-1,405031;1,078557;-2,87216;3,785851
Index: 12 | Name: car 31 | Brain Type: TOP2 | Fitness: 1,801057 | BrainData : 0,6105051;1,34233;4,103953;0,5527955;3,433814;-1,175848;4,143747;0,8792019;0,04787588;-0,7859509;-3,476287;-4,340806;2,895129;-2,418196;4,034907;-2,911827;4,832638;0,9801364;-1,206816;-4,475749;-1,438822;0,1919354;-1,389883;1,11265;-2,865882;3,702515
Index: 13 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,731923 | BrainData : 0,6433634;1,333967;4,103953;0,5157285;3,436798;-1,113803;4,206814;0,8858629;0,04639846;-0,7812375;-3,515366;-4,27805;2,936434;-2,398973;3,951474;-2,888657;4,881763;0,9834839;-1,181083;-4,539427;-1,438822;0,2058774;-1,371375;1,06191;-2,904317;3,749142
Index: 14 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,714997 | BrainData : 0,6312153;1,380433;4,070307;0,5142894;3,427131;-1,197007;4,121166;0,9143289;0,003840987;-0,786349;-3,477696;-4,340806;2,958647;-2,418196;3,950449;-2,908178;4,832638;0,9801364;-1,211895;-4,473352;-1,465313;0,2022072;-1,368896;1,078557;-2,86879;3,74824
Index: 15 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,707241 | BrainData : 0,6930519;1,333967;4,068819;0,5890733;3,413741;-1,167932;4,210218;0,8928403;0,006063286;-0,7693955;-3,454106;-4,33466;2,926081;-2,446763;3,956702;-2,944671;4,877423;0,936704;-1,202048;-4,518916;-1,429187;0,1849212;-1,399816;1,079997;-2,874176;3,714826
Index: 16 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,705463 | BrainData : 0,6041605;1,37442;4,106332;0,5527955;3,448768;-1,175848;4,167782;0,8792019;0,003840987;-0,8507493;-3,477696;-4,340806;2,908531;-2,407658;3,979526;-2,911827;4,832638;0,9801364;-1,23415;-4,473352;-1,438822;0,2161894;-1,415922;1,051031;-2,887062;3,74824
Index: 17 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,69902 | BrainData : 0,6041605;1,380433;4,066792;0,5315961;3,450837;-1,157264;4,14444;0,8792019;0,003840987;-0,8150485;-3,477696;-4,3438;2,945141;-2,418196;4,011721;-2,911827;4,849793;0,9801364;-1,211895;-4,473352;-1,438822;0,2624232;-1,389883;1,051988;-2,887062;3,74824
Index: 18 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,682744 | BrainData : 0,6101969;1,380433;4,103953;0,600536;3,433814;-1,217381;4,167782;0,9075409;0,003840987;-0,8150485;-3,477696;-4,340806;2,915527;-2,386296;3,966259;-2,873255;4,793875;0,972069;-1,211895;-4,441526;-1,416998;0,2258937;-1,389883;1,078557;-2,910708;3,74824
Index: 19 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,662002 | BrainData : 0,6433634;1,300244;4,103787;0,5246008;3,380967;-1,140783;4,162408;0,8803926;0,09543195;-0,8587889;-3,547204;-4,329901;2,898727;-2,418085;3,997499;-2,910291;4,845285;0,9360905;-1,211895;-4,42773;-1,421742;0,2243802;-1,315997;1,078557;-2,794928;3,755931
Index: 20 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,659573 | BrainData : 0,6041605;1,380433;4,057584;0,5789825;3,433814;-1,141822;4,184756;0,8540566;0,003840987;-0,8150485;-3,477696;-4,382903;2,960286;-2,467061;3,988089;-2,894705;4,832638;0,9801364;-1,247647;-4,473352;-1,410171;0,2243802;-1,433475;1,049834;-2,85493;3,74631
Index: 21 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,659177 | BrainData : 0,6041605;1,380433;4,109984;0,534445;3,433814;-1,175848;4,180088;0,8544945;0,02971386;-0,8061541;-3,509005;-4,373056;2,926506;-2,437888;3,988089;-2,900164;4,832638;0,9801364;-1,230276;-4,473352;-1,438822;0,2243802;-1,389883;1,037241;-2,887062;3,74824
Index: 22 | Name: car 14 | Brain Type: RandomParents | Fitness: 1,654944 | BrainData : 0,6211453;1,32393;4,125691;0,5586534;3,424249;-1,105237;4,167782;0,8941349;0,09371078;-0,8551147;-3,515366;-4,339334;2,986359;-2,410071;3,988346;-2,919719;4,905498;0,9259024;-1,211895;-4,426999;-1,469651;0,2243802;-1,432115;1,107946;-2,831502;3,716137
Index: 23 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,64919 | BrainData : 0,5886617;1,336467;4,07005;0,5594816;3,371675;-1,065425;4,158506;0,9655154;-0,07135682;-0,7983618;-3,474331;-4,268609;2,99932;-2,274458;3,969338;-2,871155;4,904258;1,041333;-1,202465;-4,522057;-1,412779;0,2186524;-1,4565;1,099294;-2,871154;3,700498
Index: 24 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,645831 | BrainData : 0,6041605;1,417985;4,126454;0,5212945;3,433814;-1,175848;4,156651;0,8792019;-0,04543603;-0,8150485;-3,477696;-4,379969;2,963231;-2,418196;3,988089;-2,911827;4,832638;0,9557584;-1,237067;-4,473352;-1,474162;0,2373121;-1,416996;1,078557;-2,907339;3,74824
Index: 25 | Name: car 44 | Brain Type: TOP2 | Fitness: 1,565536 | BrainData : 0,6041605;1,352579;4,103953;0,5527955;3,433814;-1,175848;4,167782;0,8792019;0,003840987;-0,7938951;-3,440592;-4,340806;2,926216;-2,390015;3,988089;-2,911827;4,791291;0,9468422;-1,211895;-4,433895;-1,398365;0,2386754;-1,389883;1,078557;-2,887062;3,732604
Index: 26 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,468585 | BrainData : 0,6010053;1,380433;4,103953;0,5724678;3,420501;-1,175848;4,180539;0,8792019;-0,04127777;-0,8365521;-3,507703;-4,340806;2,900994;-2,440813;4,035589;-2,911827;4,832638;0,9336432;-1,211895;-4,460067;-1,451945;0,2243802;-1,389883;1,109122;-2,887062;3,74824
Index: 27 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,283048 | BrainData : 0,6020021;1,426349;4,149344;0,5871138;3,433814;-1,175848;4,184841;0,8826614;0,05266254;-0,8150485;-3,477696;-4,366441;2,926216;-2,418196;3,988089;-2,911827;4,806239;0,9801364;-1,211895;-4,473352;-1,438822;0,2028537;-1,389883;1,050011;-2,887062;3,74824
Index: 28 | Name: car 15 | Brain Type: TotallyRandom | Fitness: 1,281375 | BrainData : -2,276307;3,627224;-3,144928;-3,165834;4,651733;-1,384719;-2,931872;-4,124998;-4,328493;-0,8841319;0,9930186;-3,530856;-4,750409;1,33302;-3,265652;-2,157243;-3,364116;3,018671;1,934844;1,771253;-0,7224412;-4,138052;-2,679417;-0,7693939;-3,072073;0,1295071
Index: 29 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,269928 | BrainData : 0,6513485;1,380433;4,103953;0,5116467;3,438178;-1,12796;4,167782;0,8322476;0,006820474;-0,8272417;-3,477696;-4,340806;2,947096;-2,418196;4,016318;-2,895191;4,825377;0,9801364;-1,247372;-4,468648;-1,4234;0,2243802;-1,438568;1,041515;-2,83802;3,7114
Index: 30 | Name: car 11 | Brain Type: RandomParents | Fitness: 1,238059 | BrainData : 0,6090276;1,296515;4,117113;0,5978935;3,348123;-1,031898;4,214374;0,9470343;-0,0763443;-0,7977535;-3,539461;-4,241853;2,986395;-2,395707;3,988089;-2,92369;4,842067;1,00184;-1,139903;-4,561248;-1,531634;0,2080028;-1,399816;1,050046;-2,842356;3,745559
Index: 31 | Name: car 6 | Brain Type: RandomParents | Fitness: 1,137419 | BrainData : 0,6813419;1,364942;4,167682;0,5586534;3,385308;-1,138429;4,073824;0,8874868;0,05130344;-0,8380231;-3,508634;-4,300527;2,977397;-2,476087;3,942951;-2,914601;4,895028;0,9166077;-1,211895;-4,488761;-1,387303;0,2243802;-1,399816;1,0346;-2,845587;3,764029
Index: 32 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,012396 | BrainData : 0,6433634;1,318295;4,103953;0,5586534;3,407064;-1,106879;4,150058;0,9429419;0,06446232;-0,8150485;-3,515366;-4,300527;2,936434;-2,407034;3,988089;-2,899946;4,901346;0,9678932;-1,167478;-4,477734;-1,391596;0,1366371;-1,399816;1,078557;-2,874176;3,71985
Index: 33 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,000808 | BrainData : 0,6383375;1,380433;4,103953;0,5085794;3,433814;-1,129266;4,167782;0,8732822;0,003840987;-0,8150485;-3,477696;-4,340806;2,926216;-2,418196;3,988089;-2,865234;4,784759;0,9801364;-1,175155;-4,465294;-1,40492;0,2243802;-1,399105;1,127593;-2,880396;3,704807
Index: 34 | Name: car 48 | Brain Type: TOP2 | Fitness: 0,997047 | BrainData : 0,6041605;1,421643;4,066649;0,5391939;3,391598;-1,191416;4,212848;0,9127515;0,003840987;-0,8560621;-3,477696;-4,340806;2,876243;-2,418196;3,989878;-2,910653;4,832638;0,9801364;-1,238793;-4,473352;-1,478894;0,2430553;-1,389883;1,104388;-2,908462;3,72761
Index: 35 | Name: car 10 | Brain Type: RandomParents | Fitness: 0,5837927 | BrainData : -1,473427;2,370726;-2,995088;-1,00454;-2,343898;1,872132;-4,976347;-3,441679;4,391513;-2,737327;-2,734192;-1,651949;4,360782;-4,500447;0,8877139;-1,037414;-2,073286;4,820639;0,9429067;4,906205;-1,307037;-1,140113;-4,658433;0,3086607;-0,1700211;3,137153
Index: 36 | Name: car 19 | Brain Type: TotallyRandom | Fitness: 0,5571719 | BrainData : -0,5592699;1,620662;3,690948;-1,627243;2,967604;-3,901081;4,421021;0,3560143;-4,474526;-0,02209616;-3,041416;-2,694615;-1,648862;1,478477;-2,658316;-2,549601;-1,526207;2,31074;4,030277;-0,5934839;-3,850361;0,1758652;4,267143;-2,251591;3,175567;-3,71945
Index: 37 | Name: car 22 | Brain Type: TotallyRandom | Fitness: 0,5565221 | BrainData : -0,1576586;-3,506422;2,750076;-1,767697;0,02512884;3,877288;-1,494157;-1,102736;-3,937763;-2,532861;1,188626;-3,822308;0,133801;-1,664603;-4,770201;2,635173;2,56779;1,927998;0,2294664;2,035544;0,3549938;-4,531385;0,312819;0,9695892;4,360594;1,899519
Index: 38 | Name: car 17 | Brain Type: TotallyRandom | Fitness: 0,5551954 | BrainData : -0,6383462;3,871542;-4,43787;1,50612;-0,3347235;-0,1342778;-4,695349;3,686083;-4,577661;0,8800454;3,205346;3,181238;-0,356143;0,1061745;-3,968554;-4,987711;-0,7295318;3,840606;-1,662983;1,248679;0,1666112;1,915502;-4,040609;-3,865158;3,995136;-0,9912591
Index: 39 | Name: car 21 | Brain Type: TotallyRandom | Fitness: 0,5537778 | BrainData : -3,814397;0,1435537;2,255876;2,63321;-2,886683;-4,117865;2,627707;4,186692;-3,808575;-4,649009;4,833731;1,406254;-4,216394;2,106689;4,327121;4,951042;4,364262;-0,7366867;0,8330302;0,9339137;-3,436207;-2,964339;2,079959;1,419583;2,687789;-3,507314
Index: 40 | Name: car 7 | Brain Type: RandomParents | Fitness: 0,5519926 | BrainData : 3,233801;3,233132;-2,646619;1,470582;-2,956467;4,190514;-4,131293;0,01771164;0,608037;4,749002;3,942692;-1,349659;0,8798699;-0,3142758;-1,469911;2,433204;3,410671;1,617737;-2,835591;-4,151472;-1,678504;4,778326;-0,9971459;-4,929379;4,10657;-1,899738
Index: 41 | Name: car 9 | Brain Type: RandomParents | Fitness: 0,5508081 | BrainData : -2,533651;3,874128;-3,82592;-2,961723;-3,245921;4,752618;-1,74525;-0,394383;3,316681;-1,893285;2,611358;-1,666874;-1,983145;3,422753;-0,1258259;4,665401;4,81637;-0,715199;-2,374732;3,917302;-1,818524;3,838299;0,1916428;-4,26614;4,388124;2,939111
Index: 42 | Name: car 50 | Brain Type: RandomParents | Fitness: 0,5264386 | BrainData : 0,97264;-0,6706495;3,772024;2,591187;-1,043766;4,436621;-0,2245469;4,52546;2,557865;4,026628;-3,67519;-3,310481;-4,907346;-3,928432;1,67371;-1,534939;0,7238622;-4,152164;-3,204453;0,366991;1,741151;-0,2752013;-0,7239227;-4,696165;-2,58968;3,501473
Index: 43 | Name: car 5 | Brain Type: RandomParents | Fitness: 0,4938168 | BrainData : -4,763777;1,201405;-2,236287;-3,522125;3,259789;2,029852;-1,69793;4,458985;2,711737;-2,095465;2,544768;1,292833;-3,951559;0,003889084;-0,6183008;0,1851593;-1,835225;-4,36703;-0,7074164;2,70267;0,977739;-1,665353;-0,2380304;-4,524719;-2,487555;1,081684
Index: 44 | Name: car 12 | Brain Type: RandomParents | Fitness: 0,4570161 | BrainData : -4,192971;-3,934587;0,7898511;4,855213;-2,034421;-0,9896959;-0,5377221;-0,3470998;0,9309642;1,005957;-0,9512333;-2,910462;-0,9820184;-3,833528;0,007011186;0,4660162;4,721556;-4,266709;1,145465;4,531391;-2,904597;-2,860849;-3,388906;0,8809657;-2,464034;-0,8979778
Index: 45 | Name: car 23 | Brain Type: TotallyRandom | Fitness: 0,4552591 | BrainData : 3,843054;0,5796914;-4,26738;4,473056;-2,63638;3,762132;-0,0004882813;-0,2912765;4,930894;-1,328885;4,607276;-2,654727;-0,3715639;-2,884398;2,97874;1,96309;-4,388611;-2,120664;1,403523;4,628215;-4,131647;1,36394;-0,04725409;0,07676411;1,118768;-3,820467
Index: 46 | Name: car 20 | Brain Type: TotallyRandom | Fitness: 0,4542744 | BrainData : 3,193047;1,364901;-1,865209;3,105597;1,036434;4,496094;-3,86901;-3,695581;-1,915057;2,891597;-0,2193661;2,646646;1,092379;-3,016292;-0,5845113;4,752866;2,554784;0,2633862;-3,384216;4,1912;-3,746712;-0,9244533;0,8277516;-1,196685;-4,851819;0,7904239
Index: 47 | Name: car 0 | Brain Type: RandomParents | Fitness: 0,4290495 | BrainData : 0,1657658;0,7337813;-0,9327512;-1,973621;-0,04401636;-2,893399;-3,302661;4,349758;2,486619;4,598596;-3,756891;-3,637963;1,114697;4,385294;2,989856;2,306399;-2,256798;1,160434;1,359671;2,952259;-3,504673;-3,221908;-2,764679;0,1274819;1,51253;-4,271519
Index: 48 | Name: car 18 | Brain Type: TotallyRandom | Fitness: 0,4108029 | BrainData : 3,489757;-1,498583;-2,33381;0,9002872;2,800248;-4,477
