Generation: 766 | maxFitness: 3,670536 | maxFitnessGen: 2,247687 | maxFitnessGenBuf: 2,415413
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 42 | Brain Type: TOP2 | Fitness: 2,415413 | BrainData : -2,242742;0,1659023;-1,664247;0,6312265;-3,525454;4,109818;-0,05346089;3,303532;2,209434;4,543115;1,524882;-4,625109;-4,516865;2,061202;-2,534037;-3,984553;-0,4229066;-5,126118;4,407223;-0,147718;-4,021282;-3,285244;2,06969;-2,21821;-2,005892;4,125757
Index: 1 | Name: car 34 | Brain Type: TOP2 | Fitness: 2,40922 | BrainData : -2,242742;0,1300671;-1,625584;0,6312265;-3,57343;4,118512;-0,05346089;3,272446;2,209434;4,527971;1,524882;-4,622316;-4,516865;2,061202;-2,608137;-3,984553;-0,4074202;-5,058947;4,407223;-0,1160904;-4,02456;-3,324193;2,088319;-2,283696;-1,988485;4,125757
Index: 2 | Name: car 27 | Brain Type: TOP2 | Fitness: 2,363056 | BrainData : -2,242742;0,2128668;-1,669292;0,6312265;-3,525454;4,157265;-0,05346089;3,272446;2,209434;4,518693;1,524882;-4,635781;-4,516865;2,064473;-2,583154;-4,010748;-0,4229066;-5,079066;4,391909;-0,1246002;-4,02456;-3,334386;2,094231;-2,271006;-1,975727;4,125757
Index: 3 | Name: car 25 | Brain Type: TOP2 | Fitness: 2,362377 | BrainData : -2,242742;0,1659023;-1,669292;0,6556619;-3,523029;4,130751;-0,04964381;3,249367;2,19649;4,515758;1,478008;-4,636235;-4,549872;2,061202;-2,585533;-3,984553;-0,4603009;-5,079066;4,407223;-0,147718;-3,988919;-3,334386;2,088319;-2,262292;-1,975727;4,113271
Index: 4 | Name: car 48 | Brain Type: TOP2 | Fitness: 2,360623 | BrainData : -2,284397;0,2065287;-1,669292;0,6312265;-3,525454;4,118512;-0,008786432;3,303813;2,232616;4,518693;1,554547;-4,663731;-4,529205;2,050344;-2,579754;-3,984553;-0,407991;-5,04132;4,381351;-0,1305722;-4,02456;-3,334386;2,102636;-2,263349;-1,969275;4,125757
Index: 5 | Name: car 29 | Brain Type: TOP2 | Fitness: 2,338904 | BrainData : -2,244221;0,1659023;-1,686109;0,6312265;-3,525454;4,118512;-0,05346089;3,275733;2,209434;4,472926;1,524882;-4,63656;-4,48764;2,06335;-2,573096;-3,984553;-0,3958254;-5,094921;4,402808;-0,1605217;-4,056962;-3,292909;2,088319;-2,263349;-1,975727;4,125757
Index: 6 | Name: car 41 | Brain Type: TOP2 | Fitness: 2,338904 | BrainData : -2,289218;0,1430105;-1,714144;0,5876127;-3,525454;4,09971;-0,05346089;3,272446;2,208014;4,518693;1,531569;-4,633069;-4,51037;2,067408;-2,579754;-3,984553;-0,3812187;-5,032581;4,419864;-0,147718;-3,980529;-3,366391;2,088319;-2,294999;-1,975727;4,125757
Index: 7 | Name: car 26 | Brain Type: TOP2 | Fitness: 2,322398 | BrainData : -2,242742;0,1659023;-1,704483;0,6312265;-3,50793;4,161115;-0,01599993;3,272446;2,194611;4,522217;1,555898;-4,580104;-4,501055;2,061202;-2,623531;-3,984553;-0,3741214;-5,032832;4,417972;-0,147718;-4,02456;-3,334386;2,088319;-2,263349;-1,975727;4,092295
Index: 8 | Name: car 36 | Brain Type: TOP2 | Fitness: 2,282004 | BrainData : -2,268646;0,1659023;-1,669292;0,5952578;-3,525454;4,124677;-0,05346089;3,281865;2,209434;4,516828;1,536991;-4,602654;-4,516611;2,061202;-2,579754;-3,989228;-0,4229066;-5,068376;4,407223;-0,147718;-4,007337;-3,291154;2,107303;-2,263349;-1,975727;4,125757
Index: 9 | Name: car 3 | Brain Type: RandomParents | Fitness: 2,260586 | BrainData : -2,261945;0,1289216;-1,627939;0,6585601;-3,540858;4,118512;-0,0235734;3,275295;2,220042;4,518693;1,613364;-4,679861;-4,50272;2,022781;-2,580943;-3,96076;-0,3902059;-5,022926;4,430788;-0,1603934;-4,004727;-3,375524;2,088319;-2,289726;-1,947665;4,086596
Index: 10 | Name: car 46 | Brain Type: TOP2 | Fitness: 2,258115 | BrainData : -2,242742;0,1645057;-1,669292;0,6227906;-3,508076;4,118512;-0,04681667;3,272446;2,222797;4,554338;1,528305;-4,609739;-4,538284;2,061202;-2,579754;-4,019207;-0,4238946;-5,079066;4,407223;-0,147718;-4,02456;-3,381439;2,088319;-2,263349;-1,955571;4,10407
