Generation: 330 | maxFitness: 3,670536 | maxFitnessGen: 1,864535 | maxFitnessGenBuf: 1,829284
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 3 | Brain Type: RandomParents | Fitness: 1,829284 | BrainData : 0,9102151;0,9370146;3,859197;0,2986664;3,326748;-0,9035491;4,310844;0,4337327;-0,3704781;-0,8899999;-3,826051;-4,343908;3,084486;-3,094747;3,800909;-3,310744;4,977499;1,291587;-1,236176;-4,780847;-1,166291;0,2817541;-1,320531;1,122186;-2,79119;3,916572
Index: 18 | Name: car 32 | Brain Type: TOP2 | Fitness: 1,538808 | BrainData : 0,9707347;0,8686164;3,793704;0,2937466;3,344516;-0,8958008;4,310844;0,4337327;-0,362699;-0,8588609;-3,839741;-4,394833;3,065525;-3,1156;3,815988;-3,296211;4,980323;1,304072;-1,236719;-4,780847;-1,083056;0,2941144;-1,308484;1,130868;-2,790822;3,925013
Index: 19 | Name: car 7 | Brain Type: RandomParents | Fitness: 1,520188 | BrainData : 0,9550515;0,8821545;3,812753;0,272976;3,326748;-0,8560594;4,277044;0,4886124;-0,4123967;-0,9028061;-3,852467;-4,333848;3,038824;-3,10718;3,843176;-3,328184;4,911424;1,274578;-1,256511;-4,822279;-1,15508;0,2817541;-1,33154;1,164008;-2,776267;3,938982
Index: 20 | Name: car 39 | Brain Type: TOP2 | Fitness: 1,515166 | BrainData : 0,9643825;0,883889;3,790991;0,2937466;3,360579;-0,8961306;4,310844;0,3935678;-0,372795;-0,8588609;-3,852045;-4,376275;3,036032;-3,10718;3,840247;-3,340847;4,966656;1,341271;-1,259669;-4,73282;-1,072364;0,3041395;-1,328329;1,122186;-2,790822;3,925013
Index: 21 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,513114 | BrainData : 0,9707347;0,9063068;3,830687;0,2937466;3,325606;-0,8961306;4,310844;0,4337327;-0,362699;-0,9059024;-3,88916;-4,374854;3,11369;-3,10718;3,840247;-3,296211;5,004553;1,341271;-1,236719;-4,780847;-1,09342;0,2709345;-1,320531;1,151961;-2,822181;3,95971
Index: 22 | Name: car 41 | Brain Type: TOP2 | Fitness: 1,488043 | BrainData : 0,9707347;0,9518945;3,875409;0,2984783;3,326748;-0,8961306;4,310844;0,4337327;-0,362699;-0,8588609;-3,9121;-4,371212;3,074616;-3,067912;3,840247;-3,296211;5,0301;1,341271;-1,236719;-4,739314;-1,101627;0,2941144;-1,320531;1,122186;-2,814126;3,925013
Index: 23 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,486609 | BrainData : 0,9707347;0,8607061;3,790717;0,2937466;3,368406;-0,8961306;4,310844;0,4337327;-0,362699;-0,8588609;-3,851415;-4,371212;3,074616;-3,10718;3,791379;-3,301741;5,051775;1,341271;-1,282038;-4,780847;-1,095048;0,2941144;-1,318437;1,122186;-2,790822;3,891717
Index: 24 | Name: car 40 | Brain Type: TOP2 | Fitness: 1,485759 | BrainData : 0,9707347;0,9063068;3,826853;0,3090112;3,311663;-0,925844;4,310844;0,3949594;-0,3365036;-0,8354254;-3,880428;-4,337554;3,074616;-3,10718;3,840247;-3,296211;4,968043;1,341271;-1,236719;-4,737978;-1,049511;0,3061072;-1,275928;1,122186;-2,790822;3,925013
Index: 25 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,464102 | BrainData : 0,9014893;0,9063068;3,858444;0,3111902;3,368152;-0,9260466;4,310844;0,3860346;-0,4342235;-0,8899999;-3,905577;-4,452336;3,065571;-3,145031;3,816159;-3,342628;4,971698;1,298318;-1,277336;-4,824577;-1,131381;0,2817541;-1,301268;1,143277;-2,803942;3,925013
Index: 26 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,462492 | BrainData : 0,9713195;0,9415742;3,793165;0,2937466;3,326748;-0,9419677;4,310844;0,4337327;-0,362699;-0,8588609;-3,88916;-4,371212;3,074616;-3,115505;3,886118;-3,338523;5,004553;1,315251;-1,237642;-4,804072;-1,082548;0,2941144;-1,339158;1,132711;-2,79703;3,925013
Index: 27 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,29841 | BrainData : 0,9707347;0,9063068;3,826853;0,2937466;3,345865;-0,8545564;4,346517;0,471172;-0,362699;-0,8588609;-3,905244;-4,330292;3,074616;-3,109142;3,819453;-3,296211;5,004553;1,294298;-1,236719;-4,822375;-1,082548;0,2941144;-1,320531;1,122186;-2,818247;3,880989
Index: 28 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,045787 | BrainData : 1,0187;0,9161574;3,826853;0,2937466;3,326748;-0,9373496;4,30759;0,3900209;-0,362699;-0,8588609;-3,88916;-4,371212;3,083266;-3,130851;3,878174;-3,296211;5,004553;1,351183;-1,237171;-4,780847;-1,082548;0,2941144;-1,326018;1,160122;-2,790822;3,925013
Index: 29 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,008578 | BrainData : 0,9707347;0,9063068;3,797349;0,2763639;3,326748;-0,8961306;4,310844;0,4337327;-0,362699;-0,8944198;-3,908169;-4,371212;3,074616;-3,10718;3,840247;-3,296211;4,960338;1,341271;-1,193926;-4,744819;-1,082548;0,2812935;-1,300647;1,072482;-2,754952;3,925013
Index: 30 | Name: car 2 | Brain Type: RandomParents | Fitness: 0,9492235 | BrainData : 0,9661219;0,8587252;3,834143;0,3169473;3,326222;-0,9442446;4,309473;0,3562302;-0,3764722;-0,8057557;-3,913078;-4,368691;3,058584;-3,076288;3,806823;-3,265761;5,012373;1,210261;-1,2488;-4,80942;-1,139719;0,3641371;-1,324072;1,164787;-2,697206;3,95276
Index: 31 | Name: car 33 | Brain Type: TOP2 | Fitness: 0,9048325 | BrainData : 0,9867105;0,9063068;3,826853;0,2937466;3,37624;-0,8686766;4,284687;0,4481995;-0,4082544;-0,8541896;-3,88916;-4,385745;3,074616;-3,132232;3,840247;-3,296211;5,004553;1,341271;-1,236719;-4,802435;-1,082548;0,3230093;-1,271572;1,153439;-2,790822;3,925013
Index: 32 | Name: car 45 | Brain Type: TOP2 | Fitness: 0,8856372 | BrainData : 0,9707347;0,8794985;3,829376;0,2937466;3,314453;-0,8961306;4,342813;0,4337327;-0,3879672;-0,8553579;-3,885847;-4,407108;3,055357;-3,10718;3,840247;-3,251135;5,004553;1,341271;-1,236719;-4,780847;-1,118413;0,3428938;-1,320531;1,138099;-2,790822;3,925013
Index: 33 | Name: car 1 | Brain Type: RandomParents | Fitness: 0,8729709 | BrainData : 0,9130767;0,8777255;3,84676;0,2641568;3,370301;-0,9366059;4,332092;0,391964;-0,4001711;-0,8899999;-3,874937;-4,43699;3,130164;-3,066145;3,801194;-3,297201;5,014474;1,323903;-1,232029;-4,826658;-1,08878;0,2580574;-1,345505;1,042752;-2,79433;3,891884
Index: 34 | Name: car 13 | Brain Type: RandomParents | Fitness: 0,8427227 | BrainData : 0,903613;0,9798619;3,82851;0,3010134;3,32347;-0,8879763;4,310844;0,4623683;-0,4001711;-0,9030473;-3,867876;-4,354602;3,018523;-3,067737;3,808944;-3,296211;4,971698;1,347911;-1,236719;-4,816004;-1,098214;0,3179983;-1,327288;1,169126;-2,790822;3,910463
Index: 35 | Name: car 22 | Brain Type: TotallyRandom | Fitness: 0,4679289 | BrainData : -4,169392;3,296841;-0,1091475;-4,882404;4,791381;-1,793379;-1,231421;2,622464;1,89445;1,047106;3,999597;2,30418;3,682183;-2,321684;3,16589;3,94692;0,2932878;-0,8283644;-3,556772;4,925499;-1,904438;0,8695512;-2,023521;-4,337534;-0,4259567;4,41177
Index: 36 | Name: car 50 | Brain Type: RandomParents | Fitness: 0,4678787 | BrainData : -2,389226;3,504962;-3,139533;4,166832;3,641071;2,144159;-0,1159616;-4,544172;-3,438478;0,04686642;-2,374022;-4,062618;0,3844838;-4,765634;2,016407;-3,838576;4,382469;-3,351438;4,095129;2,017832;-3,807459;-3,347924;0,6408091;-0,1440878;4,939489;0,0563879
Index: 37 | Name: car 23 | Brain Type: TotallyRandom | Fitness: 0,4674217 | BrainData : -3,945998;2,913412;-4,102974;-2,145886;4,65322;-1,789837;-2,414024;-3,963158;-0,6312842;-1,710842;-1,258474;2,126344;0,4358845;0,470757;1,580062;2,084375;-1,182473;-0,1828022;-4,305714;1,043118;1,968901;-4,754711;2,830167;-3,654963;2,090137;-1,772297
Index: 38 | Name: car 21 | Brain Type: TotallyRandom | Fitness: 0,4640217 | BrainData : -4,639796;-2,086584;1,787794;-1,018285;-0,6158109;3,087231;2,509871;-2,803706;-3,22548;3,759712;-0,165575;-1,051921;-4,567761;-0,6177683;-3,922603;-1,163079;-2,339947;0,573966;-2,289662;-1,758345;3,214375;-2,128286;-4,955364;-2,247384;3,703633;3,896159
Index: 39 | Name: car 15 | Brain Type: TotallyRandom | Fitness: 0,4640086 | BrainData : -0,7739372;-1,780793;2,757819;-2,064157;-4,443196;1,942017;3,048767;2,617179;-1,046986;-2,96321;2,851224;-1,297782;4,710602;0,8067684;0,3702421;-3,718698;-3,978565;-4,911199;-4,138569;3,262367;4,452715;-2,849398;-2,042361;-4,601197;4,015447;-1,827119
Index: 40 | Name: car 19 | Brain Type: TotallyRandom | Fitness: 0,4640076 | BrainData : -1,514623;-2,569127;3,10019;-1,743397;3,039304;1,311428;4,278498;-2,387474;0,7691593;-0,4086404;0,2582197;4,80724;-2,078991;2,769874;3,520534;3,235605;-1,035116;-4,21595;0,5834012;-4,229298;-2,420578;-4,228123;4,789348;-1,501279;2,338173;4,86891
Index: 41 | Name: car 17 | Brain Type: TotallyRandom | Fitness: 0,462952 | BrainData : 0,6318636;-2,192983;2,06364;4,054733;-2,548668;-3,911437;-4,285225;-2,271197;4,951791;2,889319;4,830959;4,013702;-2,9767;1,874596;3,655008;-1,497641;2,061682;-3,061036;-0,8278317;0,2433662;-1,29545;1,800638;1,844274;4,773237;3,597042;2,906297
Index: 42 | Name: car 0 | Brain Type: RandomParents | Fitness: 0,4066498 | BrainData : -3,211995;1,867534;2,646961;-2,732724;0,7051759;-0,1789002;3,028169;-4,772598;3,93304;-1,346765;-1,252789;3,293669;3,871855;-3,506172;-3,119902;0,3019743;4,056274;3,776911;3,608466;4,866006;-1,567789;4,441082;-2,116241;-4,800892;-0,5127077;0,475574
Index: 43 | Name: car 16 | Brain Type: TotallyRandom | Fitness: 0,3675529 | BrainData : -0,2117891;4,371382;-2,594081;4,774293;2,080811;-2,459722;2,240089;-4,929798;0,3956313;1,366511;-1,802969;1,093986;1,998519;-1,175;3,360891;0,8973045;-0,1116748;1,673083;-1,431363;-0,8825178;-0,4605203;-3,618;0,5822129;-1,922626;-2,926526;-1,651394
Index: 44 | Name: car 24 | Brain Type: TotallyRandom | Fitness: 0,3430108 | BrainData : 2,22966;-0,4926629;-3,316078;-1,219938;-2,321864;-1,363334;-2,787084;-2,880606;-0,4097896;1,021347;4,183702;4,213873;-2,752867;1,313987;-2,933173;-3,722714;3,599929;3,819414;-2,871935;0,7388716;3,515325;2,225287;4,305654;-4,236083;-0,9407706;-3,490125
Index: 45 | Name: car 11 | Brain Type: RandomParents | Fitness: 0,3387555 | BrainData : 3,532863;-0,3786145;1,95943;-3,683387;3,700112;-0,2730996;3,258459;2,14386;2,1069;4,504979;-1,252643;-0,5916928;-4,10953;1,946465;-3,648051;3,677207;-1,241559;3,676592;2,943132;3,766914;-2,542344;4,662532;-3,121094;-1,405057;-3,835969;-0,4184588
Index: 46 | Name: car 18 | Brain Type: TotallyRandom | Fitness: 0,3375306 | BrainData : -4,486919;-3,227147;1,34519;-2,849867;2,349759;0,07063675;4,11692;1,359035;0,9428282;0,8378344;-2,526569;1,974078;-3,657676;-3,542557;2,755258;3,773418;-3,569086;-0,4143257;-4,834015;3,567087;4,578134;-4,537091;3,825251;-4,982117;-2,851385;3,442213
Index: 47 | Name: car 5 | Brain Type: RandomParents | Fitness: 0,3360054 | BrainData : -0,8354315;2,924352;-2,343286;-2,585998;3,244669;3,413406;-4,858804;3,696643;0,2356725;-1,013468;-1,627846;-4,432401;-3,100071;-1,220349;-0,6396742;1,72421;4,903349;2,679895;3,79532;-2,791295;4,105395;0,8449315;-0,8408948;2,763107;-2,482748;-4,785718
Index: 48 | Name: car 20 | Brain Type: TotallyRandom | Fitness: 0,3331101 | BrainData : 3,998144;4,081146;3,58799;-0,7598157;-4,407896;-0,7455711;-2,086808;-0,9527869;-3,305317;-3,511311
