Generation: 432 | maxFitness: 3,670536 | maxFitnessGen: 1,889254 | maxFitnessGenBuf: 2,110941
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 32 | Brain Type: TOP2 | Fitness: 2,110941 | BrainData : 0,8748269;1,19845;4,018897;0,5303731;3,348295;-0,7464123;4,03406;0,7384015;-0,006690136;-0,8859984;-3,698476;-4,11849;3,068516;-2,811559;3,713749;-3,065794;4,847622;1,333068;-1,224164;-4,51019;-1,178932;0,1838291;-1,629796;1,107665;-3,020494;3,906355
Index: 1 | Name: car 31 | Brain Type: TOP2 | Fitness: 2,107295 | BrainData : 0,8748269;1,209528;3,986727;0,5303731;3,348295;-0,7268761;4,009686;0,7384015;0,007515379;-0,8484017;-3,715773;-4,063193;3,063602;-2,811559;3,713749;-3,091149;4,847622;1,331778;-1,210719;-4,526655;-1,188419;0,1856433;-1,64308;1,107665;-3,020494;3,906355
Index: 2 | Name: car 1 | Brain Type: RandomParents | Fitness: 2,104632 | BrainData : 0,8533428;1,007852;3,990825;0,5054303;3,349768;-0,7899398;3,992759;0,7275651;0,09298474;-0,7941011;-3,728611;-4,153694;3,103199;-2,854343;3,70873;-3,121379;4,88603;1,338939;-1,276075;-4,521898;-1,179127;0,1569695;-1,620521;1,134031;-3,031388;3,9079
Index: 3 | Name: car 46 | Brain Type: TOP2 | Fitness: 2,103292 | BrainData : 0,835928;1,193072;3,986727;0,5303731;3,348295;-0,7866195;4,009686;0,6893876;-0,006690136;-0,8963872;-3,721265;-4,087931;3,044336;-2,811559;3,746105;-3,091149;4,856003;1,29619;-1,253284;-4,516331;-1,162908;0,1913213;-1,64308;1,107665;-3,020494;3,933505
Index: 4 | Name: car 9 | Brain Type: RandomParents | Fitness: 2,102251 | BrainData : 0,8890151;1,042821;4,0892;0,5069402;3,318274;-0,743322;3,970027;0,7300014;0,06371503;-0,8581151;-3,659377;-4,153694;3,11882;-2,854343;3,706845;-3,099975;4,871359;1,373014;-1,206397;-4,509521;-1,219659;0,1570933;-1,594177;1,133419;-2,995442;3,8548
Index: 5 | Name: car 26 | Brain Type: TOP2 | Fitness: 2,100847 | BrainData : 0,8748269;1,23376;3,986727;0,542047;3,377398;-0,7464123;4,009686;0,7384015;-0,006690136;-0,8484017;-3,748054;-4,087931;3,068516;-2,806045;3,688456;-3,091149;4,839255;1,331778;-1,253284;-4,516331;-1,198102;0,1856433;-1,64308;1,107665;-3,031089;3,906355
Index: 6 | Name: car 49 | Brain Type: TOP2 | Fitness: 2,099686 | BrainData : 0,8748269;1,224631;3,972989;0,5388169;3,37998;-0,7464123;4,009686;0,7252301;-0,006690136;-0,8484017;-3,698476;-4,089075;3,072524;-2,793777;3,713749;-3,091149;4,880757;1,331778;-1,247138;-4,516331;-1,162908;0,1507747;-1,64308;1,148336;-3,019831;3,906355
Index: 7 | Name: car 45 | Brain Type: TOP2 | Fitness: 2,0509 | BrainData : 0,8748269;1,200734;3,960079;0,5303731;3,336386;-0,7608716;4,015715;0,7276986;-0,006690136;-0,8484017;-3,706464;-4,087931;3,019479;-2,775014;3,713749;-3,091149;4,847622;1,291864;-1,210548;-4,516331;-1,115287;0,1856433;-1,64308;1,094913;-3,020494;3,889521
Index: 8 | Name: car 44 | Brain Type: TOP2 | Fitness: 2,022491 | BrainData : 0,8748269;1,217127;3,996667;0,529127;3,316642;-0,7464123;4,009686;0,725238;0,02698128;-0,8484017;-3,698476;-4,054941;3,068516;-2,849497;3,700873;-3,091149;4,842026;1,292711;-1,278127;-4,516331;-1,162908;0,1856433;-1,652886;1,107665;-3,008224;3,920794
Index: 9 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,969066 | BrainData : 0,8748269;1,212404;3,986727;0,5303731;3,348295;-0,7464123;4,009686;0,7384015;-0,006690136;-0,8484017;-3,698476;-4,132838;3,064523;-2,767457;3,679418;-3,091149;4,847622;1,371967;-1,253284;-4,516331;-1,162908;0,1849065;-1,64308;1,098119;-3,020494;3,883511
Index: 10 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,956066 | BrainData : 0,8837979;1,251304;3,94096;0,5065301;3,313737;-0,7464123;4,03435;0,7483318;-0,006690136;-0,8201406;-3,66717;-4,097058;3,096707;-2,811559;3,737012;-3,091149;4,85479;1,316516;-1,256646;-4,526659;-1,14365;0,1796607;-1,669908;1,116484;-3,027423;3,906355
