Generation: 334 | maxFitness: 3,670536 | maxFitnessGen: 1,718586 | maxFitnessGenBuf: 1,852517
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,852517 | BrainData : 0,9043143;0,9820777;3,901673;0,3427907;3,334264;-0,8726391;4,266565;0,4442269;-0,3633927;-0,873037;-3,835399;-4,247974;3,039771;-3,054266;3,727925;-3,243838;5,056099;1,310397;-1,203918;-4,755141;-1,15429;0,2995141;-1,314773;1,138704;-2,744841;3,930785
Index: 1 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,844166 | BrainData : 0,8392906;0,984739;3,901673;0,3344367;3,384898;-0,9035491;4,268301;0,4609489;-0,3483298;-0,8885944;-3,835399;-4,209638;3,084486;-3,139863;3,733526;-3,293382;5,027561;1,327849;-1,20392;-4,755141;-1,132067;0,3327947;-1,290969;1,111408;-2,744841;3,965136
Index: 2 | Name: car 36 | Brain Type: TOP2 | Fitness: 1,841704 | BrainData : 0,8308499;0,984739;3,865575;0,3299567;3,344507;-0,9290568;4,278228;0,4574265;-0,3483298;-0,9136165;-3,835399;-4,251548;3,084486;-3,094747;3,748989;-3,243838;5,027561;1,266144;-1,191476;-4,755141;-1,174032;0,3327947;-1,264692;1,111408;-2,744841;3,962773
Index: 3 | Name: car 2 | Brain Type: RandomParents | Fitness: 1,837692 | BrainData : 0,858971;0,9842156;3,943024;0,2257948;3,301479;-0,9177223;4,277869;0,5043913;-0,3922504;-0,8716325;-3,863363;-4,314631;3,084486;-3,088795;3,800909;-3,27496;5,020747;1,339058;-1,236176;-4,761902;-1,166291;0,3327947;-1,238152;1,103184;-2,765767;3,966035
Index: 4 | Name: car 13 | Brain Type: RandomParents | Fitness: 1,837524 | BrainData : 0,9129689;1,004331;3,91014;0,3042645;3,361208;-0,9035491;4,254622;0,5084668;-0,3922504;-0,8885944;-3,876937;-4,251318;3,099811;-3,121835;3,825186;-3,245654;5,062765;1,370495;-1,3099;-4,798967;-1,192697;0,362215;-1,311069;1,086476;-2,729562;3,948555
Index: 5 | Name: car 42 | Brain Type: TOP2 | Fitness: 1,836191 | BrainData : 0,868106;0,984739;3,899373;0,3476636;3,344507;-0,9035491;4,266565;0,4454748;-0,3483298;-0,891925;-3,835399;-4,22499;3,043535;-3,094747;3,773403;-3,243838;5,027561;1,262895;-1,238461;-4,771322;-1,194031;0,3032767;-1,252138;1,111408;-2,793196;3,94422
Index: 6 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,834766 | BrainData : 0,8378692;0,984739;3,901673;0,3344367;3,344507;-0,9035491;4,274643;0,4609489;-0,3242251;-0,9068102;-3,835399;-4,237329;3,084486;-3,064488;3,779579;-3,243838;5,027561;1,299447;-1,203918;-4,802042;-1,18396;0,3248601;-1,279573;1,111408;-2,744841;3,933277
Index: 7 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,833045 | BrainData : 0,868106;0,984739;3,882517;0,3344367;3,344507;-0,9035491;4,266565;0,4993033;-0,3671519;-0,9049133;-3,835399;-4,251548;3,084486;-3,07615;3,819417;-3,204392;5,056647;1,299447;-1,203918;-4,791554;-1,166291;0,3231464;-1,279573;1,111408;-2,748055;3,930785
Index: 8 | Name: car 43 | Brain Type: TOP2 | Fitness: 1,832635 | BrainData : 0,8181669;0,998553;3,885872;0,3344367;3,344507;-0,878074;4,282401;0,4609489;-0,3483298;-0,8885944;-3,835399;-4,21051;3,048745;-3,094747;3,773403;-3,243838;5,027561;1,330657;-1,243006;-4,755141;-1,20236;0,3327947;-1,279573;1,111408;-2,722617;3,91996
Index: 9 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,800519 | BrainData : 0,8266298;0,984739;3,872712;0,3344367;3,344507;-0,9035491;4,229262;0,4974776;-0,3426621;-0,9360127;-3,884311;-4,251548;3,084486;-3,060749;3,773403;-3,280559;5,003357;1,299447;-1,176252;-4,708827;-1,166291;0,3566602;-1,313392;1,06375;-2,744841;3,909077
Index: 10 | Name: car 8 | Brain Type: RandomParents | Fitness: 1,798656 | BrainData : 0,8819409;0,9363617;3,899616;0,2986664;3,312617;-0,8657486;4,28698;0,4663962;-0,3937635;-0,8936744;-3,780043;-4,246035;3,14072;-3,102258;3,800909;-3,276372;4,98386;1,299447;-1,258708;-4,748702;-1,225588;0,3327947;-1,292084;1,091487;-2,771119;3,957514
