Generation: 388 | maxFitness: 3,670536 | maxFitnessGen: 1,852124 | maxFitnessGenBuf: 1,944951
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 1 | Brain Type: RandomParents | Fitness: 1,944951 | BrainData : 0,9203463;0,943931;3,767203;0,4128337;3,306317;-0,8686423;4,090271;0,5340077;-0,1982921;-0,902577;-3,858305;-4,284847;3,149784;-2,871063;3,793785;-3,048351;5,019612;1,269203;-1,212349;-4,639157;-1,147706;0,2026228;-1,578353;1,140291;-2,826948;3,787747
Index: 1 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,939952 | BrainData : 0,9523517;0,9304193;3,790931;0,4710189;3,260942;-0,8861048;4,13278;0,4732541;-0,2941938;-0,9647523;-3,797887;-4,259087;3,240672;-2,839901;3,731422;-3,109501;5,054047;1,271616;-1,273753;-4,599558;-1,104017;0,24356;-1,557502;1,129613;-2,77;3,781364
Index: 2 | Name: car 35 | Brain Type: TOP2 | Fitness: 1,900355 | BrainData : 0,9676069;0,9204115;3,826632;0,4710189;3,236464;-0,8861048;4,13278;0,4732541;-0,2416743;-0,9649617;-3,797887;-4,236862;3,195685;-2,826251;3,779467;-3,153187;5,104438;1,288716;-1,273753;-4,599558;-1,117115;0,24356;-1,562958;1,129613;-2,770889;3,781364
Index: 3 | Name: car 34 | Brain Type: TOP2 | Fitness: 1,900355 | BrainData : 0,926856;0,9635198;3,804479;0,4661615;3,235234;-0,8797094;4,09164;0,4732541;-0,2988787;-0,9796501;-3,822458;-4,259087;3,185752;-2,805717;3,774285;-3,146889;5,093905;1,24002;-1,273753;-4,599558;-1,11024;0,24356;-1,557502;1,129613;-2,770889;3,781364
Index: 4 | Name: car 33 | Brain Type: TOP2 | Fitness: 1,886364 | BrainData : 0,8900533;0,9635198;3,760787;0,5020923;3,238221;-0,8861048;4,178699;0,4459894;-0,2503282;-0,9140983;-3,790367;-4,259087;3,234308;-2,849255;3,725859;-3,146889;5,129308;1,271616;-1,232074;-4,599558;-1,090909;0,24356;-1,557502;1,129613;-2,770889;3,778318
Index: 5 | Name: car 46 | Brain Type: TOP2 | Fitness: 1,874858 | BrainData : 0,9380105;0,9241589;3,832011;0,4581363;3,236464;-0,8861048;4,13278;0,4921338;-0,2653925;-0,9932705;-3,754039;-4,293806;3,195685;-2,854749;3,810838;-3,117687;5,093905;1,271616;-1,226905;-4,599558;-1,104017;0,24356;-1,557502;1,129613;-2,775303;3,781364
Index: 6 | Name: car 26 | Brain Type: TOP2 | Fitness: 1,848637 | BrainData : 0,926856;0,9343811;3,790931;0,5206316;3,279646;-0,8845142;4,13278;0,4732541;-0,2653925;-0,9512299;-3,797887;-4,274726;3,152288;-2,896413;3,771123;-3,146889;5,045594;1,250275;-1,250222;-4,599558;-1,130184;0,2285307;-1,557502;1,131221;-2,775289;3,781364
Index: 7 | Name: car 11 | Brain Type: RandomParents | Fitness: 1,847203 | BrainData : 0,9343712;0,9806079;3,788691;0,453011;3,231751;-0,8786784;4,039406;0,4732541;-0,2468298;-0,9512299;-3,816755;-4,259087;3,188986;-2,877639;3,721567;-3,113969;5,096288;1,27159;-1,265648;-4,620195;-1,061929;0,2129944;-1,557502;1,129613;-2,806604;3,774321
Index: 8 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,843395 | BrainData : 0,926856;0,9542571;3,790931;0,4535154;3,206604;-0,8794707;4,130143;0,4732541;-0,2401537;-0,9966675;-3,807113;-4,288385;3,195685;-2,854749;3,774285;-3,146889;5,052031;1,303777;-1,273753;-4,599558;-1,058386;0,24356;-1,557502;1,129613;-2,770889;3,806707
Index: 9 | Name: car 48 | Brain Type: TOP2 | Fitness: 1,833425 | BrainData : 0,9716579;0,9633634;3,806249;0,4710189;3,211378;-0,9351177;4,13278;0,4923393;-0,2653925;-0,9512299;-3,751772;-4,259087;3,231442;-2,854749;3,807561;-3,146889;5,093905;1,271616;-1,270493;-4,630464;-1,104017;0,24356;-1,567537;1,129613;-2,743089;3,788792
Index: 10 | Name: car 25 | Brain Type: TOP2 | Fitness: 1,819189 | BrainData : 0,926856;0,9569704;3,822144;0,4465657;3,253781;-0,8861048;4,13278;0,5157612;-0,2320005;-0,9512299;-3,830296;-4,254845;3,155548;-2,854749;3,774285;-3,146889;5,061209;1,247348;-1,224456;-4,599558;-1,104017;0,2115932;-1,557502;1,129613;-2,794592;3,781364
