Generation: 167 | maxFitness: 3,670536 | maxFitnessGen: 1,882581 | maxFitnessGenBuf: 1,658692
N TotallyRandom: 10 | N RandomParents: 15 | N Top2: 25 | Min Mutation: 0,5

Index: 0 | Name: car 5 | Brain Type: RandomParents | Fitness: 1,658692 | BrainData : 0,9985414;1,422631;3,674402;0,4080429;3,102145;-0,5259333;4,319447;0,3897895;-0,2402174;-1,167371;-3,847859;-4,126153;3,38196;-2,575598;3,631861;-3,273052;4,763486;1,571083;-1,175658;-4,446339;-0,8117723;0,0812142;-1,108949;1,333546;-2,769822;3,932062
Index: 1 | Name: car 29 | Brain Type: TOP2 | Fitness: 1,657604 | BrainData : 0,9985414;1,422631;3,640259;0,3672433;2,981119;-0,5420604;4,287578;0,3852994;-0,2116834;-1,201235;-3,839177;-4,090351;3,337919;-2,632689;3,584111;-3,240736;4,661065;1,613496;-1,242509;-4,454991;-0,77149;0,06759438;-1,09979;1,354024;-2,76382;3,919801
Index: 2 | Name: car 49 | Brain Type: TOP2 | Fitness: 1,657465 | BrainData : 0,9762027;1,402861;3,657631;0,4319802;2,974853;-0,5548763;4,324696;0,425593;-0,2395971;-1,191736;-3,857536;-4,048439;3,337919;-2,632689;3,602102;-3,281843;4,661065;1,613496;-1,272278;-4,454991;-0,7735202;0,05737066;-1,092642;1,354024;-2,752021;3,874734
Index: 3 | Name: car 10 | Brain Type: RandomParents | Fitness: 1,65721 | BrainData : 0,9508179;1,43873;3,644302;0,430979;3,056111;-0,5266908;4,319447;0,414944;-0,2518272;-1,248418;-3,888;-4,047017;3,364834;-2,546391;3,607825;-3,300865;4,723575;1,654224;-1,237884;-4,50847;-0,7469924;0,08293959;-1,092642;1,354024;-2,806232;4,022707
Index: 4 | Name: car 4 | Brain Type: RandomParents | Fitness: 1,652363 | BrainData : 1,032739;1,393381;3,645606;0,3943125;3,06896;-0,588691;4,311235;0,3926609;-0,2015423;-1,201235;-3,84055;-4,068758;3,3286;-2,61491;3,587976;-3,284195;4,703078;1,570619;-1,244072;-4,393229;-0,7539344;0,07263932;-1,099085;1,354024;-2,736877;3,911
Index: 5 | Name: car 30 | Brain Type: TOP2 | Fitness: 1,647117 | BrainData : 0,9985414;1,40944;3,640259;0,4080429;3,011932;-0,5548763;4,371027;0,3791572;-0,2154793;-1,205882;-3,824332;-4,080642;3,353945;-2,673371;3,540874;-3,248556;4,661065;1,566189;-1,195197;-4,454991;-0,7486322;0,06408302;-1,092642;1,354024;-2,76382;3,919804
Index: 6 | Name: car 45 | Brain Type: TOP2 | Fitness: 1,647117 | BrainData : 0,9985414;1,460765;3,640259;0,4413237;3,011932;-0,5560148;4,324696;0,4449364;-0,2154793;-1,201235;-3,810816;-4,116994;3,337919;-2,632689;3,553377;-3,275254;4,668017;1,613496;-1,231411;-4,454991;-0,7735202;0,06408302;-1,092642;1,354024;-2,76382;3,919804
Index: 7 | Name: car 38 | Brain Type: TOP2 | Fitness: 1,646818 | BrainData : 1,021393;1,422631;3,657491;0,4237671;2,966216;-0,5548763;4,324696;0,448933;-0,2577572;-1,201235;-3,845916;-4,090351;3,350026;-2,632964;3,584111;-3,275254;4,680412;1,609045;-1,242509;-4,434876;-0,7411317;0,06408302;-1,092642;1,359169;-2,753112;3,918415
Index: 8 | Name: car 11 | Brain Type: RandomParents | Fitness: 1,645057 | BrainData : 0,9962686;1,422631;3,640259;0,4080429;3,040972;-0,5306934;4,318564;0,3936906;-0,2370338;-1,201235;-3,838463;-4,047017;3,266588;-2,57322;3,544554;-3,286213;4,675796;1,59197;-1,206921;-4,462268;-0,7898402;0,04956314;-1,092642;1,366596;-2,76382;3,911788
Index: 9 | Name: car 12 | Brain Type: RandomParents | Fitness: 1,621916 | BrainData : 1,002434;1,428319;3,642729;0,4237925;3,096493;-0,5266908;4,40649;0,4239046;-0,2154793;-1,164136;-3,84055;-4,045825;3,333587;-2,575023;3,546968;-3,286213;4,709688;1,613496;-1,206921;-4,47654;-0,7735202;0,0812142;-1,090183;1,354024;-2,75574;3,978115
Index: 10 | Name: car 47 | Brain Type: TOP2 | Fitness: 1,611844 | BrainData : 0,9985414;1,431358;3,683083;0,4215491;3,011932;-0,5548763;4,324696;0,4044626;-0,2154793;-1,201235;-3,809943;-4,090351;3,346989;-2,632689;3,547794;-3,29833;4,661065;1,613496;-1,242509;-4,414551;-0,7735202;0,06408302;-1,12987;1,342012;-2,76382;3,919804
